機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"8,539",28,30,1/147.2,1/305.0,1/284.6
マイジャグラーV,445,"3,542",12,10,1/161.0,1/295.2,1/354.2
マイジャグラーV,446,"3,589",10,8,1/199.4,1/358.9,1/448.6
マイジャグラーV,447,"2,999",11,4,1/199.9,1/272.6,1/749.8
マイジャグラーV,448,"2,658",6,7,1/204.5,1/443.0,1/379.7
マイジャグラーV,449,"3,713",10,9,1/195.4,1/371.3,1/412.6
マイジャグラーV,450,"3,427",18,15,1/103.8,1/190.4,1/228.5
マイジャグラーV,451,"4,186",13,13,1/161.0,1/322.0,1/322.0
マイジャグラーV,452,"2,582",15,5,1/129.1,1/172.1,1/516.4
マイジャグラーV,453,"5,981",27,20,1/127.3,1/221.5,1/299.1
マイジャグラーV,454,"3,874",16,12,1/138.4,1/242.1,1/322.8
マイジャグラーV,455,"3,224",9,7,1/201.5,1/358.2,1/460.6
マイジャグラーV,456,"3,201",11,8,1/168.5,1/291.0,1/400.1
マイジャグラーV,465,"4,614",16,11,1/170.9,1/288.4,1/419.5
マイジャグラーV,466,"2,052",4,5,1/228.0,1/513.0,1/410.4
マイジャグラーV,467,"6,067",24,19,1/141.1,1/252.8,1/319.3
マイジャグラーV,468,"4,244",12,14,1/163.2,1/353.7,1/303.1
マイジャグラーV,469,"3,731",8,10,1/207.3,1/466.4,1/373.1
マイジャグラーV,470,"2,640",7,7,1/188.6,1/377.1,1/377.1
マイジャグラーV,471,"6,167",32,13,1/137.0,1/192.7,1/474.4
マイジャグラーV,472,"4,293",17,7,1/178.9,1/252.5,1/613.3
マイジャグラーV,473,"5,163",17,15,1/161.3,1/303.7,1/344.2
マイジャグラーV,474,"2,976",8,9,1/175.1,1/372.0,1/330.7
マイジャグラーV,475,"4,454",18,14,1/139.2,1/247.4,1/318.1
マイジャグラーV,476,"4,742",18,9,1/175.6,1/263.4,1/526.9
マイジャグラーV,477,"4,028",9,9,1/223.8,1/447.6,1/447.6
アイムジャグラーEX-TP,457,"2,600",9,7,1/162.5,1/288.9,1/371.4
アイムジャグラーEX-TP,458,"1,149",6,2,1/143.6,1/191.5,1/574.5
アイムジャグラーEX-TP,459,"2,131",7,3,1/213.1,1/304.4,1/710.3
アイムジャグラーEX-TP,460,"1,485",3,3,1/247.5,1/495.0,1/495.0
アイムジャグラーEX-TP,461,"4,334",20,10,1/144.5,1/216.7,1/433.4
アイムジャグラーEX-TP,462,"1,157",4,1,1/231.4,1/289.2,1/1157.0
アイムジャグラーEX-TP,463,"1,442",8,0,1/180.2,1/180.2,1/0.0
アイムジャグラーEX-TP,464,"1,227",0,4,1/306.8,1/0.0,1/306.8
アイムジャグラーEX-TP,478,"2,691",13,5,1/149.5,1/207.0,1/538.2
アイムジャグラーEX-TP,479,"1,989",6,4,1/198.9,1/331.5,1/497.2
アイムジャグラーEX-TP,480,787,4,1,1/157.4,1/196.8,1/787.0
アイムジャグラーEX-TP,481,"8,244",38,24,1/133.0,1/216.9,1/343.5
アイムジャグラーEX-TP,482,"4,140",18,17,1/118.3,1/230.0,1/243.5
アイムジャグラーEX-TP,483,"4,758",15,17,1/148.7,1/317.2,1/279.9
アイムジャグラーEX-TP,484,"3,919",17,14,1/126.4,1/230.5,1/279.9
アイムジャグラーEX-TP,485,"2,309",6,6,1/192.4,1/384.8,1/384.8
アイムジャグラーEX-TP,486,"1,967",8,3,1/178.8,1/245.9,1/655.7
アイムジャグラーEX-TP,487,"3,131",9,10,1/164.8,1/347.9,1/313.1
アイムジャグラーEX-TP,488,"6,052",27,23,1/121.0,1/224.1,1/263.1
アイムジャグラーEX-TP,489,"1,834",8,5,1/141.1,1/229.2,1/366.8
アイムジャグラーEX-TP,490,"5,166",11,22,1/156.5,1/469.6,1/234.8
アイムジャグラーEX-TP,491,"4,754",26,12,1/125.1,1/182.8,1/396.2
アイムジャグラーEX-TP,492,309,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,493,"3,043",9,8,1/179.0,1/338.1,1/380.4
アイムジャグラーEX-TP,494,"2,702",8,7,1/180.1,1/337.8,1/386.0
ゴーゴージャグラー3,540,"5,149",25,12,1/139.2,1/206.0,1/429.1
ゴーゴージャグラー3,541,"4,623",24,16,1/115.6,1/192.6,1/288.9
ゴーゴージャグラー3,542,"6,301",28,29,1/110.5,1/225.0,1/217.3
ゴーゴージャグラー3,543,"2,097",3,8,1/190.6,1/699.0,1/262.1
ゴーゴージャグラー3,544,"5,199",24,15,1/133.3,1/216.6,1/346.6
ゴーゴージャグラー3,545,"2,314",12,6,1/128.6,1/192.8,1/385.7
ゴーゴージャグラー3,546,"3,920",16,11,1/145.2,1/245.0,1/356.4
ゴーゴージャグラー3,547,"1,317",2,6,1/164.6,1/658.5,1/219.5
ゴーゴージャグラー3,548,"5,727",27,17,1/130.2,1/212.1,1/336.9
ゴーゴージャグラー3,549,605,2,1,1/201.7,1/302.5,1/605.0
ゴーゴージャグラー3,550,427,1,0,1/427.0,1/427.0,1/0.0
ゴーゴージャグラー3,551,"6,336",23,24,1/134.8,1/275.5,1/264.0
ゴーゴージャグラー3,552,"1,621",5,7,1/135.1,1/324.2,1/231.6
ゴーゴージャグラー3,553,"3,238",15,9,1/134.9,1/215.9,1/359.8
スマスロ北斗の拳,648,"3,257",19,6,1/130.3,1/171.4,1/542.8
スマスロ北斗の拳,649,"5,224",43,13,1/93.3,1/121.5,1/401.8
スマスロ北斗の拳,650,"4,670",42,10,1/89.8,1/111.2,1/467.0
スマスロ北斗の拳,651,"3,286",23,7,1/109.5,1/142.9,1/469.4
スマスロ北斗の拳,652,"4,328",28,10,1/113.9,1/154.6,1/432.8
スマスロ北斗の拳,653,"4,463",19,11,1/148.8,1/234.9,1/405.7
スマスロ北斗の拳,654,"3,042",40,7,1/64.7,1/76.0,1/434.6
スマスロ北斗の拳,655,"2,804",23,8,1/90.5,1/121.9,1/350.5
スマスロ北斗の拳,656,"2,513",25,3,1/89.8,1/100.5,1/837.7
スマスロ北斗の拳,657,"5,561",73,22,1/58.5,1/76.2,1/252.8
スマスロ北斗の拳,658,"3,821",21,6,1/141.5,1/182.0,1/636.8
スマスロ北斗の拳,659,"1,437",10,4,1/102.6,1/143.7,1/359.2
スマスロ北斗の拳,660,"3,465",67,10,1/45.0,1/51.7,1/346.5
スマスロ北斗の拳,661,"3,413",55,5,1/56.9,1/62.1,1/682.6
沖ドキ!GOLD‐30,526,"5,016",19,8,1/185.8,1/264.0,1/627.0
沖ドキ!GOLD‐30,527,"1,101",19,7,1/42.3,1/57.9,1/157.3
沖ドキ!GOLD‐30,528,988,7,8,1/65.9,1/141.1,1/123.5
沖ドキ!GOLD‐30,529,"1,590",18,5,1/69.1,1/88.3,1/318.0
沖ドキ!GOLD‐30,530,"2,560",5,6,1/232.7,1/512.0,1/426.7
沖ドキ!GOLD‐30,531,"1,692",8,3,1/153.8,1/211.5,1/564.0
沖ドキ!GOLD‐30,532,"3,170",8,4,1/264.2,1/396.2,1/792.5
沖ドキ!GOLD‐30,533,"2,746",29,13,1/65.4,1/94.7,1/211.2
沖ドキ!GOLD‐30,534,490,11,1,1/40.8,1/44.5,1/490.0
沖ドキ!GOLD‐30,535,"1,765",8,3,1/160.5,1/220.6,1/588.3
沖ドキ!GOLD‐30,536,"2,279",13,5,1/126.6,1/175.3,1/455.8
沖ドキ!GOLD‐30,537,399,13,3,1/24.9,1/30.7,1/133.0
沖ドキ!GOLD‐30,538,"1,017",0,2,1/508.5,1/0.0,1/508.5
沖ドキ!GOLD‐30,539,"2,338",19,8,1/86.6,1/123.1,1/292.2
からくりサーカス,741,"2,372",58,10,1/34.9,1/40.9,1/237.2
からくりサーカス,742,"2,982",38,8,1/64.8,1/78.5,1/372.8
からくりサーカス,743,"7,107",78,20,1/72.5,1/91.1,1/355.4
からくりサーカス,744,"2,056",28,7,1/58.7,1/73.4,1/293.7
からくりサーカス,745,"2,986",12,7,1/157.2,1/248.8,1/426.6
からくりサーカス,746,"2,698",36,10,1/58.7,1/74.9,1/269.8
からくりサーカス,747,"3,403",55,10,1/52.4,1/61.9,1/340.3
からくりサーカス,748,"2,473",20,9,1/85.3,1/123.7,1/274.8
からくりサーカス,749,"2,972",37,9,1/64.6,1/80.3,1/330.2
からくりサーカス,750,"3,515",23,11,1/103.4,1/152.8,1/319.5
からくりサーカス,751,"3,123",44,17,1/51.2,1/71.0,1/183.7
モンキーターンV,685,"3,330",52,12,1/52.0,1/64.0,1/277.5
モンキーターンV,686,"3,117",41,12,1/58.8,1/76.0,1/259.8
モンキーターンV,687,"3,168",15,10,1/126.7,1/211.2,1/316.8
モンキーターンV,688,"2,573",56,10,1/39.0,1/45.9,1/257.3
モンキーターンV,689,"1,963",17,7,1/81.8,1/115.5,1/280.4
モンキーターンV,690,"3,221",43,12,1/58.6,1/74.9,1/268.4
モンキーターンV,691,"2,951",40,10,1/59.0,1/73.8,1/295.1
モンキーターンV,692,"3,101",78,8,1/36.1,1/39.8,1/387.6
モンキーターンV,693,"4,336",33,13,1/94.3,1/131.4,1/333.5
甲鉄城のカバネリ,592,"3,163",31,15,1/68.8,1/102.0,1/210.9
甲鉄城のカバネリ,593,862,5,4,1/95.8,1/172.4,1/215.5
甲鉄城のカバネリ,594,"1,453",9,3,1/121.1,1/161.4,1/484.3
甲鉄城のカバネリ,595,"2,740",15,11,1/105.4,1/182.7,1/249.1
甲鉄城のカバネリ,596,"1,278",14,6,1/63.9,1/91.3,1/213.0
甲鉄城のカバネリ,597,959,3,2,1/191.8,1/319.7,1/479.5
甲鉄城のカバネリ,598,"1,387",16,6,1/63.0,1/86.7,1/231.2
甲鉄城のカバネリ,599,"1,762",24,8,1/55.1,1/73.4,1/220.2
甲鉄城のカバネリ,600,"1,870",15,8,1/81.3,1/124.7,1/233.8
Re:ゼロから始める異世界生活 season2,626,"4,380",26,0,1/168.5,1/168.5,1/0.0
Re:ゼロから始める異世界生活 season2,627,"1,792",19,2,1/85.3,1/94.3,1/896.0
Re:ゼロから始める異世界生活 season2,628,"4,859",117,11,1/38.0,1/41.5,1/441.7
Re:ゼロから始める異世界生活 season2,629,"6,032",52,3,1/109.7,1/116.0,1/2010.7
Re:ゼロから始める異世界生活 season2,630,"4,366",54,2,1/78.0,1/80.9,1/2183.0
Re:ゼロから始める異世界生活 season2,631,"2,917",29,2,1/94.1,1/100.6,1/1458.5
Re:ゼロから始める異世界生活 season2,632,"3,610",47,2,1/73.7,1/76.8,1/1805.0
Re:ゼロから始める異世界生活 season2,633,"2,517",88,6,1/26.8,1/28.6,1/419.5
戦国乙女4 戦乱に閃く炯眼の軍師,779,"6,786",33,32,1/104.4,1/205.6,1/212.1
戦国乙女4 戦乱に閃く炯眼の軍師,780,"4,287",18,5,1/186.4,1/238.2,1/857.4
戦国乙女4 戦乱に閃く炯眼の軍師,781,"2,599",7,2,1/288.8,1/371.3,1/1299.5
戦国乙女4 戦乱に閃く炯眼の軍師,782,"5,332",24,23,1/113.4,1/222.2,1/231.8
戦国乙女4 戦乱に閃く炯眼の軍師,783,"7,873",33,19,1/151.4,1/238.6,1/414.4
戦国乙女4 戦乱に閃く炯眼の軍師,784,"4,556",22,10,1/142.4,1/207.1,1/455.6
戦国乙女4 戦乱に閃く炯眼の軍師,785,"7,551",40,31,1/106.4,1/188.8,1/243.6
戦国乙女4 戦乱に閃く炯眼の軍師,786,"1,065",2,1,1/355.0,1/532.5,1/1065.0
革命機ヴァルヴレイヴ,720,"1,855",11,2,1/142.7,1/168.6,1/927.5
革命機ヴァルヴレイヴ,721,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,722,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,723,"3,278",18,3,1/156.1,1/182.1,1/1092.7
革命機ヴァルヴレイヴ,724,1,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,725,"1,194",5,1,1/199.0,1/238.8,1/1194.0
革命機ヴァルヴレイヴ,726,908,4,0,1/227.0,1/227.0,1/0.0
革命機ヴァルヴレイヴ,727,624,4,1,1/124.8,1/156.0,1/624.0
ファンキージャグラー2,500,"1,921",8,2,1/192.1,1/240.1,1/960.5
ファンキージャグラー2,501,"3,570",10,7,1/210.0,1/357.0,1/510.0
ファンキージャグラー2,502,"1,822",4,4,1/227.8,1/455.5,1/455.5
ファンキージャグラー2,503,"1,563",4,2,1/260.5,1/390.8,1/781.5
ファンキージャグラー2,504,"4,277",22,8,1/142.6,1/194.4,1/534.6
ファンキージャグラー2,505,972,1,2,1/324.0,1/972.0,1/486.0
ファンキージャグラー2,506,"3,541",10,8,1/196.7,1/354.1,1/442.6
ToLOVEるダークネス,798,"4,629",35,14,1/94.5,1/132.3,1/330.6
ToLOVEるダークネス,799,"5,176",28,11,1/132.7,1/184.9,1/470.5
ToLOVEるダークネス,800,"5,564",26,16,1/132.5,1/214.0,1/347.8
ToLOVEるダークネス,801,"6,420",37,15,1/123.5,1/173.5,1/428.0
ToLOVEるダークネス,802,"4,679",27,14,1/114.1,1/173.3,1/334.2
ToLOVEるダークネス,803,"4,786",17,10,1/177.3,1/281.5,1/478.6
ゴッドイーター リザレクション,662,"4,616",50,12,1/74.5,1/92.3,1/384.7
ゴッドイーター リザレクション,663,"4,621",48,13,1/75.8,1/96.3,1/355.5
ゴッドイーター リザレクション,664,"2,896",60,8,1/42.6,1/48.3,1/362.0
ゴッドイーター リザレクション,665,"3,388",33,8,1/82.6,1/102.7,1/423.5
ゴッドイーター リザレクション,666,"3,525",36,8,1/80.1,1/97.9,1/440.6
ゴッドイーター リザレクション,667,"3,478",66,11,1/45.2,1/52.7,1/316.2
押忍！番長4,642,"1,071",7,3,1/107.1,1/153.0,1/357.0
押忍！番長4,643,"2,359",17,3,1/118.0,1/138.8,1/786.3
押忍！番長4,644,704,8,1,1/78.2,1/88.0,1/704.0
押忍！番長4,645,"1,338",24,5,1/46.1,1/55.8,1/267.6
押忍！番長4,646,"2,344",11,3,1/167.4,1/213.1,1/781.3
押忍！番長4,647,"1,721",9,2,1/156.5,1/191.2,1/860.5
ジャグラーガールズ,507,"2,203",3,6,1/244.8,1/734.3,1/367.2
ジャグラーガールズ,508,"1,057",2,2,1/264.2,1/528.5,1/528.5
ジャグラーガールズ,509,"2,290",4,5,1/254.4,1/572.5,1/458.0
ジャグラーガールズ,510,"3,221",12,10,1/146.4,1/268.4,1/322.1
ジャグラーガールズ,511,"3,608",7,13,1/180.4,1/515.4,1/277.5
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,736,"7,487",67,38,1/71.3,1/111.7,1/197.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,737,144,2,3,1/28.8,1/72.0,1/48.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,738,805,17,16,1/24.4,1/47.4,1/50.3
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,739,278,1,1,1/139.0,1/278.0,1/278.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,740,"1,689",29,41,1/24.1,1/58.2,1/41.2
ハッピージャグラーVIII,495,"4,249",11,8,1/223.6,1/386.3,1/531.1
ハッピージャグラーVIII,496,"2,115",15,3,1/117.5,1/141.0,1/705.0
ハッピージャグラーVIII,497,"4,137",16,9,1/165.5,1/258.6,1/459.7
ハッピージャグラーVIII,498,774,1,2,1/258.0,1/774.0,1/387.0
ハッピージャグラーVIII,499,"3,048",11,5,1/190.5,1/277.1,1/609.6
戦姫絶唱シンフォギア 正義の歌,621,"1,077",6,3,1/119.7,1/179.5,1/359.0
戦姫絶唱シンフォギア 正義の歌,622,583,6,3,1/64.8,1/97.2,1/194.3
戦姫絶唱シンフォギア 正義の歌,623,772,12,3,1/51.5,1/64.3,1/257.3
戦姫絶唱シンフォギア 正義の歌,624,701,3,2,1/140.2,1/233.7,1/350.5
戦姫絶唱シンフォギア 正義の歌,625,"1,908",24,9,1/57.8,1/79.5,1/212.0
LバンドリS11,787,"4,773",22,12,1/140.4,1/217.0,1/397.8
LバンドリS11,788,"4,200",27,14,1/102.4,1/155.6,1/300.0
LバンドリS11,789,"4,851",22,14,1/134.8,1/220.5,1/346.5
LバンドリS11,790,"4,074",48,12,1/67.9,1/84.9,1/339.5
ガールズ&パンツァー 最終章,791,614,6,6,1/51.2,1/102.3,1/102.3
ガールズ&パンツァー 最終章,792,"1,462",7,8,1/97.5,1/208.9,1/182.8
ガールズ&パンツァー 最終章,793,"2,211",30,16,1/48.1,1/73.7,1/138.2
ガールズ&パンツァー 最終章,794,292,5,3,1/36.5,1/58.4,1/97.3
ゴジラ対エヴァンゲリオン,728,"1,778",14,13,1/65.9,1/127.0,1/136.8
ゴジラ対エヴァンゲリオン,729,468,3,8,1/42.5,1/156.0,1/58.5
ゴジラ対エヴァンゲリオン,730,"1,084",6,27,1/32.8,1/180.7,1/40.1
ゴジラ対エヴァンゲリオン,731,244,3,2,1/48.8,1/81.3,1/122.0
スマスロ炎炎ノ消防隊,694,"1,238",5,2,1/176.9,1/247.6,1/619.0
スマスロ炎炎ノ消防隊,695,"2,196",10,5,1/146.4,1/219.6,1/439.2
スマスロ炎炎ノ消防隊,696,"5,398",23,19,1/128.5,1/234.7,1/284.1
スマスロ炎炎ノ消防隊,697,"4,947",33,14,1/105.3,1/149.9,1/353.4
痛いのは嫌なので防御力に極振りしたいと思います。,608,"1,637",5,6,1/148.8,1/327.4,1/272.8
痛いのは嫌なので防御力に極振りしたいと思います。,609,"3,953",18,20,1/104.0,1/219.6,1/197.7
痛いのは嫌なので防御力に極振りしたいと思います。,610,"3,395",19,11,1/113.2,1/178.7,1/308.6
痛いのは嫌なので防御力に極振りしたいと思います。,611,"3,063",16,10,1/117.8,1/191.4,1/306.3
聖闘士星矢 海皇覚醒 CUSTOM EDITION,638,"1,038",3,0,1/346.0,1/346.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,639,"1,088",8,1,1/120.9,1/136.0,1/1088.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,640,"2,565",56,7,1/40.7,1/45.8,1/366.4
聖闘士星矢 海皇覚醒 CUSTOM EDITION,641,"2,598",62,6,1/38.2,1/41.9,1/433.0
頭文字D 2nd,698,"3,591",35,5,1/89.8,1/102.6,1/718.2
頭文字D 2nd,699,"5,573",37,6,1/129.6,1/150.6,1/928.8
頭文字D 2nd,700,"2,753",17,2,1/144.9,1/161.9,1/1376.5
頭文字D 2nd,701,"3,271",30,3,1/99.1,1/109.0,1/1090.3
鬼武者3,634,"2,367",5,5,1/236.7,1/473.4,1/473.4
鬼武者3,635,"3,805",4,5,1/422.8,1/951.2,1/761.0
鬼武者3,636,"4,851",8,4,1/404.2,1/606.4,1/1212.8
鬼武者3,637,"3,074",10,2,1/256.2,1/307.4,1/1537.0
L南国育ち,575,"1,599",6,2,1/199.9,1/266.5,1/799.5
L南国育ち,576,"1,608",1,7,1/201.0,1/1608.0,1/229.7
L南国育ち,577,"1,109",14,5,1/58.4,1/79.2,1/221.8
かぐや様は告らせたい,601,"8,243",33,9,1/196.3,1/249.8,1/915.9
かぐや様は告らせたい,602,"6,083",16,12,1/217.2,1/380.2,1/506.9
かぐや様は告らせたい,603,"5,527",46,7,1/104.3,1/120.2,1/789.6
キングハナハナ-30,581,"2,708",9,6,1/180.5,1/300.9,1/451.3
キングハナハナ-30,582,"2,249",5,4,1/249.9,1/449.8,1/562.2
キングハナハナ-30,583,"1,072",6,3,1/119.1,1/178.7,1/357.3
グランベルム,563,844,4,3,1/120.6,1/211.0,1/281.3
グランベルム,564,0,0,0,1/0.0,1/0.0,1/0.0
グランベルム,565,0,0,0,1/0.0,1/0.0,1/0.0
ゲゲゲの鬼太郎 覚醒,682,"1,012",4,1,1/202.4,1/253.0,1/1012.0
ゲゲゲの鬼太郎 覚醒,683,724,14,2,1/45.2,1/51.7,1/362.0
ゲゲゲの鬼太郎 覚醒,684,"1,705",11,3,1/121.8,1/155.0,1/568.3
ゴールデンカムイ,704,400,0,1,1/400.0,1/0.0,1/400.0
ゴールデンカムイ,705,"3,840",39,12,1/75.3,1/98.5,1/320.0
ゴールデンカムイ,706,"2,356",16,7,1/102.4,1/147.2,1/336.6
スマスロ真・北斗無双,674,217,1,1,1/108.5,1/217.0,1/217.0
スマスロ真・北斗無双,675,952,17,2,1/50.1,1/56.0,1/476.0
スマスロ真・北斗無双,676,"3,393",54,2,1/60.6,1/62.8,1/1696.5
バイオハザード RE:2,557,"2,867",55,55,1/26.1,1/52.1,1/52.1
バイオハザード RE:2,558,71,0,0,1/0.0,1/0.0,1/0.0
バイオハザード RE:2,559,432,1,1,1/216.0,1/432.0,1/432.0
ハナハナホウオウ～天翔～-30,584,"6,329",18,17,1/180.8,1/351.6,1/372.3
ハナハナホウオウ～天翔～-30,585,832,4,0,1/208.0,1/208.0,1/0.0
ハナハナホウオウ～天翔～-30,586,"2,626",7,2,1/291.8,1/375.1,1/1313.0
主役は銭形4,578,800,8,2,1/80.0,1/100.0,1/400.0
主役は銭形4,579,486,3,1,1/121.5,1/162.0,1/486.0
主役は銭形4,580,"1,111",15,4,1/58.5,1/74.1,1/277.8
押忍!番長ZERO,589,"3,527",42,5,1/75.0,1/84.0,1/705.4
押忍!番長ZERO,590,"2,808",40,6,1/61.0,1/70.2,1/468.0
押忍!番長ZERO,591,"2,001",37,6,1/46.5,1/54.1,1/333.5
新鬼武者2,560,"1,499",6,1,1/214.1,1/249.8,1/1499.0
新鬼武者2,561,534,9,4,1/41.1,1/59.3,1/133.5
新鬼武者2,562,349,8,5,1/26.8,1/43.6,1/69.8
炎炎ノ消防隊,568,"3,777",26,11,1/102.1,1/145.3,1/343.4
炎炎ノ消防隊,569,332,2,1,1/110.7,1/166.0,1/332.0
炎炎ノ消防隊,570,409,0,1,1/409.0,1/0.0,1/409.0
転生したらスライムだった件,612,"2,659",21,5,1/102.3,1/126.6,1/531.8
転生したらスライムだった件,613,"1,560",12,4,1/97.5,1/130.0,1/390.0
転生したらスライムだった件,614,683,5,1,1/113.8,1/136.6,1/683.0
A‐SLOT+ この素晴らしい世界に祝福を！,604,780,3,0,1/260.0,1/260.0,1/0.0
A‐SLOT+ この素晴らしい世界に祝福を！,605,"2,292",7,4,1/208.4,1/327.4,1/573.0
HEY！エリートサラリーマン鏡,672,"2,374",9,4,1/182.6,1/263.8,1/593.5
HEY！エリートサラリーマン鏡,673,"3,838",24,10,1/112.9,1/159.9,1/383.8
クランキークレスト,517,"3,935",14,11,1/157.4,1/281.1,1/357.7
クランキークレスト,518,"2,474",7,4,1/224.9,1/353.4,1/618.5
コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,521,622,0,2,1/311.0,1/0.0,1/311.0
コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,522,"3,248",9,8,1/191.1,1/360.9,1/406.0
この素晴らしい世界に祝福を！,566,"1,153",37,3,1/28.8,1/31.2,1/384.3
この素晴らしい世界に祝福を！,567,"1,020",10,3,1/78.5,1/102.0,1/340.0
スマスロキングパルサー,615,"3,254",13,7,1/162.7,1/250.3,1/464.9
