機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"2,445","+3,945",54,8,0,1/39.4,1/45.3,1/305.6,1/0.0
スマスロ北斗の拳,343,486,-481,1,1,0,1/243.0,1/486.0,1/486.0,1/0.0
スマスロ北斗の拳,344,"1,772","-1,500",7,3,0,1/177.2,1/253.1,1/590.7,1/0.0
スマスロ北斗の拳,345,"1,759","+5,649",61,1,0,1/28.4,1/28.8,1/1759.0,1/0.0
スマスロ北斗の拳,346,857,+35,10,4,0,1/61.2,1/85.7,1/214.2,1/0.0
スマスロ北斗の拳,347,"2,566","-1,585",15,4,0,1/135.1,1/171.1,1/641.5,1/0.0
スマスロ北斗の拳,348,"2,100","+1,970",39,7,0,1/45.7,1/53.8,1/300.0,1/0.0
スマスロ北斗の拳,349,245,-101,2,1,0,1/81.7,1/122.5,1/245.0,1/0.0
アイムジャグラーEX-TP,319,"4,811","-1,953",12,8,0,1/240.6,1/400.9,1/601.4,1/0.0
アイムジャグラーEX-TP,320,"4,092",-201,15,8,0,1/177.9,1/272.8,1/511.5,1/0.0
アイムジャグラーEX-TP,321,"7,053","-1,137",24,15,0,1/180.8,1/293.9,1/470.2,1/0.0
アイムジャグラーEX-TP,322,"4,013",-951,12,9,0,1/191.1,1/334.4,1/445.9,1/0.0
アイムジャグラーEX-TP,323,"4,410",-650,14,17,0,1/142.3,1/315.0,1/259.4,1/0.0
アイムジャグラーEX-TP,324,"3,977",+879,20,5,0,1/159.1,1/198.8,1/795.4,1/0.0
アイムジャグラーEX-TP,325,"5,234",+279,18,19,0,1/141.5,1/290.8,1/275.5,1/0.0
マイジャグラーV,313,"5,218",-40,19,13,0,1/163.1,1/274.6,1/401.4,1/0.0
マイジャグラーV,314,"4,260",-836,15,11,0,1/163.8,1/284.0,1/387.3,1/0.0
マイジャグラーV,315,"1,360",-203,5,2,0,1/194.3,1/272.0,1/680.0,1/0.0
マイジャグラーV,316,"6,813","+2,855",36,25,0,1/111.7,1/189.2,1/272.5,1/0.0
マイジャグラーV,317,"2,666",-227,10,6,0,1/166.6,1/266.6,1/444.3,1/0.0
マイジャグラーV,318,"2,168","-1,540",4,1,0,1/433.6,1/542.0,1/2168.0,1/0.0
ハッピージャグラーVIII,330,"5,424","+1,354",26,17,0,1/126.1,1/208.6,1/319.1,1/0.0
ハッピージャグラーVIII,331,"3,054",-10,11,10,0,1/145.4,1/277.6,1/305.4,1/0.0
ハッピージャグラーVIII,332,"4,293",+684,19,11,0,1/143.1,1/225.9,1/390.3,1/0.0
ハッピージャグラーVIII,333,"4,433",+347,19,11,0,1/147.8,1/233.3,1/403.0,1/0.0
ハナハナホウオウ～天翔～-30,425,500,-80,1,2,0,1/166.7,1/500.0,1/250.0,1/0.0
ハナハナホウオウ～天翔～-30,426,276,-220,0,1,0,1/276.0,1/0.0,1/276.0,1/0.0
ハナハナホウオウ～天翔～-30,427,"3,038","+1,992",18,8,0,1/116.8,1/168.8,1/379.8,1/0.0
ハナハナホウオウ～天翔～-30,428,"2,264",-505,6,6,0,1/188.7,1/377.3,1/377.3,1/0.0
甲鉄城のカバネリ,399,"1,786",+134,0,6,13,1/94.0,1/0.0,1/297.7,1/137.4
甲鉄城のカバネリ,400,"2,052",+585,0,10,15,1/82.1,1/0.0,1/205.2,1/136.8
甲鉄城のカバネリ,401,931,-692,0,4,4,1/116.4,1/0.0,1/232.8,1/232.8
甲鉄城のカバネリ,402,689,-313,0,1,3,1/172.2,1/0.0,1/689.0,1/229.7
ゴーゴージャグラー3,336,"3,795",+337,20,4,0,1/158.1,1/189.8,1/948.8,1/0.0
ゴーゴージャグラー3,337,"5,361",-591,19,19,0,1/141.1,1/282.2,1/282.2,1/0.0
ゴーゴージャグラー3,338,"1,603",-666,5,4,0,1/178.1,1/320.6,1/400.8,1/0.0
ゴールデンカムイ,352,203,-272,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
