機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"1,985",-192,8,3,0,1/180.5,1/248.1,1/661.7,1/0.0
アイムジャグラーEX-TP,320,"2,081",-662,7,4,0,1/189.2,1/297.3,1/520.2,1/0.0
アイムジャグラーEX-TP,321,"6,953","+2,489",31,32,0,1/110.4,1/224.3,1/217.3,1/0.0
アイムジャグラーEX-TP,322,"3,775",+82,15,12,0,1/139.8,1/251.7,1/314.6,1/0.0
アイムジャグラーEX-TP,323,"4,932",-74,19,14,0,1/149.5,1/259.6,1/352.3,1/0.0
アイムジャグラーEX-TP,324,"2,443",-935,7,3,0,1/244.3,1/349.0,1/814.3,1/0.0
アイムジャグラーEX-TP,325,"8,071",-520,30,14,0,1/183.4,1/269.0,1/576.5,1/0.0
スマスロ北斗の拳,342,"2,313",+50,28,4,0,1/72.3,1/82.6,1/578.2,1/0.0
スマスロ北斗の拳,343,"2,587",+734,36,7,0,1/60.2,1/71.9,1/369.6,1/0.0
スマスロ北斗の拳,344,"3,380",-266,36,6,0,1/80.5,1/93.9,1/563.3,1/0.0
スマスロ北斗の拳,345,"2,799","-1,393",19,6,0,1/112.0,1/147.3,1/466.5,1/0.0
スマスロ北斗の拳,346,"2,809",-314,32,7,0,1/72.0,1/87.8,1/401.3,1/0.0
スマスロ北斗の拳,347,"3,673","-1,157",31,8,0,1/94.2,1/118.5,1/459.1,1/0.0
スマスロ北斗の拳,348,"4,947",-614,48,12,0,1/82.5,1/103.1,1/412.2,1/0.0
マイジャグラーV,313,"4,726",-149,16,14,0,1/157.5,1/295.4,1/337.6,1/0.0
マイジャグラーV,314,"3,318",-6,12,9,0,1/158.0,1/276.5,1/368.7,1/0.0
マイジャグラーV,315,"3,897",-999,9,12,0,1/185.6,1/433.0,1/324.8,1/0.0
マイジャグラーV,316,"5,625","+1,836",29,14,0,1/130.8,1/194.0,1/401.8,1/0.0
マイジャグラーV,317,"1,196",-595,2,3,0,1/239.2,1/598.0,1/398.7,1/0.0
マイジャグラーV,318,"6,276",-378,24,17,0,1/153.1,1/261.5,1/369.2,1/0.0
ハッピージャグラーVIII,330,"1,191",-576,4,0,0,1/297.8,1/297.8,1/0.0,1/0.0
ハッピージャグラーVIII,331,"1,579",-425,4,4,0,1/197.4,1/394.8,1/394.8,1/0.0
ハッピージャグラーVIII,332,"1,659",+28,8,1,0,1/184.3,1/207.4,1/1659.0,1/0.0
ハッピージャグラーVIII,333,"3,396",+431,15,7,0,1/154.4,1/226.4,1/485.1,1/0.0
ハナハナホウオウ～天翔～,424,26,-46,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,997,-389,2,2,0,1/249.2,1/498.5,1/498.5,1/0.0
ハナハナホウオウ～天翔～,426,791,-231,2,1,0,1/263.7,1/395.5,1/791.0,1/0.0
ハナハナホウオウ～天翔～,427,341,+153,1,2,0,1/113.7,1/341.0,1/170.5,1/0.0
甲鉄城のカバネリ,399,666,-872,0,2,1,1/222.0,1/0.0,1/333.0,1/666.0
甲鉄城のカバネリ,400,"1,449","-1,290",0,5,6,1/131.7,1/0.0,1/289.8,1/241.5
甲鉄城のカバネリ,401,945,-969,0,3,2,1/189.0,1/0.0,1/315.0,1/472.5
甲鉄城のカバネリ,402,"1,399","+1,819",0,5,30,1/40.0,1/0.0,1/279.8,1/46.6
ゴーゴージャグラー3,336,"1,377",-764,3,3,0,1/229.5,1/459.0,1/459.0,1/0.0
ゴーゴージャグラー3,337,"1,402",-764,4,1,0,1/280.4,1/350.5,1/1402.0,1/0.0
ゴーゴージャグラー3,338,"3,182","-1,476",8,7,0,1/212.1,1/397.8,1/454.6,1/0.0
ファンキージャグラー2,339,"5,561",+721,24,18,0,1/132.4,1/231.7,1/308.9,1/0.0
ファンキージャグラー2,340,"1,726",-967,4,2,0,1/287.7,1/431.5,1/863.0,1/0.0
ファンキージャグラー2,341,"3,789",-310,16,4,0,1/189.4,1/236.8,1/947.2,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,371,"1,614","+1,252",7,0,7,1/115.3,1/230.6,1/0.0,1/230.6
戦国乙女4 戦乱に閃く炯眼の軍師,372,972,-606,4,0,2,1/162.0,1/243.0,1/0.0,1/486.0
戦国乙女4 戦乱に閃く炯眼の軍師,373,"2,244","-1,351",12,0,13,1/89.8,1/187.0,1/0.0,1/172.6
沖ドキ!GOLD,326,"3,215","-1,189",17,5,0,1/146.1,1/189.1,1/643.0,1/0.0
沖ドキ!GOLD,327,"2,361",-86,13,11,0,1/98.4,1/181.6,1/214.6,1/0.0
沖ドキ!GOLD,328,"3,918","-3,775",9,3,0,1/326.5,1/435.3,1/1306.0,1/0.0
ガールズ&パンツァー 最終章,353,731,-612,5,5,0,1/73.1,1/146.2,1/146.2,1/0.0
ガールズ&パンツァー 最終章,354,470,-734,1,3,0,1/117.5,1/470.0,1/156.7,1/0.0
からくりサーカス,367,"1,245","+1,404",0,4,15,1/65.5,1/0.0,1/311.2,1/83.0
からくりサーカス,368,"3,404",+208,0,12,43,1/61.9,1/0.0,1/283.7,1/79.2
ジャグラーガールズ,334,"1,551",-295,5,5,0,1/155.1,1/310.2,1/310.2,1/0.0
ジャグラーガールズ,335,"6,496",+471,25,24,0,1/132.6,1/259.8,1/270.7,1/0.0
スマスロキングパルサー,356,514,-494,1,0,0,1/514.0,1/514.0,1/0.0,1/0.0
スマスロキングパルサー,357,702,-966,0,1,0,1/702.0,1/0.0,1/702.0,1/0.0
ソードアート・オンライン,349,125,-162,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ソードアート・オンライン,350,384,-490,0,2,0,1/192.0,1/0.0,1/192.0,1/0.0
とある魔術の禁書目録,361,226,-440,0,4,0,1/56.5,1/0.0,1/56.5,1/0.0
とある魔術の禁書目録,362,728,+131,0,4,2,1/121.3,1/0.0,1/182.0,1/364.0
ニューゲッターマウス,415,"1,490",-291,4,7,0,1/135.5,1/372.5,1/212.9,1/0.0
ニューゲッターマウス,416,"1,245",-493,2,7,0,1/138.3,1/622.5,1/177.9,1/0.0
バイオハザード7 レジデント イービル,392,313,-379,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード7 レジデント イービル,393,"4,012",-346,0,4,57,1/65.8,1/0.0,1/1003.0,1/70.4
ファイヤードリフト,404,230,-341,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファイヤードリフト,405,790,+156,4,2,0,1/131.7,1/197.5,1/395.0,1/0.0
ファミスタ回胴版!!,420,"1,955",+703,8,6,0,1/139.6,1/244.4,1/325.8,1/0.0
ファミスタ回胴版!!,421,81,-139,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
マジカルハロウィン8,363,53,-92,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
マジカルハロウィン8,364,"1,288","+1,299",17,0,24,1/31.4,1/75.8,1/0.0,1/53.7
