機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,964,"+6,558",61,1,0,1/15.5,1/15.8,1/964.0,1/0.0
スマスロ北斗の拳,343,"3,817",+285,45,15,0,1/63.6,1/84.8,1/254.5,1/0.0
スマスロ北斗の拳,344,599,-541,3,1,0,1/149.8,1/199.7,1/599.0,1/0.0
スマスロ北斗の拳,345,"2,225",-576,21,7,0,1/79.5,1/106.0,1/317.9,1/0.0
スマスロ北斗の拳,346,925,"-1,058",3,2,0,1/185.0,1/308.3,1/462.5,1/0.0
スマスロ北斗の拳,347,"1,972","+4,640",58,3,0,1/32.3,1/34.0,1/657.3,1/0.0
スマスロ北斗の拳,348,384,+17,4,2,0,1/64.0,1/96.0,1/192.0,1/0.0
スマスロ北斗の拳,349,"2,341",+692,31,6,0,1/63.3,1/75.5,1/390.2,1/0.0
アイムジャグラーEX-TP,319,"1,816",-634,6,2,0,1/227.0,1/302.7,1/908.0,1/0.0
アイムジャグラーEX-TP,320,"4,341",+337,19,11,0,1/144.7,1/228.5,1/394.6,1/0.0
アイムジャグラーEX-TP,321,"1,622",-564,4,4,0,1/202.8,1/405.5,1/405.5,1/0.0
アイムジャグラーEX-TP,322,"3,143",-483,10,9,0,1/165.4,1/314.3,1/349.2,1/0.0
アイムジャグラーEX-TP,323,"1,367",-436,4,2,0,1/227.8,1/341.8,1/683.5,1/0.0
アイムジャグラーEX-TP,324,"1,514","-1,314",2,4,0,1/252.3,1/757.0,1/378.5,1/0.0
アイムジャグラーEX-TP,325,"2,713",-901,8,6,0,1/193.8,1/339.1,1/452.2,1/0.0
マイジャグラーV,313,"5,919",-157,22,19,0,1/144.4,1/269.0,1/311.5,1/0.0
マイジャグラーV,314,"5,052",-564,13,24,0,1/136.5,1/388.6,1/210.5,1/0.0
マイジャグラーV,315,"5,298","-2,814",9,15,0,1/220.8,1/588.7,1/353.2,1/0.0
マイジャグラーV,316,"5,297","+2,116",28,17,0,1/117.7,1/189.2,1/311.6,1/0.0
マイジャグラーV,317,"5,154","-2,302",13,11,0,1/214.8,1/396.5,1/468.5,1/0.0
マイジャグラーV,318,"2,728",-616,7,11,0,1/151.6,1/389.7,1/248.0,1/0.0
ハッピージャグラーVIII,330,"1,679",-913,4,4,0,1/209.9,1/419.8,1/419.8,1/0.0
ハッピージャグラーVIII,331,"5,315","+2,012",29,11,0,1/132.9,1/183.3,1/483.2,1/0.0
ハッピージャグラーVIII,332,"3,611",-727,11,9,0,1/180.6,1/328.3,1/401.2,1/0.0
ハッピージャグラーVIII,333,562,-401,1,0,0,1/562.0,1/562.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,70,-92,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,426,357,-73,1,1,0,1/178.5,1/357.0,1/357.0,1/0.0
ハナハナホウオウ～天翔～,427,405,-436,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,428,690,-529,1,1,0,1/345.0,1/690.0,1/690.0,1/0.0
甲鉄城のカバネリ,397,"4,277","-1,942",31,0,17,1/89.1,1/138.0,1/0.0,1/251.6
甲鉄城のカバネリ,398,"1,542",-901,9,0,6,1/102.8,1/171.3,1/0.0,1/257.0
甲鉄城のカバネリ,399,"1,088",-797,0,4,3,1/155.4,1/0.0,1/272.0,1/362.7
甲鉄城のカバネリ,400,"1,611",-390,0,6,10,1/100.7,1/0.0,1/268.5,1/161.1
