機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"4,806","-1,900",9,16,1/192.2,1/534.0,1/300.4
マイジャグラーV,1002,"1,637",-962,1,6,1/233.9,1/1637.0,1/272.8
マイジャグラーV,1003,"5,367","+1,606",26,15,1/130.9,1/206.4,1/357.8
マイジャグラーV,1004,"6,868","+1,632",31,20,1/134.7,1/221.5,1/343.4
マイジャグラーV,1005,"4,284",-226,16,7,1/186.3,1/267.8,1/612.0
マイジャグラーV,1006,"3,660",-138,12,14,1/140.8,1/305.0,1/261.4
マイジャグラーV,1007,"3,830",-85,13,11,1/159.6,1/294.6,1/348.2
マイジャグラーV,1008,"1,555",-985,3,3,1/259.2,1/518.3,1/518.3
マイジャグラーV,1009,"8,252","+1,985",35,32,1/123.2,1/235.8,1/257.9
マイジャグラーV,1010,"1,349",-421,4,0,1/337.2,1/337.2,1/0.0
マイジャグラーV,1011,"8,137",-712,29,21,1/162.7,1/280.6,1/387.5
マイジャグラーV,1012,"2,202",-462,7,5,1/183.5,1/314.6,1/440.4
マイジャグラーV,1013,"3,483",-609,10,14,1/145.1,1/348.3,1/248.8
マイジャグラーV,1014,"5,589","-1,512",16,14,1/186.3,1/349.3,1/399.2
マイジャグラーV,1015,876,-597,1,2,1/292.0,1/876.0,1/438.0
マイジャグラーV,1016,"3,447",-403,11,8,1/181.4,1/313.4,1/430.9
マイジャグラーV,1017,"5,712",+606,26,12,1/150.3,1/219.7,1/476.0
マイジャグラーV,1018,"1,458",+226,8,1,1/162.0,1/182.2,1/1458.0
マイジャグラーV,1019,"1,202",-491,3,3,1/200.3,1/400.7,1/400.7
マイジャグラーV,1020,"6,575",+582,29,14,1/152.9,1/226.7,1/469.6
マイジャグラーV,1021,"6,968","+1,015",29,22,1/136.6,1/240.3,1/316.7
マイジャグラーV,1022,"2,284",-568,6,8,1/163.1,1/380.7,1/285.5
マイジャグラーV,1023,"2,571",+44,10,5,1/171.4,1/257.1,1/514.2
マイジャグラーV,1024,"6,013",+56,24,17,1/146.7,1/250.5,1/353.7
マイジャグラーV,1025,"4,954","+1,124",25,10,1/141.5,1/198.2,1/495.4
マイジャグラーV,1026,"2,255","-1,347",3,4,1/322.1,1/751.7,1/563.8
マイジャグラーV,1027,"1,545",-474,5,3,1/193.1,1/309.0,1/515.0
マイジャグラーV,1028,"7,018","+1,524",29,27,1/125.3,1/242.0,1/259.9
マイジャグラーV,1029,"1,408",-332,5,1,1/234.7,1/281.6,1/1408.0
マイジャグラーV,1030,"1,324",-503,3,4,1/189.1,1/441.3,1/331.0
マイジャグラーV,1031,"7,756","+1,065",29,30,1/131.5,1/267.4,1/258.5
マイジャグラーV,1032,"2,849",-932,7,7,1/203.5,1/407.0,1/407.0
マイジャグラーV,1033,"3,484","-2,038",7,7,1/248.9,1/497.7,1/497.7
マイジャグラーV,1034,"4,647",-418,17,11,1/166.0,1/273.4,1/422.5
マイジャグラーV,1035,"6,047","-1,050",17,20,1/163.4,1/355.7,1/302.4
マイジャグラーV,1036,"4,451","-1,288",11,16,1/164.9,1/404.6,1/278.2
マイジャグラーV,1037,"2,756",-509,9,8,1/162.1,1/306.2,1/344.5
マイジャグラーV,1038,"4,413",+132,16,15,1/142.4,1/275.8,1/294.2
マイジャグラーV,1039,"5,303",-359,20,12,1/165.7,1/265.1,1/441.9
マイジャグラーV,1040,"3,474",-703,9,8,1/204.4,1/386.0,1/434.2
マイジャグラーV,1041,"5,313","-2,250",10,14,1/221.4,1/531.3,1/379.5
マイジャグラーV,1042,"7,035",+829,29,22,1/137.9,1/242.6,1/319.8
マイジャグラーV,1043,"2,991",-603,10,8,1/166.2,1/299.1,1/373.9
マイジャグラーV,1044,"4,760",+15,19,12,1/153.5,1/250.5,1/396.7
マイジャグラーV,1045,"6,615",+288,27,16,1/153.8,1/245.0,1/413.4
