機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,404",-886,8,4,0,1/117.0,1/175.5,1/351.0,1/0.0
スマスロ北斗の拳,343,"1,008",+333,14,1,0,1/67.2,1/72.0,1/1008.0,1/0.0
スマスロ北斗の拳,344,"2,138","-1,001",18,7,0,1/85.5,1/118.8,1/305.4,1/0.0
スマスロ北斗の拳,345,323,+292,5,1,0,1/53.8,1/64.6,1/323.0,1/0.0
スマスロ北斗の拳,346,169,+353,4,1,0,1/33.8,1/42.2,1/169.0,1/0.0
スマスロ北斗の拳,347,824,-708,3,1,0,1/206.0,1/274.7,1/824.0,1/0.0
スマスロ北斗の拳,348,718,-540,4,2,0,1/119.7,1/179.5,1/359.0,1/0.0
スマスロ北斗の拳,349,937,-946,4,3,0,1/133.9,1/234.2,1/312.3,1/0.0
アイムジャグラーEX-TP,319,"3,352",-923,10,7,0,1/197.2,1/335.2,1/478.9,1/0.0
アイムジャグラーEX-TP,320,"1,504",-722,3,4,0,1/214.9,1/501.3,1/376.0,1/0.0
アイムジャグラーEX-TP,321,"1,860",+339,10,1,0,1/169.1,1/186.0,1/1860.0,1/0.0
アイムジャグラーEX-TP,322,"2,529","+1,499",16,5,0,1/120.4,1/158.1,1/505.8,1/0.0
アイムジャグラーEX-TP,323,"1,867",-265,6,5,0,1/169.7,1/311.2,1/373.4,1/0.0
アイムジャグラーEX-TP,324,"3,518","-1,109",11,4,0,1/234.5,1/319.8,1/879.5,1/0.0
アイムジャグラーEX-TP,325,"4,256",+295,17,10,0,1/157.6,1/250.4,1/425.6,1/0.0
マイジャグラーV,313,"1,355","-1,260",0,3,0,1/451.7,1/0.0,1/451.7,1/0.0
マイジャグラーV,314,"3,877","-1,628",9,10,0,1/204.1,1/430.8,1/387.7,1/0.0
マイジャグラーV,315,"1,925",+65,8,5,0,1/148.1,1/240.6,1/385.0,1/0.0
マイジャグラーV,316,"2,986",-684,9,8,0,1/175.6,1/331.8,1/373.2,1/0.0
マイジャグラーV,317,"2,576",-295,10,5,0,1/171.7,1/257.6,1/515.2,1/0.0
マイジャグラーV,318,"4,119",+798,19,13,0,1/128.7,1/216.8,1/316.8,1/0.0
ハッピージャグラーVIII,330,"1,214","+1,045",9,4,0,1/93.4,1/134.9,1/303.5,1/0.0
ハッピージャグラーVIII,331,"3,838",+787,16,12,0,1/137.1,1/239.9,1/319.8,1/0.0
ハッピージャグラーVIII,332,"5,552",+561,25,14,0,1/142.4,1/222.1,1/396.6,1/0.0
ハッピージャグラーVIII,333,671,-461,1,2,0,1/223.7,1/671.0,1/335.5,1/0.0
ハナハナホウオウ～天翔～-30,425,887,+174,5,1,0,1/147.8,1/177.4,1/887.0,1/0.0
ハナハナホウオウ～天翔～-30,426,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,427,330,+526,3,1,0,1/82.5,1/110.0,1/330.0,1/0.0
ハナハナホウオウ～天翔～-30,428,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,399,"3,891","+2,090",0,9,37,1/84.6,1/0.0,1/432.3,1/105.2
甲鉄城のカバネリ,400,"2,446",+45,0,7,18,1/97.8,1/0.0,1/349.4,1/135.9
甲鉄城のカバネリ,401,588,+24,0,2,4,1/98.0,1/0.0,1/294.0,1/147.0
甲鉄城のカバネリ,402,636,-735,0,3,1,1/159.0,1/0.0,1/212.0,1/636.0
ゴーゴージャグラー3,336,"1,001",-586,2,3,0,1/200.2,1/500.5,1/333.7,1/0.0
ゴーゴージャグラー3,337,"5,195","+4,324",37,18,0,1/94.5,1/140.4,1/288.6,1/0.0
ゴーゴージャグラー3,338,"2,000",-775,3,10,0,1/153.8,1/666.7,1/200.0,1/0.0
ゴールデンカムイ,352,273,-278,0,1,0,1/273.0,1/0.0,1/273.0,1/0.0
ゴールデンカムイ,353,81,-114,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,385,"3,674","-1,870",0,8,15,1/159.7,1/0.0,1/459.2,1/244.9
ゴッドイーター リザレクション,371,"1,327",-879,0,3,8,1/120.6,1/0.0,1/442.3,1/165.9
ゴッドイーター リザレクション,372,"1,138","-1,058",0,2,4,1/189.7,1/0.0,1/569.0,1/284.5
ゴッドイーター リザレクション,373,"2,629","+3,676",0,4,33,1/71.1,1/0.0,1/657.2,1/79.7
ファンキージャグラー2,339,"1,782",-728,6,0,0,1/297.0,1/297.0,1/0.0,1/0.0
ファンキージャグラー2,340,"1,523",-322,6,1,0,1/217.6,1/253.8,1/1523.0,1/0.0
ファンキージャグラー2,341,"3,421","-1,988",6,8,0,1/244.4,1/570.2,1/427.6,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,368,"2,760","-1,303",15,0,5,1/138.0,1/184.0,1/0.0,1/552.0
戦国乙女4 戦乱に閃く炯眼の軍師,369,19,-44,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,370,649,-37,3,0,1,1/162.2,1/216.3,1/0.0,1/649.0
ToLOVEるダークネス,374,"3,415","-3,082",13,0,7,1/170.8,1/262.7,1/0.0,1/487.9
ToLOVEるダークネス,375,"3,300","-1,506",16,0,8,1/137.5,1/206.2,1/0.0,1/412.5
ケロット4,328,"1,954",-549,8,3,0,1/177.6,1/244.2,1/651.3,1/0.0
ケロット4,418,534,-464,1,0,0,1/534.0,1/534.0,1/0.0,1/0.0
サンダーVライトニング,422,"1,155",-39,4,3,0,1/165.0,1/288.8,1/385.0,1/0.0
サンダーVライトニング,423,446,+826,4,4,0,1/55.8,1/111.5,1/111.5,1/0.0
ジャグラーガールズ,334,"3,396",+101,13,9,0,1/154.4,1/261.2,1/377.3,1/0.0
ジャグラーガールズ,335,"2,372",+899,14,4,0,1/131.8,1/169.4,1/593.0,1/0.0
スマスロキングパルサー,356,419,+570,4,0,0,1/104.8,1/104.8,1/0.0,1/0.0
スマスロキングパルサー,357,131,-198,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ真・北斗無双,350,"1,212","+6,541",33,0,1,1/35.6,1/36.7,1/0.0,1/1212.0
スマスロ真・北斗無双,351,582,-229,3,0,1,1/145.5,1/194.0,1/0.0,1/582.0
ニューゲッターマウス,419,838,-215,2,5,0,1/119.7,1/419.0,1/167.6,1/0.0
ニューゲッターマウス,420,"1,025",+67,5,5,0,1/102.5,1/205.0,1/205.0,1/0.0
バジリスク絆2,414,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク絆2,415,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ペルソナ5,397,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ペルソナ5,398,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
モンキーターンV,366,"2,354","+1,211",0,4,19,1/102.3,1/0.0,1/588.5,1/123.9
モンキーターンV,367,"3,941","-1,894",0,9,19,1/140.8,1/0.0,1/437.9,1/207.4
戦姫絶唱シンフォギア 正義の歌,364,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,365,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,404,598,+785,0,1,2,1/199.3,1/0.0,1/598.0,1/299.0
押忍！番長4,405,"5,449",-145,0,3,33,1/151.4,1/0.0,1/1816.3,1/165.1
新鬼武者2,394,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
新鬼武者2,395,411,-459,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,326,149,-229,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,327,737,-767,1,2,0,1/245.7,1/737.0,1/368.5,1/0.0
炎炎ノ消防隊,392,697,-214,0,4,3,1/99.6,1/0.0,1/174.2,1/232.3
炎炎ノ消防隊,393,"2,660","-1,074",0,5,12,1/156.5,1/0.0,1/532.0,1/221.7
転生したらスライムだった件,354,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,355,191,+100,0,1,2,1/63.7,1/0.0,1/191.0,1/95.5
革命機ヴァルヴレイヴ,376,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,377,"1,562",-154,13,0,4,1/91.9,1/120.2,1/0.0,1/390.5
ニューパルサーSP4 with 太鼓の達人,329,"1,328","-1,370",1,2,0,1/442.7,1/1328.0,1/664.0,1/0.0
L南国育ち,358,504,-601,1,0,0,1/504.0,1/504.0,1/0.0,1/0.0
麻雀格闘倶楽部 覚醒,359,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国コレクション5超極楽LOOP,360,66,+346,0,0,2,1/33.0,1/0.0,1/0.0,1/33.0
マクロスフロンティア4,361,"1,776",-803,8,0,6,1/126.9,1/222.0,1/0.0,1/296.0
ラブ嬢3～Wご指名はいかがですか?～,362,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
賞金首Angel,363,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
かぐや様は告らせたい,378,"6,564","+4,942",48,11,25,1/78.1,1/136.8,1/596.7,1/262.6
からくりサーカス,379,"2,909","-1,424",0,6,21,1/107.7,1/0.0,1/484.8,1/138.5
ゲゲゲの鬼太郎 覚醒,380,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,381,"2,326","-1,546",14,0,6,1/116.3,1/166.1,1/0.0,1/387.7
聖闘士星矢 海皇覚醒 CUSTOM EDITION,382,"2,442","-2,409",0,1,8,1/271.3,1/0.0,1/2442.0,1/305.2
ゾンビランドサガ,383,"1,186","+2,743",23,0,1,1/49.4,1/51.6,1/0.0,1/1186.0
交響詩篇エウレカセブン4 HI-EVOLUTION,384,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード:ヴェンデッタ,386,"1,025",+98,0,3,12,1/68.3,1/0.0,1/341.7,1/85.4
とある魔術の禁書目録,387,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ソードアート・オンライン,388,346,-366,0,1,0,1/346.0,1/0.0,1/346.0,1/0.0
ガールズ&パンツァー 最終章,389,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
グランベルム,390,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍!番長ZERO,391,"1,627","-1,804",0,1,5,1/271.2,1/0.0,1/1627.0,1/325.4
黄門ちゃま喝2,396,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
痛いのは嫌なので防御力に極振りしたいと思います。,403,"1,896","+1,864",16,13,0,1/65.4,1/118.5,1/145.8,1/0.0
忍者じゃじゃ丸くん,416,29,-46,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファイヤードリフト,417,313,-366,0,1,0,1/313.0,1/0.0,1/313.0,1/0.0
ファミスタ回胴版!!,421,"2,040","-1,114",5,2,0,1/291.4,1/408.0,1/1020.0,1/0.0
クランキークレスト,424,"1,235","+1,235",8,6,0,1/88.2,1/154.4,1/205.8,1/0.0
うまい棒,429,22,-45,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
