機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"4,898",17,11,1/174.9,1/288.1,1/445.3
マイジャグラーV,445,"3,686",12,11,1/160.3,1/307.2,1/335.1
マイジャグラーV,446,"4,084",15,7,1/185.6,1/272.3,1/583.4
マイジャグラーV,447,"3,662",12,6,1/203.4,1/305.2,1/610.3
マイジャグラーV,448,"2,589",7,5,1/215.8,1/369.9,1/517.8
マイジャグラーV,449,"7,076",36,17,1/133.5,1/196.6,1/416.2
マイジャグラーV,450,"4,196",10,9,1/220.8,1/419.6,1/466.2
マイジャグラーV,451,"2,201",5,5,1/220.1,1/440.2,1/440.2
マイジャグラーV,452,"3,469",11,8,1/182.6,1/315.4,1/433.6
マイジャグラーV,453,"4,432",16,10,1/170.5,1/277.0,1/443.2
マイジャグラーV,454,"4,218",22,10,1/131.8,1/191.7,1/421.8
マイジャグラーV,455,"4,140",19,2,1/197.1,1/217.9,1/2070.0
マイジャグラーV,456,"1,641",3,3,1/273.5,1/547.0,1/547.0
マイジャグラーV,465,"2,868",9,6,1/191.2,1/318.7,1/478.0
マイジャグラーV,466,"3,292",7,8,1/219.5,1/470.3,1/411.5
マイジャグラーV,467,"5,717",18,15,1/173.2,1/317.6,1/381.1
マイジャグラーV,468,"2,790",10,8,1/155.0,1/279.0,1/348.8
マイジャグラーV,469,"3,181",10,5,1/212.1,1/318.1,1/636.2
マイジャグラーV,470,"5,877",13,24,1/158.8,1/452.1,1/244.9
マイジャグラーV,471,"1,229",0,1,1/1229.0,1/0.0,1/1229.0
マイジャグラーV,472,"6,793",35,12,1/144.5,1/194.1,1/566.1
マイジャグラーV,473,"2,665",7,4,1/242.3,1/380.7,1/666.2
マイジャグラーV,474,"2,254",6,4,1/225.4,1/375.7,1/563.5
マイジャグラーV,475,"5,484",20,16,1/152.3,1/274.2,1/342.8
マイジャグラーV,476,"4,031",14,8,1/183.2,1/287.9,1/503.9
マイジャグラーV,477,"6,554",30,22,1/126.0,1/218.5,1/297.9
アイムジャグラーEX-TP,457,"3,838",13,12,1/153.5,1/295.2,1/319.8
アイムジャグラーEX-TP,458,"2,706",12,5,1/159.2,1/225.5,1/541.2
アイムジャグラーEX-TP,459,"1,058",4,2,1/176.3,1/264.5,1/529.0
アイムジャグラーEX-TP,460,"5,054",15,17,1/157.9,1/336.9,1/297.3
アイムジャグラーEX-TP,461,"8,435",42,18,1/140.6,1/200.8,1/468.6
アイムジャグラーEX-TP,462,462,1,0,1/462.0,1/462.0,1/0.0
アイムジャグラーEX-TP,463,"2,926",10,6,1/182.9,1/292.6,1/487.7
アイムジャグラーEX-TP,464,"2,588",9,6,1/172.5,1/287.6,1/431.3
アイムジャグラーEX-TP,478,"5,121",21,14,1/146.3,1/243.9,1/365.8
アイムジャグラーEX-TP,479,"2,148",5,5,1/214.8,1/429.6,1/429.6
アイムジャグラーEX-TP,480,"2,471",7,5,1/205.9,1/353.0,1/494.2
アイムジャグラーEX-TP,481,"2,240",9,5,1/160.0,1/248.9,1/448.0
アイムジャグラーEX-TP,482,"4,480",18,14,1/140.0,1/248.9,1/320.0
アイムジャグラーEX-TP,483,"1,252",3,0,1/417.3,1/417.3,1/0.0
アイムジャグラーEX-TP,484,"3,481",14,5,1/183.2,1/248.6,1/696.2
アイムジャグラーEX-TP,485,"2,483",8,5,1/191.0,1/310.4,1/496.6
アイムジャグラーEX-TP,486,"2,817",10,8,1/156.5,1/281.7,1/352.1
アイムジャグラーEX-TP,487,"3,559",18,4,1/161.8,1/197.7,1/889.8
アイムジャグラーEX-TP,488,"1,699",7,2,1/188.8,1/242.7,1/849.5
アイムジャグラーEX-TP,489,"3,007",10,7,1/176.9,1/300.7,1/429.6
アイムジャグラーEX-TP,490,"2,568",11,8,1/135.2,1/233.5,1/321.0
アイムジャグラーEX-TP,491,"1,206",2,2,1/301.5,1/603.0,1/603.0
アイムジャグラーEX-TP,492,"1,829",6,3,1/203.2,1/304.8,1/609.7
アイムジャグラーEX-TP,493,"3,188",11,11,1/144.9,1/289.8,1/289.8
アイムジャグラーEX-TP,494,"2,190",6,3,1/243.3,1/365.0,1/730.0
ゴーゴージャグラー3,495,"4,136",13,7,1/206.8,1/318.2,1/590.9
ゴーゴージャグラー3,496,"1,828",4,3,1/261.1,1/457.0,1/609.3
ゴーゴージャグラー3,497,"4,406",16,13,1/151.9,1/275.4,1/338.9
ゴーゴージャグラー3,498,"2,563",10,5,1/170.9,1/256.3,1/512.6
ゴーゴージャグラー3,499,"2,073",8,5,1/159.5,1/259.1,1/414.6
ゴーゴージャグラー3,500,"6,500",32,28,1/108.3,1/203.1,1/232.1
ゴーゴージャグラー3,501,"6,489",37,28,1/99.8,1/175.4,1/231.8
ゴーゴージャグラー3,502,"3,238",13,11,1/134.9,1/249.1,1/294.4
ゴーゴージャグラー3,503,"7,329",30,34,1/114.5,1/244.3,1/215.6
ゴーゴージャグラー3,504,"4,795",19,22,1/117.0,1/252.4,1/218.0
ゴーゴージャグラー3,505,"7,205",27,31,1/124.2,1/266.9,1/232.4
ゴーゴージャグラー3,506,"5,613",23,26,1/114.6,1/244.0,1/215.9
ゴーゴージャグラー3,507,"4,742",22,16,1/124.8,1/215.5,1/296.4
