台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,156","-1,806",16,20,1/171.0,1/384.8,1/307.8
1002,"4,122",-162,16,9,1/164.9,1/257.6,1/458.0
1003,"1,088",-603,2,1,1/362.7,1/544.0,1/1088.0
1004,"2,030",-344,8,1,1/225.6,1/253.8,1/2030.0
1005,"4,766",-350,14,15,1/164.3,1/340.4,1/317.7
1006,"7,602",+65,29,20,1/155.1,1/262.1,1/380.1
1007,"8,101","+1,006",29,34,1/128.6,1/279.3,1/238.3
1008,"1,308",-650,2,3,1/261.6,1/654.0,1/436.0
1009,"2,536",+276,13,4,1/149.2,1/195.1,1/634.0
1010,"8,052",-112,33,18,1/157.9,1/244.0,1/447.3
1011,"3,260","-2,003",5,6,1/296.4,1/652.0,1/543.3
1012,"5,551",-232,19,20,1/142.3,1/292.2,1/277.6
1013,"1,621",-250,6,3,1/180.1,1/270.2,1/540.3
1014,"6,979",-241,21,33,1/129.2,1/332.3,1/211.5
1015,"4,521","+1,488",23,12,1/129.2,1/196.6,1/376.8
1016,"5,122",-735,18,8,1/197.0,1/284.6,1/640.2
1017,"6,489",-900,20,23,1/150.9,1/324.4,1/282.1
1018,852,-156,4,0,1/213.0,1/213.0,1/0.0
1019,"6,034",+665,26,18,1/137.1,1/232.1,1/335.2
1020,"3,050",-703,11,4,1/203.3,1/277.3,1/762.5
1021,"6,193","+1,759",30,19,1/126.4,1/206.4,1/325.9
1022,"2,486",-374,9,3,1/207.2,1/276.2,1/828.7
1023,"1,406",-615,3,3,1/234.3,1/468.7,1/468.7
1024,"5,891",+350,24,16,1/147.3,1/245.5,1/368.2
1025,"4,053",+288,17,9,1/155.9,1/238.4,1/450.3
1026,"6,889","+1,582",35,12,1/146.6,1/196.8,1/574.1
1027,"4,244","-2,003",7,12,1/223.4,1/606.3,1/353.7
1028,"2,308",-744,7,4,1/209.8,1/329.7,1/577.0
1029,"2,270",-791,6,5,1/206.4,1/378.3,1/454.0
1030,"4,240","+1,053",19,11,1/141.3,1/223.2,1/385.5
1031,"7,571",+818,28,28,1/135.2,1/270.4,1/270.4
1032,"3,364","-1,606",7,8,1/224.3,1/480.6,1/420.5
1033,"5,647","-1,862",12,19,1/182.2,1/470.6,1/297.2
1034,"5,889","-3,141",12,10,1/267.7,1/490.8,1/588.9
1035,"3,134",-368,12,5,1/184.4,1/261.2,1/626.8
1036,"5,166",-132,18,16,1/151.9,1/287.0,1/322.9
1037,"2,623",-956,5,9,1/187.4,1/524.6,1/291.4
1038,"4,540",+691,23,5,1/162.1,1/197.4,1/908.0
1039,"4,010",+888,19,7,1/154.2,1/211.1,1/572.9
1040,"3,527",-432,12,9,1/168.0,1/293.9,1/391.9
1041,"5,775",+238,22,19,1/140.9,1/262.5,1/303.9
1042,"7,095",+782,33,13,1/154.2,1/215.0,1/545.8
1043,"7,042","+1,512",29,24,1/132.9,1/242.8,1/293.4
1044,"1,113",-332,4,0,1/278.2,1/278.2,1/0.0
1045,"3,039",-979,10,3,1/233.8,1/303.9,1/1013.0
1046,"4,094",+426,18,10,1/146.2,1/227.4,1/409.4
1047,"4,651",+288,20,8,1/166.1,1/232.6,1/581.4
1048,"1,763",-609,7,0,1/251.9,1/251.9,1/0.0
1049,"2,665",-450,9,5,1/190.4,1/296.1,1/533.0
1050,"6,671","+1,985",33,20,1/125.9,1/202.2,1/333.6
1069,"3,148",-326,11,5,1/196.8,1/286.2,1/629.6
1070,"7,217","+1,135",30,23,1/136.2,1/240.6,1/313.8
1071,"2,005",-738,6,4,1/200.5,1/334.2,1/501.2
1072,"4,286","-1,571",10,13,1/186.3,1/428.6,1/329.7
1073,"4,598","-1,076",14,12,1/176.8,1/328.4,1/383.2
1074,"1,593",-585,3,5,1/199.1,1/531.0,1/318.6
1075,"5,085",-947,15,13,1/181.6,1/339.0,1/391.2
1076,"4,820",-226,17,17,1/141.8,1/283.5,1/283.5
1077,"5,238",+571,23,9,1/163.7,1/227.7,1/582.0
1078,"2,363",-956,6,3,1/262.6,1/393.8,1/787.7
1079,"5,911",+229,21,19,1/147.8,1/281.5,1/311.1
1080,"7,622","-1,700",22,22,1/173.2,1/346.5,1/346.5
1081,"5,108",+179,21,13,1/150.2,1/243.2,1/392.9
1082,"6,098",+856,29,16,1/135.5,1/210.3,1/381.1
1083,"3,983","-1,818",8,11,1/209.6,1/497.9,1/362.1
1084,"8,428","+1,509",33,32,1/129.7,1/255.4,1/263.4
1085,"2,511","-1,182",5,6,1/228.3,1/502.2,1/418.5
1086,"4,537",+241,20,11,1/146.4,1/226.8,1/412.5
1087,"1,529",-709,4,1,1/305.8,1/382.2,1/1529.0
1088,"2,002","-1,288",4,4,1/250.2,1/500.5,1/500.5
1089,"4,942",+829,25,7,1/154.4,1/197.7,1/706.0
1090,"2,572","-1,488",4,9,1/197.8,1/643.0,1/285.8
1091,"2,293",+321,11,3,1/163.8,1/208.5,1/764.3
1092,"6,930",+726,27,28,1/126.0,1/256.7,1/247.5
1093,"5,485",+618,25,12,1/148.2,1/219.4,1/457.1
1094,"4,018","-1,006",11,13,1/167.4,1/365.3,1/309.1
1095,"3,311",-626,9,10,1/174.3,1/367.9,1/331.1
1096,"4,860",-191,19,9,1/173.6,1/255.8,1/540.0
1097,"2,637","-1,759",4,6,1/263.7,1/659.2,1/439.5
1098,"6,923",+124,25,22,1/147.3,1/276.9,1/314.7
1099,"5,225",+429,21,15,1/145.1,1/248.8,1/348.3
