機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"5,773",+338,26,16,1/137.5,1/222.0,1/360.8
マイジャグラーV,1002,"4,530",-385,13,15,1/161.8,1/348.5,1/302.0
マイジャグラーV,1003,"4,259",+121,16,16,1/133.1,1/266.2,1/266.2
マイジャグラーV,1004,"1,606",-503,4,4,1/200.8,1/401.5,1/401.5
マイジャグラーV,1005,"7,201",+991,26,31,1/126.3,1/277.0,1/232.3
マイジャグラーV,1006,"2,787",+685,14,5,1/146.7,1/199.1,1/557.4
マイジャグラーV,1007,"4,868",-85,19,10,1/167.9,1/256.2,1/486.8
マイジャグラーV,1008,"2,132",-238,7,5,1/177.7,1/304.6,1/426.4
マイジャグラーV,1009,"5,752",+88,24,13,1/155.5,1/239.7,1/442.5
マイジャグラーV,1010,"3,033",-503,10,7,1/178.4,1/303.3,1/433.3
マイジャグラーV,1011,"6,340",-547,21,20,1/154.6,1/301.9,1/317.0
マイジャグラーV,1012,"3,610",+379,16,10,1/138.8,1/225.6,1/361.0
マイジャグラーV,1013,453,-356,1,0,1/453.0,1/453.0,1/0.0
マイジャグラーV,1014,"5,803","+2,718",33,14,1/123.5,1/175.8,1/414.5
マイジャグラーV,1015,"1,090",-309,3,2,1/218.0,1/363.3,1/545.0
マイジャグラーV,1016,"1,752",-574,5,2,1/250.3,1/350.4,1/876.0
マイジャグラーV,1017,"4,287",+397,18,11,1/147.8,1/238.2,1/389.7
マイジャグラーV,1018,"2,545",-385,9,4,1/195.8,1/282.8,1/636.2
マイジャグラーV,1019,"1,469",-897,3,1,1/367.2,1/489.7,1/1469.0
マイジャグラーV,1020,"3,818","-1,724",8,10,1/212.1,1/477.2,1/381.8
マイジャグラーV,1021,"5,427","+1,809",29,14,1/126.2,1/187.1,1/387.6
マイジャグラーV,1022,"8,012","+3,985",39,37,1/105.4,1/205.4,1/216.5
マイジャグラーV,1023,"1,118",-956,1,1,1/559.0,1/1118.0,1/1118.0
マイジャグラーV,1024,"1,491",+50,6,3,1/165.7,1/248.5,1/497.0
マイジャグラーV,1025,"7,747",+374,32,18,1/154.9,1/242.1,1/430.4
マイジャグラーV,1026,"5,698",-862,15,22,1/154.0,1/379.9,1/259.0
マイジャグラーV,1027,"8,727","+1,535",38,25,1/138.5,1/229.7,1/349.1
マイジャグラーV,1028,"1,758",-779,3,6,1/195.3,1/586.0,1/293.0
マイジャグラーV,1029,"2,651",-809,7,7,1/189.4,1/378.7,1/378.7
マイジャグラーV,1030,"2,462",+888,14,3,1/144.8,1/175.9,1/820.7
マイジャグラーV,1031,"7,318",-26,26,23,1/149.3,1/281.5,1/318.2
マイジャグラーV,1032,"2,774",+544,13,5,1/154.1,1/213.4,1/554.8
マイジャグラーV,1033,"2,799",-862,8,4,1/233.2,1/349.9,1/699.8
マイジャグラーV,1034,"6,624","+1,897",30,23,1/125.0,1/220.8,1/288.0
