機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"2,616",8,5,1/201.2,1/327.0,1/523.2
アイムジャグラーEX-TP,462,"2,360",12,9,1/112.4,1/196.7,1/262.2
アイムジャグラーEX-TP,463,"2,420",10,7,1/142.4,1/242.0,1/345.7
アイムジャグラーEX-TP,464,907,3,4,1/129.6,1/302.3,1/226.8
アイムジャグラーEX-TP,478,"1,116",3,2,1/223.2,1/372.0,1/558.0
アイムジャグラーEX-TP,479,435,1,0,1/435.0,1/435.0,1/0.0
アイムジャグラーEX-TP,480,"2,405",10,5,1/160.3,1/240.5,1/481.0
アイムジャグラーEX-TP,481,"4,156",14,8,1/188.9,1/296.9,1/519.5
アイムジャグラーEX-TP,482,369,2,0,1/184.5,1/184.5,1/0.0
アイムジャグラーEX-TP,483,"1,713",5,4,1/190.3,1/342.6,1/428.2
アイムジャグラーEX-TP,484,"1,033",5,1,1/172.2,1/206.6,1/1033.0
アイムジャグラーEX-TP,485,"2,514",10,5,1/167.6,1/251.4,1/502.8
アイムジャグラーEX-TP,486,969,0,1,1/969.0,1/0.0,1/969.0
アイムジャグラーEX-TP,487,208,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,488,"3,075",14,8,1/139.8,1/219.6,1/384.4
アイムジャグラーEX-TP,489,602,2,2,1/150.5,1/301.0,1/301.0
アイムジャグラーEX-TP,500,"1,991",10,1,1/181.0,1/199.1,1/1991.0
アイムジャグラーEX-TP,501,982,5,2,1/140.3,1/196.4,1/491.0
アイムジャグラーEX-TP,502,"2,611",9,8,1/153.6,1/290.1,1/326.4
アイムジャグラーEX-TP,503,285,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,504,"4,479",20,9,1/154.4,1/223.9,1/497.7
アイムジャグラーEX-TP,505,"1,072",2,1,1/357.3,1/536.0,1/1072.0
アイムジャグラーEX-TP,506,"2,612",8,9,1/153.6,1/326.5,1/290.2
アイムジャグラーEX-TP,507,711,0,1,1/711.0,1/0.0,1/711.0
アイムジャグラーEX-TP,508,507,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,509,"1,944",10,4,1/138.9,1/194.4,1/486.0
アイムジャグラーEX-TP,510,"2,152",11,4,1/143.5,1/195.6,1/538.0
アイムジャグラーEX-TP,511,"1,398",4,2,1/233.0,1/349.5,1/699.0
マイジャグラーV,444,"6,257",23,19,1/149.0,1/272.0,1/329.3
マイジャグラーV,445,"5,473",21,9,1/182.4,1/260.6,1/608.1
マイジャグラーV,446,"3,075",6,6,1/256.2,1/512.5,1/512.5
マイジャグラーV,447,"1,774",6,5,1/161.3,1/295.7,1/354.8
マイジャグラーV,448,"5,397",13,18,1/174.1,1/415.2,1/299.8
マイジャグラーV,449,"2,872",14,5,1/151.2,1/205.1,1/574.4
マイジャグラーV,450,"1,769",7,3,1/176.9,1/252.7,1/589.7
マイジャグラーV,451,"1,620",5,3,1/202.5,1/324.0,1/540.0
マイジャグラーV,452,"5,826",21,18,1/149.4,1/277.4,1/323.7
マイジャグラーV,453,"5,095",16,23,1/130.6,1/318.4,1/221.5
マイジャグラーV,454,"3,468",12,13,1/138.7,1/289.0,1/266.8
マイジャグラーV,455,"6,390",23,22,1/142.0,1/277.8,1/290.5
マイジャグラーV,456,765,1,0,1/765.0,1/765.0,1/0.0
マイジャグラーV,465,"3,388",13,10,1/147.3,1/260.6,1/338.8
マイジャグラーV,466,"1,476",1,0,1/1476.0,1/1476.0,1/0.0
マイジャグラーV,467,"4,835",18,12,1/161.2,1/268.6,1/402.9
マイジャグラーV,468,"2,464",8,5,1/189.5,1/308.0,1/492.8
マイジャグラーV,469,"1,295",2,1,1/431.7,1/647.5,1/1295.0
マイジャグラーV,470,"1,892",6,3,1/210.2,1/315.3,1/630.7
マイジャグラーV,471,"3,742",21,5,1/143.9,1/178.2,1/748.4
マイジャグラーV,472,"1,262",3,0,1/420.7,1/420.7,1/0.0
マイジャグラーV,473,"4,556",16,14,1/151.9,1/284.8,1/325.4
マイジャグラーV,474,"2,486",9,6,1/165.7,1/276.2,1/414.3
マイジャグラーV,475,"4,706",15,11,1/181.0,1/313.7,1/427.8
マイジャグラーV,476,"3,153",4,12,1/197.1,1/788.2,1/262.8
マイジャグラーV,477,"2,945",6,6,1/245.4,1/490.8,1/490.8
ゴーゴージャグラー3,543,660,2,2,1/165.0,1/330.0,1/330.0
ゴーゴージャグラー3,544,"4,963",25,14,1/127.3,1/198.5,1/354.5
ゴーゴージャグラー3,545,722,4,2,1/120.3,1/180.5,1/361.0
ゴーゴージャグラー3,546,"2,313",5,4,1/257.0,1/462.6,1/578.2
ゴーゴージャグラー3,547,"2,956",16,10,1/113.7,1/184.8,1/295.6
