機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"6,318",25,10,1/180.5,1/252.7,1/631.8
マイジャグラーV,445,"2,641",6,5,1/240.1,1/440.2,1/528.2
マイジャグラーV,446,"5,925",23,16,1/151.9,1/257.6,1/370.3
マイジャグラーV,447,"2,426",7,8,1/161.7,1/346.6,1/303.2
マイジャグラーV,448,"4,538",21,11,1/141.8,1/216.1,1/412.5
マイジャグラーV,449,"2,429",4,4,1/303.6,1/607.2,1/607.2
マイジャグラーV,450,"5,224",12,18,1/174.1,1/435.3,1/290.2
マイジャグラーV,451,"3,724",13,9,1/169.3,1/286.5,1/413.8
マイジャグラーV,452,"5,404",26,12,1/142.2,1/207.8,1/450.3
マイジャグラーV,453,"2,027",8,2,1/202.7,1/253.4,1/1013.5
マイジャグラーV,454,"6,113",23,19,1/145.5,1/265.8,1/321.7
マイジャグラーV,455,"2,059",7,2,1/228.8,1/294.1,1/1029.5
マイジャグラーV,456,"3,307",11,5,1/206.7,1/300.6,1/661.4
マイジャグラーV,465,"5,169",17,16,1/156.6,1/304.1,1/323.1
マイジャグラーV,466,"2,565",4,5,1/285.0,1/641.2,1/513.0
マイジャグラーV,467,816,1,1,1/408.0,1/816.0,1/816.0
マイジャグラーV,468,"7,503",33,35,1/110.3,1/227.4,1/214.4
マイジャグラーV,469,"1,910",4,5,1/212.2,1/477.5,1/382.0
マイジャグラーV,470,"6,716",33,21,1/124.4,1/203.5,1/319.8
マイジャグラーV,471,"3,346",7,9,1/209.1,1/478.0,1/371.8
マイジャグラーV,472,"2,410",8,6,1/172.1,1/301.2,1/401.7
マイジャグラーV,473,"8,244",46,35,1/101.8,1/179.2,1/235.5
マイジャグラーV,474,"2,343",5,3,1/292.9,1/468.6,1/781.0
マイジャグラーV,475,"8,331",38,20,1/143.6,1/219.2,1/416.6
マイジャグラーV,476,"1,958",4,1,1/391.6,1/489.5,1/1958.0
マイジャグラーV,477,"5,009",20,8,1/178.9,1/250.4,1/626.1
アイムジャグラーEX-TP,457,"1,732",7,10,1/101.9,1/247.4,1/173.2
アイムジャグラーEX-TP,458,452,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,459,"2,263",5,8,1/174.1,1/452.6,1/282.9
アイムジャグラーEX-TP,460,"1,936",10,4,1/138.3,1/193.6,1/484.0
アイムジャグラーEX-TP,461,"1,794",5,3,1/224.2,1/358.8,1/598.0
アイムジャグラーEX-TP,462,"2,383",10,6,1/148.9,1/238.3,1/397.2
アイムジャグラーEX-TP,463,861,6,1,1/123.0,1/143.5,1/861.0
アイムジャグラーEX-TP,464,"2,772",12,3,1/184.8,1/231.0,1/924.0
アイムジャグラーEX-TP,478,"4,696",20,9,1/161.9,1/234.8,1/521.8
アイムジャグラーEX-TP,479,853,0,3,1/284.3,1/0.0,1/284.3
アイムジャグラーEX-TP,480,0,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,481,"3,168",11,9,1/158.4,1/288.0,1/352.0
アイムジャグラーEX-TP,482,"3,148",17,4,1/149.9,1/185.2,1/787.0
アイムジャグラーEX-TP,483,"1,449",2,2,1/362.2,1/724.5,1/724.5
アイムジャグラーEX-TP,484,"1,065",1,3,1/266.2,1/1065.0,1/355.0
アイムジャグラーEX-TP,485,"3,457",19,13,1/108.0,1/181.9,1/265.9
アイムジャグラーEX-TP,486,535,0,1,1/535.0,1/0.0,1/535.0
アイムジャグラーEX-TP,487,"2,920",11,4,1/194.7,1/265.5,1/730.0
アイムジャグラーEX-TP,488,"1,231",4,4,1/153.9,1/307.8,1/307.8
アイムジャグラーEX-TP,489,"5,162",21,12,1/156.4,1/245.8,1/430.2
アイムジャグラーEX-TP,490,"2,751",11,12,1/119.6,1/250.1,1/229.2
アイムジャグラーEX-TP,491,"3,238",8,4,1/269.8,1/404.8,1/809.5
アイムジャグラーEX-TP,492,"1,322",4,2,1/220.3,1/330.5,1/661.0
アイムジャグラーEX-TP,493,"1,401",5,2,1/200.1,1/280.2,1/700.5
アイムジャグラーEX-TP,494,"3,805",15,6,1/181.2,1/253.7,1/634.2
ゴーゴージャグラー3,540,"2,822",11,8,1/148.5,1/256.5,1/352.8
ゴーゴージャグラー3,541,"1,592",9,2,1/144.7,1/176.9,1/796.0
ゴーゴージャグラー3,542,"1,967",6,5,1/178.8,1/327.8,1/393.4
ゴーゴージャグラー3,543,"1,277",3,5,1/159.6,1/425.7,1/255.4
ゴーゴージャグラー3,544,"1,423",6,2,1/177.9,1/237.2,1/711.5
ゴーゴージャグラー3,545,"6,086",29,22,1/119.3,1/209.9,1/276.6
ゴーゴージャグラー3,546,"1,272",4,5,1/141.3,1/318.0,1/254.4
ゴーゴージャグラー3,547,899,2,3,1/179.8,1/449.5,1/299.7
ゴーゴージャグラー3,548,"3,161",12,7,1/166.4,1/263.4,1/451.6
ゴーゴージャグラー3,549,"1,009",5,1,1/168.2,1/201.8,1/1009.0
ゴーゴージャグラー3,550,"2,807",9,10,1/147.7,1/311.9,1/280.7
ゴーゴージャグラー3,551,"1,270",3,3,1/211.7,1/423.3,1/423.3
ゴーゴージャグラー3,552,"1,312",2,0,1/656.0,1/656.0,1/0.0
ゴーゴージャグラー3,553,"3,928",21,8,1/135.4,1/187.0,1/491.0
スマスロ北斗の拳,648,"1,028",10,2,1/85.7,1/102.8,1/514.0
スマスロ北斗の拳,649,"1,452",22,2,1/60.5,1/66.0,1/726.0
スマスロ北斗の拳,650,584,3,2,1/116.8,1/194.7,1/292.0
スマスロ北斗の拳,651,"1,008",5,2,1/144.0,1/201.6,1/504.0
スマスロ北斗の拳,652,"1,916",9,4,1/147.4,1/212.9,1/479.0
スマスロ北斗の拳,653,345,5,2,1/49.3,1/69.0,1/172.5
スマスロ北斗の拳,654,965,13,3,1/60.3,1/74.2,1/321.7
スマスロ北斗の拳,655,553,21,2,1/24.0,1/26.3,1/276.5
スマスロ北斗の拳,656,606,7,2,1/67.3,1/86.6,1/303.0
スマスロ北斗の拳,657,719,6,2,1/89.9,1/119.8,1/359.5
スマスロ北斗の拳,658,"1,165",10,4,1/83.2,1/116.5,1/291.2
スマスロ北斗の拳,659,"1,429",10,4,1/102.1,1/142.9,1/357.2
スマスロ北斗の拳,660,468,8,2,1/46.8,1/58.5,1/234.0
スマスロ北斗の拳,661,"2,561",23,3,1/98.5,1/111.3,1/853.7
沖ドキ!GOLD‐30,526,"2,280",7,6,1/175.4,1/325.7,1/380.0
沖ドキ!GOLD‐30,527,"3,287",6,4,1/328.7,1/547.8,1/821.8
沖ドキ!GOLD‐30,528,887,14,1,1/59.1,1/63.4,1/887.0
沖ドキ!GOLD‐30,529,"3,399",27,12,1/87.2,1/125.9,1/283.2
沖ドキ!GOLD‐30,530,362,3,3,1/60.3,1/120.7,1/120.7
沖ドキ!GOLD‐30,531,"1,237",8,5,1/95.2,1/154.6,1/247.4
沖ドキ!GOLD‐30,532,"1,332",3,1,1/333.0,1/444.0,1/1332.0
沖ドキ!GOLD‐30,533,"3,707",8,6,1/264.8,1/463.4,1/617.8
沖ドキ!GOLD‐30,534,"2,522",19,4,1/109.7,1/132.7,1/630.5
沖ドキ!GOLD‐30,535,758,1,1,1/379.0,1/758.0,1/758.0
沖ドキ!GOLD‐30,536,118,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,537,"3,953",12,9,1/188.2,1/329.4,1/439.2
沖ドキ!GOLD‐30,538,"1,643",16,6,1/74.7,1/102.7,1/273.8
沖ドキ!GOLD‐30,539,"4,010",11,8,1/211.1,1/364.5,1/501.2
からくりサーカス,741,"5,543",30,17,1/117.9,1/184.8,1/326.1
からくりサーカス,742,"2,147",8,4,1/178.9,1/268.4,1/536.8
からくりサーカス,743,212,0,0,1/0.0,1/0.0,1/0.0
からくりサーカス,744,"3,116",38,8,1/67.7,1/82.0,1/389.5
からくりサーカス,745,"1,933",14,5,1/101.7,1/138.1,1/386.6
からくりサーカス,746,"1,482",1,2,1/494.0,1/1482.0,1/741.0
からくりサーカス,747,192,0,1,1/192.0,1/0.0,1/192.0
からくりサーカス,748,"1,181",27,6,1/35.8,1/43.7,1/196.8
からくりサーカス,749,735,21,5,1/28.3,1/35.0,1/147.0
からくりサーカス,750,"1,106",5,0,1/221.2,1/221.2,1/0.0
からくりサーカス,751,"4,497",47,13,1/75.0,1/95.7,1/345.9
モンキーターンV,685,999,4,2,1/166.5,1/249.8,1/499.5
モンキーターンV,686,"4,941",44,17,1/81.0,1/112.3,1/290.6
モンキーターンV,687,426,1,1,1/213.0,1/426.0,1/426.0
モンキーターンV,688,"1,881",7,5,1/156.8,1/268.7,1/376.2
モンキーターンV,689,"1,061",5,2,1/151.6,1/212.2,1/530.5
モンキーターンV,690,291,1,1,1/145.5,1/291.0,1/291.0
モンキーターンV,691,"3,955",51,15,1/59.9,1/77.5,1/263.7
モンキーターンV,692,"2,605",22,8,1/86.8,1/118.4,1/325.6
モンキーターンV,693,"3,464",24,8,1/108.2,1/144.3,1/433.0
甲鉄城のカバネリ,592,281,9,2,1/25.5,1/31.2,1/140.5
甲鉄城のカバネリ,593,"1,435",10,8,1/79.7,1/143.5,1/179.4
甲鉄城のカバネリ,594,914,2,1,1/304.7,1/457.0,1/914.0
甲鉄城のカバネリ,595,"1,926",17,5,1/87.5,1/113.3,1/385.2
甲鉄城のカバネリ,596,0,0,0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,597,269,5,1,1/44.8,1/53.8,1/269.0
甲鉄城のカバネリ,598,129,9,1,1/12.9,1/14.3,1/129.0
甲鉄城のカバネリ,599,"2,624",13,11,1/109.3,1/201.8,1/238.5
甲鉄城のカバネリ,600,386,5,1,1/64.3,1/77.2,1/386.0
Re:ゼロから始める異世界生活 season2,626,"1,114",8,0,1/139.2,1/139.2,1/0.0
Re:ゼロから始める異世界生活 season2,627,625,4,0,1/156.2,1/156.2,1/0.0
Re:ゼロから始める異世界生活 season2,628,"1,281",54,4,1/22.1,1/23.7,1/320.2
Re:ゼロから始める異世界生活 season2,629,"2,402",27,1,1/85.8,1/89.0,1/2402.0
Re:ゼロから始める異世界生活 season2,630,"2,408",27,1,1/86.0,1/89.2,1/2408.0
Re:ゼロから始める異世界生活 season2,631,"1,878",9,0,1/208.7,1/208.7,1/0.0
Re:ゼロから始める異世界生活 season2,632,541,7,0,1/77.3,1/77.3,1/0.0
Re:ゼロから始める異世界生活 season2,633,"1,998",29,0,1/68.9,1/68.9,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,779,743,1,0,1/743.0,1/743.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,780,"1,827",11,4,1/121.8,1/166.1,1/456.8
戦国乙女4 戦乱に閃く炯眼の軍師,781,"1,231",5,4,1/136.8,1/246.2,1/307.8
戦国乙女4 戦乱に閃く炯眼の軍師,782,"4,566",37,29,1/69.2,1/123.4,1/157.4
戦国乙女4 戦乱に閃く炯眼の軍師,783,"4,130",21,18,1/105.9,1/196.7,1/229.4
戦国乙女4 戦乱に閃く炯眼の軍師,784,809,2,2,1/202.2,1/404.5,1/404.5
戦国乙女4 戦乱に閃く炯眼の軍師,785,"4,475",20,9,1/154.3,1/223.8,1/497.2
戦国乙女4 戦乱に閃く炯眼の軍師,786,"1,186",2,1,1/395.3,1/593.0,1/1186.0
革命機ヴァルヴレイヴ,720,206,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,721,605,14,1,1/40.3,1/43.2,1/605.0
革命機ヴァルヴレイヴ,722,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,723,"1,511",7,1,1/188.9,1/215.9,1/1511.0
革命機ヴァルヴレイヴ,724,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,725,"6,595",32,11,1/153.4,1/206.1,1/599.5
革命機ヴァルヴレイヴ,726,"2,846",10,4,1/203.3,1/284.6,1/711.5
革命機ヴァルヴレイヴ,727,"1,776",22,2,1/74.0,1/80.7,1/888.0
ゴッドイーター リザレクション,662,"1,930",25,6,1/62.3,1/77.2,1/321.7
ゴッドイーター リザレクション,663,"1,441",3,2,1/288.2,1/480.3,1/720.5
ゴッドイーター リザレクション,664,185,4,1,1/37.0,1/46.2,1/185.0
ゴッドイーター リザレクション,665,"1,736",18,6,1/72.3,1/96.4,1/289.3
ゴッドイーター リザレクション,666,"1,661",17,3,1/83.0,1/97.7,1/553.7
ゴッドイーター リザレクション,667,"1,320",10,4,1/94.3,1/132.0,1/330.0
ゴッドイーター リザレクション,668,"1,701",18,5,1/74.0,1/94.5,1/340.2
ファンキージャグラー2,500,553,1,1,1/276.5,1/553.0,1/553.0
ファンキージャグラー2,501,"6,523",28,12,1/163.1,1/233.0,1/543.6
ファンキージャグラー2,502,"1,779",5,9,1/127.1,1/355.8,1/197.7
ファンキージャグラー2,503,"2,733",8,4,1/227.8,1/341.6,1/683.2
ファンキージャグラー2,504,"3,297",12,8,1/164.8,1/274.8,1/412.1
ファンキージャグラー2,505,"1,891",8,2,1/189.1,1/236.4,1/945.5
ファンキージャグラー2,506,"3,840",13,6,1/202.1,1/295.4,1/640.0
ToLOVEるダークネス,798,"3,122",20,7,1/115.6,1/156.1,1/446.0
ToLOVEるダークネス,799,"2,463",16,8,1/102.6,1/153.9,1/307.9
ToLOVEるダークネス,800,"1,053",4,3,1/150.4,1/263.2,1/351.0
ToLOVEるダークネス,801,"1,481",8,4,1/123.4,1/185.1,1/370.2
ToLOVEるダークネス,802,"3,973",23,11,1/116.9,1/172.7,1/361.2
ToLOVEるダークネス,803,"4,205",30,11,1/102.6,1/140.2,1/382.3
押忍！番長4,642,"1,097",6,1,1/156.7,1/182.8,1/1097.0
押忍！番長4,643,755,5,1,1/125.8,1/151.0,1/755.0
押忍！番長4,644,955,9,2,1/86.8,1/106.1,1/477.5
押忍！番長4,645,805,3,1,1/201.2,1/268.3,1/805.0
押忍！番長4,646,420,4,1,1/84.0,1/105.0,1/420.0
押忍！番長4,647,"2,108",8,1,1/234.2,1/263.5,1/2108.0
ジャグラーガールズ,507,"3,494",9,13,1/158.8,1/388.2,1/268.8
ジャグラーガールズ,508,"4,099",15,12,1/151.8,1/273.3,1/341.6
ジャグラーガールズ,509,"1,355",5,2,1/193.6,1/271.0,1/677.5
ジャグラーガールズ,510,"1,439",5,2,1/205.6,1/287.8,1/719.5
ジャグラーガールズ,511,"3,434",15,7,1/156.1,1/228.9,1/490.6
