機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"1,305",3,2,1/261.0,1/435.0,1/652.5
マイジャグラーV,445,"5,467",25,14,1/140.2,1/218.7,1/390.5
マイジャグラーV,446,"2,374",9,7,1/148.4,1/263.8,1/339.1
マイジャグラーV,447,813,2,2,1/203.2,1/406.5,1/406.5
マイジャグラーV,448,"4,690",22,14,1/130.3,1/213.2,1/335.0
マイジャグラーV,449,"5,666",23,20,1/131.8,1/246.3,1/283.3
マイジャグラーV,450,"1,341",5,4,1/149.0,1/268.2,1/335.2
マイジャグラーV,451,"2,456",7,8,1/163.7,1/350.9,1/307.0
マイジャグラーV,452,815,1,1,1/407.5,1/815.0,1/815.0
マイジャグラーV,453,"4,625",27,12,1/118.6,1/171.3,1/385.4
マイジャグラーV,454,"4,420",14,15,1/152.4,1/315.7,1/294.7
マイジャグラーV,455,"2,383",7,8,1/158.9,1/340.4,1/297.9
マイジャグラーV,456,"6,772",30,19,1/138.2,1/225.7,1/356.4
マイジャグラーV,465,"2,148",9,3,1/179.0,1/238.7,1/716.0
マイジャグラーV,466,"2,239",7,3,1/223.9,1/319.9,1/746.3
マイジャグラーV,467,"4,142",17,15,1/129.4,1/243.6,1/276.1
マイジャグラーV,468,844,2,1,1/281.3,1/422.0,1/844.0
マイジャグラーV,469,"3,904",17,11,1/139.4,1/229.6,1/354.9
マイジャグラーV,470,"3,607",9,11,1/180.3,1/400.8,1/327.9
マイジャグラーV,471,"3,033",10,7,1/178.4,1/303.3,1/433.3
マイジャグラーV,472,"4,072",14,10,1/169.7,1/290.9,1/407.2
マイジャグラーV,473,"1,964",5,3,1/245.5,1/392.8,1/654.7
マイジャグラーV,474,"3,074",11,5,1/192.1,1/279.5,1/614.8
マイジャグラーV,475,"2,189",4,3,1/312.7,1/547.2,1/729.7
マイジャグラーV,476,"2,872",11,8,1/151.2,1/261.1,1/359.0
マイジャグラーV,477,"6,927",27,19,1/150.6,1/256.6,1/364.6
アイムジャグラーEX-TP,457,563,2,0,1/281.5,1/281.5,1/0.0
アイムジャグラーEX-TP,458,"2,346",6,9,1/156.4,1/391.0,1/260.7
アイムジャグラーEX-TP,459,"5,864",30,13,1/136.4,1/195.5,1/451.1
アイムジャグラーEX-TP,460,"1,897",7,3,1/189.7,1/271.0,1/632.3
アイムジャグラーEX-TP,461,"2,788",17,9,1/107.2,1/164.0,1/309.8
アイムジャグラーEX-TP,462,339,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,463,"3,857",19,9,1/137.8,1/203.0,1/428.6
アイムジャグラーEX-TP,464,"1,857",2,7,1/206.3,1/928.5,1/265.3
アイムジャグラーEX-TP,478,"5,569",21,20,1/135.8,1/265.2,1/278.4
アイムジャグラーEX-TP,479,"2,331",14,3,1/137.1,1/166.5,1/777.0
アイムジャグラーEX-TP,480,"2,381",8,3,1/216.5,1/297.6,1/793.7
アイムジャグラーEX-TP,481,"1,407",6,1,1/201.0,1/234.5,1/1407.0
アイムジャグラーEX-TP,482,637,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,483,"5,491",25,18,1/127.7,1/219.6,1/305.1
アイムジャグラーEX-TP,484,710,3,3,1/118.3,1/236.7,1/236.7
アイムジャグラーEX-TP,485,"2,071",4,5,1/230.1,1/517.8,1/414.2
アイムジャグラーEX-TP,486,"2,120",8,6,1/151.4,1/265.0,1/353.3
アイムジャグラーEX-TP,487,"2,762",9,8,1/162.5,1/306.9,1/345.2
アイムジャグラーEX-TP,488,"1,878",10,3,1/144.5,1/187.8,1/626.0
アイムジャグラーEX-TP,489,"2,839",16,6,1/129.0,1/177.4,1/473.2
アイムジャグラーEX-TP,490,"1,561",6,2,1/195.1,1/260.2,1/780.5
アイムジャグラーEX-TP,491,501,1,0,1/501.0,1/501.0,1/0.0
アイムジャグラーEX-TP,492,"1,553",9,1,1/155.3,1/172.6,1/1553.0
アイムジャグラーEX-TP,493,"1,543",5,0,1/308.6,1/308.6,1/0.0
アイムジャグラーEX-TP,494,"1,472",2,3,1/294.4,1/736.0,1/490.7
ゴーゴージャグラー3,540,"7,051",41,23,1/110.2,1/172.0,1/306.6
ゴーゴージャグラー3,541,"1,856",6,5,1/168.7,1/309.3,1/371.2
ゴーゴージャグラー3,542,791,3,0,1/263.7,1/263.7,1/0.0
ゴーゴージャグラー3,543,"1,262",7,1,1/157.8,1/180.3,1/1262.0
ゴーゴージャグラー3,544,"3,868",9,15,1/161.2,1/429.8,1/257.9
ゴーゴージャグラー3,545,869,4,1,1/173.8,1/217.2,1/869.0
ゴーゴージャグラー3,546,"3,400",8,19,1/125.9,1/425.0,1/178.9
ゴーゴージャグラー3,547,"1,629",3,7,1/162.9,1/543.0,1/232.7
ゴーゴージャグラー3,548,"1,036",2,3,1/207.2,1/518.0,1/345.3
ゴーゴージャグラー3,549,"1,363",2,4,1/227.2,1/681.5,1/340.8
ゴーゴージャグラー3,550,"4,247",26,13,1/108.9,1/163.3,1/326.7
ゴーゴージャグラー3,551,"2,430",11,10,1/115.7,1/220.9,1/243.0
ゴーゴージャグラー3,552,"1,952",2,4,1/325.3,1/976.0,1/488.0
ゴーゴージャグラー3,553,"3,883",16,10,1/149.3,1/242.7,1/388.3
