機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,989,2,2,1/247.2,1/494.5,1/494.5
アイムジャグラーEX-TP,462,"1,112",6,3,1/123.6,1/185.3,1/370.7
アイムジャグラーEX-TP,463,"3,007",11,4,1/200.5,1/273.4,1/751.8
アイムジャグラーEX-TP,464,502,0,1,1/502.0,1/0.0,1/502.0
アイムジャグラーEX-TP,478,"2,625",14,8,1/119.3,1/187.5,1/328.1
アイムジャグラーEX-TP,479,"1,603",3,2,1/320.6,1/534.3,1/801.5
アイムジャグラーEX-TP,480,704,3,0,1/234.7,1/234.7,1/0.0
アイムジャグラーEX-TP,481,"1,149",3,4,1/164.1,1/383.0,1/287.2
アイムジャグラーEX-TP,482,"1,528",8,1,1/169.8,1/191.0,1/1528.0
アイムジャグラーEX-TP,483,"2,691",14,8,1/122.3,1/192.2,1/336.4
アイムジャグラーEX-TP,484,513,1,0,1/513.0,1/513.0,1/0.0
アイムジャグラーEX-TP,485,"1,691",9,2,1/153.7,1/187.9,1/845.5
アイムジャグラーEX-TP,486,874,2,2,1/218.5,1/437.0,1/437.0
アイムジャグラーEX-TP,487,"1,950",6,5,1/177.3,1/325.0,1/390.0
アイムジャグラーEX-TP,488,303,0,1,1/303.0,1/0.0,1/303.0
アイムジャグラーEX-TP,489,509,2,0,1/254.5,1/254.5,1/0.0
アイムジャグラーEX-TP,500,"1,485",7,3,1/148.5,1/212.1,1/495.0
アイムジャグラーEX-TP,501,"2,149",15,5,1/107.5,1/143.3,1/429.8
アイムジャグラーEX-TP,502,540,1,0,1/540.0,1/540.0,1/0.0
アイムジャグラーEX-TP,503,"2,754",7,9,1/172.1,1/393.4,1/306.0
アイムジャグラーEX-TP,504,"1,329",4,1,1/265.8,1/332.2,1/1329.0
アイムジャグラーEX-TP,505,604,3,1,1/151.0,1/201.3,1/604.0
アイムジャグラーEX-TP,506,"2,734",19,8,1/101.3,1/143.9,1/341.8
アイムジャグラーEX-TP,507,"1,271",2,6,1/158.9,1/635.5,1/211.8
アイムジャグラーEX-TP,508,"2,179",11,6,1/128.2,1/198.1,1/363.2
アイムジャグラーEX-TP,509,"3,576",11,12,1/155.5,1/325.1,1/298.0
アイムジャグラーEX-TP,510,741,1,0,1/741.0,1/741.0,1/0.0
アイムジャグラーEX-TP,511,"1,268",2,2,1/317.0,1/634.0,1/634.0
マイジャグラーV,444,"5,410",30,13,1/125.8,1/180.3,1/416.2
マイジャグラーV,445,"1,551",5,2,1/221.6,1/310.2,1/775.5
マイジャグラーV,446,784,1,1,1/392.0,1/784.0,1/784.0
マイジャグラーV,447,"3,765",12,12,1/156.9,1/313.8,1/313.8
マイジャグラーV,448,"1,900",10,5,1/126.7,1/190.0,1/380.0
マイジャグラーV,449,780,1,1,1/390.0,1/780.0,1/780.0
マイジャグラーV,450,"2,114",4,8,1/176.2,1/528.5,1/264.2
マイジャグラーV,451,"3,520",12,10,1/160.0,1/293.3,1/352.0
マイジャグラーV,452,"1,032",2,1,1/344.0,1/516.0,1/1032.0
マイジャグラーV,453,"3,510",13,11,1/146.2,1/270.0,1/319.1
マイジャグラーV,454,"2,406",9,4,1/185.1,1/267.3,1/601.5
マイジャグラーV,455,"3,988",14,12,1/153.4,1/284.9,1/332.3
マイジャグラーV,456,"2,189",9,1,1/218.9,1/243.2,1/2189.0
マイジャグラーV,465,"4,181",20,10,1/139.4,1/209.1,1/418.1
マイジャグラーV,466,"1,190",2,4,1/198.3,1/595.0,1/297.5
マイジャグラーV,467,"1,359",2,5,1/194.1,1/679.5,1/271.8
マイジャグラーV,468,"2,639",10,5,1/175.9,1/263.9,1/527.8
マイジャグラーV,469,739,2,1,1/246.3,1/369.5,1/739.0
マイジャグラーV,470,"1,658",6,2,1/207.2,1/276.3,1/829.0
マイジャグラーV,471,"1,915",4,4,1/239.4,1/478.8,1/478.8
マイジャグラーV,472,"4,420",22,11,1/133.9,1/200.9,1/401.8
マイジャグラーV,473,"5,897",25,20,1/131.0,1/235.9,1/294.9
マイジャグラーV,474,"1,282",7,3,1/128.2,1/183.1,1/427.3
マイジャグラーV,475,"5,304",20,15,1/151.5,1/265.2,1/353.6
マイジャグラーV,476,"1,630",4,5,1/181.1,1/407.5,1/326.0
マイジャグラーV,477,"3,753",18,16,1/110.4,1/208.5,1/234.6
ゴーゴージャグラー3,543,"3,158",17,10,1/117.0,1/185.8,1/315.8
ゴーゴージャグラー3,544,"1,852",5,6,1/168.4,1/370.4,1/308.7
ゴーゴージャグラー3,545,"1,335",4,5,1/148.3,1/333.8,1/267.0
ゴーゴージャグラー3,546,"4,230",15,10,1/169.2,1/282.0,1/423.0
ゴーゴージャグラー3,547,307,1,0,1/307.0,1/307.0,1/0.0
ゴーゴージャグラー3,548,256,0,1,1/256.0,1/0.0,1/256.0
ゴーゴージャグラー3,549,"5,581",27,19,1/121.3,1/206.7,1/293.7
ゴーゴージャグラー3,550,395,0,1,1/395.0,1/0.0,1/395.0
ゴーゴージャグラー3,551,"1,029",2,2,1/257.2,1/514.5,1/514.5
ゴーゴージャグラー3,552,660,3,1,1/165.0,1/220.0,1/660.0
