機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"2,866",-514,28,7,0,1/81.9,1/102.4,1/409.4,1/0.0
スマスロ北斗の拳,343,565,+333,9,1,0,1/56.5,1/62.8,1/565.0,1/0.0
スマスロ北斗の拳,344,"5,688","-2,404",42,17,0,1/96.4,1/135.4,1/334.6,1/0.0
スマスロ北斗の拳,345,611,"+1,499",18,1,0,1/32.2,1/33.9,1/611.0,1/0.0
スマスロ北斗の拳,346,"2,960","-1,430",20,5,0,1/118.4,1/148.0,1/592.0,1/0.0
スマスロ北斗の拳,347,573,+113,6,3,0,1/63.7,1/95.5,1/191.0,1/0.0
スマスロ北斗の拳,348,"1,227","+2,882",36,1,0,1/33.2,1/34.1,1/1227.0,1/0.0
スマスロ北斗の拳,349,381,-272,2,2,0,1/95.2,1/190.5,1/190.5,1/0.0
アイムジャグラーEX-TP,319,"1,244",-521,2,5,0,1/177.7,1/622.0,1/248.8,1/0.0
アイムジャグラーEX-TP,320,"3,374","+2,409",23,8,0,1/108.8,1/146.7,1/421.8,1/0.0
アイムジャグラーEX-TP,321,"3,551",+637,16,8,0,1/148.0,1/221.9,1/443.9,1/0.0
アイムジャグラーEX-TP,322,965,-676,2,1,0,1/321.7,1/482.5,1/965.0,1/0.0
アイムジャグラーEX-TP,323,563,-547,1,0,0,1/563.0,1/563.0,1/0.0,1/0.0
アイムジャグラーEX-TP,324,"6,178",-633,23,9,0,1/193.1,1/268.6,1/686.4,1/0.0
アイムジャグラーEX-TP,325,"2,546",+443,13,4,0,1/149.8,1/195.8,1/636.5,1/0.0
マイジャグラーV,313,"5,134","+1,000",23,10,0,1/155.6,1/223.2,1/513.4,1/0.0
マイジャグラーV,314,"1,193",-675,3,0,0,1/397.7,1/397.7,1/0.0,1/0.0
マイジャグラーV,315,"4,120",-55,11,22,0,1/124.8,1/374.5,1/187.3,1/0.0
マイジャグラーV,316,"1,588",-544,4,2,0,1/264.7,1/397.0,1/794.0,1/0.0
マイジャグラーV,317,"2,336",+529,10,5,0,1/155.7,1/233.6,1/467.2,1/0.0
マイジャグラーV,318,"2,544",+653,14,5,0,1/133.9,1/181.7,1/508.8,1/0.0
ハッピージャグラーVIII,326,711,-619,1,0,0,1/711.0,1/711.0,1/0.0,1/0.0
ハッピージャグラーVIII,327,"1,393",-383,3,5,0,1/174.1,1/464.3,1/278.6,1/0.0
ハッピージャグラーVIII,328,"2,509",-302,8,9,0,1/147.6,1/313.6,1/278.8,1/0.0
ハッピージャグラーVIII,329,392,-345,0,1,0,1/392.0,1/0.0,1/392.0,1/0.0
ハッピージャグラーVIII,330,"1,548",-450,4,5,0,1/172.0,1/387.0,1/309.6,1/0.0
