台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,852,-726,0,3,1/284.0,1/0.0,1/284.0
1002,"7,156",+229,28,22,1/143.1,1/255.6,1/325.3
1003,"2,844",+971,14,12,1/109.4,1/203.1,1/237.0
1004,"1,606",+103,7,5,1/133.8,1/229.4,1/321.2
1005,"4,715","-1,429",13,11,1/196.5,1/362.7,1/428.6
1006,"2,826","-1,300",4,10,1/201.9,1/706.5,1/282.6
1007,"1,774",-750,3,7,1/177.4,1/591.3,1/253.4
1008,"1,498",-591,3,5,1/187.2,1/499.3,1/299.6
1009,"3,961",+982,18,11,1/136.6,1/220.1,1/360.1
1010,"8,239",+924,34,26,1/137.3,1/242.3,1/316.9
1011,"2,808",-209,10,9,1/147.8,1/280.8,1/312.0
1012,"1,531",-574,4,2,1/255.2,1/382.8,1/765.5
1013,909,-126,4,1,1/181.8,1/227.2,1/909.0
1014,"4,777",+732,20,17,1/129.1,1/238.8,1/281.0
1015,847,-79,3,1,1/211.8,1/282.3,1/847.0
1016,395,-279,1,0,1/395.0,1/395.0,1/0.0
1017,"4,930","+1,959",27,14,1/120.2,1/182.6,1/352.1
1018,921,-474,2,1,1/307.0,1/460.5,1/921.0
1019,856,-750,1,1,1/428.0,1/856.0,1/856.0
1020,"5,673","-1,359",12,18,1/189.1,1/472.8,1/315.2
1021,"2,220",-556,7,3,1/222.0,1/317.1,1/740.0
1022,"1,436",-650,2,6,1/179.5,1/718.0,1/239.3
1023,"2,920",-662,7,10,1/171.8,1/417.1,1/292.0
1024,"1,060",-103,4,1,1/212.0,1/265.0,1/1060.0
1025,"5,993","-1,053",18,19,1/162.0,1/332.9,1/315.4
1026,"2,658",-226,11,5,1/166.1,1/241.6,1/531.6
1027,"1,382",-597,4,2,1/230.3,1/345.5,1/691.0
1028,"3,199",+209,16,3,1/168.4,1/199.9,1/1066.3
1029,"1,431",-426,5,1,1/238.5,1/286.2,1/1431.0
1030,894,-109,4,0,1/223.5,1/223.5,1/0.0
1031,"4,717","+1,347",21,18,1/120.9,1/224.6,1/262.1
1032,"4,524",-121,17,14,1/145.9,1/266.1,1/323.1
1033,"2,434","-1,512",5,4,1/270.4,1/486.8,1/608.5
1034,"3,015",-32,11,10,1/143.6,1/274.1,1/301.5
1035,"7,648",+291,26,30,1/136.6,1/294.2,1/254.9
1036,"5,988","+1,135",25,21,1/130.2,1/239.5,1/285.1
1037,"1,778",-738,4,3,1/254.0,1/444.5,1/592.7
1038,"1,172",-674,2,3,1/234.4,1/586.0,1/390.7
1039,"2,622",+203,10,7,1/154.2,1/262.2,1/374.6
1040,"2,251",+971,14,1,1/150.1,1/160.8,1/2251.0
1041,"4,210",-900,12,14,1/161.9,1/350.8,1/300.7
1042,"3,478","-1,124",8,12,1/173.9,1/434.8,1/289.8
1043,"2,711",+535,13,5,1/150.6,1/208.5,1/542.2
1044,"4,445",+221,16,14,1/148.2,1/277.8,1/317.5
1045,531,-250,2,0,1/265.5,1/265.5,1/0.0
1046,"2,260",-150,8,4,1/188.3,1/282.5,1/565.0
1047,"5,330","+1,029",28,8,1/148.1,1/190.4,1/666.2
1048,"2,665",-909,7,9,1/166.6,1/380.7,1/296.1
1049,"2,468",+138,10,4,1/176.3,1/246.8,1/617.0
1050,"4,848","-2,091",12,8,1/242.4,1/404.0,1/606.0
1069,"3,422","-1,124",9,7,1/213.9,1/380.2,1/488.9
1070,"1,446",-321,5,1,1/241.0,1/289.2,1/1446.0
1071,"3,459","+1,029",15,15,1/115.3,1/230.6,1/230.6
1072,"3,422","-1,265",9,9,1/190.1,1/380.2,1/380.2
1073,"1,920",-232,8,2,1/192.0,1/240.0,1/960.0
1074,"3,412",+568,12,16,1/121.9,1/284.3,1/213.2
1075,"1,397",+279,6,4,1/139.7,1/232.8,1/349.2
1076,"6,137","+1,818",31,18,1/125.2,1/198.0,1/340.9
1077,"7,733","+2,921",38,32,1/110.5,1/203.5,1/241.7
1078,"1,411",+9,7,0,1/201.6,1/201.6,1/0.0
1079,"3,096",-332,11,5,1/193.5,1/281.5,1/619.2
1080,"1,963",+215,9,3,1/163.6,1/218.1,1/654.3
1081,720,-268,2,0,1/360.0,1/360.0,1/0.0
1082,"7,391","+1,159",28,32,1/123.2,1/264.0,1/231.0
1083,"6,153","+1,438",29,16,1/136.7,1/212.2,1/384.6
1084,"3,639","+1,041",17,13,1/121.3,1/214.1,1/279.9
1085,"5,016",-285,20,12,1/156.8,1/250.8,1/418.0
1086,"1,337",-9,6,3,1/148.6,1/222.8,1/445.7
1087,"7,511",+626,33,18,1/147.3,1/227.6,1/417.3
1088,"2,492","+1,382",16,4,1/124.6,1/155.8,1/623.0
1089,"2,018",+144,10,3,1/155.2,1/201.8,1/672.7
1090,"1,516",-885,2,5,1/216.6,1/758.0,1/303.2
1091,"3,642",-559,14,9,1/158.3,1/260.1,1/404.7
1092,"7,998","+2,621",40,27,1/119.4,1/199.9,1/296.2
1093,"1,276","-1,053",1,2,1/425.3,1/1276.0,1/638.0
1094,"3,064",-391,12,5,1/180.2,1/255.3,1/612.8
1095,672,-526,1,2,1/224.0,1/672.0,1/336.0
1096,"3,831",+438,17,11,1/136.8,1/225.4,1/348.3
1097,"1,682",-250,5,4,1/186.9,1/336.4,1/420.5
1098,"5,402","+1,206",23,17,1/135.1,1/234.9,1/317.8
1099,"4,979",+79,18,18,1/138.3,1/276.6,1/276.6
