台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"4,022","-1,029",11,8,1/211.7,1/365.6,1/502.8
1002,"1,031",-185,3,3,1/171.8,1/343.7,1/343.7
1003,"5,560",-326,16,22,1/146.3,1/347.5,1/252.7
1004,"5,380",-876,17,16,1/163.0,1/316.5,1/336.2
1005,"4,356","+1,335",23,12,1/124.5,1/189.4,1/363.0
1006,"6,647","+1,738",31,21,1/127.8,1/214.4,1/316.5
1007,"3,174","-1,406",8,10,1/176.3,1/396.8,1/317.4
1008,"6,926",+168,25,23,1/144.3,1/277.0,1/301.1
1009,"1,242",+15,4,5,1/138.0,1/310.5,1/248.4
1010,"6,944",-853,18,25,1/161.5,1/385.8,1/277.8
1011,"4,230",-203,13,14,1/156.7,1/325.4,1/302.1
1012,"1,174",-638,2,2,1/293.5,1/587.0,1/587.0
1013,"2,177",+606,12,1,1/167.5,1/181.4,1/2177.0
1014,"9,192",-179,29,39,1/135.2,1/317.0,1/235.7
1015,"1,319",-850,2,2,1/329.8,1/659.5,1/659.5
1016,"1,064",-350,3,2,1/212.8,1/354.7,1/532.0
1017,"7,988","+2,885",42,25,1/119.2,1/190.2,1/319.5
1018,"1,619",-26,7,2,1/179.9,1/231.3,1/809.5
1019,"3,144",-344,13,5,1/174.7,1/241.8,1/628.8
1020,"5,247",-44,21,14,1/149.9,1/249.9,1/374.8
1021,"7,253",+724,27,28,1/131.9,1/268.6,1/259.0
1022,"1,278",-326,3,3,1/213.0,1/426.0,1/426.0
1023,"6,619","+2,409",33,20,1/124.9,1/200.6,1/330.9
1024,"6,649",+6,24,24,1/138.5,1/277.0,1/277.0
1025,744,-585,1,1,1/372.0,1/744.0,1/744.0
1026,"7,035","+1,526",34,18,1/135.3,1/206.9,1/390.8
1027,"5,148","-1,947",14,10,1/214.5,1/367.7,1/514.8
1028,"1,065",-391,3,2,1/213.0,1/355.0,1/532.5
1029,"1,471",-444,3,4,1/210.1,1/490.3,1/367.8
1030,"8,717","+3,141",38,45,1/105.0,1/229.4,1/193.7
1031,700,-121,3,0,1/233.3,1/233.3,1/0.0
1032,"7,105","+1,900",35,25,1/118.4,1/203.0,1/284.2
1033,"5,306",-56,19,15,1/156.1,1/279.3,1/353.7
1034,"4,050",+97,15,10,1/162.0,1/270.0,1/405.0
1035,"1,358",-121,8,1,1/150.9,1/169.8,1/1358.0
1036,"3,015",-479,10,8,1/167.5,1/301.5,1/376.9
1037,"3,582",+56,14,13,1/132.7,1/255.9,1/275.5
1038,768,-432,2,1,1/256.0,1/384.0,1/768.0
1039,"6,364",-368,22,19,1/155.2,1/289.3,1/334.9
1040,"5,121","+2,197",30,13,1/119.1,1/170.7,1/393.9
1041,"5,556","-1,006",19,13,1/173.6,1/292.4,1/427.4
1042,"7,170","+1,841",36,19,1/130.4,1/199.2,1/377.4
1043,348,-250,1,0,1/348.0,1/348.0,1/0.0
1044,"6,760",+797,24,26,1/135.2,1/281.7,1/260.0
1045,"1,319",-462,3,3,1/219.8,1/439.7,1/439.7
1046,"4,511",-644,14,15,1/155.6,1/322.2,1/300.7
1047,"4,066",-774,13,13,1/156.4,1/312.8,1/312.8
1048,"1,738",-991,4,2,1/289.7,1/434.5,1/869.0
1049,725,-597,1,1,1/362.5,1/725.0,1/725.0
1050,"5,299",-676,18,12,1/176.6,1/294.4,1/441.6
1069,"2,259",-550,7,5,1/188.2,1/322.7,1/451.8
1070,"6,845",-191,25,23,1/142.6,1/273.8,1/297.6
1071,"4,929",+803,25,6,1/159.0,1/197.2,1/821.5
1072,"6,569",-521,21,17,1/172.9,1/312.8,1/386.4
1073,"2,101",-150,7,5,1/175.1,1/300.1,1/420.2
1074,"4,062",-450,14,12,1/156.2,1/290.1,1/338.5
1075,"5,731",+674,23,20,1/133.3,1/249.2,1/286.6
1076,"1,298",-368,4,3,1/185.4,1/324.5,1/432.7
1077,"6,567",+453,29,13,1/156.4,1/226.4,1/505.2
1078,"1,727",-703,3,6,1/191.9,1/575.7,1/287.8
1079,"2,358","-1,288",6,3,1/262.0,1/393.0,1/786.0
1080,"5,725",-503,19,15,1/168.4,1/301.3,1/381.7
1081,"4,673","-1,265",14,12,1/179.7,1/333.8,1/389.4
1082,"4,159","+1,194",17,17,1/122.3,1/244.6,1/244.6
1083,"7,528",-191,27,23,1/150.6,1/278.8,1/327.3
1084,"3,123","-1,559",8,5,1/240.2,1/390.4,1/624.6
1085,"5,646",-853,19,11,1/188.2,1/297.2,1/513.3
1086,"5,131","-1,394",13,16,1/176.9,1/394.7,1/320.7
1087,"6,992",+18,26,20,1/152.0,1/268.9,1/349.6
1088,"6,678",-832,24,20,1/151.8,1/278.2,1/333.9
1089,915,-103,4,0,1/228.8,1/228.8,1/0.0
1090,"7,651","+2,091",35,26,1/125.4,1/218.6,1/294.3
1091,"3,192","-1,147",8,9,1/187.8,1/399.0,1/354.7
1092,"3,135",-409,10,11,1/149.3,1/313.5,1/285.0
1093,"5,691","+2,788",34,23,1/99.8,1/167.4,1/247.4
1094,"6,650",+476,27,16,1/154.7,1/246.3,1/415.6
1095,"7,788",+324,29,28,1/136.6,1/268.6,1/278.1
1096,"2,096",-468,7,4,1/190.5,1/299.4,1/524.0
1097,"1,323",-779,3,0,1/441.0,1/441.0,1/0.0
1098,"3,377",-568,12,6,1/187.6,1/281.4,1/562.8
1099,"7,821","+2,250",37,28,1/120.3,1/211.4,1/279.3
