機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"2,657",+293,29,8,0,1/71.8,1/91.6,1/332.1,1/0.0
スマスロ北斗の拳,343,"1,873",-697,14,6,0,1/93.7,1/133.8,1/312.2,1/0.0
スマスロ北斗の拳,344,"1,376",-951,8,4,0,1/114.7,1/172.0,1/344.0,1/0.0
スマスロ北斗の拳,345,"1,371",-102,13,5,0,1/76.2,1/105.5,1/274.2,1/0.0
スマスロ北斗の拳,346,"2,667",+164,32,8,0,1/66.7,1/83.3,1/333.4,1/0.0
スマスロ北斗の拳,347,"1,599",-679,12,4,0,1/99.9,1/133.2,1/399.8,1/0.0
スマスロ北斗の拳,348,"1,115",-651,9,2,0,1/101.4,1/123.9,1/557.5,1/0.0
スマスロ北斗の拳,349,"1,791",+565,23,5,0,1/64.0,1/77.9,1/358.2,1/0.0
アイムジャグラーEX-TP,319,"2,998",-816,10,4,0,1/214.1,1/299.8,1/749.5,1/0.0
アイムジャグラーEX-TP,320,"1,457",-764,4,1,0,1/291.4,1/364.2,1/1457.0,1/0.0
アイムジャグラーEX-TP,321,"2,345",-14,8,8,0,1/146.6,1/293.1,1/293.1,1/0.0
アイムジャグラーEX-TP,322,"2,463",-739,8,1,0,1/273.7,1/307.9,1/2463.0,1/0.0
アイムジャグラーEX-TP,323,"1,598",-548,4,2,0,1/266.3,1/399.5,1/799.0,1/0.0
アイムジャグラーEX-TP,324,"1,939",-464,6,6,0,1/161.6,1/323.2,1/323.2,1/0.0
アイムジャグラーEX-TP,325,"5,431","+1,997",31,9,0,1/135.8,1/175.2,1/603.4,1/0.0
マイジャグラーV,313,"5,089",+384,19,18,0,1/137.5,1/267.8,1/282.7,1/0.0
マイジャグラーV,314,"3,998",+624,18,8,0,1/153.8,1/222.1,1/499.8,1/0.0
マイジャグラーV,315,"2,186",-871,7,2,0,1/242.9,1/312.3,1/1093.0,1/0.0
マイジャグラーV,316,"3,091",-634,10,7,0,1/181.8,1/309.1,1/441.6,1/0.0
マイジャグラーV,317,"7,134",+308,29,20,0,1/145.6,1/246.0,1/356.7,1/0.0
マイジャグラーV,318,734,-175,2,2,0,1/183.5,1/367.0,1/367.0,1/0.0
ハッピージャグラーVIII,330,"2,809",-94,12,6,0,1/156.1,1/234.1,1/468.2,1/0.0
ハッピージャグラーVIII,331,405,-247,1,0,0,1/405.0,1/405.0,1/0.0,1/0.0
ハッピージャグラーVIII,332,"3,735","+1,044",18,12,0,1/124.5,1/207.5,1/311.2,1/0.0
ハッピージャグラーVIII,333,"2,117",-407,7,6,0,1/162.8,1/302.4,1/352.8,1/0.0
ハナハナホウオウ～天翔～-30,425,599,-317,1,0,0,1/599.0,1/599.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,426,840,+91,3,3,0,1/140.0,1/280.0,1/280.0,1/0.0
ハナハナホウオウ～天翔～-30,427,"1,557",+153,3,10,0,1/119.8,1/519.0,1/155.7,1/0.0
ハナハナホウオウ～天翔～-30,428,588,+116,3,1,0,1/147.0,1/196.0,1/588.0,1/0.0
甲鉄城のカバネリ,399,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,400,"1,238","+1,855",0,2,17,1/65.2,1/0.0,1/619.0,1/72.8
甲鉄城のカバネリ,401,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,402,"1,698","+2,002",0,3,19,1/77.2,1/0.0,1/566.0,1/89.4
ゴーゴージャグラー3,336,"3,277",+472,14,11,0,1/131.1,1/234.1,1/297.9,1/0.0
ゴーゴージャグラー3,337,"1,346",-544,5,0,0,1/269.2,1/269.2,1/0.0,1/0.0
ゴーゴージャグラー3,338,"3,077",-415,11,8,0,1/161.9,1/279.7,1/384.6,1/0.0
ゴールデンカムイ,403,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,404,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,405,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,371,"2,230","-2,129",0,5,10,1/148.7,1/0.0,1/446.0,1/223.0
ゴッドイーター リザレクション,372,"1,568",-402,0,4,13,1/92.2,1/0.0,1/392.0,1/120.6
ゴッドイーター リザレクション,373,"4,638","-1,343",0,9,33,1/110.4,1/0.0,1/515.3,1/140.5
ファンキージャグラー2,339,"4,090","+1,003",20,13,0,1/123.9,1/204.5,1/314.6,1/0.0
ファンキージャグラー2,340,"1,423",+767,8,4,0,1/118.6,1/177.9,1/355.8,1/0.0
ファンキージャグラー2,341,"3,355",+329,14,8,0,1/152.5,1/239.6,1/419.4,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,368,355,-11,3,0,1,1/88.8,1/118.3,1/0.0,1/355.0
戦国乙女4 戦乱に閃く炯眼の軍師,369,"1,028","-1,143",2,0,1,1/342.7,1/514.0,1/0.0,1/1028.0
戦国乙女4 戦乱に閃く炯眼の軍師,370,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ケロット4,328,"1,407",-294,6,1,0,1/201.0,1/234.5,1/1407.0,1/0.0
ケロット4,418,336,+291,3,1,0,1/84.0,1/112.0,1/336.0,1/0.0
サンダーVライトニング,422,"1,022",+122,5,1,0,1/170.3,1/204.4,1/1022.0,1/0.0
サンダーVライトニング,423,"1,219","-1,355",1,0,0,1/1219.0,1/1219.0,1/0.0,1/0.0
ジャグラーガールズ,334,"1,231",-489,4,1,0,1/246.2,1/307.8,1/1231.0,1/0.0
ジャグラーガールズ,335,"5,822",+446,19,30,0,1/118.8,1/306.4,1/194.1,1/0.0
スマスロキングパルサー,356,315,-211,1,0,0,1/315.0,1/315.0,1/0.0,1/0.0
スマスロキングパルサー,357,449,-388,1,0,0,1/449.0,1/449.0,1/0.0,1/0.0
スマスロ真・北斗無双,350,"4,640","-2,794",24,0,9,1/140.6,1/193.3,1/0.0,1/515.6
スマスロ真・北斗無双,351,"3,450","-3,195",15,0,4,1/181.6,1/230.0,1/0.0,1/862.5
ニューゲッターマウス,415,780,-295,3,1,0,1/195.0,1/260.0,1/780.0,1/0.0
ニューゲッターマウス,416,401,-415,0,1,0,1/401.0,1/0.0,1/401.0,1/0.0
ペルソナ5,397,465,-66,3,0,4,1/66.4,1/155.0,1/0.0,1/116.2
ペルソナ5,398,"1,517",-937,11,0,6,1/89.2,1/137.9,1/0.0,1/252.8
モンキーターンV,366,"2,996","+1,551",0,6,21,1/111.0,1/0.0,1/499.3,1/142.7
モンキーターンV,367,"3,266",-562,0,8,21,1/112.6,1/0.0,1/408.2,1/155.5
交響詩篇エウレカセブン4 HI-EVOLUTION,352,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
交響詩篇エウレカセブン4 HI-EVOLUTION,353,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,364,"2,658","+6,482",0,7,73,1/33.2,1/0.0,1/379.7,1/36.4
戦姫絶唱シンフォギア 正義の歌,365,"2,325","-1,632",0,7,15,1/105.7,1/0.0,1/332.1,1/155.0
押忍！番長4,374,"2,339","-2,087",0,2,11,1/179.9,1/0.0,1/1169.5,1/212.6
押忍！番長4,375,342,-352,0,0,1,1/342.0,1/0.0,1/0.0,1/342.0
新鬼武者2,394,"4,087","-1,828",0,0,23,1/177.7,1/0.0,1/0.0,1/177.7
新鬼武者2,395,"1,497",-497,0,0,10,1/149.7,1/0.0,1/0.0,1/149.7
沖ドキ!GOLD,326,"1,084",-707,3,4,0,1/154.9,1/361.3,1/271.0,1/0.0
沖ドキ!GOLD,327,570,"+1,431",9,4,0,1/43.8,1/63.3,1/142.5,1/0.0
炎炎ノ消防隊,392,"2,876","-1,174",0,4,13,1/169.2,1/0.0,1/719.0,1/221.2
炎炎ノ消防隊,393,687,-298,0,2,3,1/137.4,1/0.0,1/343.5,1/229.0
転生したらスライムだった件,354,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,355,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ニューパルサーSP4 with 太鼓の達人,329,373,-311,0,2,0,1/186.5,1/0.0,1/186.5,1/0.0
L南国育ち,358,395,-534,0,1,0,1/395.0,1/0.0,1/395.0,1/0.0
主役は銭形4,359,"2,343","-1,942",0,5,7,1/195.2,1/0.0,1/468.6,1/334.7
乃木坂46,360,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
マクロスフロンティア4,361,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ラブ嬢3～Wご指名はいかがですか?～,362,533,+352,0,1,3,1/133.2,1/0.0,1/533.0,1/177.7
賞金首Angel,363,139,-228,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゲゲゲの鬼太郎 覚醒,376,"3,263","+3,290",0,4,46,1/65.3,1/0.0,1/815.8,1/70.9
からくりサーカス,377,"1,149",-292,0,3,10,1/88.4,1/0.0,1/383.0,1/114.9
ワンパンマン,378,529,-781,0,3,1,1/132.2,1/0.0,1/176.3,1/529.0
革命機ヴァルヴレイヴ,379,"3,101","-1,887",8,2,13,1/134.8,1/387.6,1/1550.5,1/238.5
聖闘士星矢 海皇覚醒 CUSTOM EDITION,380,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,381,"2,478","+2,872",9,0,32,1/60.4,1/275.3,1/0.0,1/77.4
戦国コレクション5超極楽LOOP,382,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
麻雀格闘倶楽部 覚醒,383,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
痛いのは嫌なので防御力に極振りしたいと思います。,384,"4,186","+2,454",29,20,0,1/85.4,1/144.3,1/209.3,1/0.0
ゾンビランドサガ,385,207,-321,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード:ヴェンデッタ,386,"1,644",+660,0,2,20,1/74.7,1/0.0,1/822.0,1/82.2
とある魔術の禁書目録,387,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ソードアート・オンライン,388,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,389,689,+914,14,5,0,1/36.3,1/49.2,1/137.8,1/0.0
グランベルム,390,837,-583,9,0,6,1/55.8,1/93.0,1/0.0,1/139.5
押忍!番長ZERO,391,"2,090",-173,0,2,18,1/104.5,1/0.0,1/1045.0,1/116.1
