機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,568",-516,12,4,0,1/98.0,1/130.7,1/392.0,1/0.0
スマスロ北斗の拳,343,"1,017",-96,10,1,0,1/92.5,1/101.7,1/1017.0,1/0.0
スマスロ北斗の拳,344,"2,028","-1,367",13,4,0,1/119.3,1/156.0,1/507.0,1/0.0
スマスロ北斗の拳,345,"1,453",-329,13,3,0,1/90.8,1/111.8,1/484.3,1/0.0
スマスロ北斗の拳,346,717,-964,1,1,0,1/358.5,1/717.0,1/717.0,1/0.0
スマスロ北斗の拳,347,"1,334",-281,13,4,0,1/78.5,1/102.6,1/333.5,1/0.0
スマスロ北斗の拳,348,363,-463,1,1,0,1/181.5,1/363.0,1/363.0,1/0.0
スマスロ北斗の拳,349,"2,491",+142,28,8,0,1/69.2,1/89.0,1/311.4,1/0.0
アイムジャグラーEX-TP,319,"2,119",+666,10,7,0,1/124.6,1/211.9,1/302.7,1/0.0
アイムジャグラーEX-TP,320,555,-386,1,0,0,1/555.0,1/555.0,1/0.0,1/0.0
アイムジャグラーEX-TP,321,"2,653",+469,11,12,0,1/115.3,1/241.2,1/221.1,1/0.0
アイムジャグラーEX-TP,322,"1,386",-67,6,2,0,1/173.2,1/231.0,1/693.0,1/0.0
アイムジャグラーEX-TP,323,499,-328,1,0,0,1/499.0,1/499.0,1/0.0,1/0.0
アイムジャグラーEX-TP,324,"1,029",-971,0,2,0,1/514.5,1/0.0,1/514.5,1/0.0
アイムジャグラーEX-TP,325,"4,122","+1,402",20,12,0,1/128.8,1/206.1,1/343.5,1/0.0
マイジャグラーV,313,"5,452",-357,21,13,0,1/160.4,1/259.6,1/419.4,1/0.0
マイジャグラーV,314,"1,024",-308,3,3,0,1/170.7,1/341.3,1/341.3,1/0.0
マイジャグラーV,315,"2,142",-426,7,4,0,1/194.7,1/306.0,1/535.5,1/0.0
マイジャグラーV,316,"1,992",+544,9,6,0,1/132.8,1/221.3,1/332.0,1/0.0
マイジャグラーV,317,"3,028",-299,10,8,0,1/168.2,1/302.8,1/378.5,1/0.0
マイジャグラーV,318,"1,334",-203,5,2,0,1/190.6,1/266.8,1/667.0,1/0.0
ハッピージャグラーVIII,330,647,-59,3,1,0,1/161.8,1/215.7,1/647.0,1/0.0
ハッピージャグラーVIII,331,"1,616","-1,368",2,3,0,1/323.2,1/808.0,1/538.7,1/0.0
ハッピージャグラーVIII,332,"3,795",-220,12,15,0,1/140.6,1/316.2,1/253.0,1/0.0
ハッピージャグラーVIII,333,689,-134,2,1,0,1/229.7,1/344.5,1/689.0,1/0.0
ハナハナホウオウ～天翔～-30,425,211,-109,0,1,0,1/211.0,1/0.0,1/211.0,1/0.0
ハナハナホウオウ～天翔～-30,426,281,-331,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,427,"1,501",+528,8,2,0,1/150.1,1/187.6,1/750.5,1/0.0
ハナハナホウオウ～天翔～-30,428,"1,918",+99,8,5,0,1/147.5,1/239.8,1/383.6,1/0.0
甲鉄城のカバネリ,399,"4,898","+5,187",0,9,53,1/79.0,1/0.0,1/544.2,1/92.4
甲鉄城のカバネリ,400,"2,931",+152,0,8,20,1/104.7,1/0.0,1/366.4,1/146.6
甲鉄城のカバネリ,401,"2,311",-830,0,12,12,1/96.3,1/0.0,1/192.6,1/192.6
甲鉄城のカバネリ,402,"6,098","-4,323",0,17,25,1/145.2,1/0.0,1/358.7,1/243.9
ゴーゴージャグラー3,336,"3,678",+18,13,15,0,1/131.4,1/282.9,1/245.2,1/0.0
ゴーゴージャグラー3,337,"1,284",-506,4,2,0,1/214.0,1/321.0,1/642.0,1/0.0
ゴーゴージャグラー3,338,"3,058",-159,13,6,0,1/160.9,1/235.2,1/509.7,1/0.0
ゴッドイーター リザレクション,371,"3,065",-383,0,7,24,1/98.9,1/0.0,1/437.9,1/127.7
ゴッドイーター リザレクション,372,"1,256",-352,0,2,8,1/125.6,1/0.0,1/628.0,1/157.0
ゴッドイーター リザレクション,373,"5,176","+1,313",0,10,48,1/89.2,1/0.0,1/517.6,1/107.8
ファンキージャグラー2,339,777,-454,2,0,0,1/388.5,1/388.5,1/0.0,1/0.0
ファンキージャグラー2,340,"4,329",-325,15,15,0,1/144.3,1/288.6,1/288.6,1/0.0
ファンキージャグラー2,341,"4,305",-3,16,15,0,1/138.9,1/269.1,1/287.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,368,"1,057","-1,489",2,0,0,1/528.5,1/528.5,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,369,644,-839,1,0,0,1/644.0,1/644.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,370,"3,705","-1,318",14,0,10,1/154.4,1/264.6,1/0.0,1/370.5
ToLOVEるダークネス,374,"3,158","-1,689",15,0,8,1/137.3,1/210.5,1/0.0,1/394.8
ToLOVEるダークネス,375,"2,247",-130,17,0,4,1/107.0,1/132.2,1/0.0,1/561.8
ゴールデンカムイ,352,"2,957",-420,0,8,19,1/109.5,1/0.0,1/369.6,1/155.6
ゴールデンカムイ,353,"1,686","-1,495",0,4,3,1/240.9,1/0.0,1/421.5,1/562.0
サンダーVライトニング,422,495,+355,4,0,0,1/123.8,1/123.8,1/0.0,1/0.0
サンダーVライトニング,423,156,+53,1,0,0,1/156.0,1/156.0,1/0.0,1/0.0
ジャグラーガールズ,334,"5,312",+134,19,21,0,1/132.8,1/279.6,1/253.0,1/0.0
ジャグラーガールズ,335,"1,512",-625,3,4,0,1/216.0,1/504.0,1/378.0,1/0.0
スマスロキングパルサー,356,339,-336,0,2,0,1/169.5,1/0.0,1/169.5,1/0.0
スマスロキングパルサー,357,253,"+1,068",4,2,0,1/42.2,1/63.2,1/126.5,1/0.0
スマスロ真・北斗無双,350,663,-966,1,0,1,1/331.5,1/663.0,1/0.0,1/663.0
スマスロ真・北斗無双,351,"1,739","-1,676",7,0,4,1/158.1,1/248.4,1/0.0,1/434.8
ニューゲッターマウス,418,156,-114,0,1,0,1/156.0,1/0.0,1/156.0,1/0.0
ニューゲッターマウス,419,325,+113,2,1,0,1/108.3,1/162.5,1/325.0,1/0.0
バジリスク絆2,414,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク絆2,415,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファミスタ回胴版!!,420,"1,357",+812,5,3,0,1/169.6,1/271.4,1/452.3,1/0.0
ファミスタ回胴版!!,421,"1,125",+461,5,1,0,1/187.5,1/225.0,1/1125.0,1/0.0
ペルソナ5,397,"1,102",-927,7,0,5,1/91.8,1/157.4,1/0.0,1/220.4
ペルソナ5,398,619,"+1,170",8,0,17,1/24.8,1/77.4,1/0.0,1/36.4
モンキーターンV,366,"7,861","+3,704",0,20,62,1/95.9,1/0.0,1/393.1,1/126.8
モンキーターンV,367,"2,061",+746,0,4,12,1/128.8,1/0.0,1/515.2,1/171.8
戦姫絶唱シンフォギア 正義の歌,364,246,-215,0,1,2,1/82.0,1/0.0,1/246.0,1/123.0
戦姫絶唱シンフォギア 正義の歌,365,"3,675","+4,418",0,10,70,1/45.9,1/0.0,1/367.5,1/52.5
押忍！番長4,404,"3,492",+44,0,11,22,1/105.8,1/0.0,1/317.5,1/158.7
押忍！番長4,405,"1,848","-1,903",0,1,5,1/308.0,1/0.0,1/1848.0,1/369.6
新鬼武者2,394,683,-398,0,0,2,1/341.5,1/0.0,1/0.0,1/341.5
新鬼武者2,395,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,326,"2,201",+796,18,5,0,1/95.7,1/122.3,1/440.2,1/0.0
沖ドキ!GOLD,327,869,+721,8,4,0,1/72.4,1/108.6,1/217.2,1/0.0
炎炎ノ消防隊,392,"2,030","+2,001",0,6,19,1/81.2,1/0.0,1/338.3,1/106.8
炎炎ノ消防隊,393,"3,333",+495,0,11,21,1/104.2,1/0.0,1/303.0,1/158.7
転生したらスライムだった件,354,72,-90,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,355,99,-136,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,376,702,-670,1,0,1,1/351.0,1/702.0,1/0.0,1/702.0
革命機ヴァルヴレイヴ,377,"1,206","-1,370",1,0,6,1/172.3,1/1206.0,1/0.0,1/201.0
ケロット4,328,831,+55,4,2,0,1/138.5,1/207.8,1/415.5,1/0.0
ニューパルサーSP4 with 太鼓の達人,329,855,+631,6,0,0,1/142.5,1/142.5,1/0.0,1/0.0
L南国育ち,358,"2,443","-2,596",6,0,0,1/407.2,1/407.2,1/0.0,1/0.0
麻雀格闘倶楽部 覚醒,359,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国コレクション5超極楽LOOP,360,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
マクロスフロンティア4,361,143,+70,1,0,1,1/71.5,1/143.0,1/0.0,1/143.0
ラブ嬢3～Wご指名はいかがですか?～,362,"2,064",-598,0,4,8,1/172.0,1/0.0,1/516.0,1/258.0
賞金首Angel,363,40,-38,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
かぐや様は告らせたい,378,"3,842","-2,837",10,6,15,1/123.9,1/384.2,1/640.3,1/256.1
からくりサーカス,379,"5,839","-1,787",0,15,46,1/95.7,1/0.0,1/389.3,1/126.9
ゲゲゲの鬼太郎 覚醒,380,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,381,"1,210","+1,640",7,0,16,1/52.6,1/172.9,1/0.0,1/75.6
