機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"3,136",-145,11,10,0,1/149.3,1/285.1,1/313.6,1/0.0
アイムジャグラーEX-TP,320,"1,301","-1,051",2,1,0,1/433.7,1/650.5,1/1301.0,1/0.0
アイムジャグラーEX-TP,321,"3,130","-1,967",5,6,0,1/284.5,1/626.0,1/521.7,1/0.0
アイムジャグラーEX-TP,322,"3,566",+266,15,8,0,1/155.0,1/237.7,1/445.8,1/0.0
アイムジャグラーEX-TP,323,"3,212",+596,14,10,0,1/133.8,1/229.4,1/321.2,1/0.0
アイムジャグラーEX-TP,324,"2,355",-78,10,5,0,1/157.0,1/235.5,1/471.0,1/0.0
アイムジャグラーEX-TP,325,"2,015",-739,5,5,0,1/201.5,1/403.0,1/403.0,1/0.0
スマスロ北斗の拳,342,326,-41,3,2,0,1/65.2,1/108.7,1/163.0,1/0.0
スマスロ北斗の拳,343,"1,040","+1,994",30,2,0,1/32.5,1/34.7,1/520.0,1/0.0
スマスロ北斗の拳,344,"1,671",-815,12,5,0,1/98.3,1/139.2,1/334.2,1/0.0
スマスロ北斗の拳,345,"1,773",-902,13,4,0,1/104.3,1/136.4,1/443.2,1/0.0
スマスロ北斗の拳,346,"1,605","-1,779",4,2,0,1/267.5,1/401.2,1/802.5,1/0.0
スマスロ北斗の拳,347,814,"+1,868",25,1,0,1/31.3,1/32.6,1/814.0,1/0.0
スマスロ北斗の拳,348,732,+114,8,3,0,1/66.5,1/91.5,1/244.0,1/0.0
マイジャグラーV,313,"1,069",-493,3,2,0,1/213.8,1/356.3,1/534.5,1/0.0
マイジャグラーV,314,"5,329",+48,21,16,0,1/144.0,1/253.8,1/333.1,1/0.0
マイジャグラーV,315,"1,589",+206,6,5,0,1/144.5,1/264.8,1/317.8,1/0.0
マイジャグラーV,316,"1,105",-373,3,1,0,1/276.2,1/368.3,1/1105.0,1/0.0
マイジャグラーV,317,"2,763",-878,6,10,0,1/172.7,1/460.5,1/276.3,1/0.0
マイジャグラーV,318,"1,110",-605,2,2,0,1/277.5,1/555.0,1/555.0,1/0.0
ハッピージャグラーVIII,330,"1,747",+590,9,5,0,1/124.8,1/194.1,1/349.4,1/0.0
ハッピージャグラーVIII,331,"1,818",-121,6,5,0,1/165.3,1/303.0,1/363.6,1/0.0
ハッピージャグラーVIII,332,659,-496,0,3,0,1/219.7,1/0.0,1/219.7,1/0.0
ハッピージャグラーVIII,333,882,+701,6,2,0,1/110.2,1/147.0,1/441.0,1/0.0
ハナハナホウオウ～天翔～,424,143,-138,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,566,-581,1,0,0,1/566.0,1/566.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,426,957,-982,1,0,0,1/957.0,1/957.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,427,847,-207,3,1,0,1/211.8,1/282.3,1/847.0,1/0.0
甲鉄城のカバネリ,399,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,400,266,-371,0,1,0,1/266.0,1/0.0,1/266.0,1/0.0
甲鉄城のカバネリ,401,268,-390,0,1,0,1/268.0,1/0.0,1/268.0,1/0.0
甲鉄城のカバネリ,402,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,336,"2,276",+537,13,5,0,1/126.4,1/175.1,1/455.2,1/0.0
ゴーゴージャグラー3,337,"4,077","-1,674",11,11,0,1/185.3,1/370.6,1/370.6,1/0.0
ゴーゴージャグラー3,338,485,-293,1,0,0,1/485.0,1/485.0,1/0.0,1/0.0
ファンキージャグラー2,339,815,-576,2,1,0,1/271.7,1/407.5,1/815.0,1/0.0
ファンキージャグラー2,340,"2,632","-1,521",5,3,0,1/329.0,1/526.4,1/877.3,1/0.0
ファンキージャグラー2,341,"2,159",+206,10,4,0,1/154.2,1/215.9,1/539.8,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,371,"1,443",+549,10,0,9,1/75.9,1/144.3,1/0.0,1/160.3
戦国乙女4 戦乱に閃く炯眼の軍師,372,399,+562,4,0,4,1/49.9,1/99.8,1/0.0,1/99.8
戦国乙女4 戦乱に閃く炯眼の軍師,373,"1,589","-1,953",4,0,2,1/264.8,1/397.2,1/0.0,1/794.5
沖ドキ!GOLD,326,70,-109,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,327,105,-79,0,1,0,1/105.0,1/0.0,1/105.0,1/0.0
沖ドキ!GOLD,328,107,-90,0,1,0,1/107.0,1/0.0,1/107.0,1/0.0
ガールズ&パンツァー 最終章,353,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,354,680,"+2,085",19,3,0,1/30.9,1/35.8,1/226.7,1/0.0
からくりサーカス,367,"3,154",-877,0,9,35,1/71.7,1/0.0,1/350.4,1/90.1
からくりサーカス,368,"1,325",-88,0,2,18,1/66.2,1/0.0,1/662.5,1/73.6
ジャグラーガールズ,334,"1,913",-40,8,4,0,1/159.4,1/239.1,1/478.2,1/0.0
ジャグラーガールズ,335,964,-712,2,1,0,1/321.3,1/482.0,1/964.0,1/0.0
スマスロキングパルサー,356,45,-67,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロキングパルサー,357,24,-45,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ソードアート・オンライン,349,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ソードアート・オンライン,350,107,-137,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,361,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,362,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード7 レジデント イービル,392,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード7 レジデント イービル,393,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファイヤードリフト,404,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファイヤードリフト,405,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファミスタ回胴版!!,420,78,-92,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファミスタ回胴版!!,421,"1,273",+424,5,4,0,1/141.4,1/254.6,1/318.2,1/0.0
マジカルハロウィン8,363,"1,089",+265,11,0,16,1/40.3,1/99.0,1/0.0,1/68.1
マジカルハロウィン8,364,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
モンキーターンV,369,"1,504",+206,0,5,29,1/44.2,1/0.0,1/300.8,1/51.9
モンキーターンV,370,870,-499,0,3,7,1/87.0,1/0.0,1/290.0,1/124.3
主役は銭形4,351,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
主役は銭形4,352,918,-23,0,1,4,1/183.6,1/0.0,1/918.0,1/229.5
交響詩篇エウレカセブン4 HI-EVOLUTION,365,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
交響詩篇エウレカセブン4 HI-EVOLUTION,366,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,374,"1,713","+2,806",0,8,22,1/57.1,1/0.0,1/214.1,1/77.9
押忍！番長4,375,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
新鬼武者2,395,8,-15,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
新鬼武者2,396,47,-39,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
炎炎ノ消防隊,397,"1,404",-628,0,4,6,1/140.4,1/0.0,1/351.0,1/234.0
炎炎ノ消防隊,398,821,-161,0,3,5,1/102.6,1/0.0,1/273.7,1/164.2
転生したらスライムだった件,359,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,360,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ニューパルサーSP4 with 太鼓の達人,329,477,-359,1,1,0,1/238.5,1/477.0,1/477.0,1/0.0
ラブ嬢3～Wご指名はいかがですか?～,355,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,358,859,-155,9,0,10,1/45.2,1/95.4,1/0.0,1/85.9
痛いのは嫌なので防御力に極振りしたいと思います。,376,"1,768",-830,6,6,0,1/147.3,1/294.7,1/294.7,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,377,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,378,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
GI優駿倶楽部黄金,379,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,380,42,-46,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
冴えない彼女の育てかた,381,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
HEY！エリートサラリーマン鏡,382,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード ヴィレッジ,383,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード:ヴェンデッタ,384,364,-619,0,0,4,1/91.0,1/0.0,1/0.0,1/91.0
吉宗RISING,385,977,-773,0,0,5,1/195.4,1/0.0,1/0.0,1/195.4
ひぐらしのなく頃に 業,386,"1,082","+1,248",6,2,0,1/135.2,1/180.3,1/541.0,1/0.0
バジリスク絆2,387,555,-461,2,0,1,1/185.0,1/277.5,1/0.0,1/555.0
機動戦士ガンダムユニコーン,388,194,-18,0,1,3,1/48.5,1/0.0,1/194.0,1/64.7
押忍!番長ZERO,389,"1,658",+453,0,3,24,1/61.4,1/0.0,1/552.7,1/69.1
グランベルム,390,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
劇場版魔法少女まどか☆マギカ[新編]叛逆の物語,391,"1,029",-575,3,0,2,1/205.8,1/343.0,1/0.0,1/514.5
バイオハザード RE:2,394,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ペルソナ5,403,"1,541","-1,102",12,0,11,1/67.0,1/128.4,1/0.0,1/140.1
ドンちゃん2,414,453,+47,2,1,0,1/151.0,1/226.5,1/453.0,1/0.0
ニューゲッターマウス,415,"1,260",+533,8,7,0,1/84.0,1/157.5,1/180.0,1/0.0
ケロット4,416,496,+29,3,0,0,1/165.3,1/165.3,1/0.0,1/0.0
ハイハイシオサイ,417,"1,281",+149,8,6,0,1/91.5,1/160.1,1/213.5,1/0.0
ワードオブライツII,418,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
忍者じゃじゃ丸くん,419,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
新ハナビ,422,"4,094",-55,12,12,0,1/170.6,1/341.2,1/341.2,1/0.0
クランキークレスト,423,"1,115",+162,5,4,0,1/123.9,1/223.0,1/278.8,1/0.0
ニューパルサーSPⅢ,428,726,-553,1,2,0,1/242.0,1/726.0,1/363.0,1/0.0
うまい棒,429,22,-35,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
