機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"4,203",-850,11,16,0,1/155.7,1/382.1,1/262.7,1/0.0
アイムジャグラーEX-TP,320,"1,571",-777,4,4,0,1/196.4,1/392.8,1/392.8,1/0.0
アイムジャグラーEX-TP,321,"1,376",+593,9,0,0,1/152.9,1/152.9,1/0.0,1/0.0
アイムジャグラーEX-TP,322,"3,639",+8,14,9,0,1/158.2,1/259.9,1/404.3,1/0.0
アイムジャグラーEX-TP,323,595,-471,1,0,0,1/595.0,1/595.0,1/0.0,1/0.0
アイムジャグラーEX-TP,324,"2,756",+461,12,9,0,1/131.2,1/229.7,1/306.2,1/0.0
アイムジャグラーEX-TP,325,"3,176",-87,13,6,0,1/167.2,1/244.3,1/529.3,1/0.0
スマスロ北斗の拳,342,"1,810","-1,150",12,2,0,1/129.3,1/150.8,1/905.0,1/0.0
スマスロ北斗の拳,343,"1,070",-735,5,2,0,1/152.9,1/214.0,1/535.0,1/0.0
スマスロ北斗の拳,344,682,+585,12,1,0,1/52.5,1/56.8,1/682.0,1/0.0
スマスロ北斗の拳,345,"1,799","-1,364",10,3,0,1/138.4,1/179.9,1/599.7,1/0.0
スマスロ北斗の拳,346,"1,171",+90,14,3,0,1/68.9,1/83.6,1/390.3,1/0.0
スマスロ北斗の拳,347,"1,967","-1,239",12,3,0,1/131.1,1/163.9,1/655.7,1/0.0
スマスロ北斗の拳,348,"2,767",-201,29,4,0,1/83.8,1/95.4,1/691.8,1/0.0
マイジャグラーV,313,"2,955","-1,510",5,7,0,1/246.2,1/591.0,1/422.1,1/0.0
マイジャグラーV,314,"3,760",+252,15,12,0,1/139.3,1/250.7,1/313.3,1/0.0
マイジャグラーV,315,"1,229",-887,1,4,0,1/245.8,1/1229.0,1/307.2,1/0.0
マイジャグラーV,316,"7,300","+1,613",36,20,0,1/130.4,1/202.8,1/365.0,1/0.0
マイジャグラーV,317,"3,861",-174,15,10,0,1/154.4,1/257.4,1/386.1,1/0.0
マイジャグラーV,318,"2,665",+253,12,4,0,1/166.6,1/222.1,1/666.2,1/0.0
甲鉄城のカバネリ,398,269,+22,0,2,3,1/53.8,1/0.0,1/134.5,1/89.7
甲鉄城のカバネリ,399,418,+26,0,2,4,1/69.7,1/0.0,1/209.0,1/104.5
甲鉄城のカバネリ,400,636,+95,0,4,8,1/53.0,1/0.0,1/159.0,1/79.5
甲鉄城のカバネリ,401,372,-459,0,1,2,1/124.0,1/0.0,1/372.0,1/186.0
甲鉄城のカバネリ,402,174,+483,0,1,5,1/29.0,1/0.0,1/174.0,1/34.8
ゴッドイーター リザレクション,370,"2,195","+4,673",0,7,65,1/30.5,1/0.0,1/313.6,1/33.8
ゴッドイーター リザレクション,371,"2,546","+2,301",0,5,28,1/77.2,1/0.0,1/509.2,1/90.9
ゴッドイーター リザレクション,372,"2,413","-2,116",0,5,18,1/104.9,1/0.0,1/482.6,1/134.1
ゴッドイーター リザレクション,373,"1,758",-872,0,4,17,1/83.7,1/0.0,1/439.5,1/103.4
ハッピージャグラーVIII,330,"4,350",+32,16,13,0,1/150.0,1/271.9,1/334.6,1/0.0
ハッピージャグラーVIII,331,"3,068",+382,12,11,0,1/133.4,1/255.7,1/278.9,1/0.0
ハッピージャグラーVIII,332,"3,297","-1,217",7,10,0,1/193.9,1/471.0,1/329.7,1/0.0
ハッピージャグラーVIII,333,"2,846",-372,11,5,0,1/177.9,1/258.7,1/569.2,1/0.0
ハナハナホウオウ～天翔～,424,218,-233,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
