機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,993,-638,3,0,1/331.0,1/331.0,1/0.0
マイジャグラーV,1002,531,-526,1,0,1/531.0,1/531.0,1/0.0
マイジャグラーV,1003,"1,304",-515,4,2,1/217.3,1/326.0,1/652.0
マイジャグラーV,1004,"8,136","+1,053",33,29,1/131.2,1/246.5,1/280.6
マイジャグラーV,1005,"4,525",+3,16,12,1/161.6,1/282.8,1/377.1
マイジャグラーV,1006,781,-632,0,2,1/390.5,1/0.0,1/390.5
マイジャグラーV,1007,"2,664",+697,13,5,1/148.0,1/204.9,1/532.8
マイジャグラーV,1008,"1,200",+285,6,3,1/133.3,1/200.0,1/400.0
マイジャグラーV,1009,"1,725",-750,4,5,1/191.7,1/431.2,1/345.0
マイジャグラーV,1010,"5,509",+888,25,17,1/131.2,1/220.4,1/324.1
マイジャグラーV,1011,"2,459",-550,8,8,1/153.7,1/307.4,1/307.4
マイジャグラーV,1012,"5,955",+732,24,20,1/135.3,1/248.1,1/297.8
マイジャグラーV,1013,701,-326,1,3,1/175.2,1/701.0,1/233.7
マイジャグラーV,1014,"3,033","-1,124",6,8,1/216.6,1/505.5,1/379.1
マイジャグラーV,1015,470,-138,2,0,1/235.0,1/235.0,1/0.0
マイジャグラーV,1016,"6,819",-332,22,23,1/151.5,1/310.0,1/296.5
マイジャグラーV,1017,392,-91,1,1,1/196.0,1/392.0,1/392.0
マイジャグラーV,1018,"6,389",+182,24,17,1/155.8,1/266.2,1/375.8
マイジャグラーV,1019,"3,095",-279,8,14,1/140.7,1/386.9,1/221.1
マイジャグラーV,1020,"7,074",+279,28,17,1/157.2,1/252.6,1/416.1
マイジャグラーV,1021,"2,417",-994,4,8,1/201.4,1/604.2,1/302.1
マイジャグラーV,1022,"1,820",-844,4,5,1/202.2,1/455.0,1/364.0
マイジャグラーV,1023,"4,398",+559,20,9,1/151.7,1/219.9,1/488.7
マイジャグラーV,1024,320,-332,0,1,1/320.0,1/0.0,1/320.0
