機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"6,939","+3,259",34,27,1/113.8,1/204.1,1/257.0
マイジャグラーV,1002,"6,193","+2,250",34,14,1/129.0,1/182.1,1/442.4
マイジャグラーV,1003,"3,336",+532,15,7,1/151.6,1/222.4,1/476.6
マイジャグラーV,1004,"4,414",-526,15,12,1/163.5,1/294.3,1/367.8
マイジャグラーV,1005,"4,412",+618,20,10,1/147.1,1/220.6,1/441.2
マイジャグラーV,1006,"4,449",+132,18,10,1/158.9,1/247.2,1/444.9
マイジャグラーV,1007,"3,645",-521,10,11,1/173.6,1/364.5,1/331.4
マイジャグラーV,1008,"4,978",-174,17,16,1/150.8,1/292.8,1/311.1
マイジャグラーV,1009,"6,825",+618,25,25,1/136.5,1/273.0,1/273.0
マイジャグラーV,1010,"6,220","+3,682",32,31,1/98.7,1/194.4,1/200.6
マイジャグラーV,1011,"7,296","+2,409",35,24,1/123.7,1/208.5,1/304.0
マイジャグラーV,1012,"5,010","-1,050",15,16,1/161.6,1/334.0,1/313.1
マイジャグラーV,1013,"7,486",+606,27,29,1/133.7,1/277.3,1/258.1
マイジャグラーV,1014,"6,415","+2,479",30,30,1/106.9,1/213.8,1/213.8
マイジャグラーV,1015,"5,588","+1,159",26,16,1/133.0,1/214.9,1/349.2
マイジャグラーV,1016,"6,739",+926,25,27,1/129.6,1/269.6,1/249.6
マイジャグラーV,1017,"5,490",+218,20,17,1/148.4,1/274.5,1/322.9
マイジャグラーV,1018,"5,709","-1,041",16,17,1/173.0,1/356.8,1/335.8
マイジャグラーV,1019,"5,831",+218,21,22,1/135.6,1/277.7,1/265.0
マイジャグラーV,1020,"2,744","-1,441",5,5,1/274.4,1/548.8,1/548.8
マイジャグラーV,1021,"3,234",-585,9,11,1/161.7,1/359.3,1/294.0
マイジャグラーV,1022,"7,116","+3,009",38,22,1/118.6,1/187.3,1/323.5
マイジャグラーV,1023,"6,036",+276,24,20,1/137.2,1/251.5,1/301.8
マイジャグラーV,1024,"6,594",+276,23,21,1/149.9,1/286.7,1/314.0
マイジャグラーV,1025,"6,934","+1,359",33,18,1/136.0,1/210.1,1/385.2
マイジャグラーV,1026,"6,502","+1,265",24,28,1/125.0,1/270.9,1/232.2
マイジャグラーV,1027,"5,562","-1,253",17,14,1/179.4,1/327.2,1/397.3
マイジャグラーV,1028,"7,391",-891,25,19,1/168.0,1/295.6,1/389.0
マイジャグラーV,1029,"6,938",+771,29,18,1/147.6,1/239.2,1/385.4
マイジャグラーV,1030,"4,567","-1,265",11,16,1/169.1,1/415.2,1/285.4
マイジャグラーV,1031,"3,774",-409,13,9,1/171.5,1/290.3,1/419.3
マイジャグラーV,1032,"6,684","+1,735",30,23,1/126.1,1/222.8,1/290.6
マイジャグラーV,1033,"6,823",-76,21,31,1/131.2,1/324.9,1/220.1
マイジャグラーV,1034,"7,176","+1,618",26,33,1/121.6,1/276.0,1/217.5
マイジャグラーV,1035,"6,996","+2,215",30,30,1/116.6,1/233.2,1/233.2
マイジャグラーV,1036,"6,559","+1,512",25,30,1/119.3,1/262.4,1/218.6
マイジャグラーV,1037,"5,768",+276,24,16,1/144.2,1/240.3,1/360.5
マイジャグラーV,1038,"5,531",-371,18,16,1/162.7,1/307.3,1/345.7
マイジャグラーV,1039,"7,398","+1,676",28,36,1/115.6,1/264.2,1/205.5
マイジャグラーV,1040,"6,411",+712,26,18,1/145.7,1/246.6,1/356.2
マイジャグラーV,1041,"7,072","+2,788",33,28,1/115.9,1/214.3,1/252.6
マイジャグラーV,1042,"6,819","+1,359",27,25,1/131.1,1/252.6,1/272.8
マイジャグラーV,1043,"5,715",-559,18,18,1/158.8,1/317.5,1/317.5
