台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"1,385",+191,5,6,1/125.9,1/277.0,1/230.8
1002,"4,859",-138,17,15,1/151.8,1/285.8,1/323.9
1003,"2,950",-756,6,10,1/184.4,1/491.7,1/295.0
1004,461,-374,1,0,1/461.0,1/461.0,1/0.0
1005,"2,773",+162,12,6,1/154.1,1/231.1,1/462.2
1006,"3,749",-315,12,14,1/144.2,1/312.4,1/267.8
1007,"6,036",-885,17,23,1/150.9,1/355.1,1/262.4
1008,"1,683",+291,7,5,1/140.2,1/240.4,1/336.6
1009,823,-191,3,1,1/205.8,1/274.3,1/823.0
1010,"4,451",-356,15,13,1/159.0,1/296.7,1/342.4
1011,"2,950","-1,288",5,10,1/196.7,1/590.0,1/295.0
1012,"1,093",-738,2,2,1/273.2,1/546.5,1/546.5
1013,"1,267",-638,2,2,1/316.8,1/633.5,1/633.5
1014,"5,977",-674,19,20,1/153.3,1/314.6,1/298.9
1015,"2,408",-650,6,6,1/200.7,1/401.3,1/401.3
1016,483,-91,2,1,1/161.0,1/241.5,1/483.0
1017,"2,866",+526,12,13,1/114.6,1/238.8,1/220.5
1018,"3,933",-168,14,13,1/145.7,1/280.9,1/302.5
1019,400,-391,0,1,1/400.0,1/0.0,1/400.0
1020,"7,631","+2,435",38,25,1/121.1,1/200.8,1/305.2
1021,"1,038",-426,3,1,1/259.5,1/346.0,1/1038.0
1022,"2,099",-615,6,5,1/190.8,1/349.8,1/419.8
1023,"1,821",+303,9,3,1/151.8,1/202.3,1/607.0
1024,763,-485,1,2,1/254.3,1/763.0,1/381.5
1025,638,-485,1,1,1/319.0,1/638.0,1/638.0
1026,"5,176","+1,229",27,8,1/147.9,1/191.7,1/647.0
1027,"6,115",-185,24,14,1/160.9,1/254.8,1/436.8
1028,258,-338,0,0,1/0.0,1/0.0,1/0.0
1029,"3,569",-362,14,8,1/162.2,1/254.9,1/446.1
1030,"7,567","+4,426",40,37,1/98.3,1/189.2,1/204.5
1031,"2,508",-744,6,9,1/167.2,1/418.0,1/278.7
1032,"2,830",-194,9,9,1/157.2,1/314.4,1/314.4
1033,"5,135","-1,971",14,13,1/190.2,1/366.8,1/395.0
1034,"1,753",+379,9,1,1/175.3,1/194.8,1/1753.0
1035,"4,823",+626,20,14,1/141.9,1/241.2,1/344.5
1036,"1,418",-168,6,3,1/157.6,1/236.3,1/472.7
1037,"4,148",+156,16,14,1/138.3,1/259.2,1/296.3
1038,699,-215,2,1,1/233.0,1/349.5,1/699.0
1039,"3,996",-744,14,7,1/190.3,1/285.4,1/570.9
1040,"1,458",-603,4,2,1/243.0,1/364.5,1/729.0
1041,"2,809","-1,594",5,6,1/255.4,1/561.8,1/468.2
1042,"7,729",+629,30,26,1/138.0,1/257.6,1/297.3
1043,915,-532,1,2,1/305.0,1/915.0,1/457.5
1044,"1,265",+179,5,3,1/158.1,1/253.0,1/421.7
1045,800,-521,2,0,1/400.0,1/400.0,1/0.0
1046,"5,587",-465,19,16,1/159.6,1/294.1,1/349.2
1047,"6,674",-826,18,26,1/151.7,1/370.8,1/256.7
1048,"2,555",-256,8,10,1/141.9,1/319.4,1/255.5
1049,"3,599",-426,12,8,1/179.9,1/299.9,1/449.9
1050,"1,897",+38,9,2,1/172.5,1/210.8,1/948.5
1069,"7,199","+1,429",33,20,1/135.8,1/218.2,1/359.9
1070,"2,705",-438,9,7,1/169.1,1/300.6,1/386.4
1071,"6,301","+2,497",32,21,1/118.9,1/196.9,1/300.0
1072,"1,625",-309,5,2,1/232.1,1/325.0,1/812.5
1073,"1,721",-21,7,3,1/172.1,1/245.9,1/573.7
1074,"8,813",-597,24,36,1/146.9,1/367.2,1/244.8
1075,"3,368",+347,16,7,1/146.4,1/210.5,1/481.1
1076,"5,463",+885,23,15,1/143.8,1/237.5,1/364.2
1077,"1,295","-1,065",1,4,1/259.0,1/1295.0,1/323.8
1078,"4,268","-1,394",11,9,1/213.4,1/388.0,1/474.2
1079,741,-768,0,1,1/741.0,1/0.0,1/741.0
1080,"5,950",+735,26,18,1/135.2,1/228.8,1/330.6
1081,"6,242","+1,359",25,32,1/109.5,1/249.7,1/195.1
1082,288,-374,0,0,1/0.0,1/0.0,1/0.0
1083,"3,814",-885,11,10,1/181.6,1/346.7,1/381.4
1084,"4,453",+15,16,13,1/153.6,1/278.3,1/342.5
1085,"7,778",+479,27,32,1/131.8,1/288.1,1/243.1
1086,"2,087",+121,9,5,1/149.1,1/231.9,1/417.4
1087,571,-568,0,1,1/571.0,1/0.0,1/571.0
1088,"2,211",-179,8,4,1/184.2,1/276.4,1/552.8
1089,"1,608",-350,5,6,1/146.2,1/321.6,1/268.0
1090,"1,307",-626,4,2,1/217.8,1/326.8,1/653.5
1091,267,-315,0,0,1/0.0,1/0.0,1/0.0
1092,"6,552","+1,968",34,19,1/123.6,1/192.7,1/344.8
1093,"1,112",-238,4,1,1/222.4,1/278.0,1/1112.0
1094,"3,871",+162,16,8,1/161.3,1/241.9,1/483.9
1095,"7,218","+1,688",30,28,1/124.4,1/240.6,1/257.8
1096,874,-368,2,2,1/218.5,1/437.0,1/437.0
1097,291,-285,0,1,1/291.0,1/0.0,1/291.0
1098,"4,645",-606,16,14,1/154.8,1/290.3,1/331.8
1099,"3,826",-115,13,16,1/131.9,1/294.3,1/239.1
