台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"7,030",+982,26,30,1/125.5,1/270.4,1/234.3
1002,"3,339",-959,10,7,1/196.4,1/333.9,1/477.0
1003,"4,704",-838,16,10,1/180.9,1/294.0,1/470.4
1004,"8,005","+1,932",36,23,1/135.7,1/222.4,1/348.0
1005,"6,725",+982,30,16,1/146.2,1/224.2,1/420.3
1006,"4,391","-2,074",9,11,1/219.6,1/487.9,1/399.2
1007,"7,518","+1,147",34,19,1/141.8,1/221.1,1/395.7
1008,"3,439",-962,11,4,1/229.3,1/312.6,1/859.8
1009,"5,159",+244,23,9,1/161.2,1/224.3,1/573.2
1010,"9,263","+1,665",40,27,1/138.3,1/231.6,1/343.1
1011,"6,602","+1,756",34,15,1/134.7,1/194.2,1/440.1
1012,"4,964","-1,006",17,11,1/177.3,1/292.0,1/451.3
1013,"8,416","+1,006",33,34,1/125.6,1/255.0,1/247.5
1014,"8,833","+1,865",37,34,1/124.4,1/238.7,1/259.8
1015,"7,948","+1,791",40,19,1/134.7,1/198.7,1/418.3
1016,"8,076","+1,421",38,18,1/144.2,1/212.5,1/448.7
1017,"3,796",-903,11,8,1/199.8,1/345.1,1/474.5
1018,"5,953",-568,22,12,1/175.1,1/270.6,1/496.1
1019,"4,905","-2,074",12,12,1/204.4,1/408.8,1/408.8
1020,"7,491",-632,26,22,1/156.1,1/288.1,1/340.5
1021,"7,829",-312,32,16,1/163.1,1/244.7,1/489.3
1022,"5,357",-935,16,16,1/167.4,1/334.8,1/334.8
1023,"5,826","+1,241",22,25,1/124.0,1/264.8,1/233.0
1024,"4,978",-426,19,10,1/171.7,1/262.0,1/497.8
1025,"8,723","+1,371",39,23,1/140.7,1/223.7,1/379.3
1026,"4,815",-456,18,8,1/185.2,1/267.5,1/601.9
1027,"5,021","-1,968",12,11,1/218.3,1/418.4,1/456.5
1028,"7,104",+579,30,16,1/154.4,1/236.8,1/444.0
1029,"4,739",-915,14,9,1/206.0,1/338.5,1/526.6
1030,"5,242",+138,20,13,1/158.8,1/262.1,1/403.2
1031,"8,996","+1,124",34,34,1/132.3,1/264.6,1/264.6
1032,"8,545",+982,31,31,1/137.8,1/275.6,1/275.6
1033,"6,351","-1,676",18,13,1/204.9,1/352.8,1/488.5
1034,"9,110","+4,662",46,40,1/105.9,1/198.0,1/227.8
1035,"6,190",-262,24,11,1/176.9,1/257.9,1/562.7
1036,"5,540",-900,19,14,1/167.9,1/291.6,1/395.7
1037,"5,388",-629,20,11,1/173.8,1/269.4,1/489.8
1038,"4,293","-1,335",11,11,1/195.1,1/390.3,1/390.3
1039,"5,152",-462,19,9,1/184.0,1/271.2,1/572.4
1040,"8,805",+879,30,33,1/139.8,1/293.5,1/266.8
1041,"8,082","+1,915",37,29,1/122.5,1/218.4,1/278.7
1042,"8,155",+888,34,28,1/131.5,1/239.9,1/291.2
1043,"5,403",-74,22,11,1/163.7,1/245.6,1/491.2
1044,"9,066","+3,259",35,51,1/105.4,1/259.0,1/177.8
1045,"5,733",-85,22,13,1/163.8,1/260.6,1/441.0
1046,"7,422",+806,32,19,1/145.5,1/231.9,1/390.6
1047,"7,106",+274,31,13,1/161.5,1/229.2,1/546.6
1048,"8,016",-744,26,27,1/151.2,1/308.3,1/296.9
1049,"5,219","-1,579",15,15,1/174.0,1/347.9,1/347.9
1050,"7,880","+1,312",35,22,1/138.2,1/225.1,1/358.2
1069,"5,806","-2,426",15,14,1/200.2,1/387.1,1/414.7
1070,"7,520",+300,32,19,1/147.5,1/235.0,1/395.8
1071,"5,158",-150,21,10,1/166.4,1/245.6,1/515.8
1072,"8,949","+3,259",40,38,1/114.7,1/223.7,1/235.5
1073,"8,002","+3,118",38,32,1/114.3,1/210.6,1/250.1
1074,"4,087","-1,018",14,6,1/204.3,1/291.9,1/681.2
1075,"8,355","-2,709",24,16,1/208.9,1/348.1,1/522.2
1076,"6,974","-1,685",19,22,1/170.1,1/367.1,1/317.0
1077,"6,935",-379,27,13,1/173.4,1/256.9,1/533.5
1078,"6,426",-50,25,17,1/153.0,1/257.0,1/378.0
1079,"5,216","-2,126",11,11,1/237.1,1/474.2,1/474.2
1080,"8,932",+626,35,25,1/148.9,1/255.2,1/357.3
1081,"8,358",+888,31,29,1/139.3,1/269.6,1/288.2
1082,"7,975",+309,28,33,1/130.7,1/284.8,1/241.7
1083,"8,526","+5,206",48,35,1/102.7,1/177.6,1/243.6
1084,"6,339",+174,22,26,1/132.1,1/288.1,1/243.8
1085,"6,078",-332,23,12,1/173.7,1/264.3,1/506.5
1086,"8,169","-1,665",23,29,1/157.1,1/355.2,1/281.7
1087,"8,195",+574,31,32,1/130.1,1/264.4,1/256.1
1088,"8,742",-253,24,38,1/141.0,1/364.2,1/230.1
1089,"8,080","+4,103",37,41,1/103.6,1/218.4,1/197.1
1090,"6,113",-274,24,13,1/165.2,1/254.7,1/470.2
1091,"6,636",+391,28,16,1/150.8,1/237.0,1/414.8
1092,"8,676",+876,37,21,1/149.6,1/234.5,1/413.1
1093,"6,198",-650,24,11,1/177.1,1/258.2,1/563.5
1094,"8,884","+2,338",41,29,1/126.9,1/216.7,1/306.3
1095,"8,507","+1,935",30,44,1/115.0,1/283.6,1/193.3
1096,"8,794","+1,174",38,26,1/137.4,1/231.4,1/338.2
1097,"6,292","-1,359",18,13,1/203.0,1/349.6,1/484.0
1098,"8,074","+2,585",42,19,1/132.4,1/192.2,1/424.9
1099,"6,440","-1,688",16,15,1/207.7,1/402.5,1/429.3
