台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"2,301","-1,182",4,3,1/328.7,1/575.2,1/767.0
1002,"7,116",+124,26,20,1/154.7,1/273.7,1/355.8
1003,"3,282",+356,14,7,1/156.3,1/234.4,1/468.9
1004,"3,236","-1,488",9,3,1/269.7,1/359.6,1/1078.7
1005,"2,075","-1,088",3,3,1/345.8,1/691.7,1/691.7
1006,"4,589",+109,19,10,1/158.2,1/241.5,1/458.9
1007,"7,013",-100,24,28,1/134.9,1/292.2,1/250.5
1008,"8,285",-785,25,29,1/153.4,1/331.4,1/285.7
1009,"1,104",-544,3,2,1/220.8,1/368.0,1/552.0
1010,"8,831","+2,409",38,35,1/121.0,1/232.4,1/252.3
1011,"5,104","-2,391",11,13,1/212.7,1/464.0,1/392.6
1012,"4,289",-771,15,7,1/195.0,1/285.9,1/612.7
1013,"1,906",-826,4,6,1/190.6,1/476.5,1/317.7
1014,"8,302",+982,32,32,1/129.7,1/259.4,1/259.4
1015,"2,273",-674,7,3,1/227.3,1/324.7,1/757.7
1016,"4,229",+885,20,11,1/136.4,1/211.4,1/384.5
1017,"6,439",+876,30,13,1/149.7,1/214.6,1/495.3
1018,"2,557",-338,9,5,1/182.6,1/284.1,1/511.4
1019,"4,811",+88,22,8,1/160.4,1/218.7,1/601.4
1020,"6,998","+1,029",30,22,1/134.6,1/233.3,1/318.1
1021,"3,628","-1,147",10,8,1/201.6,1/362.8,1/453.5
1022,"6,403","+1,253",29,19,1/133.4,1/220.8,1/337.0
1023,"5,024",-215,20,11,1/162.1,1/251.2,1/456.7
1024,"5,758","+1,135",27,13,1/143.9,1/213.3,1/442.9
1025,"1,168",-462,3,2,1/233.6,1/389.3,1/584.0
1026,"5,076",-700,19,14,1/153.8,1/267.2,1/362.6
1027,"4,294","-1,241",13,8,1/204.5,1/330.3,1/536.8
1028,"4,935","+1,018",21,11,1/154.2,1/235.0,1/448.6
1029,"5,986",-465,21,13,1/176.1,1/285.0,1/460.5
1030,"8,428","+1,968",34,37,1/118.7,1/247.9,1/227.8
1031,"3,388",-932,10,9,1/178.3,1/338.8,1/376.4
1032,"7,746",-724,23,30,1/146.2,1/336.8,1/258.2
1033,"3,906","-1,253",10,8,1/217.0,1/390.6,1/488.2
1034,"6,435",-768,19,25,1/146.2,1/338.7,1/257.4
1035,"1,136",-826,2,2,1/284.0,1/568.0,1/568.0
1036,"3,522",-994,10,9,1/185.4,1/352.2,1/391.3
1037,"5,498",+250,20,20,1/137.4,1/274.9,1/274.9
1038,"3,383",-115,12,9,1/161.1,1/281.9,1/375.9
1039,"7,859","+1,915",37,25,1/126.8,1/212.4,1/314.4
1040,"4,119","-1,406",10,12,1/187.2,1/411.9,1/343.2
1041,"7,208","+1,100",29,25,1/133.5,1/248.6,1/288.3
1042,"7,678",-215,24,30,1/142.2,1/319.9,1/255.9
1043,"6,114",+444,26,16,1/145.6,1/235.2,1/382.1
1044,"6,127",-418,21,22,1/142.5,1/291.8,1/278.5
1045,"2,449","-1,676",2,7,1/272.1,1/1224.5,1/349.9
1046,"8,177","+2,126",38,28,1/123.9,1/215.2,1/292.0
1047,"8,231","+1,721",35,28,1/130.7,1/235.2,1/294.0
1048,"7,974","+6,403",55,26,1/98.4,1/145.0,1/306.7
1049,"7,694",+512,32,25,1/135.0,1/240.4,1/307.8
1050,"7,856","+1,265",35,23,1/135.4,1/224.5,1/341.6
1069,"6,104",+32,26,13,1/156.5,1/234.8,1/469.5
1070,"6,137","+2,197",28,26,1/113.6,1/219.2,1/236.0
1071,"6,518",+41,24,23,1/138.7,1/271.6,1/283.4
1072,"3,126",-744,11,4,1/208.4,1/284.2,1/781.5
1073,"5,582","-1,288",16,14,1/186.1,1/348.9,1/398.7
1074,"2,362","-1,276",5,6,1/214.7,1/472.4,1/393.7
1075,"7,811",+559,27,28,1/142.0,1/289.3,1/279.0
1076,"3,616",-665,14,5,1/190.3,1/258.3,1/723.2
1077,"4,072",-876,12,11,1/177.0,1/339.3,1/370.2
1078,"2,278","-1,159",4,6,1/227.8,1/569.5,1/379.7
1079,"7,549","+1,509",37,20,1/132.4,1/204.0,1/377.4
1080,"6,126","-1,900",14,20,1/180.2,1/437.6,1/306.3
1081,"8,144",+794,33,27,1/135.7,1/246.8,1/301.6
1082,"7,801","+1,571",33,27,1/130.0,1/236.4,1/288.9
1083,"7,819",-324,26,32,1/134.8,1/300.7,1/244.3
1084,"6,441",-41,24,17,1/157.1,1/268.4,1/378.9
1085,"5,687",+279,21,19,1/142.2,1/270.8,1/299.3
1086,"6,678",+524,27,18,1/148.4,1/247.3,1/371.0
1087,"5,383",+371,21,15,1/149.5,1/256.3,1/358.9
1088,"4,854","-1,618",10,17,1/179.8,1/485.4,1/285.5
1089,"5,243",-324,16,19,1/149.8,1/327.7,1/275.9
1090,"6,711",+735,28,21,1/137.0,1/239.7,1/319.6
1091,"7,315","+3,000",37,27,1/114.3,1/197.7,1/270.9
1092,"5,426",+121,23,13,1/150.7,1/235.9,1/417.4
1093,"4,046",-709,14,6,1/202.3,1/289.0,1/674.3
1094,"6,447",-806,21,17,1/169.7,1/307.0,1/379.2
1095,"8,121","+2,656",39,28,1/121.2,1/208.2,1/290.0
1096,"5,774",-138,27,6,1/175.0,1/213.9,1/962.3
1097,"6,970",+865,28,24,1/134.0,1/248.9,1/290.4
1098,"6,724","+1,806",35,11,1/146.2,1/192.1,1/611.3
1099,"6,939","-1,950",16,25,1/169.2,1/433.7,1/277.6
