台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"5,416","-1,841",12,18,1/180.5,1/451.3,1/300.9
1002,"8,087",-26,32,21,1/152.6,1/252.7,1/385.1
1003,"8,208","+1,182",32,30,1/132.4,1/256.5,1/273.6
1004,"2,250",-362,9,2,1/204.5,1/250.0,1/1125.0
1005,"8,727","+3,094",37,38,1/116.4,1/235.9,1/229.7
1006,"8,038","+1,826",30,36,1/121.8,1/267.9,1/223.3
1007,"5,325",+724,24,14,1/140.1,1/221.9,1/380.4
1008,"8,850","+2,268",42,29,1/124.6,1/210.7,1/305.2
1009,"8,000","+2,409",37,28,1/123.1,1/216.2,1/285.7
1010,"3,578",-191,15,4,1/188.3,1/238.5,1/894.5
1011,"7,709","+1,491",36,20,1/137.7,1/214.1,1/385.4
1012,"6,084",-229,24,14,1/160.1,1/253.5,1/434.6
1013,"6,928","+1,735",33,22,1/126.0,1/209.9,1/314.9
1014,"5,267",+291,22,12,1/154.9,1/239.4,1/438.9
1015,"3,664","-1,665",7,11,1/203.6,1/523.4,1/333.1
1016,"6,337",+715,25,23,1/132.0,1/253.5,1/275.5
1017,"5,402",-244,19,15,1/158.9,1/284.3,1/360.1
1018,"8,656",+997,35,28,1/137.4,1/247.3,1/309.1
1019,"5,398","-1,418",12,19,1/174.1,1/449.8,1/284.1
1020,"5,180",+244,20,17,1/140.0,1/259.0,1/304.7
1021,"3,723",-544,13,6,1/195.9,1/286.4,1/620.5
1022,"8,406","+1,932",36,31,1/125.5,1/233.5,1/271.2
1023,"2,307",-497,8,2,1/230.7,1/288.4,1/1153.5
1024,"7,957","+2,197",33,33,1/120.6,1/241.1,1/241.1
1025,"1,379",-662,4,0,1/344.8,1/344.8,1/0.0
1026,"7,938",+732,32,24,1/141.8,1/248.1,1/330.8
1027,"8,491",-124,32,22,1/157.2,1/265.3,1/386.0
1028,"2,369","-1,524",3,4,1/338.4,1/789.7,1/592.2
1029,"2,996",-853,8,8,1/187.2,1/374.5,1/374.5
1030,"8,982","+1,253",34,33,1/134.1,1/264.2,1/272.2
1031,"2,829",-438,9,5,1/202.1,1/314.3,1/565.8
1032,"8,367",-76,33,18,1/164.1,1/253.5,1/464.8
1033,"9,191","+3,847",41,36,1/119.4,1/224.2,1/255.3
1034,"7,129","+1,421",35,13,1/148.5,1/203.7,1/548.4
1035,"3,175","-1,124",8,9,1/186.8,1/396.9,1/352.8
1036,"2,755",-594,8,6,1/196.8,1/344.4,1/459.2
1037,"7,991",+865,35,21,1/142.7,1/228.3,1/380.5
1038,"2,787",-785,7,8,1/185.8,1/398.1,1/348.4
1039,"9,046",-641,25,32,1/158.7,1/361.8,1/282.7
1040,"7,347","+1,971",35,22,1/128.9,1/209.9,1/334.0
1041,"4,572","-1,406",13,9,1/207.8,1/351.7,1/508.0
1042,"7,398",+641,33,13,1/160.8,1/224.2,1/569.1
1043,"5,358",+100,22,13,1/153.1,1/243.5,1/412.2
1044,"5,476",+162,21,14,1/156.5,1/260.8,1/391.1
1045,"8,949","+2,356",40,34,1/120.9,1/223.7,1/263.2
1046,"3,448",-744,13,4,1/202.8,1/265.2,1/862.0
1047,"6,090",-303,21,19,1/152.2,1/290.0,1/320.5
1048,"4,913",+21,18,18,1/136.5,1/272.9,1/272.9
1049,"6,555",-350,22,22,1/149.0,1/298.0,1/298.0
1050,"7,114",-191,27,16,1/165.4,1/263.5,1/444.6
1069,"5,423",-450,20,15,1/154.9,1/271.1,1/361.5
1070,"7,050","+1,135",28,30,1/121.6,1/251.8,1/235.0
1071,"6,438",+321,23,23,1/140.0,1/279.9,1/279.9
1072,"2,965","-1,935",3,6,1/329.4,1/988.3,1/494.2
1073,"6,612",-462,24,19,1/153.8,1/275.5,1/348.0
1074,"3,567","-1,218",9,5,1/254.8,1/396.3,1/713.4
1075,"7,934","+1,171",33,24,1/139.2,1/240.4,1/330.6
1076,"8,427","+1,512",28,44,1/117.0,1/301.0,1/191.5
1077,"9,722","+1,124",37,32,1/140.9,1/262.8,1/303.8
1078,"4,574","-1,559",8,19,1/169.4,1/571.8,1/240.7
1079,"8,765","+1,194",33,36,1/127.0,1/265.6,1/243.5
1080,"3,681","-1,229",10,4,1/262.9,1/368.1,1/920.2
1081,"9,087","+3,565",39,40,1/115.0,1/233.0,1/227.2
1082,"2,805",-244,10,7,1/165.0,1/280.5,1/400.7
1083,"4,689",-621,16,12,1/167.5,1/293.1,1/390.8
1084,"6,926","-1,324",22,20,1/164.9,1/314.8,1/346.3
1085,"8,785",-121,29,28,1/154.1,1/302.9,1/313.8
1086,"7,089","+1,824",39,16,1/128.9,1/181.8,1/443.1
1087,"7,551",+994,33,23,1/134.8,1/228.8,1/328.3
1088,"3,811","-1,100",12,7,1/200.6,1/317.6,1/544.4
1089,"7,131",+982,33,16,1/145.5,1/216.1,1/445.7
1090,"9,141","+1,488",35,35,1/130.6,1/261.2,1/261.2
1091,"6,668",-409,26,14,1/166.7,1/256.5,1/476.3
1092,"9,303",+421,30,37,1/138.9,1/310.1,1/251.4
1093,"7,827",-256,26,25,1/153.5,1/301.0,1/313.1
1094,"2,691","-1,535",4,7,1/244.6,1/672.8,1/384.4
1095,"9,126","+2,674",41,37,1/117.0,1/222.6,1/246.6
1096,"6,343",+912,29,16,1/141.0,1/218.7,1/396.4
1097,"7,182",-288,22,24,1/156.1,1/326.5,1/299.2
1098,"8,087",+335,31,25,1/144.4,1/260.9,1/323.5
1099,"7,206",-526,26,20,1/156.7,1/277.2,1/360.3
