機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"3,017",10,4,1/215.5,1/301.7,1/754.2
マイジャグラーV,445,"4,122",18,9,1/152.7,1/229.0,1/458.0
マイジャグラーV,446,"1,094",1,3,1/273.5,1/1094.0,1/364.7
マイジャグラーV,447,"5,449",19,17,1/151.4,1/286.8,1/320.5
マイジャグラーV,448,"5,963",24,10,1/175.4,1/248.5,1/596.3
マイジャグラーV,449,"3,686",12,10,1/167.5,1/307.2,1/368.6
マイジャグラーV,450,"3,745",13,6,1/197.1,1/288.1,1/624.2
マイジャグラーV,451,"1,066",2,4,1/177.7,1/533.0,1/266.5
マイジャグラーV,452,"6,088",21,17,1/160.2,1/289.9,1/358.1
マイジャグラーV,453,"1,631",8,2,1/163.1,1/203.9,1/815.5
マイジャグラーV,454,"4,213",15,15,1/140.4,1/280.9,1/280.9
マイジャグラーV,455,"1,961",6,5,1/178.3,1/326.8,1/392.2
マイジャグラーV,456,877,2,2,1/219.2,1/438.5,1/438.5
マイジャグラーV,465,"3,369",11,7,1/187.2,1/306.3,1/481.3
マイジャグラーV,466,210,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,467,"6,858",36,17,1/129.4,1/190.5,1/403.4
マイジャグラーV,468,"4,100",20,10,1/136.7,1/205.0,1/410.0
マイジャグラーV,469,"1,800",3,5,1/225.0,1/600.0,1/360.0
マイジャグラーV,470,"1,720",6,1,1/245.7,1/286.7,1/1720.0
マイジャグラーV,471,"4,063",16,9,1/162.5,1/253.9,1/451.4
マイジャグラーV,472,"5,225",21,20,1/127.4,1/248.8,1/261.2
マイジャグラーV,473,"2,431",11,5,1/151.9,1/221.0,1/486.2
マイジャグラーV,474,"2,039",8,5,1/156.8,1/254.9,1/407.8
マイジャグラーV,475,"6,971",26,23,1/142.3,1/268.1,1/303.1
マイジャグラーV,476,402,2,1,1/134.0,1/201.0,1/402.0
マイジャグラーV,477,"4,703",18,10,1/168.0,1/261.3,1/470.3
アイムジャグラーEX-TP,457,"1,113",3,3,1/185.5,1/371.0,1/371.0
アイムジャグラーEX-TP,458,"1,152",0,3,1/384.0,1/0.0,1/384.0
アイムジャグラーEX-TP,459,503,0,1,1/503.0,1/0.0,1/503.0
アイムジャグラーEX-TP,460,"1,788",6,3,1/198.7,1/298.0,1/596.0
アイムジャグラーEX-TP,461,836,5,1,1/139.3,1/167.2,1/836.0
アイムジャグラーEX-TP,462,"6,230",28,15,1/144.9,1/222.5,1/415.3
アイムジャグラーEX-TP,463,924,4,2,1/154.0,1/231.0,1/462.0
アイムジャグラーEX-TP,464,"1,108",4,2,1/184.7,1/277.0,1/554.0
アイムジャグラーEX-TP,478,"4,875",21,17,1/128.3,1/232.1,1/286.8
アイムジャグラーEX-TP,479,"2,100",7,2,1/233.3,1/300.0,1/1050.0
アイムジャグラーEX-TP,480,328,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,481,"2,982",4,10,1/213.0,1/745.5,1/298.2
アイムジャグラーEX-TP,482,608,1,0,1/608.0,1/608.0,1/0.0
アイムジャグラーEX-TP,483,"1,352",2,3,1/270.4,1/676.0,1/450.7
アイムジャグラーEX-TP,484,606,1,0,1/606.0,1/606.0,1/0.0
アイムジャグラーEX-TP,485,"1,314",7,1,1/164.2,1/187.7,1/1314.0
アイムジャグラーEX-TP,486,"1,635",2,4,1/272.5,1/817.5,1/408.8
アイムジャグラーEX-TP,487,657,2,1,1/219.0,1/328.5,1/657.0
アイムジャグラーEX-TP,488,262,1,0,1/262.0,1/262.0,1/0.0
アイムジャグラーEX-TP,489,"1,657",7,6,1/127.5,1/236.7,1/276.2
アイムジャグラーEX-TP,490,"1,482",6,5,1/134.7,1/247.0,1/296.4
アイムジャグラーEX-TP,491,22,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,492,392,1,0,1/392.0,1/392.0,1/0.0
アイムジャグラーEX-TP,493,"4,858",14,11,1/194.3,1/347.0,1/441.6
アイムジャグラーEX-TP,494,994,3,1,1/248.5,1/331.3,1/994.0
ゴーゴージャグラー3,540,"4,622",26,21,1/98.3,1/177.8,1/220.1
ゴーゴージャグラー3,541,450,0,0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,542,533,1,2,1/177.7,1/533.0,1/266.5
ゴーゴージャグラー3,543,"5,413",24,15,1/138.8,1/225.5,1/360.9
ゴーゴージャグラー3,544,750,1,4,1/150.0,1/750.0,1/187.5
ゴーゴージャグラー3,545,"2,986",15,6,1/142.2,1/199.1,1/497.7
ゴーゴージャグラー3,546,"1,728",5,7,1/144.0,1/345.6,1/246.9
ゴーゴージャグラー3,547,728,2,0,1/364.0,1/364.0,1/0.0
ゴーゴージャグラー3,548,"2,958",13,5,1/164.3,1/227.5,1/591.6
ゴーゴージャグラー3,549,524,1,0,1/524.0,1/524.0,1/0.0
ゴーゴージャグラー3,550,"2,810",8,11,1/147.9,1/351.2,1/255.5
ゴーゴージャグラー3,551,"1,045",3,2,1/209.0,1/348.3,1/522.5
ゴーゴージャグラー3,552,894,0,2,1/447.0,1/0.0,1/447.0
ゴーゴージャグラー3,553,"1,002",6,0,1/167.0,1/167.0,1/0.0
スマスロ北斗の拳,648,"1,189",6,4,1/118.9,1/198.2,1/297.2
スマスロ北斗の拳,649,"2,730",9,5,1/195.0,1/303.3,1/546.0
スマスロ北斗の拳,650,"1,597",6,3,1/177.4,1/266.2,1/532.3
スマスロ北斗の拳,651,499,12,2,1/35.6,1/41.6,1/249.5
