機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"6,367",-194,25,14,1/163.3,1/254.7,1/454.8
マイジャグラーV,1002,"2,847","-2,162",5,2,1/406.7,1/569.4,1/1423.5
マイジャグラーV,1003,"6,104","+1,841",33,15,1/127.2,1/185.0,1/406.9
マイジャグラーV,1004,"5,849","+1,968",32,15,1/124.4,1/182.8,1/389.9
マイジャグラーV,1005,"5,765",+744,24,19,1/134.1,1/240.2,1/303.4
マイジャグラーV,1006,"2,099",+85,10,3,1/161.5,1/209.9,1/699.7
マイジャグラーV,1007,"5,084",-321,14,19,1/154.1,1/363.1,1/267.6
マイジャグラーV,1008,"4,627","-1,359",12,17,1/159.6,1/385.6,1/272.2
マイジャグラーV,1009,"5,734",+512,23,18,1/139.9,1/249.3,1/318.6
マイジャグラーV,1010,"5,161",-362,17,18,1/147.5,1/303.6,1/286.7
マイジャグラーV,1011,"4,791",+115,19,15,1/140.9,1/252.2,1/319.4
マイジャグラーV,1012,"5,894",+394,22,22,1/134.0,1/267.9,1/267.9
マイジャグラーV,1013,"4,904",-950,13,16,1/169.1,1/377.2,1/306.5
マイジャグラーV,1014,"4,667",-203,18,11,1/160.9,1/259.3,1/424.3
マイジャグラーV,1015,"3,940",-685,13,8,1/187.6,1/303.1,1/492.5
マイジャグラーV,1016,762,-315,3,0,1/254.0,1/254.0,1/0.0
マイジャグラーV,1017,"4,852","-1,618",10,16,1/186.6,1/485.2,1/303.2
マイジャグラーV,1018,"1,401",-356,3,4,1/200.1,1/467.0,1/350.2
マイジャグラーV,1019,"4,680",-697,17,7,1/195.0,1/275.3,1/668.6
マイジャグラーV,1020,"3,700",-515,12,10,1/168.2,1/308.3,1/370.0
マイジャグラーV,1021,"5,800",+238,24,14,1/152.6,1/241.7,1/414.3
マイジャグラーV,1022,"3,516","-1,465",8,9,1/206.8,1/439.5,1/390.7
マイジャグラーV,1023,"1,713",+232,8,4,1/142.8,1/214.1,1/428.2
マイジャグラーV,1024,"7,879","+2,391",41,23,1/123.1,1/192.2,1/342.6
マイジャグラーV,1025,"1,144",-474,2,2,1/286.0,1/572.0,1/572.0
マイジャグラーV,1026,"3,908",+497,18,8,1/150.3,1/217.1,1/488.5
