機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"3,425",12,8,1/171.2,1/285.4,1/428.1
アイムジャグラーEX-TP,462,"1,668",4,4,1/208.5,1/417.0,1/417.0
アイムジャグラーEX-TP,463,"1,100",3,0,1/366.7,1/366.7,1/0.0
アイムジャグラーEX-TP,464,"1,544",7,3,1/154.4,1/220.6,1/514.7
アイムジャグラーEX-TP,478,"2,137",8,3,1/194.3,1/267.1,1/712.3
アイムジャグラーEX-TP,479,"2,750",10,9,1/144.7,1/275.0,1/305.6
アイムジャグラーEX-TP,480,"1,721",6,6,1/143.4,1/286.8,1/286.8
アイムジャグラーEX-TP,481,"1,332",6,4,1/133.2,1/222.0,1/333.0
アイムジャグラーEX-TP,482,"1,191",4,2,1/198.5,1/297.8,1/595.5
アイムジャグラーEX-TP,483,"4,294",12,12,1/178.9,1/357.8,1/357.8
アイムジャグラーEX-TP,484,"3,271",15,7,1/148.7,1/218.1,1/467.3
アイムジャグラーEX-TP,485,"2,853",13,8,1/135.9,1/219.5,1/356.6
アイムジャグラーEX-TP,486,"1,245",6,2,1/155.6,1/207.5,1/622.5
アイムジャグラーEX-TP,487,"1,230",3,2,1/246.0,1/410.0,1/615.0
アイムジャグラーEX-TP,488,"1,620",11,3,1/115.7,1/147.3,1/540.0
アイムジャグラーEX-TP,489,"4,633",15,14,1/159.8,1/308.9,1/330.9
アイムジャグラーEX-TP,500,"1,261",4,3,1/180.1,1/315.2,1/420.3
アイムジャグラーEX-TP,501,"1,084",4,1,1/216.8,1/271.0,1/1084.0
アイムジャグラーEX-TP,502,"2,270",11,3,1/162.1,1/206.4,1/756.7
アイムジャグラーEX-TP,503,778,5,1,1/129.7,1/155.6,1/778.0
アイムジャグラーEX-TP,504,"1,860",9,5,1/132.9,1/206.7,1/372.0
アイムジャグラーEX-TP,505,"5,014",16,20,1/139.3,1/313.4,1/250.7
アイムジャグラーEX-TP,506,"1,306",6,2,1/163.2,1/217.7,1/653.0
アイムジャグラーEX-TP,507,716,3,1,1/179.0,1/238.7,1/716.0
アイムジャグラーEX-TP,508,"1,734",8,4,1/144.5,1/216.8,1/433.5
アイムジャグラーEX-TP,509,"2,055",5,5,1/205.5,1/411.0,1/411.0
アイムジャグラーEX-TP,510,"3,814",18,6,1/158.9,1/211.9,1/635.7
アイムジャグラーEX-TP,511,"2,005",6,5,1/182.3,1/334.2,1/401.0
マイジャグラーV,444,"7,622",28,23,1/149.5,1/272.2,1/331.4
マイジャグラーV,445,"2,954",11,6,1/173.8,1/268.5,1/492.3
マイジャグラーV,446,"6,486",34,23,1/113.8,1/190.8,1/282.0
マイジャグラーV,447,"3,572",13,9,1/162.4,1/274.8,1/396.9
マイジャグラーV,448,"2,045",4,1,1/409.0,1/511.2,1/2045.0
マイジャグラーV,449,"4,517",17,5,1/205.3,1/265.7,1/903.4
マイジャグラーV,450,"2,170",6,2,1/271.2,1/361.7,1/1085.0
マイジャグラーV,451,"3,686",11,8,1/194.0,1/335.1,1/460.8
マイジャグラーV,452,"3,893",12,13,1/155.7,1/324.4,1/299.5
マイジャグラーV,453,"4,519",19,12,1/145.8,1/237.8,1/376.6
マイジャグラーV,454,"4,064",19,8,1/150.5,1/213.9,1/508.0
マイジャグラーV,455,"2,818",10,6,1/176.1,1/281.8,1/469.7
マイジャグラーV,456,"5,049",24,10,1/148.5,1/210.4,1/504.9
マイジャグラーV,465,"6,680",29,24,1/126.0,1/230.3,1/278.3
マイジャグラーV,466,"2,188",11,3,1/156.3,1/198.9,1/729.3
マイジャグラーV,467,"2,329",8,2,1/232.9,1/291.1,1/1164.5
マイジャグラーV,468,"4,501",21,4,1/180.0,1/214.3,1/1125.2
マイジャグラーV,469,"3,688",16,7,1/160.3,1/230.5,1/526.9
マイジャグラーV,470,"7,175",30,17,1/152.7,1/239.2,1/422.1
マイジャグラーV,471,"1,066",3,0,1/355.3,1/355.3,1/0.0
マイジャグラーV,472,"4,296",11,9,1/214.8,1/390.5,1/477.3
マイジャグラーV,473,"7,855",35,28,1/124.7,1/224.4,1/280.5
マイジャグラーV,474,"2,543",8,5,1/195.6,1/317.9,1/508.6
マイジャグラーV,475,"5,276",15,19,1/155.2,1/351.7,1/277.7
マイジャグラーV,476,"4,348",17,13,1/144.9,1/255.8,1/334.5
マイジャグラーV,477,"4,550",22,11,1/137.9,1/206.8,1/413.6
ゴーゴージャグラー3,543,"3,123",11,6,1/183.7,1/283.9,1/520.5
ゴーゴージャグラー3,544,"3,016",11,10,1/143.6,1/274.2,1/301.6
ゴーゴージャグラー3,545,"2,328",10,5,1/155.2,1/232.8,1/465.6
ゴーゴージャグラー3,546,"2,677",8,11,1/140.9,1/334.6,1/243.4
ゴーゴージャグラー3,547,"4,170",18,13,1/134.5,1/231.7,1/320.8
ゴーゴージャグラー3,548,"1,101",3,1,1/275.2,1/367.0,1/1101.0
ゴーゴージャグラー3,549,"6,186",28,23,1/121.3,1/220.9,1/269.0
ゴーゴージャグラー3,550,623,2,0,1/311.5,1/311.5,1/0.0
ゴーゴージャグラー3,551,"4,120",19,13,1/128.8,1/216.8,1/316.9
ゴーゴージャグラー3,552,535,0,1,1/535.0,1/0.0,1/535.0
ゴーゴージャグラー3,553,"3,566",16,7,1/155.0,1/222.9,1/509.4
ゴーゴージャグラー3,554,"1,924",4,3,1/274.9,1/481.0,1/641.3
ゴーゴージャグラー3,555,"1,207",5,0,1/241.4,1/241.4,1/0.0
ゴーゴージャグラー3,556,"2,276",10,1,1/206.9,1/227.6,1/2276.0
スマスロ北斗の拳,648,"4,846",36,8,1/110.1,1/134.6,1/605.8
スマスロ北斗の拳,649,"2,449",23,7,1/81.6,1/106.5,1/349.9
スマスロ北斗の拳,650,"3,988",21,11,1/124.6,1/189.9,1/362.5
スマスロ北斗の拳,651,"3,403",28,6,1/100.1,1/121.5,1/567.2
スマスロ北斗の拳,652,750,4,1,1/150.0,1/187.5,1/750.0
スマスロ北斗の拳,653,"2,190",31,6,1/59.2,1/70.6,1/365.0
スマスロ北斗の拳,654,"4,926",35,9,1/112.0,1/140.7,1/547.3
スマスロ北斗の拳,655,"1,827",17,4,1/87.0,1/107.5,1/456.8
スマスロ北斗の拳,656,"2,299",20,6,1/88.4,1/115.0,1/383.2
スマスロ北斗の拳,657,"4,557",58,15,1/62.4,1/78.6,1/303.8
スマスロ北斗の拳,658,"3,449",20,8,1/123.2,1/172.4,1/431.1
スマスロ北斗の拳,659,"1,256",13,2,1/83.7,1/96.6,1/628.0
スマスロ北斗の拳,660,"1,538",17,3,1/76.9,1/90.5,1/512.7
スマスロ北斗の拳,661,"4,298",40,13,1/81.1,1/107.5,1/330.6
沖ドキ!GOLD‐30,526,"4,985",20,13,1/151.1,1/249.2,1/383.5
沖ドキ!GOLD‐30,527,97,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,528,"1,018",4,5,1/113.1,1/254.5,1/203.6
沖ドキ!GOLD‐30,529,"3,697",14,5,1/194.6,1/264.1,1/739.4
沖ドキ!GOLD‐30,530,690,1,2,1/230.0,1/690.0,1/345.0
沖ドキ!GOLD‐30,531,600,14,4,1/33.3,1/42.9,1/150.0
