機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"5,494",16,13,1/189.4,1/343.4,1/422.6
マイジャグラーV,445,"4,248",12,11,1/184.7,1/354.0,1/386.2
マイジャグラーV,446,"6,629",36,23,1/112.4,1/184.1,1/288.2
マイジャグラーV,447,"6,797",30,20,1/135.9,1/226.6,1/339.9
マイジャグラーV,448,"3,672",15,3,1/204.0,1/244.8,1/1224.0
マイジャグラーV,449,"7,526",25,25,1/150.5,1/301.0,1/301.0
マイジャグラーV,450,"4,114",8,14,1/187.0,1/514.2,1/293.9
マイジャグラーV,451,"7,059",24,20,1/160.4,1/294.1,1/352.9
マイジャグラーV,452,"3,332",7,9,1/208.2,1/476.0,1/370.2
マイジャグラーV,453,"6,763",23,15,1/178.0,1/294.0,1/450.9
マイジャグラーV,454,"3,658",11,9,1/182.9,1/332.5,1/406.4
マイジャグラーV,455,"4,107",14,14,1/146.7,1/293.4,1/293.4
マイジャグラーV,456,"9,138",45,35,1/114.2,1/203.1,1/261.1
マイジャグラーV,465,"6,218",18,18,1/172.7,1/345.4,1/345.4
マイジャグラーV,466,"3,795",11,7,1/210.8,1/345.0,1/542.1
マイジャグラーV,467,"4,598",18,11,1/158.6,1/255.4,1/418.0
マイジャグラーV,468,"3,694",15,7,1/167.9,1/246.3,1/527.7
マイジャグラーV,469,"8,330",34,31,1/128.2,1/245.0,1/268.7
マイジャグラーV,470,"7,509",40,27,1/112.1,1/187.7,1/278.1
マイジャグラーV,471,"5,793",26,14,1/144.8,1/222.8,1/413.8
マイジャグラーV,472,"5,287",23,10,1/160.2,1/229.9,1/528.7
マイジャグラーV,473,"7,338",33,21,1/135.9,1/222.4,1/349.4
マイジャグラーV,474,"8,776",40,34,1/118.6,1/219.4,1/258.1
マイジャグラーV,475,"6,277",22,18,1/156.9,1/285.3,1/348.7
マイジャグラーV,476,"5,916",17,15,1/184.9,1/348.0,1/394.4
マイジャグラーV,477,"7,405",31,24,1/134.6,1/238.9,1/308.5
アイムジャグラーEX-TP,457,446,0,1,1/446.0,1/0.0,1/446.0
アイムジャグラーEX-TP,458,"1,361",6,2,1/170.1,1/226.8,1/680.5
アイムジャグラーEX-TP,459,"2,477",10,7,1/145.7,1/247.7,1/353.9
アイムジャグラーEX-TP,460,"4,568",18,8,1/175.7,1/253.8,1/571.0
アイムジャグラーEX-TP,461,"4,735",20,5,1/189.4,1/236.8,1/947.0
アイムジャグラーEX-TP,462,921,2,1,1/307.0,1/460.5,1/921.0
アイムジャグラーEX-TP,463,"2,076",9,0,1/230.7,1/230.7,1/0.0
アイムジャグラーEX-TP,464,"4,105",11,14,1/164.2,1/373.2,1/293.2
アイムジャグラーEX-TP,478,"1,928",6,4,1/192.8,1/321.3,1/482.0
アイムジャグラーEX-TP,479,"6,717",34,17,1/131.7,1/197.6,1/395.1
アイムジャグラーEX-TP,480,0,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,481,"3,419",18,5,1/148.7,1/189.9,1/683.8
アイムジャグラーEX-TP,482,"3,061",16,8,1/127.5,1/191.3,1/382.6
アイムジャグラーEX-TP,483,"5,505",25,11,1/152.9,1/220.2,1/500.5
アイムジャグラーEX-TP,484,"2,275",9,6,1/151.7,1/252.8,1/379.2
アイムジャグラーEX-TP,485,"2,946",12,5,1/173.3,1/245.5,1/589.2
アイムジャグラーEX-TP,486,"3,050",10,6,1/190.6,1/305.0,1/508.3
アイムジャグラーEX-TP,487,"3,360",16,8,1/140.0,1/210.0,1/420.0
アイムジャグラーEX-TP,488,"1,516",5,2,1/216.6,1/303.2,1/758.0
アイムジャグラーEX-TP,489,"6,152",20,13,1/186.4,1/307.6,1/473.2
アイムジャグラーEX-TP,490,716,2,0,1/358.0,1/358.0,1/0.0
アイムジャグラーEX-TP,491,"6,436",11,22,1/195.0,1/585.1,1/292.5
アイムジャグラーEX-TP,492,878,1,1,1/439.0,1/878.0,1/878.0
アイムジャグラーEX-TP,493,"3,955",12,10,1/179.8,1/329.6,1/395.5
アイムジャグラーEX-TP,494,"3,158",5,12,1/185.8,1/631.6,1/263.2
ゴーゴージャグラー3,540,"3,652",17,11,1/130.4,1/214.8,1/332.0
ゴーゴージャグラー3,541,"3,382",11,9,1/169.1,1/307.5,1/375.8
ゴーゴージャグラー3,542,"1,333",3,3,1/222.2,1/444.3,1/444.3
ゴーゴージャグラー3,543,976,2,3,1/195.2,1/488.0,1/325.3
ゴーゴージャグラー3,544,"4,230",21,8,1/145.9,1/201.4,1/528.8
ゴーゴージャグラー3,545,"4,065",14,13,1/150.6,1/290.4,1/312.7
ゴーゴージャグラー3,546,479,0,0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,547,"5,659",24,22,1/123.0,1/235.8,1/257.2
ゴーゴージャグラー3,548,"2,207",6,4,1/220.7,1/367.8,1/551.8
ゴーゴージャグラー3,549,"1,370",4,5,1/152.2,1/342.5,1/274.0
ゴーゴージャグラー3,550,"1,513",4,4,1/189.1,1/378.2,1/378.2
ゴーゴージャグラー3,551,"3,792",21,4,1/151.7,1/180.6,1/948.0
