機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"3,768",13,6,1/198.3,1/289.8,1/628.0
マイジャグラーV,445,"6,847",31,26,1/120.1,1/220.9,1/263.3
マイジャグラーV,446,"3,168",12,5,1/186.4,1/264.0,1/633.6
マイジャグラーV,447,"5,563",17,13,1/185.4,1/327.2,1/427.9
マイジャグラーV,448,"2,049",4,3,1/292.7,1/512.2,1/683.0
マイジャグラーV,449,"5,610",14,23,1/151.6,1/400.7,1/243.9
マイジャグラーV,450,"6,491",30,18,1/135.2,1/216.4,1/360.6
マイジャグラーV,451,"1,341",5,1,1/223.5,1/268.2,1/1341.0
マイジャグラーV,452,"5,285",19,17,1/146.8,1/278.2,1/310.9
マイジャグラーV,453,"4,552",18,16,1/133.9,1/252.9,1/284.5
マイジャグラーV,454,"1,598",3,5,1/199.8,1/532.7,1/319.6
マイジャグラーV,455,"6,252",23,12,1/178.6,1/271.8,1/521.0
マイジャグラーV,456,"2,859",8,6,1/204.2,1/357.4,1/476.5
マイジャグラーV,465,"4,726",20,9,1/163.0,1/236.3,1/525.1
マイジャグラーV,466,"1,013",3,1,1/253.2,1/337.7,1/1013.0
マイジャグラーV,467,"5,061",22,16,1/133.2,1/230.0,1/316.3
マイジャグラーV,468,"6,239",26,27,1/117.7,1/240.0,1/231.1
マイジャグラーV,469,"3,402",13,8,1/162.0,1/261.7,1/425.2
マイジャグラーV,470,"6,183",22,17,1/158.5,1/281.0,1/363.7
マイジャグラーV,471,"1,848",2,6,1/231.0,1/924.0,1/308.0
マイジャグラーV,472,"4,647",17,10,1/172.1,1/273.4,1/464.7
マイジャグラーV,473,"2,524",6,5,1/229.5,1/420.7,1/504.8
マイジャグラーV,474,"4,349",14,8,1/197.7,1/310.6,1/543.6
マイジャグラーV,475,"4,051",13,12,1/162.0,1/311.6,1/337.6
マイジャグラーV,476,"2,090",5,2,1/298.6,1/418.0,1/1045.0
マイジャグラーV,477,"4,812",12,18,1/160.4,1/401.0,1/267.3
アイムジャグラーEX-TP,457,"2,481",6,0,1/413.5,1/413.5,1/0.0
アイムジャグラーEX-TP,458,"2,659",13,2,1/177.3,1/204.5,1/1329.5
アイムジャグラーEX-TP,459,"2,861",17,8,1/114.4,1/168.3,1/357.6
