機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,890,-496,5,3,0,1/111.2,1/178.0,1/296.7,1/0.0
スマスロ北斗の拳,343,904,-533,6,1,0,1/129.1,1/150.7,1/904.0,1/0.0
スマスロ北斗の拳,344,"1,287",-878,8,3,0,1/117.0,1/160.9,1/429.0,1/0.0
スマスロ北斗の拳,345,"1,058",-411,8,2,0,1/105.8,1/132.2,1/529.0,1/0.0
スマスロ北斗の拳,346,"1,559",-188,15,5,0,1/78.0,1/103.9,1/311.8,1/0.0
スマスロ北斗の拳,347,191,+5,2,1,0,1/63.7,1/95.5,1/191.0,1/0.0
スマスロ北斗の拳,348,"1,003",-430,7,2,0,1/111.4,1/143.3,1/501.5,1/0.0
スマスロ北斗の拳,349,"1,091","-1,111",3,1,0,1/272.8,1/363.7,1/1091.0,1/0.0
アイムジャグラーEX-TP,319,"2,130",-256,8,3,0,1/193.6,1/266.2,1/710.0,1/0.0
アイムジャグラーEX-TP,320,"2,193",-785,5,5,0,1/219.3,1/438.6,1/438.6,1/0.0
アイムジャグラーEX-TP,321,"2,345","-1,023",5,5,0,1/234.5,1/469.0,1/469.0,1/0.0
アイムジャグラーEX-TP,322,"1,245",+253,6,3,0,1/138.3,1/207.5,1/415.0,1/0.0
アイムジャグラーEX-TP,323,"1,280",-526,3,2,0,1/256.0,1/426.7,1/640.0,1/0.0
アイムジャグラーEX-TP,324,"4,066",+640,19,11,0,1/135.5,1/214.0,1/369.6,1/0.0
アイムジャグラーEX-TP,325,"1,554",-891,4,2,0,1/259.0,1/388.5,1/777.0,1/0.0
マイジャグラーV,313,"2,598",-777,9,3,0,1/216.5,1/288.7,1/866.0,1/0.0
マイジャグラーV,314,"1,739",-419,6,3,0,1/193.2,1/289.8,1/579.7,1/0.0
マイジャグラーV,315,"5,018",-377,17,14,0,1/161.9,1/295.2,1/358.4,1/0.0
マイジャグラーV,316,"2,090",-425,6,6,0,1/174.2,1/348.3,1/348.3,1/0.0
マイジャグラーV,317,"6,446","-1,768",19,14,0,1/195.3,1/339.3,1/460.4,1/0.0
マイジャグラーV,318,"1,565","-1,375",2,1,0,1/521.7,1/782.5,1/1565.0,1/0.0
ハッピージャグラーVIII,330,"1,399",-975,2,2,0,1/349.8,1/699.5,1/699.5,1/0.0
ハッピージャグラーVIII,331,750,-769,0,1,0,1/750.0,1/0.0,1/750.0,1/0.0
ハッピージャグラーVIII,332,"1,672",-301,7,3,0,1/167.2,1/238.9,1/557.3,1/0.0
ハッピージャグラーVIII,333,838,-302,3,1,0,1/209.5,1/279.3,1/838.0,1/0.0
ハナハナホウオウ～天翔～-30,425,"2,292",-284,7,5,0,1/191.0,1/327.4,1/458.4,1/0.0
ハナハナホウオウ～天翔～-30,426,515,-227,1,1,0,1/257.5,1/515.0,1/515.0,1/0.0
ハナハナホウオウ～天翔～-30,427,"1,007",+283,4,3,0,1/143.9,1/251.8,1/335.7,1/0.0
ハナハナホウオウ～天翔～-30,428,48,-46,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,399,"2,594","+1,447",0,9,25,1/76.3,1/0.0,1/288.2,1/103.8
甲鉄城のカバネリ,400,"2,047",+387,0,5,15,1/102.3,1/0.0,1/409.4,1/136.5
甲鉄城のカバネリ,401,"3,728","+1,130",0,10,32,1/88.8,1/0.0,1/372.8,1/116.5
甲鉄城のカバネリ,402,"2,464","-1,760",0,7,10,1/144.9,1/0.0,1/352.0,1/246.4
ゴーゴージャグラー3,336,"3,491",+518,13,16,0,1/120.4,1/268.5,1/218.2,1/0.0
ゴーゴージャグラー3,337,"1,823",+293,10,3,0,1/140.2,1/182.3,1/607.7,1/0.0
ゴーゴージャグラー3,338,"7,079",-908,24,24,0,1/147.5,1/295.0,1/295.0,1/0.0
ゴッドイーター リザレクション,371,"3,562","+1,815",0,4,33,1/96.3,1/0.0,1/890.5,1/107.9
ゴッドイーター リザレクション,372,"3,284","-1,832",0,6,21,1/121.6,1/0.0,1/547.3,1/156.4
ゴッドイーター リザレクション,373,"4,396","+2,646",0,7,39,1/95.6,1/0.0,1/628.0,1/112.7
ファンキージャグラー2,339,"1,716",+212,8,4,0,1/143.0,1/214.5,1/429.0,1/0.0
ファンキージャグラー2,340,732,-670,1,0,0,1/732.0,1/732.0,1/0.0,1/0.0
ファンキージャグラー2,341,"5,486","+2,010",29,16,0,1/121.9,1/189.2,1/342.9,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,368,"1,083",-470,6,0,3,1/120.3,1/180.5,1/0.0,1/361.0
