台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"7,748",+229,27,30,1/135.9,1/287.0,1/258.3
1002,"4,304",+594,19,8,1/159.4,1/226.5,1/538.0
1003,"6,861",-238,24,21,1/152.5,1/285.9,1/326.7
1004,"4,552","-1,229",14,9,1/197.9,1/325.1,1/505.8
1005,"5,412",+653,24,15,1/138.8,1/225.5,1/360.8
1006,"6,144","+1,003",27,18,1/136.5,1/227.6,1/341.3
1007,"8,207",+747,34,18,1/157.8,1/241.4,1/455.9
1008,"6,723",+171,24,25,1/137.2,1/280.1,1/268.9
1009,"7,923","+1,774",38,22,1/132.1,1/208.5,1/360.1
1010,"4,617",+385,20,11,1/148.9,1/230.8,1/419.7
1011,"4,579",-982,15,10,1/183.2,1/305.3,1/457.9
1012,"5,862",-703,20,16,1/162.8,1/293.1,1/366.4
1013,"7,337",-221,23,23,1/159.5,1/319.0,1/319.0
1014,"2,282",-726,5,6,1/207.5,1/456.4,1/380.3
1015,"7,578",+206,30,21,1/148.6,1/252.6,1/360.9
1016,"8,051",+732,33,28,1/132.0,1/244.0,1/287.5
1017,"8,789",+809,32,36,1/129.2,1/274.7,1/244.1
1018,"3,524","-1,829",7,6,1/271.1,1/503.4,1/587.3
1019,"3,132",-700,10,5,1/208.8,1/313.2,1/626.4
1020,"8,184",+300,29,31,1/136.4,1/282.2,1/264.0
1021,"7,580",-762,25,24,1/154.7,1/303.2,1/315.8
1022,"5,568",+403,24,15,1/142.8,1/232.0,1/371.2
1023,"2,741",-888,6,8,1/195.8,1/456.8,1/342.6
1024,"7,361","+1,088",28,27,1/133.8,1/262.9,1/272.6
1025,"2,606",-315,8,7,1/173.7,1/325.8,1/372.3
1026,"6,251","-1,441",20,16,1/173.6,1/312.6,1/390.7
1027,"3,278","-1,065",8,8,1/204.9,1/409.8,1/409.8
1028,"8,276","+1,794",38,26,1/129.3,1/217.8,1/318.3
1029,"2,657",-591,9,5,1/189.8,1/295.2,1/531.4
1030,"2,800","-1,488",5,6,1/254.5,1/560.0,1/466.7
1031,"4,962","-1,476",15,9,1/206.8,1/330.8,1/551.3
1032,"7,275",+262,28,23,1/142.6,1/259.8,1/316.3
1033,"8,014","+2,638",41,25,1/121.4,1/195.5,1/320.6
1034,"3,191",-238,12,5,1/187.7,1/265.9,1/638.2
1035,"6,611",-144,26,16,1/157.4,1/254.3,1/413.2
1036,"2,627","-1,206",5,7,1/218.9,1/525.4,1/375.3
1037,"3,028","-1,500",8,4,1/252.3,1/378.5,1/757.0
1038,"5,110",+238,23,9,1/159.7,1/222.2,1/567.8
1039,"7,867","+2,515",37,29,1/119.2,1/212.6,1/271.3
1040,"8,547","+1,579",37,28,1/131.5,1/231.0,1/305.2
1041,"8,033",+994,32,32,1/125.5,1/251.0,1/251.0
1042,"3,397",-815,10,6,1/212.3,1/339.7,1/566.2
1043,"9,354","+2,532",39,42,1/115.5,1/239.8,1/222.7
1044,"2,030","-1,006",5,1,1/338.3,1/406.0,1/2030.0
1045,"7,796",+971,30,27,1/136.8,1/259.9,1/288.7
1046,"7,901","+1,535",34,27,1/129.5,1/232.4,1/292.6
1047,"5,804",+826,27,12,1/148.8,1/215.0,1/483.7
1048,"8,976",+935,37,28,1/138.1,1/242.6,1/320.6
1049,"3,321","-1,971",4,9,1/255.5,1/830.2,1/369.0
1050,"8,258","+2,506",35,35,1/118.0,1/235.9,1/235.9
1069,"7,481","+1,324",31,26,1/131.2,1/241.3,1/287.7
1070,"5,266",+521,22,13,1/150.5,1/239.4,1/405.1
1071,"1,599",-912,4,1,1/319.8,1/399.8,1/1599.0
1072,"8,280","+4,603",45,34,1/104.8,1/184.0,1/243.5
1073,"2,494",-444,8,6,1/178.1,1/311.8,1/415.7
1074,"7,765","+2,674",34,38,1/107.8,1/228.4,1/204.3
1075,"6,239","-1,241",19,17,1/173.3,1/328.4,1/367.0
1076,"6,620",+406,28,15,1/154.0,1/236.4,1/441.3
1077,"2,948",-809,9,6,1/196.5,1/327.6,1/491.3
1078,"7,122","+1,897",35,24,1/120.7,1/203.5,1/296.8
1079,"2,930",-179,12,5,1/172.4,1/244.2,1/586.0
1080,"5,858",+559,26,15,1/142.9,1/225.3,1/390.5
1081,"5,062",-303,18,12,1/168.7,1/281.2,1/421.8
1082,"6,321",-21,24,16,1/158.0,1/263.4,1/395.1
1083,"5,446",-947,16,10,1/209.5,1/340.4,1/544.6
1084,"7,374",+891,33,19,1/141.8,1/223.5,1/388.1
1085,"8,757","+1,488",34,37,1/123.3,1/257.6,1/236.7
1086,"5,097",+238,22,11,1/154.5,1/231.7,1/463.4
1087,"4,400","-1,465",11,14,1/176.0,1/400.0,1/314.3
1088,"5,352",+959,24,13,1/144.6,1/223.0,1/411.7
1089,"5,730","+1,782",28,19,1/121.9,1/204.6,1/301.6
1090,"3,709",-862,12,8,1/185.4,1/309.1,1/463.6
1091,"8,007",-300,26,27,1/151.1,1/308.0,1/296.6
1092,"6,540","-1,512",18,17,1/186.9,1/363.3,1/384.7
1093,"8,150","+1,703",39,21,1/135.8,1/209.0,1/388.1
1094,"5,785",+715,25,13,1/152.2,1/231.4,1/445.0
1095,"8,156",-479,30,20,1/163.1,1/271.9,1/407.8
1096,"4,776",-779,16,14,1/159.2,1/298.5,1/341.1
1097,"7,116",+276,27,22,1/145.2,1/263.6,1/323.5
1098,"7,596",+535,32,22,1/140.7,1/237.4,1/345.3
1099,"6,308",+491,28,15,1/146.7,1/225.3,1/420.5
