台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,510","+2,603",35,18,1/122.8,1/186.0,1/361.7
1002,"1,193",-421,3,2,1/238.6,1/397.7,1/596.5
1003,"8,485",+829,29,35,1/132.6,1/292.6,1/242.4
1004,"5,789",+476,24,19,1/134.6,1/241.2,1/304.7
1005,"5,390",+559,21,17,1/141.8,1/256.7,1/317.1
1006,"5,824",+853,25,19,1/132.4,1/233.0,1/306.5
1007,"2,826",+532,13,7,1/141.3,1/217.4,1/403.7
1008,"4,961",-585,17,10,1/183.7,1/291.8,1/496.1
1009,"1,851",+409,9,4,1/142.4,1/205.7,1/462.8
1010,"7,534",+582,28,27,1/137.0,1/269.1,1/279.0
1011,"2,952",-688,10,6,1/184.5,1/295.2,1/492.0
1012,"4,724",-268,16,13,1/162.9,1/295.2,1/363.4
1013,"7,287",+238,28,23,1/142.9,1/260.2,1/316.8
1014,"2,336",-650,6,7,1/179.7,1/389.3,1/333.7
1015,"1,355",-274,6,0,1/225.8,1/225.8,1/0.0
1016,"6,452",-285,22,21,1/150.0,1/293.3,1/307.2
1017,"8,004","+4,574",42,33,1/106.7,1/190.6,1/242.5
1018,"8,977","+1,897",37,32,1/130.1,1/242.6,1/280.5
1019,"5,897",-103,20,20,1/147.4,1/294.9,1/294.9
1020,"6,107",-115,20,24,1/138.8,1/305.4,1/254.5
1021,"6,892",-441,25,19,1/156.6,1/275.7,1/362.7
1022,"8,320","+1,006",32,30,1/134.2,1/260.0,1/277.3
1023,"2,094",-685,6,5,1/190.4,1/349.0,1/418.8
1024,"6,428","-1,924",16,20,1/178.6,1/401.8,1/321.4
1025,"5,713",+409,23,19,1/136.0,1/248.4,1/300.7
1026,"1,424",-803,3,2,1/284.8,1/474.7,1/712.0
1027,"7,519",+865,32,22,1/139.2,1/235.0,1/341.8
1028,"4,285","-1,053",15,6,1/204.0,1/285.7,1/714.2
1029,"3,708",-924,11,7,1/206.0,1/337.1,1/529.7
1030,"8,996","+4,838",46,38,1/107.1,1/195.6,1/236.7
1031,"4,228",+265,18,11,1/145.8,1/234.9,1/384.4
1032,"5,318","-1,418",14,14,1/189.9,1/379.9,1/379.9
1033,"7,810","+2,091",38,20,1/134.7,1/205.5,1/390.5
1034,715,-709,1,0,1/715.0,1/715.0,1/0.0
1035,"5,806",-779,18,18,1/161.3,1/322.6,1/322.6
1036,"2,516",-888,8,4,1/209.7,1/314.5,1/629.0
1037,"5,996","+1,406",27,20,1/127.6,1/222.1,1/299.8
1038,"7,248",+818,31,26,1/127.2,1/233.8,1/278.8
1039,"8,219","+3,965",44,29,1/112.6,1/186.8,1/283.4
1040,"8,027","+1,456",33,29,1/129.5,1/243.2,1/276.8
1041,"5,396",+79,21,14,1/154.2,1/257.0,1/385.4
1042,"4,480",-479,15,13,1/160.0,1/298.7,1/344.6
1043,"9,658","+4,015",46,40,1/112.3,1/210.0,1/241.4
1044,"5,677",+606,24,14,1/149.4,1/236.5,1/405.5
1045,"3,442",-874,9,9,1/191.2,1/382.4,1/382.4
1046,"4,812",+403,19,14,1/145.8,1/253.3,1/343.7
1047,"6,860",-350,21,24,1/152.4,1/326.7,1/285.8
1048,"3,680","-1,182",11,6,1/216.5,1/334.5,1/613.3
1049,"6,093",-65,23,14,1/164.7,1/264.9,1/435.2
1050,"8,102","+2,162",32,37,1/117.4,1/253.2,1/219.0
1069,"7,487",-591,27,20,1/159.3,1/277.3,1/374.4
1070,"8,304","+2,391",39,30,1/120.3,1/212.9,1/276.8
1071,"2,863",-474,9,6,1/190.9,1/318.1,1/477.2
1072,"4,953",-50,20,13,1/150.1,1/247.7,1/381.0
1073,"4,519",+38,17,11,1/161.4,1/265.8,1/410.8
1074,"6,373","-1,500",18,20,1/167.7,1/354.1,1/318.6
1075,"6,240",-121,21,21,1/148.6,1/297.1,1/297.1
1076,"4,290","-1,312",12,13,1/171.6,1/357.5,1/330.0
1077,"8,167",+665,33,27,1/136.1,1/247.5,1/302.5
1078,"2,659",-479,10,1,1/241.7,1/265.9,1/2659.0
1079,"5,198",-844,17,15,1/162.4,1/305.8,1/346.5
1080,"6,774","+1,862",31,23,1/125.4,1/218.5,1/294.5
1081,"7,693",+771,29,24,1/145.2,1/265.3,1/320.5
1082,"2,446",-232,8,4,1/203.8,1/305.8,1/611.5
1083,"4,106","-1,500",9,12,1/195.5,1/456.2,1/342.2
1084,"8,121",+406,28,34,1/131.0,1/290.0,1/238.9
1085,"2,299","-1,324",4,5,1/255.4,1/574.8,1/459.8
1086,"3,389","-1,206",8,10,1/188.3,1/423.6,1/338.9
1087,"5,877",-132,20,23,1/136.7,1/293.9,1/255.5
1088,"3,595",-126,14,7,1/171.2,1/256.8,1/513.6
1089,"6,800",+321,24,24,1/141.7,1/283.3,1/283.3
1090,"7,955",+618,23,38,1/130.4,1/345.9,1/209.3
1091,"6,829",-262,22,23,1/151.8,1/310.4,1/296.9
1092,"3,857",-509,14,8,1/175.3,1/275.5,1/482.1
1093,"6,612",+782,25,25,1/132.2,1/264.5,1/264.5
1094,"8,700","+3,682",40,43,1/104.8,1/217.5,1/202.3
1095,"2,354",-503,7,5,1/196.2,1/336.3,1/470.8
1096,"4,723",-709,16,10,1/181.7,1/295.2,1/472.3
1097,"3,384","-1,276",9,8,1/199.1,1/376.0,1/423.0
1098,"2,623",-262,9,6,1/174.9,1/291.4,1/437.2
1099,"7,439","+2,153",37,20,1/130.5,1/201.1,1/371.9
