機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"2,193",+164,9,5,0,1/156.6,1/243.7,1/438.6,1/0.0
アイムジャグラーEX-TP,320,"1,027",+473,7,0,0,1/146.7,1/146.7,1/0.0,1/0.0
アイムジャグラーEX-TP,321,"1,235",+760,8,1,0,1/137.2,1/154.4,1/1235.0,1/0.0
アイムジャグラーEX-TP,322,787,-519,2,1,0,1/262.3,1/393.5,1/787.0,1/0.0
アイムジャグラーEX-TP,323,"3,383",-204,11,13,0,1/141.0,1/307.5,1/260.2,1/0.0
アイムジャグラーEX-TP,324,"1,214",-498,2,4,0,1/202.3,1/607.0,1/303.5,1/0.0
アイムジャグラーEX-TP,325,"2,328",-193,9,6,0,1/155.2,1/258.7,1/388.0,1/0.0
スマスロ北斗の拳,342,"4,525","-2,493",34,7,0,1/110.4,1/133.1,1/646.4,1/0.0
スマスロ北斗の拳,343,"2,744","-2,016",15,5,0,1/137.2,1/182.9,1/548.8,1/0.0
スマスロ北斗の拳,344,"1,269",-346,10,3,0,1/97.6,1/126.9,1/423.0,1/0.0
スマスロ北斗の拳,345,"2,184",-510,19,4,0,1/95.0,1/114.9,1/546.0,1/0.0
スマスロ北斗の拳,346,"2,287","-1,887",9,4,0,1/175.9,1/254.1,1/571.8,1/0.0
スマスロ北斗の拳,347,"3,397","-1,600",26,10,0,1/94.4,1/130.7,1/339.7,1/0.0
スマスロ北斗の拳,348,"1,513","-1,307",6,2,0,1/189.1,1/252.2,1/756.5,1/0.0
マイジャグラーV,313,776,-535,1,1,0,1/388.0,1/776.0,1/776.0,1/0.0
マイジャグラーV,314,"6,429",+12,26,19,0,1/142.9,1/247.3,1/338.4,1/0.0
マイジャグラーV,315,"1,364",-674,4,2,0,1/227.3,1/341.0,1/682.0,1/0.0
マイジャグラーV,316,"2,907","-1,629",6,7,0,1/223.6,1/484.5,1/415.3,1/0.0
