機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,854,-775,4,1,0,1/170.8,1/213.5,1/854.0,1/0.0
スマスロ北斗の拳,343,"2,723",-337,30,3,0,1/82.5,1/90.8,1/907.7,1/0.0
スマスロ北斗の拳,344,"1,769",+753,28,3,0,1/57.1,1/63.2,1/589.7,1/0.0
スマスロ北斗の拳,345,"3,862","-2,663",21,7,0,1/137.9,1/183.9,1/551.7,1/0.0
スマスロ北斗の拳,346,"2,085",+27,20,6,0,1/80.2,1/104.2,1/347.5,1/0.0
スマスロ北斗の拳,347,"5,975","+5,885",111,19,0,1/46.0,1/53.8,1/314.5,1/0.0
スマスロ北斗の拳,348,533,-227,3,1,0,1/133.2,1/177.7,1/533.0,1/0.0
スマスロ北斗の拳,349,"1,948",-688,16,5,0,1/92.8,1/121.8,1/389.6,1/0.0
アイムジャグラーEX-TP,319,"4,864","+1,659",22,19,0,1/118.6,1/221.1,1/256.0,1/0.0
アイムジャグラーEX-TP,320,"1,922","-1,116",3,6,0,1/213.6,1/640.7,1/320.3,1/0.0
アイムジャグラーEX-TP,321,"1,187",-540,4,2,0,1/197.8,1/296.8,1/593.5,1/0.0
アイムジャグラーEX-TP,322,"3,867","-1,230",9,12,0,1/184.1,1/429.7,1/322.2,1/0.0
アイムジャグラーEX-TP,323,508,+83,3,0,0,1/169.3,1/169.3,1/0.0,1/0.0
アイムジャグラーEX-TP,324,"1,891",+580,10,3,0,1/145.5,1/189.1,1/630.3,1/0.0
アイムジャグラーEX-TP,325,"3,084",-915,7,8,0,1/205.6,1/440.6,1/385.5,1/0.0
マイジャグラーV,313,"6,354",+450,26,15,0,1/155.0,1/244.4,1/423.6,1/0.0
マイジャグラーV,314,"3,271","-1,638",7,5,0,1/272.6,1/467.3,1/654.2,1/0.0
マイジャグラーV,315,"1,981",+966,13,3,0,1/123.8,1/152.4,1/660.3,1/0.0
マイジャグラーV,316,"4,517",-929,15,13,0,1/161.3,1/301.1,1/347.5,1/0.0
マイジャグラーV,317,"1,677",-378,4,8,0,1/139.8,1/419.2,1/209.6,1/0.0
