機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"3,123",-485,10,11,1/148.7,1/312.3,1/283.9
マイジャグラーV,1002,"7,103",-85,24,26,1/142.1,1/296.0,1/273.2
マイジャグラーV,1003,"7,409",+935,36,12,1/154.4,1/205.8,1/617.4
マイジャグラーV,1004,"6,918","+1,665",31,27,1/119.3,1/223.2,1/256.2
マイジャグラーV,1005,"5,379",-368,17,18,1/153.7,1/316.4,1/298.8
マイジャグラーV,1006,"4,980",-203,19,14,1/150.9,1/262.1,1/355.7
マイジャグラーV,1007,"2,853",+91,10,10,1/142.7,1/285.3,1/285.3
マイジャグラーV,1008,"5,404",-468,19,14,1/163.8,1/284.4,1/386.0
マイジャグラーV,1009,"2,178",+797,12,5,1/128.1,1/181.5,1/435.6
マイジャグラーV,1010,"6,481",-476,22,15,1/175.2,1/294.6,1/432.1
マイジャグラーV,1011,"5,136",-332,17,12,1/177.1,1/302.1,1/428.0
マイジャグラーV,1012,"6,084","+1,088",25,22,1/129.4,1/243.4,1/276.5
マイジャグラーV,1013,"4,387","-1,006",12,11,1/190.7,1/365.6,1/398.8
マイジャグラーV,1014,"7,390",+803,34,17,1/144.9,1/217.4,1/434.7
マイジャグラーV,1015,"7,727","+1,879",35,23,1/133.2,1/220.8,1/336.0
マイジャグラーV,1016,"2,281","-1,288",5,5,1/228.1,1/456.2,1/456.2
マイジャグラーV,1017,"2,738",-521,9,6,1/182.5,1/304.2,1/456.3
マイジャグラーV,1018,"7,670","+1,265",26,38,1/119.8,1/295.0,1/201.8
マイジャグラーV,1019,"4,502",+162,20,8,1/160.8,1/225.1,1/562.8
マイジャグラーV,1020,"6,925",+488,30,18,1/144.3,1/230.8,1/384.7
マイジャグラーV,1021,"4,248",-38,19,6,1/169.9,1/223.6,1/708.0
マイジャグラーV,1022,"6,643","+2,250",34,22,1/118.6,1/195.4,1/302.0
マイジャグラーV,1023,"5,501",-97,22,8,1/183.4,1/250.0,1/687.6
マイジャグラーV,1024,"8,965","+2,603",41,31,1/124.5,1/218.7,1/289.2
マイジャグラーV,1025,"6,653","-1,100",19,21,1/166.3,1/350.2,1/316.8
マイジャグラーV,1026,"7,656","-1,441",22,24,1/166.4,1/348.0,1/319.0
マイジャグラーV,1027,"3,748",-450,13,9,1/170.4,1/288.3,1/416.4
マイジャグラーV,1028,"7,744","+1,724",36,15,1/151.8,1/215.1,1/516.3
マイジャグラーV,1029,"7,545",+415,29,17,1/164.0,1/260.2,1/443.8
マイジャグラーV,1030,"7,905",-547,24,29,1/149.2,1/329.4,1/272.6
マイジャグラーV,1031,"7,582","+1,100",32,23,1/137.9,1/236.9,1/329.7
マイジャグラーV,1032,"2,208",-638,7,5,1/184.0,1/315.4,1/441.6
マイジャグラーV,1033,"5,945",+371,26,14,1/148.6,1/228.7,1/424.6
マイジャグラーV,1034,"7,549","+1,191",34,21,1/137.3,1/222.0,1/359.5
マイジャグラーV,1035,"3,755",-112,14,9,1/163.3,1/268.2,1/417.2
マイジャグラーV,1036,"8,545","+1,053",33,27,1/142.4,1/258.9,1/316.5
マイジャグラーV,1037,"8,282",+462,28,37,1/127.4,1/295.8,1/223.8
マイジャグラーV,1038,"4,901",-41,17,15,1/153.2,1/288.3,1/326.7
マイジャグラーV,1039,"7,369",-144,26,24,1/147.4,1/283.4,1/307.0
マイジャグラーV,1040,"5,391",+288,20,17,1/145.7,1/269.6,1/317.1
マイジャグラーV,1041,"6,540",-18,25,14,1/167.7,1/261.6,1/467.1
マイジャグラーV,1042,"6,522",+782,30,15,1/144.9,1/217.4,1/434.8
マイジャグラーV,1043,"5,048",-715,18,11,1/174.1,1/280.4,1/458.9
マイジャグラーV,1044,"1,595",-850,4,0,1/398.8,1/398.8,1/0.0
マイジャグラーV,1045,"4,217",-326,14,11,1/168.7,1/301.2,1/383.4
マイジャグラーV,1046,"7,146",+900,30,22,1/137.4,1/238.2,1/324.8
マイジャグラーV,1047,"1,168",-744,2,1,1/389.3,1/584.0,1/1168.0
マイジャグラーV,1048,"7,672","+1,029",30,23,1/144.8,1/255.7,1/333.6
マイジャグラーV,1049,"7,433",+174,27,24,1/145.7,1/275.3,1/309.7
マイジャグラーV,1050,"2,403",-444,7,6,1/184.8,1/343.3,1/400.5
マイジャグラーV,1069,"3,754","-1,288",12,6,1/208.6,1/312.8,1/625.7
マイジャグラーV,1070,"3,176","+1,862",20,9,1/109.5,1/158.8,1/352.9
マイジャグラーV,1071,"7,536",+21,26,25,1/147.8,1/289.8,1/301.4
マイジャグラーV,1072,"2,729",-632,9,7,1/170.6,1/303.2,1/389.9
マイジャグラーV,1073,"6,326",-338,21,18,1/162.2,1/301.2,1/351.4
マイジャグラーV,1074,"3,433",-806,11,7,1/190.7,1/312.1,1/490.4
マイジャグラーV,1075,"2,435",-774,7,6,1/187.3,1/347.9,1/405.8
マイジャグラーV,1076,"9,050",-774,33,20,1/170.8,1/274.2,1/452.5
マイジャグラーV,1077,"7,058","+2,459",34,34,1/103.8,1/207.6,1/207.6
マイジャグラーV,1078,"6,175",+347,25,20,1/137.2,1/247.0,1/308.8
マイジャグラーV,1079,"6,158","+1,606",29,21,1/123.2,1/212.3,1/293.2
マイジャグラーV,1080,"5,956",-679,19,19,1/156.7,1/313.5,1/313.5
マイジャグラーV,1081,"5,757",+74,21,16,1/155.6,1/274.1,1/359.8
マイジャグラーV,1082,"8,761","+2,882",41,33,1/118.4,1/213.7,1/265.5
マイジャグラーV,1083,"8,565","+1,382",33,32,1/131.8,1/259.5,1/267.7
マイジャグラーV,1084,"9,128","+1,456",35,38,1/125.0,1/260.8,1/240.2
マイジャグラーV,1085,"3,882","-1,476",9,10,1/204.3,1/431.3,1/388.2
マイジャグラーV,1086,"8,661","+3,306",40,36,1/114.0,1/216.5,1/240.6
マイジャグラーV,1087,"4,937",+759,21,13,1/145.2,1/235.1,1/379.8
マイジャグラーV,1088,957,-809,1,2,1/319.0,1/957.0,1/478.5
マイジャグラーV,1089,"2,386",+62,11,3,1/170.4,1/216.9,1/795.3
マイジャグラーV,1090,"4,168",-15,18,7,1/166.7,1/231.6,1/595.4
マイジャグラーV,1091,"6,009","+1,138",27,14,1/146.6,1/222.6,1/429.2
マイジャグラーV,1092,"6,646",-591,21,24,1/147.7,1/316.5,1/276.9
マイジャグラーV,1093,"8,268","+1,476",41,14,1/150.3,1/201.7,1/590.6
マイジャグラーV,1094,"5,585",-621,20,15,1/159.6,1/279.2,1/372.3
マイジャグラーV,1095,725,-491,1,2,1/241.7,1/725.0,1/362.5
マイジャグラーV,1096,"9,025","+3,165",43,36,1/114.2,1/209.9,1/250.7
マイジャグラーV,1097,"4,009",-697,12,13,1/160.4,1/334.1,1/308.4
マイジャグラーV,1098,"7,312","+1,032",36,13,1/149.2,1/203.1,1/562.5
マイジャグラーV,1099,"2,729",-544,10,4,1/194.9,1/272.9,1/682.2
モンキーターンV,2059,"2,298",-500,23,8,1/74.1,1/99.9,1/287.2
モンキーターンV,2060,"3,280","+1,818",52,16,1/48.2,1/63.1,1/205.0
モンキーターンV,2061,"4,160","-1,276",36,14,1/83.2,1/115.6,1/297.1
モンキーターンV,2062,"3,435","+1,488",42,12,1/63.6,1/81.8,1/286.2
モンキーターンV,2063,"3,444",+265,33,11,1/78.3,1/104.4,1/313.1
モンキーターンV,2064,"1,301","-1,265",6,3,1/144.6,1/216.8,1/433.7
モンキーターンV,2065,"2,943",-876,25,9,1/86.6,1/117.7,1/327.0
モンキーターンV,2066,"4,895","-1,774",46,18,1/76.5,1/106.4,1/271.9
モンキーターンV,2067,"2,453","+2,338",34,7,1/59.8,1/72.1,1/350.4
モンキーターンV,2068,"4,676","-2,515",33,14,1/99.5,1/141.7,1/334.0
モンキーターンV,2103,"3,233","-2,956",17,8,1/129.3,1/190.2,1/404.1
