台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"3,606","-1,112",10,6,1/225.4,1/360.6,1/601.0
1002,"7,261","+1,135",28,28,1/129.7,1/259.3,1/259.3
1003,"2,593","-1,371",5,5,1/259.3,1/518.6,1/518.6
1004,"2,895",-879,8,7,1/193.0,1/361.9,1/413.6
1005,"4,750",-344,16,13,1/163.8,1/296.9,1/365.4
1006,"7,035","+3,612",37,30,1/105.0,1/190.1,1/234.5
1007,"7,776",+474,32,22,1/144.0,1/243.0,1/353.5
1008,"1,733","-1,135",3,2,1/346.6,1/577.7,1/866.5
1009,"7,743","+3,447",42,24,1/117.3,1/184.4,1/322.6
1010,"7,217","+1,121",31,22,1/136.2,1/232.8,1/328.0
1011,"2,948",-603,10,6,1/184.2,1/294.8,1/491.3
1012,"7,054","+2,106",34,24,1/121.6,1/207.5,1/293.9
1013,"7,181","+1,665",28,29,1/126.0,1/256.5,1/247.6
1014,"4,909",+735,20,9,1/169.3,1/245.4,1/545.4
1015,"6,221","+1,782",28,23,1/122.0,1/222.2,1/270.5
1016,"8,459",+44,27,36,1/134.3,1/313.3,1/235.0
1017,"4,564",+691,20,15,1/130.4,1/228.2,1/304.3
1018,"2,355",-574,8,3,1/214.1,1/294.4,1/785.0
1019,"2,955","-1,182",6,8,1/211.1,1/492.5,1/369.4
1020,"8,328",-453,28,24,1/160.2,1/297.4,1/347.0
1021,"4,046","-1,912",8,7,1/269.7,1/505.8,1/578.0
1022,"4,838",-653,14,15,1/166.8,1/345.6,1/322.5
1023,976,-226,4,0,1/244.0,1/244.0,1/0.0
1024,"9,007","+4,338",42,47,1/101.2,1/214.5,1/191.6
1025,"4,607",+250,19,10,1/158.9,1/242.5,1/460.7
1026,"3,666","-1,759",12,2,1/261.9,1/305.5,1/1833.0
1027,"4,125",+297,16,12,1/147.3,1/257.8,1/343.8
1028,"1,998",-456,7,1,1/249.8,1/285.4,1/1998.0
1029,"5,330",-274,19,19,1/140.3,1/280.5,1/280.5
1030,"5,462","+1,406",29,13,1/130.0,1/188.3,1/420.2
1031,"5,012",-579,17,13,1/167.1,1/294.8,1/385.5
1032,"7,085","-1,865",18,24,1/168.7,1/393.6,1/295.2
1033,"8,132","+1,100",31,30,1/133.3,1/262.3,1/271.1
1034,"4,622","-3,094",8,8,1/288.9,1/577.8,1/577.8
1035,"7,005",-853,19,29,1/145.9,1/368.7,1/241.6
1036,"3,965",-285,15,6,1/188.8,1/264.3,1/660.8
1037,"8,317",-276,25,36,1/136.3,1/332.7,1/231.0
1038,"7,629",+344,30,21,1/149.6,1/254.3,1/363.3
1039,"6,904",+591,27,22,1/140.9,1/255.7,1/313.8
1040,"5,072",-641,15,17,1/158.5,1/338.1,1/298.4
1041,"4,976",+126,24,4,1/177.7,1/207.3,1/1244.0
1042,"6,091",-332,20,21,1/148.6,1/304.6,1/290.0
1043,"7,320",+782,31,19,1/146.4,1/236.1,1/385.3
1044,"2,510",-909,6,6,1/209.2,1/418.3,1/418.3
1045,"4,672","-2,109",9,12,1/222.5,1/519.1,1/389.3
1046,"5,469","-2,515",10,15,1/218.8,1/546.9,1/364.6
1047,"6,321",-115,23,16,1/162.1,1/274.8,1/395.1
1048,"6,059",-832,21,12,1/183.6,1/288.5,1/504.9
1049,"2,694",-944,7,4,1/244.9,1/384.9,1/673.5
1050,"4,406","-1,794",10,9,1/231.9,1/440.6,1/489.6
1069,"4,525","-3,353",3,15,1/251.4,1/1508.3,1/301.7
1070,"3,333","-1,100",7,8,1/222.2,1/476.1,1/416.6
1071,"1,676",-456,7,0,1/239.4,1/239.4,1/0.0
1072,"5,216",-979,17,11,1/186.3,1/306.8,1/474.2
1073,"6,563","-1,006",22,21,1/152.6,1/298.3,1/312.5
1074,"7,380",-594,27,21,1/153.8,1/273.3,1/351.4
1075,"6,436","+1,088",27,20,1/136.9,1/238.4,1/321.8
1076,"3,242",-935,9,7,1/202.6,1/360.2,1/463.1
1077,"3,129",-168,11,7,1/173.8,1/284.5,1/447.0
1078,"3,433",-644,11,7,1/190.7,1/312.1,1/490.4
1079,"5,531",-544,20,13,1/167.6,1/276.6,1/425.5
1080,"7,652","+1,300",31,26,1/134.2,1/246.8,1/294.3
1081,"6,775","+1,597",33,21,1/125.5,1/205.3,1/322.6
1082,"5,612",-356,18,19,1/151.7,1/311.8,1/295.4
1083,"5,792",-203,21,17,1/152.4,1/275.8,1/340.7
1084,"3,097","-1,500",7,10,1/182.2,1/442.4,1/309.7
1085,"6,757","+2,726",33,28,1/110.8,1/204.8,1/241.3
1086,"7,749",+606,27,31,1/133.6,1/287.0,1/250.0
1087,"6,471",+315,25,19,1/147.1,1/258.8,1/340.6
1088,"4,315",+144,16,9,1/172.6,1/269.7,1/479.4
1089,"6,746",+38,30,13,1/156.9,1/224.9,1/518.9
1090,"5,269",-197,20,14,1/155.0,1/263.4,1/376.4
1091,"6,959",+91,23,27,1/139.2,1/302.6,1/257.7
1092,"5,412",+912,22,23,1/120.3,1/246.0,1/235.3
1093,"6,805",-503,22,23,1/151.2,1/309.3,1/295.9
1094,"8,967","+3,235",48,22,1/128.1,1/186.8,1/407.6
1095,"1,256",-644,3,2,1/251.2,1/418.7,1/628.0
1096,"6,622","+1,053",26,27,1/124.9,1/254.7,1/245.3
1097,"3,430",-368,12,5,1/201.8,1/285.8,1/686.0
1098,"5,172",+206,22,12,1/152.1,1/235.1,1/431.0
1099,"4,102","-1,429",10,9,1/215.9,1/410.2,1/455.8
