台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"4,388",-618,14,15,1/151.3,1/313.4,1/292.5
1002,"1,336",-585,4,1,1/267.2,1/334.0,1/1336.0
1003,"3,481",+85,13,13,1/133.9,1/267.8,1/267.8
1004,970,-591,1,3,1/242.5,1/970.0,1/323.3
1005,"1,264",-97,6,2,1/158.0,1/210.7,1/632.0
1006,"3,810",+488,17,9,1/146.5,1/224.1,1/423.3
1007,"3,199","+1,053",15,10,1/128.0,1/213.3,1/319.9
1008,"2,863","+1,241",16,7,1/124.5,1/178.9,1/409.0
1009,"2,270",-274,8,5,1/174.6,1/283.8,1/454.0
1010,"3,032",-815,7,10,1/178.4,1/433.1,1/303.2
1011,"1,441",-656,4,2,1/240.2,1/360.2,1/720.5
1012,"3,943",-544,13,9,1/179.2,1/303.3,1/438.1
1013,"1,688","-1,171",3,3,1/281.3,1/562.7,1/562.7
1014,"2,547",-838,8,4,1/212.2,1/318.4,1/636.8
1015,"5,608",-44,20,15,1/160.2,1/280.4,1/373.9
1016,614,-544,1,0,1/614.0,1/614.0,1/0.0
1017,"1,529",+62,7,3,1/152.9,1/218.4,1/509.7
1018,"7,697",+876,31,24,1/139.9,1/248.3,1/320.7
1019,"1,954",-97,9,2,1/177.6,1/217.1,1/977.0
1020,"3,374",+244,15,9,1/140.6,1/224.9,1/374.9
1021,"2,370",+468,11,3,1/169.3,1/215.5,1/790.0
1022,"1,811",-421,4,6,1/181.1,1/452.8,1/301.8
1023,"5,132",-691,16,16,1/160.4,1/320.8,1/320.8
1024,"2,429",-656,7,6,1/186.8,1/347.0,1/404.8
1025,"3,394","-1,194",8,11,1/178.6,1/424.2,1/308.5
1026,"4,145","+1,950",25,4,1/142.9,1/165.8,1/1036.2
1027,"1,807",-374,6,5,1/164.3,1/301.2,1/361.4
1028,937,-74,4,0,1/234.2,1/234.2,1/0.0
1029,"2,123","-1,088",3,6,1/235.9,1/707.7,1/353.8
1030,"5,089",+421,15,23,1/133.9,1/339.3,1/221.3
1031,"2,743",-262,10,4,1/195.9,1/274.3,1/685.8
1032,"6,100",+782,26,24,1/122.0,1/234.6,1/254.2
1033,"6,224","+1,476",28,17,1/138.3,1/222.3,1/366.1
1034,"2,382",+85,11,3,1/170.1,1/216.5,1/794.0
1035,741,-132,3,1,1/185.2,1/247.0,1/741.0
1036,"7,194",+794,29,21,1/143.9,1/248.1,1/342.6
1037,"5,880",-218,20,18,1/154.7,1/294.0,1/326.7
1038,"2,642",-982,7,4,1/240.2,1/377.4,1/660.5
1039,"5,957",+853,24,20,1/135.4,1/248.2,1/297.9
1040,"2,806","+1,206",15,6,1/133.6,1/187.1,1/467.7
1041,"7,440",-76,27,26,1/140.4,1/275.6,1/286.2
1042,884,+609,6,2,1/110.5,1/147.3,1/442.0
1043,"6,165",-232,20,23,1/143.4,1/308.2,1/268.0
1044,327,-326,0,0,1/0.0,1/0.0,1/0.0
1045,"3,897",+818,18,12,1/129.9,1/216.5,1/324.8
1046,"1,161",-115,4,2,1/193.5,1/290.2,1/580.5
1047,669,-479,1,2,1/223.0,1/669.0,1/334.5
1048,"3,259",+665,14,11,1/130.4,1/232.8,1/296.3
1049,"7,962","+1,006",31,25,1/142.2,1/256.8,1/318.5
1050,"1,555",+497,9,1,1/155.5,1/172.8,1/1555.0
1069,"6,152",-774,24,9,1/186.4,1/256.3,1/683.6
1070,957,+250,6,1,1/136.7,1/159.5,1/957.0
1071,"4,286",-674,13,14,1/158.7,1/329.7,1/306.1
1072,"5,139",+97,21,14,1/146.8,1/244.7,1/367.1
1073,598,-332,1,1,1/299.0,1/598.0,1/598.0
1074,"4,900","+1,041",25,8,1/148.5,1/196.0,1/612.5
1075,751,-191,3,1,1/187.8,1/250.3,1/751.0
1076,"4,053",-632,11,11,1/184.2,1/368.5,1/368.5
1077,"1,197",-809,2,2,1/299.2,1/598.5,1/598.5
1078,"4,863",+344,18,20,1/128.0,1/270.2,1/243.2
1079,464,-579,0,0,1/0.0,1/0.0,1/0.0
1080,"3,865","-1,006",12,8,1/193.2,1/322.1,1/483.1
1081,"7,467",+524,29,26,1/135.8,1/257.5,1/287.2
1082,"2,187",+309,9,7,1/136.7,1/243.0,1/312.4
1083,"5,356","+1,865",26,19,1/119.0,1/206.0,1/281.9
1084,"3,240",-832,10,9,1/170.5,1/324.0,1/360.0
1085,"6,512",-712,24,17,1/158.8,1/271.3,1/383.1
1086,"1,187",-103,5,2,1/169.6,1/237.4,1/593.5
1087,"1,411",+79,6,2,1/176.4,1/235.2,1/705.5
1088,"1,453",-362,4,4,1/181.6,1/363.2,1/363.2
1089,"1,524",-209,5,2,1/217.7,1/304.8,1/762.0
1090,"6,885","+2,391",31,28,1/116.7,1/222.1,1/245.9
1091,"1,898",-356,6,4,1/189.8,1/316.3,1/474.5
1092,"4,967","-1,724",11,16,1/184.0,1/451.5,1/310.4
1093,"2,733",-485,8,7,1/182.2,1/341.6,1/390.4
1094,800,-721,1,2,1/266.7,1/800.0,1/400.0
1095,"4,502","-1,676",12,11,1/195.7,1/375.2,1/409.3
1096,"4,253",+724,18,11,1/146.7,1/236.3,1/386.6
1097,538,-174,2,0,1/269.0,1/269.0,1/0.0
1098,"4,625",+426,18,16,1/136.0,1/256.9,1/289.1
1099,"4,570","-1,700",12,9,1/217.6,1/380.8,1/507.8
