機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"4,822","+2,720",31,12,0,1/112.1,1/155.5,1/401.8,1/0.0
アイムジャグラーEX-TP,320,"1,371",-539,4,1,0,1/274.2,1/342.8,1/1371.0,1/0.0
アイムジャグラーEX-TP,321,"4,302",+464,18,10,0,1/153.6,1/239.0,1/430.2,1/0.0
アイムジャグラーEX-TP,322,"3,205",+297,13,8,0,1/152.6,1/246.5,1/400.6,1/0.0
アイムジャグラーEX-TP,323,"4,593",-872,16,12,0,1/164.0,1/287.1,1/382.8,1/0.0
アイムジャグラーEX-TP,324,"2,730",-601,9,5,0,1/195.0,1/303.3,1/546.0,1/0.0
アイムジャグラーEX-TP,325,"6,026",-925,20,13,0,1/182.6,1/301.3,1/463.5,1/0.0
スマスロ北斗の拳,342,"2,512",-950,22,6,0,1/89.7,1/114.2,1/418.7,1/0.0
スマスロ北斗の拳,343,"1,019","-1,123",2,2,0,1/254.8,1/509.5,1/509.5,1/0.0
スマスロ北斗の拳,344,"1,287",-396,10,2,0,1/107.2,1/128.7,1/643.5,1/0.0
スマスロ北斗の拳,345,"1,310",-165,14,6,0,1/65.5,1/93.6,1/218.3,1/0.0
スマスロ北斗の拳,346,437,"+4,023",34,1,0,1/12.5,1/12.9,1/437.0,1/0.0
スマスロ北斗の拳,347,810,-847,2,1,0,1/270.0,1/405.0,1/810.0,1/0.0
スマスロ北斗の拳,348,877,-749,4,2,0,1/146.2,1/219.2,1/438.5,1/0.0
マイジャグラーV,313,"2,122",-270,8,4,0,1/176.8,1/265.2,1/530.5,1/0.0
マイジャグラーV,314,"2,002",-427,6,6,0,1/166.8,1/333.7,1/333.7,1/0.0
マイジャグラーV,315,"2,092","-1,351",2,7,0,1/232.4,1/1046.0,1/298.9,1/0.0
マイジャグラーV,316,"6,589",+677,26,22,0,1/137.3,1/253.4,1/299.5,1/0.0
マイジャグラーV,317,"6,107","+2,511",33,21,0,1/113.1,1/185.1,1/290.8,1/0.0
マイジャグラーV,318,"5,119",+137,19,15,0,1/150.6,1/269.4,1/341.3,1/0.0
ハッピージャグラーVIII,330,"2,407",-452,7,6,0,1/185.2,1/343.9,1/401.2,1/0.0
ハッピージャグラーVIII,331,"4,490",+212,19,10,0,1/154.8,1/236.3,1/449.0,1/0.0
ハッピージャグラーVIII,332,"4,452","+2,868",27,14,0,1/108.6,1/164.9,1/318.0,1/0.0
ハッピージャグラーVIII,333,"2,183",+168,8,9,0,1/128.4,1/272.9,1/242.6,1/0.0
ハナハナホウオウ～天翔～,424,472,-135,1,1,0,1/236.0,1/472.0,1/472.0,1/0.0
ハナハナホウオウ～天翔～,425,"3,294","+1,525",14,15,0,1/113.6,1/235.3,1/219.6,1/0.0
ハナハナホウオウ～天翔～,426,"1,059",-520,2,2,0,1/264.8,1/529.5,1/529.5,1/0.0
ハナハナホウオウ～天翔～,427,"2,791",-279,12,2,0,1/199.4,1/232.6,1/1395.5,1/0.0
甲鉄城のカバネリ,399,"1,131",+466,0,3,15,1/62.8,1/0.0,1/377.0,1/75.4
甲鉄城のカバネリ,400,816,"-1,101",0,3,1,1/204.0,1/0.0,1/272.0,1/816.0
甲鉄城のカバネリ,401,377,-128,0,1,3,1/94.2,1/0.0,1/377.0,1/125.7
甲鉄城のカバネリ,402,392,-333,0,1,2,1/130.7,1/0.0,1/392.0,1/196.0
ゴーゴージャグラー3,336,"2,297",-472,8,7,0,1/153.1,1/287.1,1/328.1,1/0.0
ゴーゴージャグラー3,337,"1,163",-163,6,0,0,1/193.8,1/193.8,1/0.0,1/0.0
ゴーゴージャグラー3,338,"4,171",-890,14,13,0,1/154.5,1/297.9,1/320.8,1/0.0
ファンキージャグラー2,339,"2,779",-489,9,6,0,1/185.3,1/308.8,1/463.2,1/0.0
ファンキージャグラー2,340,"3,274","+1,610",19,8,0,1/121.3,1/172.3,1/409.2,1/0.0
ファンキージャグラー2,341,"3,182",+980,17,5,0,1/144.6,1/187.2,1/636.4,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,371,93,-141,0,0,1,1/93.0,1/0.0,1/0.0,1/93.0
戦国乙女4 戦乱に閃く炯眼の軍師,372,"1,036",-894,2,0,2,1/259.0,1/518.0,1/0.0,1/518.0
戦国乙女4 戦乱に閃く炯眼の軍師,373,"2,474","+1,405",11,0,8,1/130.2,1/224.9,1/0.0,1/309.2
沖ドキ!GOLD,326,"2,218","-2,366",2,7,0,1/246.4,1/1109.0,1/316.9,1/0.0
沖ドキ!GOLD,327,945,+291,8,0,0,1/118.1,1/118.1,1/0.0,1/0.0
沖ドキ!GOLD,328,561,-224,3,0,0,1/187.0,1/187.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,353,989,-175,11,6,0,1/58.2,1/89.9,1/164.8,1/0.0
ガールズ&パンツァー 最終章,354,695,+93,10,4,0,1/49.6,1/69.5,1/173.8,1/0.0
からくりサーカス,367,"1,727",+778,0,6,31,1/46.7,1/0.0,1/287.8,1/55.7
からくりサーカス,368,831,"+1,133",0,2,24,1/32.0,1/0.0,1/415.5,1/34.6
ジャグラーガールズ,334,"4,417",-904,15,8,0,1/192.0,1/294.5,1/552.1,1/0.0
ジャグラーガールズ,335,"6,870",-844,19,29,0,1/143.1,1/361.6,1/236.9,1/0.0
スマスロキングパルサー,356,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロキングパルサー,357,138,-112,0,1,0,1/138.0,1/0.0,1/138.0,1/0.0
ソードアート・オンライン,351,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ソードアート・オンライン,352,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,361,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,362,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード7 レジデント イービル,392,"1,447","-1,340",0,0,2,1/723.5,1/0.0,1/0.0,1/723.5
バイオハザード7 レジデント イービル,393,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,349,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,350,"1,030",-502,8,0,9,1/60.6,1/128.8,1/0.0,1/114.4
