機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"4,180",+303,17,11,1/149.3,1/245.9,1/380.0
マイジャグラーV,1002,"1,433",-709,3,3,1/238.8,1/477.7,1/477.7
マイジャグラーV,1003,770,-709,1,0,1/770.0,1/770.0,1/0.0
マイジャグラーV,1004,"6,623",+382,21,31,1/127.4,1/315.4,1/213.6
マイジャグラーV,1005,"3,097",+391,16,3,1/163.0,1/193.6,1/1032.3
マイジャグラーV,1006,"1,963",+418,10,2,1/163.6,1/196.3,1/981.5
マイジャグラーV,1007,"1,241",-285,4,1,1/248.2,1/310.2,1/1241.0
マイジャグラーV,1008,"7,456","+1,394",32,27,1/126.4,1/233.0,1/276.1
マイジャグラーV,1009,"6,190","+2,903",34,16,1/123.8,1/182.1,1/386.9
マイジャグラーV,1010,"1,888",-391,6,3,1/209.8,1/314.7,1/629.3
マイジャグラーV,1011,"6,472",+285,24,21,1/143.8,1/269.7,1/308.2
マイジャグラーV,1012,"2,367",-485,8,6,1/169.1,1/295.9,1/394.5
マイジャグラーV,1013,"3,512","-1,688",6,9,1/234.1,1/585.3,1/390.2
マイジャグラーV,1014,"2,674","-1,324",4,11,1/178.3,1/668.5,1/243.1
マイジャグラーV,1015,"5,005",-903,15,12,1/185.4,1/333.7,1/417.1
マイジャグラーV,1016,"4,389",+888,20,10,1/146.3,1/219.4,1/438.9
マイジャグラーV,1017,"2,486",+594,12,5,1/146.2,1/207.2,1/497.2
マイジャグラーV,1018,822,-356,3,0,1/274.0,1/274.0,1/0.0
マイジャグラーV,1019,751,-856,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1020,"7,656",+582,29,28,1/134.3,1/264.0,1/273.4
マイジャグラーV,1021,"3,814",+385,18,5,1/165.8,1/211.9,1/762.8
マイジャグラーV,1022,"9,307","+1,050",38,33,1/131.1,1/244.9,1/282.0
マイジャグラーV,1023,567,-232,1,2,1/189.0,1/567.0,1/283.5
マイジャグラーV,1024,"8,565","+1,159",32,30,1/138.1,1/267.7,1/285.5
マイジャグラーV,1025,"1,872",-538,6,3,1/208.0,1/312.0,1/624.0
マイジャグラーV,1026,"2,500",-838,7,4,1/227.3,1/357.1,1/625.0
マイジャグラーV,1027,"6,150",-6,24,15,1/157.7,1/256.2,1/410.0
マイジャグラーV,1028,"2,083",-585,7,3,1/208.3,1/297.6,1/694.3
マイジャグラーV,1029,"3,057","-1,182",7,8,1/203.8,1/436.7,1/382.1
マイジャグラーV,1030,"1,175",-385,4,2,1/195.8,1/293.8,1/587.5
マイジャグラーV,1031,684,-268,2,1,1/228.0,1/342.0,1/684.0
マイジャグラーV,1032,"6,119",+429,26,16,1/145.7,1/235.3,1/382.4
マイジャグラーV,1033,"4,496",+91,18,12,1/149.9,1/249.8,1/374.7
マイジャグラーV,1034,"1,330",-621,3,3,1/221.7,1/443.3,1/443.3
マイジャグラーV,1035,"5,927",+641,24,20,1/134.7,1/247.0,1/296.4
マイジャグラーV,1036,"3,598",+456,15,12,1/133.3,1/239.9,1/299.8
マイジャグラーV,1037,"7,889",+221,25,33,1/136.0,1/315.6,1/239.1
マイジャグラーV,1038,"1,852",-668,5,3,1/231.5,1/370.4,1/617.3
マイジャグラーV,1039,"2,284",-491,8,4,1/190.3,1/285.5,1/571.0
マイジャグラーV,1040,"5,838",-226,19,24,1/135.8,1/307.3,1/243.2
マイジャグラーV,1041,"2,112",-344,7,4,1/192.0,1/301.7,1/528.0
マイジャグラーV,1042,"5,601",+394,24,12,1/155.6,1/233.4,1/466.8
マイジャグラーV,1043,"1,764",+174,9,1,1/176.4,1/196.0,1/1764.0
マイジャグラーV,1044,"5,706","+1,300",25,19,1/129.7,1/228.2,1/300.3
マイジャグラーV,1045,544,-685,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1046,"1,722",-326,6,3,1/191.3,1/287.0,1/574.0
マイジャグラーV,1047,"6,782",+406,28,19,1/144.3,1/242.2,1/356.9
マイジャグラーV,1048,"1,306",-532,3,3,1/217.7,1/435.3,1/435.3
マイジャグラーV,1049,"1,395",-479,3,3,1/232.5,1/465.0,1/465.0
マイジャグラーV,1050,"7,132",+571,32,18,1/142.6,1/222.9,1/396.2
マイジャグラーV,1069,"4,167",-276,17,6,1/181.2,1/245.1,1/694.5
マイジャグラーV,1070,"7,487","+2,003",32,31,1/118.8,1/234.0,1/241.5
マイジャグラーV,1071,"7,193",+441,28,23,1/141.0,1/256.9,1/312.7
マイジャグラーV,1072,"7,950",+909,32,29,1/130.3,1/248.4,1/274.1
マイジャグラーV,1073,"2,221",-291,9,3,1/185.1,1/246.8,1/740.3
マイジャグラーV,1074,"4,909",+432,21,12,1/148.8,1/233.8,1/409.1
マイジャグラーV,1075,"3,452",-674,11,9,1/172.6,1/313.8,1/383.6
マイジャグラーV,1076,"3,317",-697,10,9,1/174.6,1/331.7,1/368.6
マイジャグラーV,1077,"8,471","+1,050",41,15,1/151.3,1/206.6,1/564.7
マイジャグラーV,1078,"4,586",+715,20,18,1/120.7,1/229.3,1/254.8
マイジャグラーV,1079,"2,836",+44,10,8,1/157.6,1/283.6,1/354.5
マイジャグラーV,1080,"1,253",-926,2,1,1/417.7,1/626.5,1/1253.0
マイジャグラーV,1081,"5,513","+1,159",23,18,1/134.5,1/239.7,1/306.3
マイジャグラーV,1082,"4,280",-85,17,7,1/178.3,1/251.8,1/611.4
マイジャグラーV,1083,"1,911",-985,5,1,1/318.5,1/382.2,1/1911.0
マイジャグラーV,1084,"7,698","+2,409",36,31,1/114.9,1/213.8,1/248.3
マイジャグラーV,1085,"1,604",-309,5,4,1/178.2,1/320.8,1/401.0
マイジャグラーV,1086,"7,363","-1,668",17,31,1/153.4,1/433.1,1/237.5
マイジャグラーV,1087,"2,785",-326,10,8,1/154.7,1/278.5,1/348.1
マイジャグラーV,1088,"2,246",-679,8,2,1/224.6,1/280.8,1/1123.0
マイジャグラーV,1089,"3,831",-691,15,6,1/182.4,1/255.4,1/638.5
マイジャグラーV,1090,"1,487",-309,5,2,1/212.4,1/297.4,1/743.5
マイジャグラーV,1091,"1,410",-409,4,4,1/176.2,1/352.5,1/352.5
マイジャグラーV,1092,"7,250","-1,182",22,22,1/164.8,1/329.5,1/329.5
マイジャグラーV,1093,"2,932",-956,9,5,1/209.4,1/325.8,1/586.4
マイジャグラーV,1094,"3,709",-309,11,13,1/154.5,1/337.2,1/285.3
マイジャグラーV,1095,"6,180","+1,347",27,19,1/134.3,1/228.9,1/325.3
マイジャグラーV,1096,487,-291,1,1,1/243.5,1/487.0,1/487.0
マイジャグラーV,1097,"8,035","+3,518",42,30,1/111.6,1/191.3,1/267.8
マイジャグラーV,1098,"6,406",+409,26,21,1/136.3,1/246.4,1/305.0
マイジャグラーV,1099,"7,713","+2,656",41,22,1/122.4,1/188.1,1/350.6
モンキーターンV,2059,"3,917","+3,309",54,18,1/54.4,1/72.5,1/217.6
モンキーターンV,2060,75,+144,3,1,1/18.8,1/25.0,1/75.0
モンキーターンV,2061,"3,672","-1,782",24,14,1/96.6,1/153.0,1/262.3
モンキーターンV,2062,"2,043",-982,16,7,1/88.8,1/127.7,1/291.9
モンキーターンV,2063,"2,043","-2,285",7,3,1/204.3,1/291.9,1/681.0
モンキーターンV,2064,"1,621",+321,21,9,1/54.0,1/77.2,1/180.1
モンキーターンV,2065,"3,312","+1,332",38,10,1/69.0,1/87.2,1/331.2
モンキーターンV,2066,741,"-1,088",1,1,1/370.5,1/741.0,1/741.0
モンキーターンV,2067,990,-579,9,3,1/82.5,1/110.0,1/330.0
モンキーターンV,2068,"1,724",+32,19,6,1/69.0,1/90.7,1/287.3
モンキーターンV,2103,"1,439",-485,12,6,1/79.9,1/119.9,1/239.8
モンキーターンV,2104,833,-26,10,4,1/59.5,1/83.3,1/208.2
モンキーターンV,2105,"4,026",-100,48,16,1/62.9,1/83.9,1/251.6
モンキーターンV,2106,"2,898","-1,350",29,8,1/78.3,1/99.9,1/362.2
モンキーターンV,2107,"5,550","-2,859",41,19,1/92.5,1/135.4,1/292.1
モンキーターンV,2108,960,-632,9,3,1/80.0,1/106.7,1/320.0
モンキーターンV,2109,"1,811","-1,512",9,4,1/139.3,1/201.2,1/452.8
モンキーターンV,2110,"1,579","-1,182",11,5,1/98.7,1/143.5,1/315.8
モンキーターンV,2111,"3,367",-759,31,13,1/76.5,1/108.6,1/259.0
モンキーターンV,2112,"1,867",+982,21,8,1/64.4,1/88.9,1/233.4
モンキーターンV,2113,"2,066","-1,935",11,6,1/121.5,1/187.8,1/344.3
モンキーターンV,2114,"1,133",-900,7,4,1/103.0,1/161.9,1/283.2
モンキーターンV,2115,982,-632,8,3,1/89.3,1/122.8,1/327.3
モンキーターンV,2116,"2,455","-1,453",18,6,1/102.3,1/136.4,1/409.2
モンキーターンV,2117,"3,347","+2,550",53,13,1/50.7,1/63.2,1/257.5
モンキーターンV,2118,987,-503,9,3,1/82.2,1/109.7,1/329.0
モンキーターンV,2119,870,-738,5,3,1/108.8,1/174.0,1/290.0
モンキーターンV,2120,"2,231",-382,19,6,1/89.2,1/117.4,1/371.8
