機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"2,478",10,7,1/145.8,1/247.8,1/354.0
マイジャグラーV,445,"6,034",24,17,1/147.2,1/251.4,1/354.9
マイジャグラーV,446,"4,751",17,8,1/190.0,1/279.5,1/593.9
マイジャグラーV,447,"1,891",4,3,1/270.1,1/472.8,1/630.3
マイジャグラーV,448,"2,731",10,5,1/182.1,1/273.1,1/546.2
マイジャグラーV,449,"4,738",22,11,1/143.6,1/215.4,1/430.7
マイジャグラーV,450,"3,631",9,10,1/191.1,1/403.4,1/363.1
マイジャグラーV,451,"5,307",20,16,1/147.4,1/265.4,1/331.7
マイジャグラーV,452,"1,436",5,1,1/239.3,1/287.2,1/1436.0
マイジャグラーV,453,"2,093",9,2,1/190.3,1/232.6,1/1046.5
マイジャグラーV,454,"5,925",22,14,1/164.6,1/269.3,1/423.2
マイジャグラーV,455,"1,536",3,4,1/219.4,1/512.0,1/384.0
マイジャグラーV,456,"2,578",8,4,1/214.8,1/322.2,1/644.5
マイジャグラーV,465,"5,248",24,14,1/138.1,1/218.7,1/374.9
マイジャグラーV,466,"1,487",3,4,1/212.4,1/495.7,1/371.8
マイジャグラーV,467,"2,576",12,6,1/143.1,1/214.7,1/429.3
マイジャグラーV,468,"3,921",17,5,1/178.2,1/230.6,1/784.2
マイジャグラーV,469,"2,133",8,4,1/177.8,1/266.6,1/533.2
マイジャグラーV,470,"2,749",7,8,1/183.3,1/392.7,1/343.6
マイジャグラーV,471,"5,808",24,13,1/157.0,1/242.0,1/446.8
マイジャグラーV,472,"1,513",4,1,1/302.6,1/378.2,1/1513.0
マイジャグラーV,473,"3,750",14,6,1/187.5,1/267.9,1/625.0
マイジャグラーV,474,"2,764",5,6,1/251.3,1/552.8,1/460.7
マイジャグラーV,475,"3,602",15,7,1/163.7,1/240.1,1/514.6
マイジャグラーV,476,"3,345",10,13,1/145.4,1/334.5,1/257.3
マイジャグラーV,477,"2,385",4,4,1/298.1,1/596.2,1/596.2
アイムジャグラーEX-TP,457,"2,145",6,4,1/214.5,1/357.5,1/536.2
アイムジャグラーEX-TP,458,340,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,459,424,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,460,"4,784",21,10,1/154.3,1/227.8,1/478.4
アイムジャグラーEX-TP,461,"1,382",2,5,1/197.4,1/691.0,1/276.4
アイムジャグラーEX-TP,462,"4,366",17,11,1/155.9,1/256.8,1/396.9
アイムジャグラーEX-TP,463,744,1,0,1/744.0,1/744.0,1/0.0
アイムジャグラーEX-TP,464,"1,088",5,3,1/136.0,1/217.6,1/362.7
