機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"5,176",20,15,1/147.9,1/258.8,1/345.1
アイムジャグラーEX-TP,462,"4,355",15,11,1/167.5,1/290.3,1/395.9
アイムジャグラーEX-TP,463,"1,089",2,0,1/544.5,1/544.5,1/0.0
アイムジャグラーEX-TP,464,"1,651",7,1,1/206.4,1/235.9,1/1651.0
アイムジャグラーEX-TP,478,"3,590",13,4,1/211.2,1/276.2,1/897.5
アイムジャグラーEX-TP,479,"3,053",13,8,1/145.4,1/234.8,1/381.6
アイムジャグラーEX-TP,480,"2,619",11,7,1/145.5,1/238.1,1/374.1
アイムジャグラーEX-TP,481,"3,902",14,9,1/169.7,1/278.7,1/433.6
アイムジャグラーEX-TP,482,"2,518",7,6,1/193.7,1/359.7,1/419.7
アイムジャグラーEX-TP,483,"2,486",9,3,1/207.2,1/276.2,1/828.7
アイムジャグラーEX-TP,484,"3,067",10,8,1/170.4,1/306.7,1/383.4
アイムジャグラーEX-TP,485,"1,795",3,2,1/359.0,1/598.3,1/897.5
アイムジャグラーEX-TP,486,"1,243",1,1,1/621.5,1/1243.0,1/1243.0
アイムジャグラーEX-TP,487,"5,136",17,17,1/151.1,1/302.1,1/302.1
アイムジャグラーEX-TP,488,"2,936",11,7,1/163.1,1/266.9,1/419.4
アイムジャグラーEX-TP,489,"3,663",10,5,1/244.2,1/366.3,1/732.6
アイムジャグラーEX-TP,500,"3,742",15,9,1/155.9,1/249.5,1/415.8
アイムジャグラーEX-TP,501,"2,157",4,4,1/269.6,1/539.2,1/539.2
アイムジャグラーEX-TP,502,"1,814",4,2,1/302.3,1/453.5,1/907.0
アイムジャグラーEX-TP,503,"3,625",10,11,1/172.6,1/362.5,1/329.5
アイムジャグラーEX-TP,504,"2,139",5,6,1/194.5,1/427.8,1/356.5
アイムジャグラーEX-TP,505,"1,145",2,2,1/286.2,1/572.5,1/572.5
アイムジャグラーEX-TP,506,"5,971",32,19,1/117.1,1/186.6,1/314.3
アイムジャグラーEX-TP,507,"1,477",3,1,1/369.2,1/492.3,1/1477.0
アイムジャグラーEX-TP,508,"2,504",8,4,1/208.7,1/313.0,1/626.0
アイムジャグラーEX-TP,509,"2,753",9,6,1/183.5,1/305.9,1/458.8
アイムジャグラーEX-TP,510,"6,881",33,16,1/140.4,1/208.5,1/430.1
アイムジャグラーEX-TP,511,"2,708",16,6,1/123.1,1/169.2,1/451.3
