機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"6,412",-65,24,17,1/156.4,1/267.2,1/377.2
マイジャグラーV,1002,"3,132",-374,12,6,1/174.0,1/261.0,1/522.0
マイジャグラーV,1003,"1,188",-297,5,1,1/198.0,1/237.6,1/1188.0
マイジャグラーV,1004,"7,339","+1,350",33,22,1/133.4,1/222.4,1/333.6
マイジャグラーV,1005,"3,070",+297,14,7,1/146.2,1/219.3,1/438.6
マイジャグラーV,1006,"2,766",-485,8,7,1/184.4,1/345.8,1/395.1
マイジャグラーV,1007,"4,438","+1,724",23,13,1/123.3,1/193.0,1/341.4
マイジャグラーV,1008,"8,088","+2,497",37,29,1/122.5,1/218.6,1/278.9
マイジャグラーV,1009,352,-474,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1010,"3,762","-1,791",10,2,1/313.5,1/376.2,1/1881.0
マイジャグラーV,1011,"7,368",-426,23,28,1/144.5,1/320.3,1/263.1
マイジャグラーV,1012,"1,035",-797,1,1,1/517.5,1/1035.0,1/1035.0
マイジャグラーV,1013,"4,523",+53,19,9,1/161.5,1/238.1,1/502.6
マイジャグラーV,1014,"1,989",-982,5,4,1/221.0,1/397.8,1/497.2
マイジャグラーV,1015,"1,075",-379,3,2,1/215.0,1/358.3,1/537.5
マイジャグラーV,1016,"7,655","+1,438",34,24,1/132.0,1/225.1,1/319.0
マイジャグラーV,1017,"1,437",-250,5,2,1/205.3,1/287.4,1/718.5
マイジャグラーV,1018,"2,149",-221,10,2,1/179.1,1/214.9,1/1074.5
マイジャグラーV,1019,"1,377",-679,3,2,1/275.4,1/459.0,1/688.5
マイジャグラーV,1020,"4,686",+935,23,11,1/137.8,1/203.7,1/426.0
マイジャグラーV,1021,"6,293",+115,26,14,1/157.3,1/242.0,1/449.5
マイジャグラーV,1022,"5,802",-656,17,24,1/141.5,1/341.3,1/241.8
マイジャグラーV,1023,733,-415,2,0,1/366.5,1/366.5,1/0.0
マイジャグラーV,1024,"7,270","+2,091",34,23,1/127.5,1/213.8,1/316.1
マイジャグラーV,1025,"3,093",+229,13,6,1/162.8,1/237.9,1/515.5
マイジャグラーV,1026,"2,144","-1,629",2,4,1/357.3,1/1072.0,1/536.0
マイジャグラーV,1027,"2,370",-415,8,3,1/215.5,1/296.2,1/790.0
マイジャグラーV,1028,"5,975",+115,21,19,1/149.4,1/284.5,1/314.5
マイジャグラーV,1029,"8,153","+1,721",32,31,1/129.4,1/254.8,1/263.0
マイジャグラーV,1030,"8,815","+4,368",45,37,1/107.5,1/195.9,1/238.2
マイジャグラーV,1031,"2,740",+674,12,9,1/130.5,1/228.3,1/304.4
マイジャグラーV,1032,"5,021",+606,22,10,1/156.9,1/228.2,1/502.1
マイジャグラーV,1033,"7,114",+324,31,17,1/148.2,1/229.5,1/418.5
マイジャグラーV,1034,"2,962","+1,288",16,7,1/128.8,1/185.1,1/423.1
マイジャグラーV,1035,"6,069","-2,109",16,11,1/224.8,1/379.3,1/551.7
マイジャグラーV,1036,"1,504",-468,4,3,1/214.9,1/376.0,1/501.3
マイジャグラーV,1037,"7,072",+747,26,24,1/141.4,1/272.0,1/294.7
マイジャグラーV,1038,"1,913",-150,8,4,1/159.4,1/239.1,1/478.2
マイジャグラーV,1039,"6,908","+3,985",38,28,1/104.7,1/181.8,1/246.7
マイジャグラーV,1040,"3,628",-185,11,11,1/164.9,1/329.8,1/329.8
マイジャグラーV,1041,"7,441",-688,27,20,1/158.3,1/275.6,1/372.1
マイジャグラーV,1042,"6,873",+738,29,17,1/149.4,1/237.0,1/404.3
マイジャグラーV,1043,"5,509",-332,24,7,1/177.7,1/229.5,1/787.0
マイジャグラーV,1044,"3,292",+126,13,8,1/156.8,1/253.2,1/411.5
マイジャグラーV,1045,"1,608",-209,6,3,1/178.7,1/268.0,1/536.0
マイジャグラーV,1046,"3,057",-3,14,3,1/179.8,1/218.4,1/1019.0
マイジャグラーV,1047,"3,025",-285,11,6,1/177.9,1/275.0,1/504.2
マイジャグラーV,1048,"8,298",+606,30,32,1/133.8,1/276.6,1/259.3
マイジャグラーV,1049,"3,264",-900,7,14,1/155.4,1/466.3,1/233.1
マイジャグラーV,1050,"8,053","+2,232",34,35,1/116.7,1/236.9,1/230.1
マイジャグラーV,1069,"6,791",-568,23,15,1/178.7,1/295.3,1/452.7
マイジャグラーV,1070,"4,737",-274,16,15,1/152.8,1/296.1,1/315.8
マイジャグラーV,1071,742,-456,2,0,1/371.0,1/371.0,1/0.0
マイジャグラーV,1072,"7,507","+1,629",34,20,1/139.0,1/220.8,1/375.4
マイジャグラーV,1073,"5,230","-1,006",14,18,1/163.4,1/373.6,1/290.6
マイジャグラーV,1074,"1,271",-203,5,2,1/181.6,1/254.2,1/635.5
マイジャグラーV,1075,"8,248","+3,809",44,31,1/110.0,1/187.5,1/266.1
マイジャグラーV,1076,"3,119",-750,10,5,1/207.9,1/311.9,1/623.8
マイジャグラーV,1077,"7,612","+3,471",40,27,1/113.6,1/190.3,1/281.9
マイジャグラーV,1078,"1,806",-444,6,3,1/200.7,1/301.0,1/602.0
マイジャグラーV,1079,"7,049","+1,382",32,22,1/130.5,1/220.3,1/320.4
マイジャグラーV,1080,"1,700",-726,5,1,1/283.3,1/340.0,1/1700.0
マイジャグラーV,1081,"6,523",+629,28,18,1/141.8,1/233.0,1/362.4
