機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"7,816",37,23,1/130.3,1/211.2,1/339.8
マイジャグラーV,445,"7,175",20,24,1/163.1,1/358.8,1/299.0
マイジャグラーV,446,"4,422",17,8,1/176.9,1/260.1,1/552.8
マイジャグラーV,447,"5,853",24,19,1/136.1,1/243.9,1/308.1
マイジャグラーV,448,"5,429",17,18,1/155.1,1/319.4,1/301.6
マイジャグラーV,449,"6,033",21,26,1/128.4,1/287.3,1/232.0
マイジャグラーV,450,"4,116",7,8,1/274.4,1/588.0,1/514.5
マイジャグラーV,451,"7,333",22,22,1/166.7,1/333.3,1/333.3
マイジャグラーV,452,"6,080",24,9,1/184.2,1/253.3,1/675.6
マイジャグラーV,453,"6,260",22,19,1/152.7,1/284.5,1/329.5
マイジャグラーV,454,"6,262",16,21,1/169.2,1/391.4,1/298.2
マイジャグラーV,455,"7,067",31,17,1/147.2,1/228.0,1/415.7
マイジャグラーV,456,"8,734",35,31,1/132.3,1/249.5,1/281.7
マイジャグラーV,465,"5,167",20,12,1/161.5,1/258.4,1/430.6
マイジャグラーV,466,"5,778",16,9,1/231.1,1/361.1,1/642.0
マイジャグラーV,467,"5,893",24,17,1/143.7,1/245.5,1/346.6
マイジャグラーV,468,"8,537",36,35,1/120.2,1/237.1,1/243.9
マイジャグラーV,469,"5,720",23,16,1/146.7,1/248.7,1/357.5
マイジャグラーV,470,"5,177",19,10,1/178.5,1/272.5,1/517.7
マイジャグラーV,471,"6,573",25,11,1/182.6,1/262.9,1/597.5
マイジャグラーV,472,"7,122",33,18,1/139.6,1/215.8,1/395.7
マイジャグラーV,473,"4,370",10,8,1/242.8,1/437.0,1/546.2
マイジャグラーV,474,"7,843",36,29,1/120.7,1/217.9,1/270.4
マイジャグラーV,475,"5,040",21,9,1/168.0,1/240.0,1/560.0
マイジャグラーV,476,"6,222",17,16,1/188.5,1/366.0,1/388.9
マイジャグラーV,477,"7,579",34,19,1/143.0,1/222.9,1/398.9
アイムジャグラーEX-TP,457,"2,952",12,8,1/147.6,1/246.0,1/369.0
アイムジャグラーEX-TP,458,"2,151",12,1,1/165.5,1/179.2,1/2151.0
アイムジャグラーEX-TP,459,"5,294",25,12,1/143.1,1/211.8,1/441.2
アイムジャグラーEX-TP,460,"3,910",17,10,1/144.8,1/230.0,1/391.0
アイムジャグラーEX-TP,461,"3,605",11,11,1/163.9,1/327.7,1/327.7
アイムジャグラーEX-TP,462,"1,958",6,3,1/217.6,1/326.3,1/652.7
アイムジャグラーEX-TP,463,"1,981",6,5,1/180.1,1/330.2,1/396.2
アイムジャグラーEX-TP,464,"4,312",24,17,1/105.2,1/179.7,1/253.6
アイムジャグラーEX-TP,478,"4,695",21,5,1/180.6,1/223.6,1/939.0
アイムジャグラーEX-TP,479,"2,278",8,2,1/227.8,1/284.8,1/1139.0
アイムジャグラーEX-TP,480,0,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,481,"3,306",7,6,1/254.3,1/472.3,1/551.0
アイムジャグラーEX-TP,482,"3,497",12,3,1/233.1,1/291.4,1/1165.7
アイムジャグラーEX-TP,483,"3,123",13,9,1/142.0,1/240.2,1/347.0
アイムジャグラーEX-TP,484,"1,612",5,1,1/268.7,1/322.4,1/1612.0
アイムジャグラーEX-TP,485,"4,817",19,13,1/150.5,1/253.5,1/370.5
アイムジャグラーEX-TP,486,"4,291",12,19,1/138.4,1/357.6,1/225.8
アイムジャグラーEX-TP,487,"4,548",15,14,1/156.8,1/303.2,1/324.9
アイムジャグラーEX-TP,488,"2,183",9,6,1/145.5,1/242.6,1/363.8
アイムジャグラーEX-TP,489,"4,895",23,17,1/122.4,1/212.8,1/287.9
アイムジャグラーEX-TP,490,"3,029",16,9,1/121.2,1/189.3,1/336.6
アイムジャグラーEX-TP,491,"4,402",7,17,1/183.4,1/628.9,1/258.9
アイムジャグラーEX-TP,492,"2,834",11,5,1/177.1,1/257.6,1/566.8
アイムジャグラーEX-TP,493,857,2,1,1/285.7,1/428.5,1/857.0
アイムジャグラーEX-TP,494,"4,968",11,15,1/191.1,1/451.6,1/331.2
ゴーゴージャグラー3,540,"2,133",9,2,1/193.9,1/237.0,1/1066.5
ゴーゴージャグラー3,541,"2,721",11,7,1/151.2,1/247.4,1/388.7
