機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"4,230",21,6,1/156.7,1/201.4,1/705.0
マイジャグラーV,445,"5,622",23,19,1/133.9,1/244.4,1/295.9
マイジャグラーV,446,"2,016",3,4,1/288.0,1/672.0,1/504.0
マイジャグラーV,447,"4,546",32,11,1/105.7,1/142.1,1/413.3
マイジャグラーV,448,"2,095",7,6,1/161.2,1/299.3,1/349.2
マイジャグラーV,449,"5,879",22,17,1/150.7,1/267.2,1/345.8
マイジャグラーV,450,"1,317",4,4,1/164.6,1/329.2,1/329.2
マイジャグラーV,451,"3,218",8,10,1/178.8,1/402.2,1/321.8
マイジャグラーV,452,"4,683",26,16,1/111.5,1/180.1,1/292.7
マイジャグラーV,453,"3,299",12,5,1/194.1,1/274.9,1/659.8
マイジャグラーV,454,"1,962",5,4,1/218.0,1/392.4,1/490.5
マイジャグラーV,455,"2,514",11,4,1/167.6,1/228.5,1/628.5
マイジャグラーV,456,"3,536",12,12,1/147.3,1/294.7,1/294.7
マイジャグラーV,465,"3,826",10,10,1/191.3,1/382.6,1/382.6
マイジャグラーV,466,"3,576",9,11,1/178.8,1/397.3,1/325.1
マイジャグラーV,467,"6,193",19,19,1/163.0,1/325.9,1/325.9
マイジャグラーV,468,"1,877",4,3,1/268.1,1/469.2,1/625.7
マイジャグラーV,469,"3,611",12,6,1/200.6,1/300.9,1/601.8
マイジャグラーV,470,"3,955",21,16,1/106.9,1/188.3,1/247.2
マイジャグラーV,471,"5,996",24,13,1/162.1,1/249.8,1/461.2
マイジャグラーV,472,"1,946",8,4,1/162.2,1/243.2,1/486.5
マイジャグラーV,473,"4,477",17,10,1/165.8,1/263.4,1/447.7
マイジャグラーV,474,"2,620",11,4,1/174.7,1/238.2,1/655.0
マイジャグラーV,475,"3,123",8,8,1/195.2,1/390.4,1/390.4
マイジャグラーV,476,"3,679",20,12,1/115.0,1/183.9,1/306.6
マイジャグラーV,477,"2,384",5,2,1/340.6,1/476.8,1/1192.0
アイムジャグラーEX-TP,457,"1,806",10,2,1/150.5,1/180.6,1/903.0
アイムジャグラーEX-TP,458,"2,067",11,2,1/159.0,1/187.9,1/1033.5
アイムジャグラーEX-TP,459,550,2,1,1/183.3,1/275.0,1/550.0
アイムジャグラーEX-TP,460,"3,847",14,8,1/174.9,1/274.8,1/480.9
アイムジャグラーEX-TP,461,390,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,462,"3,646",16,8,1/151.9,1/227.9,1/455.8
アイムジャグラーEX-TP,463,"1,379",3,5,1/172.4,1/459.7,1/275.8
アイムジャグラーEX-TP,464,889,5,2,1/127.0,1/177.8,1/444.5
アイムジャグラーEX-TP,478,"1,875",7,6,1/144.2,1/267.9,1/312.5
アイムジャグラーEX-TP,479,899,1,3,1/224.8,1/899.0,1/299.7
アイムジャグラーEX-TP,480,"1,748",4,5,1/194.2,1/437.0,1/349.6
アイムジャグラーEX-TP,481,"3,675",14,3,1/216.2,1/262.5,1/1225.0
アイムジャグラーEX-TP,482,922,1,2,1/307.3,1/922.0,1/461.0
アイムジャグラーEX-TP,483,"1,446",5,2,1/206.6,1/289.2,1/723.0
アイムジャグラーEX-TP,484,"2,086",9,3,1/173.8,1/231.8,1/695.3
アイムジャグラーEX-TP,485,"1,604",4,4,1/200.5,1/401.0,1/401.0
アイムジャグラーEX-TP,486,"2,215",7,4,1/201.4,1/316.4,1/553.8
