機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"1,414",2,2,1/353.5,1/707.0,1/707.0
アイムジャグラーEX-TP,462,"3,116",15,5,1/155.8,1/207.7,1/623.2
アイムジャグラーEX-TP,463,"2,480",11,10,1/118.1,1/225.5,1/248.0
アイムジャグラーEX-TP,464,"3,423",13,15,1/122.2,1/263.3,1/228.2
アイムジャグラーEX-TP,478,"3,553",12,12,1/148.0,1/296.1,1/296.1
アイムジャグラーEX-TP,479,"1,178",2,2,1/294.5,1/589.0,1/589.0
アイムジャグラーEX-TP,480,"5,136",16,19,1/146.7,1/321.0,1/270.3
アイムジャグラーEX-TP,481,543,1,0,1/543.0,1/543.0,1/0.0
アイムジャグラーEX-TP,482,"3,690",9,11,1/184.5,1/410.0,1/335.5
アイムジャグラーEX-TP,483,692,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,484,"2,949",12,9,1/140.4,1/245.8,1/327.7
アイムジャグラーEX-TP,485,"4,499",17,8,1/180.0,1/264.6,1/562.4
アイムジャグラーEX-TP,486,868,4,2,1/144.7,1/217.0,1/434.0
アイムジャグラーEX-TP,487,"3,075",15,10,1/123.0,1/205.0,1/307.5
アイムジャグラーEX-TP,488,"1,651",9,4,1/127.0,1/183.4,1/412.8
アイムジャグラーEX-TP,489,"1,123",4,2,1/187.2,1/280.8,1/561.5
アイムジャグラーEX-TP,500,"1,133",2,3,1/226.6,1/566.5,1/377.7
アイムジャグラーEX-TP,501,"4,503",23,11,1/132.4,1/195.8,1/409.4
アイムジャグラーEX-TP,502,"2,496",6,5,1/226.9,1/416.0,1/499.2
アイムジャグラーEX-TP,503,"3,578",14,8,1/162.6,1/255.6,1/447.2
アイムジャグラーEX-TP,504,"2,594",8,4,1/216.2,1/324.2,1/648.5
アイムジャグラーEX-TP,505,719,1,0,1/719.0,1/719.0,1/0.0
アイムジャグラーEX-TP,506,"2,724",8,6,1/194.6,1/340.5,1/454.0
アイムジャグラーEX-TP,507,438,1,0,1/438.0,1/438.0,1/0.0
アイムジャグラーEX-TP,508,"2,509",4,7,1/228.1,1/627.2,1/358.4
アイムジャグラーEX-TP,509,722,1,1,1/361.0,1/722.0,1/722.0
