台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"4,151",-500,12,16,1/148.2,1/345.9,1/259.4
1002,"1,615",-644,5,2,1/230.7,1/323.0,1/807.5
1003,"1,369",-503,4,2,1/228.2,1/342.2,1/684.5
1004,"3,501",-874,10,9,1/184.3,1/350.1,1/389.0
1005,"4,552",-221,15,15,1/151.7,1/303.5,1/303.5
1006,"1,433","-1,112",2,1,1/477.7,1/716.5,1/1433.0
1007,"5,830",+359,21,19,1/145.8,1/277.6,1/306.8
1008,"4,278",+132,18,10,1/152.8,1/237.7,1/427.8
1009,"6,850",+629,29,22,1/134.3,1/236.2,1/311.4
1010,"6,084",+641,25,15,1/152.1,1/243.4,1/405.6
1011,"8,015",+935,37,17,1/148.4,1/216.6,1/471.5
1012,"3,971",-479,13,13,1/152.7,1/305.5,1/305.5
1013,"1,740",-615,4,3,1/248.6,1/435.0,1/580.0
1014,328,-438,0,0,1/0.0,1/0.0,1/0.0
1015,"9,638","+2,321",39,33,1/133.9,1/247.1,1/292.1
1016,"2,093","-1,359",2,4,1/348.8,1/1046.5,1/523.2
1017,"2,833",-768,5,11,1/177.1,1/566.6,1/257.5
1018,"2,443",-268,10,3,1/187.9,1/244.3,1/814.3
1019,875,-85,4,0,1/218.8,1/218.8,1/0.0
1020,"8,095","+1,041",33,30,1/128.5,1/245.3,1/269.8
1021,"4,771",+56,17,9,1/183.5,1/280.6,1/530.1
1022,"4,320",-818,12,13,1/172.8,1/360.0,1/332.3
1023,"1,017",-685,1,1,1/508.5,1/1017.0,1/1017.0
1024,"5,219","-1,065",14,16,1/174.0,1/372.8,1/326.2
1025,"1,722",-309,6,4,1/172.2,1/287.0,1/430.5
1026,"5,281",+109,20,18,1/139.0,1/264.1,1/293.4
1027,701,-174,3,0,1/233.7,1/233.7,1/0.0
1028,"6,476","+2,497",37,17,1/119.9,1/175.0,1/380.9
1029,"2,935",-362,7,15,1/133.4,1/419.3,1/195.7
1030,"3,326",-521,11,8,1/175.1,1/302.4,1/415.8
1031,846,-168,3,0,1/282.0,1/282.0,1/0.0
1032,"6,897",+582,29,20,1/140.8,1/237.8,1/344.9
1033,507,-132,2,0,1/253.5,1/253.5,1/0.0
1034,"6,840",+924,30,22,1/131.5,1/228.0,1/310.9
1035,"7,332","+4,132",40,31,1/103.3,1/183.3,1/236.5
1036,"5,910",+62,22,18,1/147.8,1/268.6,1/328.3
1037,"9,127","+1,712",34,43,1/118.5,1/268.4,1/212.3
1038,752,-438,1,1,1/376.0,1/752.0,1/752.0
1039,"4,838","-1,182",14,11,1/193.5,1/345.6,1/439.8
1040,366,-568,0,0,1/0.0,1/0.0,1/0.0
1041,"8,392","+2,250",41,25,1/127.2,1/204.7,1/335.7
1042,"7,767","+1,721",39,18,1/136.3,1/199.2,1/431.5
1043,"1,424",+397,7,2,1/158.2,1/203.4,1/712.0
1044,"8,855",-829,27,36,1/140.6,1/328.0,1/246.0
1045,"6,757","+1,791",32,18,1/135.1,1/211.2,1/375.4
1046,895,-750,0,2,1/447.5,1/0.0,1/447.5
1047,"4,931",-135,19,11,1/164.4,1/259.5,1/448.3
1048,907,-556,2,1,1/302.3,1/453.5,1/907.0
1049,"7,178",+65,25,24,1/146.5,1/287.1,1/299.1
1050,"1,354",-503,3,4,1/193.4,1/451.3,1/338.5
1069,"6,658","-1,406",16,29,1/148.0,1/416.1,1/229.6
1070,"3,878","-1,194",8,15,1/168.6,1/484.8,1/258.5
1071,"3,824",-944,12,7,1/201.3,1/318.7,1/546.3
1072,"3,554",+238,15,9,1/148.1,1/236.9,1/394.9
1073,"2,566",+32,10,6,1/160.4,1/256.6,1/427.7
1074,"9,001",+865,34,35,1/130.4,1/264.7,1/257.2
1075,"6,261","+1,253",31,15,1/136.1,1/202.0,1/417.4
1076,"4,105",-462,14,10,1/171.0,1/293.2,1/410.5
1077,"1,169",-338,4,1,1/233.8,1/292.2,1/1169.0
1078,"3,831","-1,300",9,8,1/225.4,1/425.7,1/478.9
1079,"7,319",+947,25,34,1/124.1,1/292.8,1/215.3
1080,"2,637",+374,12,8,1/131.8,1/219.8,1/329.6
1081,"8,220","+1,159",37,22,1/139.3,1/222.2,1/373.6
1082,"1,876",-150,7,5,1/156.3,1/268.0,1/375.2
1083,406,-209,1,0,1/406.0,1/406.0,1/0.0
1084,"4,858",-218,18,12,1/161.9,1/269.9,1/404.8
1085,"5,997","+1,735",27,20,1/127.6,1/222.1,1/299.9
1086,"1,646",-85,6,2,1/205.8,1/274.3,1/823.0
1087,"7,971","+2,162",32,34,1/120.8,1/249.1,1/234.4
1088,"6,977",+265,28,22,1/139.5,1/249.2,1/317.1
1089,570,-509,0,1,1/570.0,1/0.0,1/570.0
1090,"1,757",-274,7,1,1/219.6,1/251.0,1/1757.0
1091,"1,527",-138,5,5,1/152.7,1/305.4,1/305.4
1092,"7,107",-65,28,17,1/157.9,1/253.8,1/418.1
1093,"8,413",-556,26,33,1/142.6,1/323.6,1/254.9
1094,"3,044",-674,9,8,1/179.1,1/338.2,1/380.5
1095,"1,441",-350,4,2,1/240.2,1/360.2,1/720.5
1096,"6,730","+1,171",29,20,1/137.3,1/232.1,1/336.5
1097,"7,226","-1,394",21,23,1/164.2,1/344.1,1/314.2
1098,"1,528",-50,7,0,1/218.3,1/218.3,1/0.0
1099,"3,802",-550,12,9,1/181.0,1/316.8,1/422.4
