機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"5,407",20,13,1/163.8,1/270.4,1/415.9
アイムジャグラーEX-TP,462,822,2,1,1/274.0,1/411.0,1/822.0
アイムジャグラーEX-TP,463,"4,294",17,9,1/165.2,1/252.6,1/477.1
アイムジャグラーEX-TP,464,"1,383",8,1,1/153.7,1/172.9,1/1383.0
アイムジャグラーEX-TP,478,"3,325",8,8,1/207.8,1/415.6,1/415.6
アイムジャグラーEX-TP,479,"2,087",8,1,1/231.9,1/260.9,1/2087.0
アイムジャグラーEX-TP,480,"3,908",17,5,1/177.6,1/229.9,1/781.6
アイムジャグラーEX-TP,481,"1,886",5,2,1/269.4,1/377.2,1/943.0
アイムジャグラーEX-TP,482,"1,226",5,0,1/245.2,1/245.2,1/0.0
アイムジャグラーEX-TP,483,"6,803",26,22,1/141.7,1/261.7,1/309.2
アイムジャグラーEX-TP,484,"3,183",8,11,1/167.5,1/397.9,1/289.4
アイムジャグラーEX-TP,485,"1,825",5,2,1/260.7,1/365.0,1/912.5
アイムジャグラーEX-TP,486,"4,432",17,11,1/158.3,1/260.7,1/402.9
アイムジャグラーEX-TP,487,"1,742",6,4,1/174.2,1/290.3,1/435.5
アイムジャグラーEX-TP,488,"4,342",18,11,1/149.7,1/241.2,1/394.7
アイムジャグラーEX-TP,489,"3,461",20,2,1/157.3,1/173.1,1/1730.5
アイムジャグラーEX-TP,500,"1,178",1,3,1/294.5,1/1178.0,1/392.7
アイムジャグラーEX-TP,501,"2,380",5,8,1/183.1,1/476.0,1/297.5
アイムジャグラーEX-TP,502,"4,130",11,13,1/172.1,1/375.5,1/317.7
アイムジャグラーEX-TP,503,"2,594",10,10,1/129.7,1/259.4,1/259.4
アイムジャグラーEX-TP,504,"5,237",11,12,1/227.7,1/476.1,1/436.4
アイムジャグラーEX-TP,505,633,1,0,1/633.0,1/633.0,1/0.0
アイムジャグラーEX-TP,506,"2,978",8,3,1/270.7,1/372.2,1/992.7
アイムジャグラーEX-TP,507,"2,877",10,5,1/191.8,1/287.7,1/575.4
アイムジャグラーEX-TP,508,"1,813",4,2,1/302.2,1/453.2,1/906.5
アイムジャグラーEX-TP,509,788,1,0,1/788.0,1/788.0,1/0.0
アイムジャグラーEX-TP,510,"5,326",27,12,1/136.6,1/197.3,1/443.8
アイムジャグラーEX-TP,511,"1,592",2,1,1/530.7,1/796.0,1/1592.0
マイジャグラーV,444,"6,435",24,21,1/143.0,1/268.1,1/306.4
マイジャグラーV,445,"3,180",8,11,1/167.4,1/397.5,1/289.1
マイジャグラーV,446,"7,726",36,21,1/135.5,1/214.6,1/367.9
マイジャグラーV,447,845,2,1,1/281.7,1/422.5,1/845.0
マイジャグラーV,448,"6,585",24,16,1/164.6,1/274.4,1/411.6
マイジャグラーV,449,"2,567",6,7,1/197.5,1/427.8,1/366.7
マイジャグラーV,450,"6,408",30,13,1/149.0,1/213.6,1/492.9
マイジャグラーV,451,"5,704",20,14,1/167.8,1/285.2,1/407.4
マイジャグラーV,452,"8,774",37,29,1/132.9,1/237.1,1/302.6
