台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"8,802",-547,30,24,1/163.0,1/293.4,1/366.8
1002,"7,093","+1,324",29,21,1/141.9,1/244.6,1/337.8
1003,"7,080","+1,006",28,23,1/138.8,1/252.9,1/307.8
1004,"6,365",+444,26,20,1/138.4,1/244.8,1/318.2
1005,"6,112",-171,24,15,1/156.7,1/254.7,1/407.5
1006,"7,029",-468,25,22,1/149.6,1/281.2,1/319.5
1007,"5,712",+371,24,14,1/150.3,1/238.0,1/408.0
1008,"2,243","-1,853",3,3,1/373.8,1/747.7,1/747.7
1009,"4,811",-994,13,12,1/192.4,1/370.1,1/400.9
1010,"6,540",-350,24,16,1/163.5,1/272.5,1/408.8
1011,"8,423",+335,32,27,1/142.8,1/263.2,1/312.0
1012,"5,260","-1,465",12,15,1/194.8,1/438.3,1/350.7
1013,"4,815",-662,17,6,1/209.3,1/283.2,1/802.5
1014,"6,703",+285,28,14,1/159.6,1/239.4,1/478.8
1015,"4,354","-1,018",12,10,1/197.9,1/362.8,1/435.4
1016,"7,315","-1,559",20,22,1/174.2,1/365.8,1/332.5
1017,"5,096","-1,818",13,12,1/203.8,1/392.0,1/424.7
1018,"8,041","+1,594",33,24,1/141.1,1/243.7,1/335.0
1019,"5,985",-582,20,16,1/166.2,1/299.2,1/374.1
1020,"4,522","-1,500",14,8,1/205.5,1/323.0,1/565.2
1021,"8,023",+676,34,24,1/138.3,1/236.0,1/334.3
1022,"9,646","+2,303",47,28,1/128.6,1/205.2,1/344.5
1023,"3,472",+38,15,5,1/173.6,1/231.5,1/694.4
1024,"5,311",-691,17,18,1/151.7,1/312.4,1/295.1
1025,"4,181","-1,229",11,9,1/209.1,1/380.1,1/464.6
1026,"8,229","+1,826",35,29,1/128.6,1/235.1,1/283.8
1027,"5,046",-926,18,7,1/201.8,1/280.3,1/720.9
1028,"6,183",-503,19,23,1/147.2,1/325.4,1/268.8
1029,"8,147","+1,512",34,24,1/140.5,1/239.6,1/339.5
1030,"6,299","+2,709",34,20,1/116.6,1/185.3,1/314.9
1031,"5,057",-132,21,9,1/168.6,1/240.8,1/561.9
1032,"7,272",-794,23,25,1/151.5,1/316.2,1/290.9
1033,"7,746","-1,135",24,23,1/164.8,1/322.8,1/336.8
1034,"8,041",+909,35,24,1/136.3,1/229.7,1/335.0
1035,"2,045",-597,7,3,1/204.5,1/292.1,1/681.7
1036,"6,614","+1,735",34,16,1/132.3,1/194.5,1/413.4
1037,"8,085","+3,141",34,37,1/113.9,1/237.8,1/218.5
1038,"7,244",+476,28,22,1/144.9,1/258.7,1/329.3
1039,"4,927",-526,17,12,1/169.9,1/289.8,1/410.6
1040,"6,899","-1,535",19,20,1/176.9,1/363.1,1/344.9
1041,"5,988",-959,20,13,1/181.5,1/299.4,1/460.6
1042,"7,778",-515,28,21,1/158.7,1/277.8,1/370.4
1043,"5,435",-56,23,11,1/159.9,1/236.3,1/494.1
1044,"2,950","-1,018",8,5,1/226.9,1/368.8,1/590.0
1045,"9,443","+3,047",39,45,1/112.4,1/242.1,1/209.8
1046,"6,484",+209,29,13,1/154.4,1/223.6,1/498.8
1047,"9,062","+3,188",39,43,1/110.5,1/232.4,1/210.7
1048,"9,107",+324,32,33,1/140.1,1/284.6,1/276.0
1049,"6,401",-168,23,17,1/160.0,1/278.3,1/376.5
1050,"7,096","+1,615",32,23,1/129.0,1/221.8,1/308.5
1069,"8,780","+3,094",42,28,1/125.4,1/209.0,1/313.6
1070,"5,337","-1,888",12,18,1/177.9,1/444.8,1/296.5
1071,"8,508",+959,34,28,1/137.2,1/250.2,1/303.9
1072,"5,126","-1,876",14,9,1/222.9,1/366.1,1/569.6
1073,"7,697","-1,276",21,25,1/167.3,1/366.5,1/307.9
1074,"2,926",-818,8,8,1/182.9,1/365.8,1/365.8
1075,"7,539","+2,479",34,34,1/110.9,1/221.7,1/221.7
1076,"4,333","-1,265",14,6,1/216.7,1/309.5,1/722.2
1077,"7,477",-382,25,26,1/146.6,1/299.1,1/287.6
1078,"4,493","-1,218",13,10,1/195.3,1/345.6,1/449.3
1079,"5,863",+279,23,18,1/143.0,1/254.9,1/325.7
1080,"8,909","+1,735",35,39,1/120.4,1/254.5,1/228.4
1081,"3,609","-1,135",11,5,1/225.6,1/328.1,1/721.8
1082,"9,009",-450,30,29,1/152.7,1/300.3,1/310.7
1083,"6,537",+65,24,21,1/145.3,1/272.4,1/311.3
1084,"6,199",+394,25,18,1/144.2,1/248.0,1/344.4
1085,"7,884",+335,29,28,1/138.3,1/271.9,1/281.6
1086,"2,293","-1,794",3,5,1/286.6,1/764.3,1/458.6
1087,"6,920",+347,25,21,1/150.4,1/276.8,1/329.5
1088,"6,107","+1,703",31,14,1/135.7,1/197.0,1/436.2
1089,"8,006",-629,26,25,1/157.0,1/307.9,1/320.2
1090,"4,785","-1,653",12,10,1/217.5,1/398.8,1/478.5
1091,"3,371","-1,688",8,0,1/421.4,1/421.4,1/0.0
1092,"6,809","+1,041",28,21,1/139.0,1/243.2,1/324.2
1093,"4,758","-1,418",11,15,1/183.0,1/432.5,1/317.2
1094,"9,326","+4,015",46,35,1/115.1,1/202.7,1/266.5
1095,"9,320","+3,541",44,36,1/116.5,1/211.8,1/258.9
1096,"8,051",+712,29,27,1/143.8,1/277.6,1/298.2
1097,"4,420","-1,347",12,11,1/192.2,1/368.3,1/401.8
1098,"5,502",-97,21,15,1/152.8,1/262.0,1/366.8
1099,"3,832","-1,335",12,5,1/225.4,1/319.3,1/766.4
