機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"2,263",8,6,1/161.6,1/282.9,1/377.2
アイムジャグラーEX-TP,462,570,2,0,1/285.0,1/285.0,1/0.0
アイムジャグラーEX-TP,463,654,1,0,1/654.0,1/654.0,1/0.0
アイムジャグラーEX-TP,464,435,0,1,1/435.0,1/0.0,1/435.0
アイムジャグラーEX-TP,478,"2,076",9,3,1/173.0,1/230.7,1/692.0
アイムジャグラーEX-TP,479,"1,413",3,3,1/235.5,1/471.0,1/471.0
アイムジャグラーEX-TP,480,679,1,2,1/226.3,1/679.0,1/339.5
アイムジャグラーEX-TP,481,"1,394",8,1,1/154.9,1/174.2,1/1394.0
アイムジャグラーEX-TP,482,"1,060",2,1,1/353.3,1/530.0,1/1060.0
アイムジャグラーEX-TP,483,214,1,0,1/214.0,1/214.0,1/0.0
アイムジャグラーEX-TP,484,"3,775",14,17,1/121.8,1/269.6,1/222.1
アイムジャグラーEX-TP,485,619,0,2,1/309.5,1/0.0,1/309.5
アイムジャグラーEX-TP,486,"1,673",8,4,1/139.4,1/209.1,1/418.2
アイムジャグラーEX-TP,487,"1,872",4,6,1/187.2,1/468.0,1/312.0
アイムジャグラーEX-TP,488,730,4,0,1/182.5,1/182.5,1/0.0
アイムジャグラーEX-TP,489,"1,639",2,5,1/234.1,1/819.5,1/327.8
アイムジャグラーEX-TP,500,"3,228",9,9,1/179.3,1/358.7,1/358.7
アイムジャグラーEX-TP,501,"4,218",14,13,1/156.2,1/301.3,1/324.5
アイムジャグラーEX-TP,502,"2,181",8,4,1/181.8,1/272.6,1/545.2
アイムジャグラーEX-TP,503,"1,117",1,3,1/279.2,1/1117.0,1/372.3
アイムジャグラーEX-TP,504,689,4,1,1/137.8,1/172.2,1/689.0
アイムジャグラーEX-TP,505,"1,653",8,3,1/150.3,1/206.6,1/551.0
アイムジャグラーEX-TP,506,354,1,0,1/354.0,1/354.0,1/0.0
アイムジャグラーEX-TP,507,"2,814",11,6,1/165.5,1/255.8,1/469.0
アイムジャグラーEX-TP,508,"1,000",1,2,1/333.3,1/1000.0,1/500.0
アイムジャグラーEX-TP,509,796,1,1,1/398.0,1/796.0,1/796.0
アイムジャグラーEX-TP,510,"1,774",3,1,1/443.5,1/591.3,1/1774.0
アイムジャグラーEX-TP,511,"2,565",6,10,1/160.3,1/427.5,1/256.5
マイジャグラーV,444,"3,725",17,9,1/143.3,1/219.1,1/413.9
マイジャグラーV,445,"3,651",7,11,1/202.8,1/521.6,1/331.9
マイジャグラーV,446,"1,308",4,1,1/261.6,1/327.0,1/1308.0
マイジャグラーV,447,"1,034",2,3,1/206.8,1/517.0,1/344.7
マイジャグラーV,448,"3,850",8,8,1/240.6,1/481.2,1/481.2
マイジャグラーV,449,"1,742",8,1,1/193.6,1/217.8,1/1742.0
マイジャグラーV,450,"3,502",21,5,1/134.7,1/166.8,1/700.4
マイジャグラーV,451,641,1,1,1/320.5,1/641.0,1/641.0
マイジャグラーV,452,"2,961",15,3,1/164.5,1/197.4,1/987.0
マイジャグラーV,453,"1,908",4,7,1/173.5,1/477.0,1/272.6
マイジャグラーV,454,"4,709",16,17,1/142.7,1/294.3,1/277.0
マイジャグラーV,455,"2,315",12,4,1/144.7,1/192.9,1/578.8
マイジャグラーV,456,"1,077",5,0,1/215.4,1/215.4,1/0.0
マイジャグラーV,465,"3,924",12,6,1/218.0,1/327.0,1/654.0
マイジャグラーV,466,"1,739",7,2,1/193.2,1/248.4,1/869.5
マイジャグラーV,467,"1,616",8,1,1/179.6,1/202.0,1/1616.0
マイジャグラーV,468,"1,207",4,3,1/172.4,1/301.8,1/402.3
マイジャグラーV,469,"1,146",5,3,1/143.2,1/229.2,1/382.0
マイジャグラーV,470,"6,453",25,23,1/134.4,1/258.1,1/280.6
マイジャグラーV,471,614,1,2,1/204.7,1/614.0,1/307.0
マイジャグラーV,472,"1,922",6,6,1/160.2,1/320.3,1/320.3
マイジャグラーV,473,"1,112",3,0,1/370.7,1/370.7,1/0.0
マイジャグラーV,474,"1,542",5,1,1/257.0,1/308.4,1/1542.0
マイジャグラーV,475,"2,377",3,5,1/297.1,1/792.3,1/475.4
マイジャグラーV,476,510,0,1,1/510.0,1/0.0,1/510.0
マイジャグラーV,477,"2,474",7,3,1/247.4,1/353.4,1/824.7
ゴーゴージャグラー3,543,883,1,2,1/294.3,1/883.0,1/441.5
ゴーゴージャグラー3,544,837,1,1,1/418.5,1/837.0,1/837.0
ゴーゴージャグラー3,545,"3,276",10,12,1/148.9,1/327.6,1/273.0
ゴーゴージャグラー3,546,"3,074",11,9,1/153.7,1/279.5,1/341.6
ゴーゴージャグラー3,547,770,2,2,1/192.5,1/385.0,1/385.0
ゴーゴージャグラー3,548,891,2,2,1/222.8,1/445.5,1/445.5
ゴーゴージャグラー3,549,"3,906",14,9,1/169.8,1/279.0,1/434.0
ゴーゴージャグラー3,550,915,1,3,1/228.8,1/915.0,1/305.0
ゴーゴージャグラー3,551,"1,061",3,3,1/176.8,1/353.7,1/353.7
ゴーゴージャグラー3,552,"3,376",15,12,1/125.0,1/225.1,1/281.3
ゴーゴージャグラー3,553,"1,336",6,5,1/121.5,1/222.7,1/267.2
ゴーゴージャグラー3,554,"1,459",1,2,1/486.3,1/1459.0,1/729.5
ゴーゴージャグラー3,555,"3,973",17,15,1/124.2,1/233.7,1/264.9
ゴーゴージャグラー3,556,"1,125",2,2,1/281.2,1/562.5,1/562.5
スマスロ北斗の拳,648,"3,349",23,8,1/108.0,1/145.6,1/418.6
スマスロ北斗の拳,649,"4,471",39,8,1/95.1,1/114.6,1/558.9
スマスロ北斗の拳,650,"3,301",25,8,1/100.0,1/132.0,1/412.6
スマスロ北斗の拳,651,"2,526",46,3,1/51.6,1/54.9,1/842.0
スマスロ北斗の拳,652,"3,242",18,5,1/141.0,1/180.1,1/648.4
スマスロ北斗の拳,653,817,8,1,1/90.8,1/102.1,1/817.0
スマスロ北斗の拳,654,"2,902",16,6,1/131.9,1/181.4,1/483.7
スマスロ北斗の拳,655,"2,537",13,4,1/149.2,1/195.2,1/634.2
スマスロ北斗の拳,656,"2,776",21,6,1/102.8,1/132.2,1/462.7
スマスロ北斗の拳,657,"2,740",22,8,1/91.3,1/124.5,1/342.5
スマスロ北斗の拳,658,"2,858",18,5,1/124.3,1/158.8,1/571.6
スマスロ北斗の拳,659,"3,928",32,10,1/93.5,1/122.8,1/392.8
スマスロ北斗の拳,660,"1,379",16,5,1/65.7,1/86.2,1/275.8
スマスロ北斗の拳,661,"2,924",27,8,1/83.5,1/108.3,1/365.5
沖ドキ!GOLD‐30,526,950,0,1,1/950.0,1/0.0,1/950.0
沖ドキ!GOLD‐30,527,215,0,1,1/215.0,1/0.0,1/215.0
沖ドキ!GOLD‐30,528,933,11,3,1/66.6,1/84.8,1/311.0
沖ドキ!GOLD‐30,529,118,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,530,"1,847",20,11,1/59.6,1/92.3,1/167.9
沖ドキ!GOLD‐30,531,331,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,532,655,5,2,1/93.6,1/131.0,1/327.5
