機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"2,491",-717,7,5,0,1/207.6,1/355.9,1/498.2,1/0.0
アイムジャグラーEX-TP,320,"2,883","-1,286",7,4,0,1/262.1,1/411.9,1/720.8,1/0.0
アイムジャグラーEX-TP,321,"3,149",+160,14,9,0,1/136.9,1/224.9,1/349.9,1/0.0
アイムジャグラーEX-TP,322,"3,100",+355,12,9,0,1/147.6,1/258.3,1/344.4,1/0.0
アイムジャグラーEX-TP,323,"1,951","-1,273",3,4,0,1/278.7,1/650.3,1/487.8,1/0.0
アイムジャグラーEX-TP,324,672,-28,3,1,0,1/168.0,1/224.0,1/672.0,1/0.0
アイムジャグラーEX-TP,325,"3,743",-878,11,7,0,1/207.9,1/340.3,1/534.7,1/0.0
スマスロ北斗の拳,342,"3,745",-737,35,8,0,1/87.1,1/107.0,1/468.1,1/0.0
スマスロ北斗の拳,343,"2,205","-1,972",7,4,0,1/200.5,1/315.0,1/551.2,1/0.0
スマスロ北斗の拳,344,"2,287","-1,026",15,6,0,1/108.9,1/152.5,1/381.2,1/0.0
スマスロ北斗の拳,345,"1,992","-1,324",11,7,0,1/110.7,1/181.1,1/284.6,1/0.0
スマスロ北斗の拳,346,"2,241","-1,031",17,3,0,1/112.0,1/131.8,1/747.0,1/0.0
スマスロ北斗の拳,347,"1,301",-458,10,5,0,1/86.7,1/130.1,1/260.2,1/0.0
スマスロ北斗の拳,348,"2,617","-1,283",21,5,0,1/100.7,1/124.6,1/523.4,1/0.0
マイジャグラーV,313,"1,205","-1,153",1,2,0,1/401.7,1/1205.0,1/602.5,1/0.0
マイジャグラーV,314,"3,925",-865,10,11,0,1/186.9,1/392.5,1/356.8,1/0.0
マイジャグラーV,315,"2,190",-444,7,6,0,1/168.5,1/312.9,1/365.0,1/0.0
マイジャグラーV,316,"5,193",-487,15,18,0,1/157.4,1/346.2,1/288.5,1/0.0
マイジャグラーV,317,"3,440",-449,10,11,0,1/163.8,1/344.0,1/312.7,1/0.0
マイジャグラーV,318,"2,195","-1,042",3,7,0,1/219.5,1/731.7,1/313.6,1/0.0
甲鉄城のカバネリ,398,131,+271,0,2,3,1/26.2,1/0.0,1/65.5,1/43.7
甲鉄城のカバネリ,399,279,-153,0,2,2,1/69.8,1/0.0,1/139.5,1/139.5
甲鉄城のカバネリ,400,222,+64,0,1,4,1/44.4,1/0.0,1/222.0,1/55.5
甲鉄城のカバネリ,401,280,+207,0,1,4,1/56.0,1/0.0,1/280.0,1/70.0
甲鉄城のカバネリ,402,"2,065","+1,308",0,10,32,1/49.2,1/0.0,1/206.5,1/64.5
ゴッドイーター リザレクション,370,"1,233","-1,610",0,5,8,1/94.8,1/0.0,1/246.6,1/154.1
ゴッドイーター リザレクション,371,"2,041","-1,345",0,5,19,1/85.0,1/0.0,1/408.2,1/107.4
ゴッドイーター リザレクション,372,"2,601",-262,0,7,33,1/65.0,1/0.0,1/371.6,1/78.8
ゴッドイーター リザレクション,373,"2,584","+4,600",0,6,71,1/33.6,1/0.0,1/430.7,1/36.4
ハッピージャグラーVIII,330,"3,100","-1,309",7,7,0,1/221.4,1/442.9,1/442.9,1/0.0
ハッピージャグラーVIII,331,"2,228",-636,7,4,0,1/202.5,1/318.3,1/557.0,1/0.0
ハッピージャグラーVIII,332,"1,363",-184,6,1,0,1/194.7,1/227.2,1/1363.0,1/0.0
ハッピージャグラーVIII,333,"4,265",+395,19,7,0,1/164.0,1/224.5,1/609.3,1/0.0
ハナハナホウオウ～天翔～,424,"1,236",-711,2,1,0,1/412.0,1/618.0,1/1236.0,1/0.0
ハナハナホウオウ～天翔～,425,193,-260,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,426,689,-71,3,0,0,1/229.7,1/229.7,1/0.0,1/0.0
ハナハナホウオウ～天翔～,427,427,-526,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,336,"1,913",-745,5,5,0,1/191.3,1/382.6,1/382.6,1/0.0
ゴーゴージャグラー3,337,"6,314","+1,485",31,18,0,1/128.9,1/203.7,1/350.8,1/0.0
ゴーゴージャグラー3,338,"2,226",-966,6,6,0,1/185.5,1/371.0,1/371.0,1/0.0
ゴールデンカムイ,403,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,404,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,405,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファンキージャグラー2,339,548,+82,3,1,0,1/137.0,1/182.7,1/548.0,1/0.0
ファンキージャグラー2,340,"4,861",+852,23,13,0,1/135.0,1/211.3,1/373.9,1/0.0
ファンキージャグラー2,341,"3,402",+976,16,12,0,1/121.5,1/212.6,1/283.5,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,367,"4,398","+1,816",19,0,12,1/141.9,1/231.5,1/0.0,1/366.5
戦国乙女4 戦乱に閃く炯眼の軍師,368,"1,794","+1,399",9,0,9,1/99.7,1/199.3,1/0.0,1/199.3
戦国乙女4 戦乱に閃く炯眼の軍師,369,"3,103",+589,8,0,8,1/193.9,1/387.9,1/0.0,1/387.9
沖ドキ!GOLD,326,377,-505,0,1,0,1/377.0,1/0.0,1/377.0,1/0.0
沖ドキ!GOLD,327,834,-189,4,4,0,1/104.2,1/208.5,1/208.5,1/0.0
沖ドキ!GOLD,328,"1,121",+936,11,4,0,1/74.7,1/101.9,1/280.2,1/0.0
からくりサーカス,363,"3,292","-3,417",0,9,15,1/137.2,1/0.0,1/365.8,1/219.5
からくりサーカス,364,"3,029","-2,308",0,8,25,1/91.8,1/0.0,1/378.6,1/121.2
ジャグラーガールズ,334,"2,893",+370,13,8,0,1/137.8,1/222.5,1/361.6,1/0.0
ジャグラーガールズ,335,"3,959","+1,149",19,15,0,1/116.4,1/208.4,1/263.9,1/0.0
スマスロキングパルサー,356,764,"-1,112",0,1,0,1/764.0,1/0.0,1/764.0,1/0.0
スマスロキングパルサー,357,719,-791,1,0,0,1/719.0,1/719.0,1/0.0,1/0.0
スマスロ真・北斗無双,349,628,-543,3,0,1,1/157.0,1/209.3,1/0.0,1/628.0
スマスロ真・北斗無双,350,"2,341",-757,15,0,3,1/130.1,1/156.1,1/0.0,1/780.3
ニューゲッターマウス,415,331,-363,0,1,0,1/331.0,1/0.0,1/331.0,1/0.0
ニューゲッターマウス,416,"1,501",+290,7,8,0,1/100.1,1/214.4,1/187.6,1/0.0
ファミスタ回胴版!!,420,"1,407",+523,8,0,0,1/175.9,1/175.9,1/0.0,1/0.0
ファミスタ回胴版!!,421,"1,179",-420,4,1,0,1/235.8,1/294.8,1/1179.0,1/0.0
モンキーターンV,365,"2,863","+4,130",0,12,63,1/38.2,1/0.0,1/238.6,1/45.4
モンキーターンV,366,"1,890","-1,681",0,5,10,1/126.0,1/0.0,1/378.0,1/189.0
