台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"5,273","-1,512",16,9,1/210.9,1/329.6,1/585.9
1002,"6,086",-168,21,19,1/152.2,1/289.8,1/320.3
1003,"3,371","-1,406",6,10,1/210.7,1/561.8,1/337.1
1004,"6,835",+856,27,24,1/134.0,1/253.1,1/284.8
1005,"3,422",-291,12,8,1/171.1,1/285.2,1/427.8
1006,"5,715",+215,21,21,1/136.1,1/272.1,1/272.1
1007,"3,722","-1,562",9,7,1/232.6,1/413.6,1/531.7
1008,"6,113",-709,22,14,1/169.8,1/277.9,1/436.6
1009,"6,981",+382,29,21,1/139.6,1/240.7,1/332.4
1010,"7,204",+618,29,22,1/141.3,1/248.4,1/327.5
1011,"8,780","+2,956",37,40,1/114.0,1/237.3,1/219.5
1012,"5,112",-374,18,13,1/164.9,1/284.0,1/393.2
1013,"5,517",+959,24,14,1/145.2,1/229.9,1/394.1
1014,"5,744",+782,25,15,1/143.6,1/229.8,1/382.9
1015,"7,885",+606,34,20,1/146.0,1/231.9,1/394.2
1016,"4,523",-126,16,12,1/161.5,1/282.7,1/376.9
1017,"7,042","+3,188",38,17,1/128.0,1/185.3,1/414.2
1018,"8,034","+2,953",41,25,1/121.7,1/196.0,1/321.4
1019,"4,956",+312,21,10,1/159.9,1/236.0,1/495.6
1020,"6,517",+676,29,19,1/135.8,1/224.7,1/343.0
1021,"5,871",-700,21,15,1/163.1,1/279.6,1/391.4
1022,"2,541",-803,8,3,1/231.0,1/317.6,1/847.0
1023,"3,678",-344,12,9,1/175.1,1/306.5,1/408.7
1024,"3,256",-274,12,7,1/171.4,1/271.3,1/465.1
1025,"6,559","+2,647",35,19,1/121.5,1/187.4,1/345.2
1026,"2,272","-1,406",5,3,1/284.0,1/454.4,1/757.3
1027,"4,512","-1,394",11,14,1/180.5,1/410.2,1/322.3
1028,"6,109","-1,241",18,18,1/169.7,1/339.4,1/339.4
1029,"6,187","+1,194",30,16,1/134.5,1/206.2,1/386.7
1030,"3,341","-1,347",8,10,1/185.6,1/417.6,1/334.1
1031,"8,119",+465,29,22,1/159.2,1/280.0,1/369.0
1032,"4,941","-1,288",14,10,1/205.9,1/352.9,1/494.1
1033,"4,068",+662,20,6,1/156.5,1/203.4,1/678.0
1034,"6,733","+2,109",33,18,1/132.0,1/204.0,1/374.1
1035,"6,908","+2,832",35,28,1/109.7,1/197.4,1/246.7
1036,"5,633","+1,288",29,12,1/137.4,1/194.2,1/469.4
1037,"8,875","-1,218",26,28,1/164.4,1/341.3,1/317.0
1038,"2,765",-191,11,5,1/172.8,1/251.4,1/553.0
1039,"6,501",-397,21,20,1/158.6,1/309.6,1/325.1
1040,"7,453",+332,33,13,1/162.0,1/225.8,1/573.3
1041,"4,480",-797,14,12,1/172.3,1/320.0,1/373.3
1042,"6,856",+465,28,19,1/145.9,1/244.9,1/360.8
1043,"4,844","-1,182",12,14,1/186.3,1/403.7,1/346.0
1044,"4,139",-732,14,11,1/165.6,1/295.6,1/376.3
1045,"2,567","-2,109",3,3,1/427.8,1/855.7,1/855.7
1046,"3,518","-1,018",9,10,1/185.2,1/390.9,1/351.8
1047,"6,262","+2,568",31,24,1/113.9,1/202.0,1/260.9
1048,"7,095",-97,27,15,1/168.9,1/262.8,1/473.0
1049,"4,307",-615,16,9,1/172.3,1/269.2,1/478.6
1050,"5,756",-174,23,12,1/164.5,1/250.3,1/479.7
1069,"4,988","-1,653",11,16,1/184.7,1/453.5,1/311.8
1070,"4,526",-791,15,11,1/174.1,1/301.7,1/411.5
1071,"7,013",-68,26,19,1/155.8,1/269.7,1/369.1
1072,"6,019","+1,394",32,10,1/143.3,1/188.1,1/601.9
1073,"4,793","-2,126",13,7,1/239.7,1/368.7,1/684.7
1074,"2,635","-1,606",5,4,1/292.8,1/527.0,1/658.8
1075,"5,906",+535,26,14,1/147.7,1/227.2,1/421.9
1076,"4,770",+832,20,13,1/144.5,1/238.5,1/366.9
1077,"8,634","+2,812",37,43,1/107.9,1/233.4,1/200.8
1078,"6,758",-956,19,23,1/160.9,1/355.7,1/293.8
1079,"6,654",+300,26,20,1/144.7,1/255.9,1/332.7
1080,"5,249",-453,19,13,1/164.0,1/276.3,1/403.8
1081,"5,013",-109,20,10,1/167.1,1/250.7,1/501.3
1082,"6,253",-124,24,15,1/160.3,1/260.5,1/416.9
1083,"4,591",-406,17,11,1/164.0,1/270.1,1/417.4
1084,"6,424","+1,006",25,21,1/139.7,1/257.0,1/305.9
1085,"6,115",+38,25,13,1/160.9,1/244.6,1/470.4
1086,"6,362","+1,932",32,17,1/129.8,1/198.8,1/374.2
1087,"2,014",-468,8,0,1/251.8,1/251.8,1/0.0
1088,"4,414","-1,853",10,13,1/191.9,1/441.4,1/339.5
1089,"1,587","-1,335",2,1,1/529.0,1/793.5,1/1587.0
1090,"6,252",+124,25,16,1/152.5,1/250.1,1/390.8
1091,"4,782",-91,16,20,1/132.8,1/298.9,1/239.1
1092,"9,263","+1,288",29,47,1/121.9,1/319.4,1/197.1
1093,"6,696",+947,25,29,1/124.0,1/267.8,1/230.9
1094,"4,594",-868,14,14,1/164.1,1/328.1,1/328.1
1095,"8,340",-41,26,29,1/151.6,1/320.8,1/287.6
1096,"2,777",-826,7,7,1/198.4,1/396.7,1/396.7
1097,"3,680",+91,14,9,1/160.0,1/262.9,1/408.9
1098,"8,058","+3,753",42,33,1/107.4,1/191.9,1/244.2
1099,"2,805",-556,9,7,1/175.3,1/311.7,1/400.7
