機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"2,187",-737,19,4,0,1/95.1,1/115.1,1/546.8,1/0.0
スマスロ北斗の拳,343,932,-51,9,5,0,1/66.6,1/103.6,1/186.4,1/0.0
スマスロ北斗の拳,344,"2,706","-1,999",14,5,0,1/142.4,1/193.3,1/541.2,1/0.0
スマスロ北斗の拳,345,"1,551",-802,9,3,0,1/129.2,1/172.3,1/517.0,1/0.0
スマスロ北斗の拳,346,512,-608,1,1,0,1/256.0,1/512.0,1/512.0,1/0.0
スマスロ北斗の拳,347,769,"-1,074",1,1,0,1/384.5,1/769.0,1/769.0,1/0.0
スマスロ北斗の拳,348,"1,231","-1,271",5,2,0,1/175.9,1/246.2,1/615.5,1/0.0
スマスロ北斗の拳,349,636,-430,4,1,0,1/127.2,1/159.0,1/636.0,1/0.0
アイムジャグラーEX-TP,319,"7,364",-513,25,24,0,1/150.3,1/294.6,1/306.8,1/0.0
アイムジャグラーEX-TP,320,"3,359","-2,508",4,4,0,1/419.9,1/839.8,1/839.8,1/0.0
アイムジャグラーEX-TP,321,"2,093",-327,7,3,0,1/209.3,1/299.0,1/697.7,1/0.0
アイムジャグラーEX-TP,322,"6,175","+1,400",29,18,0,1/131.4,1/212.9,1/343.1,1/0.0
アイムジャグラーEX-TP,323,"4,820",+99,20,9,0,1/166.2,1/241.0,1/535.6,1/0.0
アイムジャグラーEX-TP,324,"4,737",+683,22,11,0,1/143.5,1/215.3,1/430.6,1/0.0
アイムジャグラーEX-TP,325,"3,615","+1,189",19,9,0,1/129.1,1/190.3,1/401.7,1/0.0
マイジャグラーV,313,"5,764",-186,20,17,0,1/155.8,1/288.2,1/339.1,1/0.0
マイジャグラーV,314,"3,678",-942,11,9,0,1/183.9,1/334.4,1/408.7,1/0.0
マイジャグラーV,315,"3,337",-987,10,4,0,1/238.4,1/333.7,1/834.2,1/0.0
マイジャグラーV,316,"4,455",-54,19,8,0,1/165.0,1/234.5,1/556.9,1/0.0
マイジャグラーV,317,"3,824",-52,16,8,0,1/159.3,1/239.0,1/478.0,1/0.0
マイジャグラーV,318,"3,391","-1,640",8,7,0,1/226.1,1/423.9,1/484.4,1/0.0
ハッピージャグラーVIII,326,"2,809",-106,11,6,0,1/165.2,1/255.4,1/468.2,1/0.0
ハッピージャグラーVIII,327,817,-215,3,0,0,1/272.3,1/272.3,1/0.0,1/0.0
ハッピージャグラーVIII,328,"1,847",-25,10,0,0,1/184.7,1/184.7,1/0.0,1/0.0
ハッピージャグラーVIII,329,"3,272",-429,9,9,0,1/181.8,1/363.6,1/363.6,1/0.0
ハッピージャグラーVIII,330,934,-736,0,3,0,1/311.3,1/0.0,1/311.3,1/0.0
ゴーゴージャグラー3,335,"2,594",-32,13,3,0,1/162.1,1/199.5,1/864.7,1/0.0
ゴーゴージャグラー3,336,"5,255",-314,19,22,0,1/128.2,1/276.6,1/238.9,1/0.0
