台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"2,711",-815,8,4,1/225.9,1/338.9,1/677.8
1002,"5,546",+618,20,28,1/115.5,1/277.3,1/198.1
1003,"4,130",+559,20,7,1/153.0,1/206.5,1/590.0
1004,"7,412","+2,576",38,20,1/127.8,1/195.1,1/370.6
1005,"1,210",+362,7,0,1/172.9,1/172.9,1/0.0
1006,"6,377","+1,065",26,20,1/138.6,1/245.3,1/318.9
1007,"1,508",-462,5,2,1/215.4,1/301.6,1/754.0
1008,"2,082",-26,6,12,1/115.7,1/347.0,1/173.5
1009,"1,035",-332,2,2,1/258.8,1/517.5,1/517.5
1010,"3,932",-121,15,9,1/163.8,1/262.1,1/436.9
1011,"6,139",+865,28,15,1/142.8,1/219.2,1/409.3
1012,"4,972",+241,21,7,1/177.6,1/236.8,1/710.3
1013,565,-409,1,1,1/282.5,1/565.0,1/565.0
1014,"1,779",+74,8,1,1/197.7,1/222.4,1/1779.0
1015,"5,374","+1,465",24,19,1/125.0,1/223.9,1/282.8
1016,"3,054",+218,15,5,1/152.7,1/203.6,1/610.8
1017,"1,992",-268,8,3,1/181.1,1/249.0,1/664.0
1018,"4,216",+97,15,17,1/131.8,1/281.1,1/248.0
1019,"5,208",-138,16,22,1/137.1,1/325.5,1/236.7
1020,"3,500",+206,15,9,1/145.8,1/233.3,1/388.9
1021,"3,693","-1,312",8,12,1/184.7,1/461.6,1/307.8
1022,586,-521,0,1,1/586.0,1/0.0,1/586.0
1023,"4,666",+994,20,17,1/126.1,1/233.3,1/274.5
1024,"6,131",+206,24,18,1/146.0,1/255.5,1/340.6
1025,"2,109",-750,6,2,1/263.6,1/351.5,1/1054.5
1026,"2,124",-685,6,4,1/212.4,1/354.0,1/531.0
1027,"5,125",-924,18,10,1/183.0,1/284.7,1/512.5
1028,637,-415,1,1,1/318.5,1/637.0,1/637.0
1029,"4,044",-32,13,11,1/168.5,1/311.1,1/367.6
1030,"5,107","+2,021",25,21,1/111.0,1/204.3,1/243.2
1031,841,+109,5,0,1/168.2,1/168.2,1/0.0
1032,973,-462,2,1,1/324.3,1/486.5,1/973.0
1033,"5,413",+194,21,14,1/154.7,1/257.8,1/386.6
1034,"1,559",-85,6,6,1/129.9,1/259.8,1/259.8
1035,"4,965",+685,24,9,1/150.5,1/206.9,1/551.7
1036,"8,555",+391,32,22,1/158.4,1/267.3,1/388.9
1037,"5,044","+1,924",28,13,1/123.0,1/180.1,1/388.0
1038,"6,407",-115,20,28,1/133.5,1/320.4,1/228.8
1039,"7,347","-1,288",20,26,1/159.7,1/367.4,1/282.6
1040,"1,548",-550,5,2,1/221.1,1/309.6,1/774.0
1041,"5,498","+1,632",26,18,1/125.0,1/211.5,1/305.4
1042,"3,518",+15,14,8,1/159.9,1/251.3,1/439.8
1043,"1,440",-226,6,0,1/240.0,1/240.0,1/0.0
1044,"3,359",-826,11,6,1/197.6,1/305.4,1/559.8
1045,938,-409,2,1,1/312.7,1/469.0,1/938.0
1046,"8,503","+1,041",35,32,1/126.9,1/242.9,1/265.7
1047,"3,398",+285,14,11,1/135.9,1/242.7,1/308.9
1048,"6,844","+1,453",29,30,1/116.0,1/236.0,1/228.1
1049,"1,220",+21,5,2,1/174.3,1/244.0,1/610.0
1050,"2,949",-821,9,9,1/163.8,1/327.7,1/327.7
1069,"2,708",-32,12,2,1/193.4,1/225.7,1/1354.0
1070,"3,344",-915,9,9,1/185.8,1/371.6,1/371.6
1071,"1,524",-268,5,4,1/169.3,1/304.8,1/381.0
1072,"3,796",-226,15,7,1/172.5,1/253.1,1/542.3
1073,"6,880",-124,23,26,1/140.4,1/299.1,1/264.6
1074,"1,420",-185,4,5,1/157.8,1/355.0,1/284.0
1075,"3,653",-362,13,6,1/192.3,1/281.0,1/608.8
1076,"1,763","-1,182",3,2,1/352.6,1/587.7,1/881.5
1077,"4,665",+947,22,16,1/122.8,1/212.0,1/291.6
1078,"4,395","+2,462",24,14,1/115.7,1/183.1,1/313.9
1079,"3,790",-209,14,8,1/172.3,1/270.7,1/473.8
1080,"4,906","-1,229",13,13,1/188.7,1/377.4,1/377.4
1081,"5,663",+256,20,20,1/141.6,1/283.1,1/283.1
1082,"3,307",+912,15,13,1/118.1,1/220.5,1/254.4
1083,"6,007","-1,735",15,18,1/182.0,1/400.5,1/333.7
1084,"2,270",-191,9,3,1/189.2,1/252.2,1/756.7
1085,"4,492",+3,17,7,1/187.2,1/264.2,1/641.7
1086,469,-632,0,0,1/0.0,1/0.0,1/0.0
1087,"5,894","+1,124",27,14,1/143.8,1/218.3,1/421.0
1088,"1,511",-115,6,2,1/188.9,1/251.8,1/755.5
1089,"3,358",-838,11,5,1/209.9,1/305.3,1/671.6
1090,"8,923","-1,182",22,37,1/151.2,1/405.6,1/241.2
1091,"9,014",+41,31,28,1/152.8,1/290.8,1/321.9
1092,"5,799",+818,24,23,1/123.4,1/241.6,1/252.1
1093,"4,063",-885,12,12,1/169.3,1/338.6,1/338.6
1094,"7,181","+1,826",34,23,1/126.0,1/211.2,1/312.2
1095,"1,139",-150,4,2,1/189.8,1/284.8,1/569.5
1096,"5,058",-756,16,18,1/148.8,1/316.1,1/281.0
1097,"4,298",+756,21,13,1/126.4,1/204.7,1/330.6
1098,"1,607",-703,4,3,1/229.6,1/401.8,1/535.7
1099,"2,210","-1,065",4,5,1/245.6,1/552.5,1/442.0
