機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"2,389","+1,088",13,8,0,1/113.8,1/183.8,1/298.6,1/0.0
アイムジャグラーEX-TP,320,"3,186",-126,11,9,0,1/159.3,1/289.6,1/354.0,1/0.0
アイムジャグラーEX-TP,321,278,-354,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,322,"1,080",-943,0,1,0,1/1080.0,1/0.0,1/1080.0,1/0.0
アイムジャグラーEX-TP,323,"1,232",+498,7,4,0,1/112.0,1/176.0,1/308.0,1/0.0
アイムジャグラーEX-TP,324,"1,824",-480,5,5,0,1/182.4,1/364.8,1/364.8,1/0.0
アイムジャグラーEX-TP,325,835,-308,3,0,0,1/278.3,1/278.3,1/0.0,1/0.0
スマスロ北斗の拳,342,"1,705","-2,092",4,2,0,1/284.2,1/426.2,1/852.5,1/0.0
スマスロ北斗の拳,343,"1,349","+4,147",46,2,0,1/28.1,1/29.3,1/674.5,1/0.0
スマスロ北斗の拳,344,"1,982",+784,27,6,0,1/60.1,1/73.4,1/330.3,1/0.0
スマスロ北斗の拳,345,192,+127,3,1,0,1/48.0,1/64.0,1/192.0,1/0.0
スマスロ北斗の拳,346,"1,609",-778,11,3,0,1/114.9,1/146.3,1/536.3,1/0.0
スマスロ北斗の拳,347,647,"+2,614",30,2,0,1/20.2,1/21.6,1/323.5,1/0.0
スマスロ北斗の拳,348,441,+677,10,1,0,1/40.1,1/44.1,1/441.0,1/0.0
マイジャグラーV,313,"3,218",-749,10,5,0,1/214.5,1/321.8,1/643.6,1/0.0
マイジャグラーV,314,"3,470",-237,13,8,0,1/165.2,1/266.9,1/433.8,1/0.0
マイジャグラーV,315,"1,465",+39,6,6,0,1/122.1,1/244.2,1/244.2,1/0.0
マイジャグラーV,316,"6,602",+430,26,21,0,1/140.5,1/253.9,1/314.4,1/0.0
マイジャグラーV,317,"1,984",+520,10,6,0,1/124.0,1/198.4,1/330.7,1/0.0
マイジャグラーV,318,"1,357",+262,6,3,0,1/150.8,1/226.2,1/452.3,1/0.0
Lゴッドイーター リザレクション,370,"3,530","-1,447",0,8,34,1/84.0,1/0.0,1/441.2,1/103.8
Lゴッドイーター リザレクション,371,"2,371",+428,0,6,37,1/55.1,1/0.0,1/395.2,1/64.1
Lゴッドイーター リザレクション,372,"1,682","+2,944",0,9,43,1/32.3,1/0.0,1/186.9,1/39.1
Lゴッドイーター リザレクション,373,"4,029","-1,544",0,11,39,1/80.6,1/0.0,1/366.3,1/103.3
ハッピージャグラーVIII,330,"1,420",+67,6,3,0,1/157.8,1/236.7,1/473.3,1/0.0
ハッピージャグラーVIII,331,"1,057",-409,3,0,0,1/352.3,1/352.3,1/0.0,1/0.0
ハッピージャグラーVIII,332,"3,209",-135,14,5,0,1/168.9,1/229.2,1/641.8,1/0.0
ハッピージャグラーVIII,333,"1,851","-1,037",3,6,0,1/205.7,1/617.0,1/308.5,1/0.0
ハナハナホウオウ～天翔～,424,737,-755,0,1,0,1/737.0,1/0.0,1/737.0,1/0.0
ハナハナホウオウ～天翔～,425,795,-737,0,2,0,1/397.5,1/0.0,1/397.5,1/0.0
ハナハナホウオウ～天翔～,426,"2,952",-399,11,5,0,1/184.5,1/268.4,1/590.4,1/0.0
ハナハナホウオウ～天翔～,427,"1,054",-525,1,4,0,1/210.8,1/1054.0,1/263.5,1/0.0
甲鉄城のカバネリ,399,"1,636",-794,0,4,12,1/102.2,1/0.0,1/409.0,1/136.3
甲鉄城のカバネリ,400,722,+367,0,4,11,1/48.1,1/0.0,1/180.5,1/65.6
甲鉄城のカバネリ,401,682,-182,0,4,4,1/85.2,1/0.0,1/170.5,1/170.5
甲鉄城のカバネリ,402,"1,294",+580,0,10,16,1/49.8,1/0.0,1/129.4,1/80.9
ゴーゴージャグラー3,336,"3,375",+844,18,7,0,1/135.0,1/187.5,1/482.1,1/0.0
ゴーゴージャグラー3,337,"3,764","-1,070",10,15,0,1/150.6,1/376.4,1/250.9,1/0.0
ゴーゴージャグラー3,338,"2,594",-283,9,11,0,1/129.7,1/288.2,1/235.8,1/0.0
ゴールデンカムイ,403,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,404,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,405,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファンキージャグラー2,339,"1,766",+409,10,4,0,1/126.1,1/176.6,1/441.5,1/0.0
ファンキージャグラー2,340,"1,272",+547,7,4,0,1/115.6,1/181.7,1/318.0,1/0.0
ファンキージャグラー2,341,"1,142",-510,3,1,0,1/285.5,1/380.7,1/1142.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,367,"1,568","-1,951",3,0,1,1/392.0,1/522.7,1/0.0,1/1568.0
戦国乙女4 戦乱に閃く炯眼の軍師,368,133,-209,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,369,"1,876","-1,998",4,0,2,1/312.7,1/469.0,1/0.0,1/938.0
沖ドキ!GOLD,326,"1,716",-122,10,5,0,1/114.4,1/171.6,1/343.2,1/0.0
沖ドキ!GOLD,327,551,-829,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,328,211,+194,2,2,0,1/52.8,1/105.5,1/105.5,1/0.0
からくりサーカス,363,691,"+1,018",0,3,18,1/32.9,1/0.0,1/230.3,1/38.4
からくりサーカス,364,"2,224","+2,075",0,8,35,1/51.7,1/0.0,1/278.0,1/63.5
ジャグラーガールズ,334,"1,875",-861,4,6,0,1/187.5,1/468.8,1/312.5,1/0.0
ジャグラーガールズ,335,"1,363",-233,5,2,0,1/194.7,1/272.6,1/681.5,1/0.0
スマスロキングパルサー,356,337,-9,1,2,0,1/112.3,1/337.0,1/168.5,1/0.0
スマスロキングパルサー,357,234,-81,1,0,0,1/234.0,1/234.0,1/0.0,1/0.0
スマスロ真・北斗無双,349,"2,610","-3,441",6,0,5,1/237.3,1/435.0,1/0.0,1/522.0
スマスロ真・北斗無双,350,"2,039",+77,15,0,2,1/119.9,1/135.9,1/0.0,1/1019.5
ニューゲッターマウス,415,"1,471",+688,10,3,0,1/113.2,1/147.1,1/490.3,1/0.0
ニューゲッターマウス,416,906,-76,4,2,0,1/151.0,1/226.5,1/453.0,1/0.0
ファミスタ回胴版!!,420,450,-489,1,0,0,1/450.0,1/450.0,1/0.0,1/0.0
ファミスタ回胴版!!,421,"1,714",-157,5,6,0,1/155.8,1/342.8,1/285.7,1/0.0
モンキーターンV,365,"3,127",+934,0,9,39,1/65.1,1/0.0,1/347.4,1/80.2
モンキーターンV,366,963,-96,0,4,8,1/80.2,1/0.0,1/240.8,1/120.4
主役は銭形4,353,"1,078","-1,181",0,2,3,1/215.6,1/0.0,1/539.0,1/359.3
主役は銭形4,354,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
交響詩篇エウレカセブン4 HI-EVOLUTION,351,717,-926,0,0,1,1/717.0,1/0.0,1/0.0,1/717.0
交響詩篇エウレカセブン4 HI-EVOLUTION,352,322,+279,0,1,2,1/107.3,1/0.0,1/322.0,1/161.0
戦姫絶唱シンフォギア 正義の歌,376,"1,437","-1,662",0,3,7,1/143.7,1/0.0,1/479.0,1/205.3
戦姫絶唱シンフォギア 正義の歌,377,"2,897","+1,652",0,11,65,1/38.1,1/0.0,1/263.4,1/44.6
押忍！番長4,374,"4,044","-2,967",0,9,28,1/109.3,1/0.0,1/449.3,1/144.4
押忍！番長4,375,"2,212",+816,0,7,28,1/63.2,1/0.0,1/316.0,1/79.0
新鬼武者2,394,479,+992,0,0,16,1/29.9,1/0.0,1/0.0,1/29.9
新鬼武者2,395,701,-676,0,0,1,1/701.0,1/0.0,1/0.0,1/701.0
炎炎ノ消防隊,392,"5,227","+1,582",0,17,44,1/85.7,1/0.0,1/307.5,1/118.8
炎炎ノ消防隊,393,803,"+1,181",0,1,12,1/61.8,1/0.0,1/803.0,1/66.9
ニューパルサーSP4 with 太鼓の達人,329,"2,282",+9,9,6,0,1/152.1,1/253.6,1/380.3,1/0.0
ラブ嬢3～Wご指名はいかがですか?～,355,313,+18,0,1,2,1/104.3,1/0.0,1/313.0,1/156.5
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,358,616,-503,3,0,3,1/102.7,1/205.3,1/0.0,1/205.3
転生したらスライムだった件,359,721,-445,0,1,5,1/120.2,1/0.0,1/721.0,1/144.2
マジカルハロウィン8,360,236,+595,4,0,10,1/16.9,1/59.0,1/0.0,1/23.6
ソードアート・オンライン,361,953,-657,0,9,9,1/52.9,1/0.0,1/105.9,1/105.9
L賞金首Angel,362,"3,048",-766,0,4,22,1/117.2,1/0.0,1/762.0,1/138.5
マクロスフロンティア4,378,610,-512,2,0,2,1/152.5,1/305.0,1/0.0,1/305.0
ひぐらしのなく頃に 業,379,347,+17,1,1,0,1/173.5,1/347.0,1/347.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,380,712,"+10,427",0,6,50,1/12.7,1/0.0,1/118.7,1/14.2
革命機ヴァルヴレイヴ,381,"1,462",+854,18,1,4,1/63.6,1/81.2,1/1462.0,1/365.5
ゴジラ対エヴァンゲリオン,382,336,"+1,540",6,0,10,1/21.0,1/56.0,1/0.0,1/33.6
忍魂参 ～奥義皆伝ノ章～,383,"1,933",-929,0,6,12,1/107.4,1/0.0,1/322.2,1/161.1
痛いのは嫌なので防御力に極振りしたいと思います。,384,"3,163","-2,497",8,7,0,1/210.9,1/395.4,1/451.9,1/0.0
Lゾンビランドサガ,385,"2,676",-713,27,0,4,1/86.3,1/99.1,1/0.0,1/669.0
バイオハザード:ヴェンデッタ,386,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,387,675,-670,0,5,2,1/96.4,1/0.0,1/135.0,1/337.5
GI優駿倶楽部黄金,388,955,"-1,315",0,2,0,1/477.5,1/0.0,1/477.5,1/0.0
ガールズ&パンツァー 最終章,389,874,"-1,169",2,4,0,1/145.7,1/437.0,1/218.5,1/0.0
グランベルム,390,"3,530",-421,60,0,53,1/31.2,1/58.8,1/0.0,1/66.6
押忍!番長ZERO,391,507,-140,0,1,8,1/56.3,1/0.0,1/507.0,1/63.4
黄門ちゃま喝2,396,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファイヤードリフト,397,714,-400,3,0,0,1/238.0,1/238.0,1/0.0,1/0.0
ペルソナ5,398,405,+101,5,0,7,1/33.8,1/81.0,1/0.0,1/57.9
バジリスク絆2,414,934,-459,6,0,3,1/103.8,1/155.7,1/0.0,1/311.3
ハイハイシオサイ,417,964,+235,6,6,0,1/80.3,1/160.7,1/160.7,1/0.0
ケロット4,418,605,-487,1,0,0,1/605.0,1/605.0,1/0.0,1/0.0
忍者じゃじゃ丸くん,419,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
新ハナビ,422,"4,009",-273,14,9,0,1/174.3,1/286.4,1/445.4,1/0.0
クランキークレスト,423,"2,805",+159,11,10,0,1/133.6,1/255.0,1/280.5,1/0.0
ニューパルサーSPⅢ,428,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
うまい棒,429,441,+569,4,0,0,1/110.2,1/110.2,1/0.0,1/0.0
