機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"2,386",-292,24,7,0,1/77.0,1/99.4,1/340.9,1/0.0
スマスロ北斗の拳,343,689,+168,9,1,0,1/68.9,1/76.6,1/689.0,1/0.0
スマスロ北斗の拳,344,"1,816","-1,040",12,5,0,1/106.8,1/151.3,1/363.2,1/0.0
スマスロ北斗の拳,345,"1,111",-347,9,2,0,1/101.0,1/123.4,1/555.5,1/0.0
スマスロ北斗の拳,346,"1,351","-1,163",7,2,0,1/150.1,1/193.0,1/675.5,1/0.0
スマスロ北斗の拳,347,"2,176","-1,425",12,3,0,1/145.1,1/181.3,1/725.3,1/0.0
スマスロ北斗の拳,348,"1,341",-962,7,2,0,1/149.0,1/191.6,1/670.5,1/0.0
スマスロ北斗の拳,349,"1,419",-895,8,2,0,1/141.9,1/177.4,1/709.5,1/0.0
アイムジャグラーEX-TP,319,"1,056",-724,2,1,0,1/352.0,1/528.0,1/1056.0,1/0.0
アイムジャグラーEX-TP,320,"3,096",+269,13,7,0,1/154.8,1/238.2,1/442.3,1/0.0
アイムジャグラーEX-TP,321,"1,287",-980,1,3,0,1/321.8,1/1287.0,1/429.0,1/0.0
アイムジャグラーEX-TP,322,"6,921",-1,23,24,0,1/147.3,1/300.9,1/288.4,1/0.0
アイムジャグラーEX-TP,323,"3,286",+329,13,9,0,1/149.4,1/252.8,1/365.1,1/0.0
アイムジャグラーEX-TP,324,"2,005",-205,8,2,0,1/200.5,1/250.6,1/1002.5,1/0.0
アイムジャグラーEX-TP,325,"1,971",-349,7,3,0,1/197.1,1/281.6,1/657.0,1/0.0
マイジャグラーV,313,"2,658",-189,11,5,0,1/166.1,1/241.6,1/531.6,1/0.0
マイジャグラーV,314,"4,976",+504,21,13,0,1/146.4,1/237.0,1/382.8,1/0.0
マイジャグラーV,315,"4,251",-763,14,11,0,1/170.0,1/303.6,1/386.5,1/0.0
マイジャグラーV,316,"3,083",-355,11,7,0,1/171.3,1/280.3,1/440.4,1/0.0
マイジャグラーV,317,"3,046",-331,11,8,0,1/160.3,1/276.9,1/380.8,1/0.0
マイジャグラーV,318,"6,227","+1,955",29,18,0,1/132.5,1/214.7,1/345.9,1/0.0
ハッピージャグラーVIII,326,"2,037",+76,9,4,0,1/156.7,1/226.3,1/509.2,1/0.0
ハッピージャグラーVIII,327,652,-251,2,1,0,1/217.3,1/326.0,1/652.0,1/0.0
ハッピージャグラーVIII,328,"4,911",-360,16,18,0,1/144.4,1/306.9,1/272.8,1/0.0
ハッピージャグラーVIII,329,"1,015",+36,5,1,0,1/169.2,1/203.0,1/1015.0,1/0.0
ハッピージャグラーVIII,330,"4,799",+723,16,25,0,1/117.0,1/299.9,1/192.0,1/0.0
ゴーゴージャグラー3,335,"2,357","-1,578",3,9,0,1/196.4,1/785.7,1/261.9,1/0.0
ゴーゴージャグラー3,336,"2,788",-944,8,7,0,1/185.9,1/348.5,1/398.3,1/0.0
ゴーゴージャグラー3,337,"1,527",-84,7,1,0,1/190.9,1/218.1,1/1527.0,1/0.0
ゴーゴージャグラー3,338,"3,886",-898,13,10,0,1/169.0,1/298.9,1/388.6,1/0.0
ハナハナホウオウ～天翔～-30,426,24,-46,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,427,220,-221,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,428,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,429,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,374,354,-136,0,1,2,1/118.0,1/0.0,1/354.0,1/177.0
押忍！番長4,375,"1,529",-877,0,1,5,1/254.8,1/0.0,1/1529.0,1/305.8
押忍！番長4,376,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,377,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,371,946,"+1,438",0,1,14,1/63.1,1/0.0,1/946.0,1/67.6
ゴッドイーター リザレクション,372,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,373,"1,165",-619,0,2,6,1/145.6,1/0.0,1/582.5,1/194.2
ファンキージャグラー2,339,"2,978",-913,8,7,0,1/198.5,1/372.2,1/425.4,1/0.0
ファンキージャグラー2,340,"1,889",-91,6,7,0,1/145.3,1/314.8,1/269.9,1/0.0
ファンキージャグラー2,341,"4,479",+369,20,12,0,1/140.0,1/223.9,1/373.2,1/0.0
