機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"1,265",4,0,1/316.2,1/316.2,1/0.0
アイムジャグラーEX-TP,462,"2,194",9,6,1/146.3,1/243.8,1/365.7
アイムジャグラーEX-TP,463,"5,079",15,18,1/153.9,1/338.6,1/282.2
アイムジャグラーEX-TP,464,565,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,478,"2,348",6,3,1/260.9,1/391.3,1/782.7
アイムジャグラーEX-TP,479,"2,480",8,3,1/225.5,1/310.0,1/826.7
アイムジャグラーEX-TP,480,"1,118",1,0,1/1118.0,1/1118.0,1/0.0
アイムジャグラーEX-TP,481,"2,658",13,7,1/132.9,1/204.5,1/379.7
アイムジャグラーEX-TP,482,"3,188",14,8,1/144.9,1/227.7,1/398.5
アイムジャグラーEX-TP,483,"1,436",4,3,1/205.1,1/359.0,1/478.7
アイムジャグラーEX-TP,484,"2,155",6,7,1/165.8,1/359.2,1/307.9
アイムジャグラーEX-TP,485,"3,112",10,12,1/141.5,1/311.2,1/259.3
アイムジャグラーEX-TP,486,532,2,0,1/266.0,1/266.0,1/0.0
アイムジャグラーEX-TP,487,"6,396",30,20,1/127.9,1/213.2,1/319.8
アイムジャグラーEX-TP,488,390,0,1,1/390.0,1/0.0,1/390.0
アイムジャグラーEX-TP,489,"2,262",10,7,1/133.1,1/226.2,1/323.1
アイムジャグラーEX-TP,500,"5,661",31,16,1/120.4,1/182.6,1/353.8
アイムジャグラーEX-TP,501,853,1,0,1/853.0,1/853.0,1/0.0
アイムジャグラーEX-TP,502,340,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,503,"5,564",22,14,1/154.6,1/252.9,1/397.4
アイムジャグラーEX-TP,504,"2,495",8,7,1/166.3,1/311.9,1/356.4
アイムジャグラーEX-TP,505,"1,017",2,1,1/339.0,1/508.5,1/1017.0
アイムジャグラーEX-TP,506,"4,639",24,18,1/110.5,1/193.3,1/257.7
アイムジャグラーEX-TP,507,"1,809",7,5,1/150.8,1/258.4,1/361.8
アイムジャグラーEX-TP,508,"4,665",23,10,1/141.4,1/202.8,1/466.5
アイムジャグラーEX-TP,509,"1,995",6,5,1/181.4,1/332.5,1/399.0
アイムジャグラーEX-TP,510,"3,142",11,7,1/174.6,1/285.6,1/448.9
アイムジャグラーEX-TP,511,"3,225",14,3,1/189.7,1/230.4,1/1075.0
マイジャグラーV,444,"6,666",28,13,1/162.6,1/238.1,1/512.8
マイジャグラーV,445,"3,933",16,11,1/145.7,1/245.8,1/357.5
マイジャグラーV,446,"3,635",10,5,1/242.3,1/363.5,1/727.0
マイジャグラーV,447,"4,729",23,8,1/152.5,1/205.6,1/591.1
マイジャグラーV,448,"3,755",17,6,1/163.3,1/220.9,1/625.8
マイジャグラーV,449,"1,424",3,1,1/356.0,1/474.7,1/1424.0
マイジャグラーV,450,"4,255",15,14,1/146.7,1/283.7,1/303.9
マイジャグラーV,451,"3,839",13,9,1/174.5,1/295.3,1/426.6
マイジャグラーV,452,"4,135",22,12,1/121.6,1/188.0,1/344.6
マイジャグラーV,453,"3,314",8,14,1/150.6,1/414.2,1/236.7
マイジャグラーV,454,"6,437",23,24,1/137.0,1/279.9,1/268.2
マイジャグラーV,455,"2,491",6,5,1/226.5,1/415.2,1/498.2
マイジャグラーV,456,"3,955",11,14,1/158.2,1/359.5,1/282.5
マイジャグラーV,465,"5,327",16,16,1/166.5,1/332.9,1/332.9
マイジャグラーV,466,"2,644",6,6,1/220.3,1/440.7,1/440.7
マイジャグラーV,467,"4,046",18,11,1/139.5,1/224.8,1/367.8
マイジャグラーV,468,"6,388",28,17,1/142.0,1/228.1,1/375.8
マイジャグラーV,469,"1,421",4,1,1/284.2,1/355.2,1/1421.0
マイジャグラーV,470,"4,715",20,15,1/134.7,1/235.8,1/314.3
マイジャグラーV,471,"4,452",13,12,1/178.1,1/342.5,1/371.0
マイジャグラーV,472,"3,631",14,3,1/213.6,1/259.4,1/1210.3
マイジャグラーV,473,"2,669",10,6,1/166.8,1/266.9,1/444.8
マイジャグラーV,474,"4,648",10,16,1/178.8,1/464.8,1/290.5
マイジャグラーV,475,"2,228",6,2,1/278.5,1/371.3,1/1114.0
マイジャグラーV,476,"5,375",18,13,1/173.4,1/298.6,1/413.5
マイジャグラーV,477,"4,580",20,12,1/143.1,1/229.0,1/381.7
ゴーゴージャグラー3,543,"1,385",3,4,1/197.9,1/461.7,1/346.2
ゴーゴージャグラー3,544,"5,150",27,22,1/105.1,1/190.7,1/234.1
ゴーゴージャグラー3,545,669,4,1,1/133.8,1/167.2,1/669.0
ゴーゴージャグラー3,546,841,1,1,1/420.5,1/841.0,1/841.0
ゴーゴージャグラー3,547,"5,245",23,17,1/131.1,1/228.0,1/308.5
ゴーゴージャグラー3,548,"5,055",23,18,1/123.3,1/219.8,1/280.8
ゴーゴージャグラー3,549,"2,857",12,4,1/178.6,1/238.1,1/714.2
ゴーゴージャグラー3,550,"1,035",4,1,1/207.0,1/258.8,1/1035.0
ゴーゴージャグラー3,551,"2,802",14,10,1/116.8,1/200.1,1/280.2
ゴーゴージャグラー3,552,"3,344",15,9,1/139.3,1/222.9,1/371.6
ゴーゴージャグラー3,553,"3,506",15,9,1/146.1,1/233.7,1/389.6
ゴーゴージャグラー3,554,683,2,1,1/227.7,1/341.5,1/683.0
ゴーゴージャグラー3,555,"3,463",11,8,1/182.3,1/314.8,1/432.9
ゴーゴージャグラー3,556,"3,254",10,11,1/155.0,1/325.4,1/295.8
スマスロ北斗の拳,648,"4,590",49,11,1/76.5,1/93.7,1/417.3
スマスロ北斗の拳,649,928,10,1,1/84.4,1/92.8,1/928.0
スマスロ北斗の拳,650,"2,046",40,5,1/45.5,1/51.1,1/409.2
スマスロ北斗の拳,651,"1,126",10,3,1/86.6,1/112.6,1/375.3
スマスロ北斗の拳,652,"1,745",14,4,1/96.9,1/124.6,1/436.2
スマスロ北斗の拳,653,"1,454",30,3,1/44.1,1/48.5,1/484.7
スマスロ北斗の拳,654,"1,320",9,2,1/120.0,1/146.7,1/660.0
スマスロ北斗の拳,655,"1,096",8,4,1/91.3,1/137.0,1/274.0
スマスロ北斗の拳,656,"1,307",52,4,1/23.3,1/25.1,1/326.8
スマスロ北斗の拳,657,915,9,2,1/83.2,1/101.7,1/457.5
スマスロ北斗の拳,658,"2,577",21,6,1/95.4,1/122.7,1/429.5
スマスロ北斗の拳,659,743,32,3,1/21.2,1/23.2,1/247.7
スマスロ北斗の拳,660,"3,944",40,10,1/78.9,1/98.6,1/394.4
スマスロ北斗の拳,661,"1,612",12,4,1/100.8,1/134.3,1/403.0
沖ドキ!GOLD‐30,526,"3,408",27,13,1/85.2,1/126.2,1/262.2
沖ドキ!GOLD‐30,527,345,1,1,1/172.5,1/345.0,1/345.0
沖ドキ!GOLD‐30,528,"3,834",13,5,1/213.0,1/294.9,1/766.8
沖ドキ!GOLD‐30,529,"2,300",9,7,1/143.8,1/255.6,1/328.6
沖ドキ!GOLD‐30,530,"3,452",7,7,1/246.6,1/493.1,1/493.1
沖ドキ!GOLD‐30,531,"2,069",7,5,1/172.4,1/295.6,1/413.8
沖ドキ!GOLD‐30,532,491,11,6,1/28.9,1/44.6,1/81.8
沖ドキ!GOLD‐30,533,"2,460",7,5,1/205.0,1/351.4,1/492.0
沖ドキ!GOLD‐30,534,669,5,1,1/111.5,1/133.8,1/669.0
沖ドキ!GOLD‐30,535,371,12,6,1/20.6,1/30.9,1/61.8
沖ドキ!GOLD‐30,536,"2,530",13,8,1/120.5,1/194.6,1/316.2
沖ドキ!GOLD‐30,537,384,2,2,1/96.0,1/192.0,1/192.0
沖ドキ!GOLD‐30,538,"1,181",5,1,1/196.8,1/236.2,1/1181.0
沖ドキ!GOLD‐30,539,"2,997",27,6,1/90.8,1/111.0,1/499.5
からくりサーカス,741,507,23,3,1/19.5,1/22.0,1/169.0
からくりサーカス,742,"1,805",15,6,1/86.0,1/120.3,1/300.8
からくりサーカス,743,117,0,0,1/0.0,1/0.0,1/0.0
からくりサーカス,744,"1,571",6,4,1/157.1,1/261.8,1/392.8
からくりサーカス,745,"1,428",26,7,1/43.3,1/54.9,1/204.0
からくりサーカス,746,"2,258",23,8,1/72.8,1/98.2,1/282.2
からくりサーカス,747,79,0,0,1/0.0,1/0.0,1/0.0
からくりサーカス,748,"2,067",21,5,1/79.5,1/98.4,1/413.4
からくりサーカス,749,"1,961",5,5,1/196.1,1/392.2,1/392.2
からくりサーカス,750,87,0,0,1/0.0,1/0.0,1/0.0
からくりサーカス,751,112,0,1,1/112.0,1/0.0,1/112.0
モンキーターンV,694,"2,731",23,10,1/82.8,1/118.7,1/273.1
モンキーターンV,695,"1,358",4,3,1/194.0,1/339.5,1/452.7
モンキーターンV,696,"2,249",17,8,1/90.0,1/132.3,1/281.1
モンキーターンV,697,"1,959",31,8,1/50.2,1/63.2,1/244.9
モンキーターンV,698,"1,339",23,4,1/49.6,1/58.2,1/334.8
モンキーターンV,699,"3,322",27,10,1/89.8,1/123.0,1/332.2
モンキーターンV,700,"1,090",7,4,1/99.1,1/155.7,1/272.5
モンキーターンV,701,"2,536",10,7,1/149.2,1/253.6,1/362.3
モンキーターンV,702,924,5,3,1/115.5,1/184.8,1/308.0
モンキーターンV,703,"2,192",40,9,1/44.7,1/54.8,1/243.6
モンキーターンV,704,837,11,4,1/55.8,1/76.1,1/209.2
かぐや様は告らせたい,720,"4,314",24,6,1/143.8,1/179.8,1/719.0
かぐや様は告らせたい,721,"2,929",15,2,1/172.3,1/195.3,1/1464.5
かぐや様は告らせたい,722,"2,788",13,3,1/174.2,1/214.5,1/929.3
かぐや様は告らせたい,723,994,3,1,1/248.5,1/331.3,1/994.0
かぐや様は告らせたい,724,"3,839",38,3,1/93.6,1/101.0,1/1279.7
かぐや様は告らせたい,725,"2,919",15,3,1/162.2,1/194.6,1/973.0
かぐや様は告らせたい,726,"2,107",3,2,1/421.4,1/702.3,1/1053.5
かぐや様は告らせたい,727,"1,817",12,1,1/139.8,1/151.4,1/1817.0
革命機ヴァルヴレイヴ,728,"1,812",10,0,1/181.2,1/181.2,1/0.0
革命機ヴァルヴレイヴ,729,8,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,730,987,3,0,1/329.0,1/329.0,1/0.0
革命機ヴァルヴレイヴ,731,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,732,"1,535",2,3,1/307.0,1/767.5,1/511.7
革命機ヴァルヴレイヴ,733,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,734,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,735,"3,074",21,3,1/128.1,1/146.4,1/1024.7
ゴッドイーター リザレクション,662,"2,444",23,7,1/81.5,1/106.3,1/349.1
ゴッドイーター リザレクション,663,"1,751",11,3,1/125.1,1/159.2,1/583.7
ゴッドイーター リザレクション,664,594,7,2,1/66.0,1/84.9,1/297.0
ゴッドイーター リザレクション,665,"3,749",48,10,1/64.6,1/78.1,1/374.9
ゴッドイーター リザレクション,666,995,4,1,1/199.0,1/248.8,1/995.0
ゴッドイーター リザレクション,667,"1,482",12,3,1/98.8,1/123.5,1/494.0
ゴッドイーター リザレクション,668,438,3,1,1/109.5,1/146.0,1/438.0
モンスターハンターライズ,688,"3,193",17,6,1/138.8,1/187.8,1/532.2
モンスターハンターライズ,689,"2,299",28,10,1/60.5,1/82.1,1/229.9
モンスターハンターライズ,690,"3,568",40,9,1/72.8,1/89.2,1/396.4
モンスターハンターライズ,691,"1,339",17,4,1/63.8,1/78.8,1/334.8
モンスターハンターライズ,692,"2,535",21,5,1/97.5,1/120.7,1/507.0
モンスターハンターライズ,693,"3,617",13,9,1/164.4,1/278.2,1/401.9
戦国乙女4 戦乱に閃く炯眼の軍師,605,"1,776",7,6,1/136.6,1/253.7,1/296.0
戦国乙女4 戦乱に閃く炯眼の軍師,606,"3,104",12,7,1/163.4,1/258.7,1/443.4
戦国乙女4 戦乱に閃く炯眼の軍師,607,"1,723",8,2,1/172.3,1/215.4,1/861.5
戦国乙女4 戦乱に閃く炯眼の軍師,608,"1,782",12,7,1/93.8,1/148.5,1/254.6
戦国乙女4 戦乱に閃く炯眼の軍師,609,"1,306",3,2,1/261.2,1/435.3,1/653.0
戦国乙女4 戦乱に閃く炯眼の軍師,610,313,2,1,1/104.3,1/156.5,1/313.0
甲鉄城のカバネリ,592,714,12,5,1/42.0,1/59.5,1/142.8
甲鉄城のカバネリ,593,"1,011",11,6,1/59.5,1/91.9,1/168.5
甲鉄城のカバネリ,594,185,2,1,1/61.7,1/92.5,1/185.0
甲鉄城のカバネリ,595,"1,587",10,6,1/99.2,1/158.7,1/264.5
甲鉄城のカバネリ,596,683,1,1,1/341.5,1/683.0,1/683.0
甲鉄城のカバネリ,597,"1,740",6,4,1/174.0,1/290.0,1/435.0
Re:ゼロから始める異世界生活 season2,620,"2,599",60,3,1/41.3,1/43.3,1/866.3
