機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"7,920",+403,30,26,1/141.4,1/264.0,1/304.6
マイジャグラーV,1002,"5,181","-2,409",12,10,1/235.5,1/431.8,1/518.1
マイジャグラーV,1003,"4,412","-1,276",12,8,1/220.6,1/367.7,1/551.5
マイジャグラーV,1004,"7,933",-321,28,24,1/152.6,1/283.3,1/330.5
マイジャグラーV,1005,"5,306",-862,16,18,1/156.1,1/331.6,1/294.8
マイジャグラーV,1006,"5,818",-347,20,20,1/145.4,1/290.9,1/290.9
マイジャグラーV,1007,"7,901",+332,29,23,1/151.9,1/272.4,1/343.5
マイジャグラーV,1008,"5,291","-1,135",17,13,1/176.4,1/311.2,1/407.0
マイジャグラーV,1009,"6,496","+1,229",27,22,1/132.6,1/240.6,1/295.3
マイジャグラーV,1010,"6,442",-462,24,18,1/153.4,1/268.4,1/357.9
マイジャグラーV,1011,"7,433","-2,638",19,17,1/206.5,1/391.2,1/437.2
マイジャグラーV,1012,"3,887","-1,347",8,12,1/194.3,1/485.9,1/323.9
マイジャグラーV,1013,"8,355",+29,33,22,1/151.9,1/253.2,1/379.8
マイジャグラーV,1014,"3,961","-1,371",10,10,1/198.1,1/396.1,1/396.1
マイジャグラーV,1015,"4,221","-1,135",12,9,1/201.0,1/351.8,1/469.0
マイジャグラーV,1016,"8,407","+4,515",43,37,1/105.1,1/195.5,1/227.2
マイジャグラーV,1017,"7,175",+324,27,24,1/140.7,1/265.7,1/299.0
マイジャグラーV,1018,"6,146",+794,30,9,1/157.6,1/204.9,1/682.9
マイジャグラーV,1019,"3,755","-1,206",10,8,1/208.6,1/375.5,1/469.4
マイジャグラーV,1020,"7,897","+1,650",38,20,1/136.2,1/207.8,1/394.9
マイジャグラーV,1021,"7,081","-1,006",25,19,1/160.9,1/283.2,1/372.7
マイジャグラーV,1022,"4,589",-818,15,11,1/176.5,1/305.9,1/417.2
マイジャグラーV,1023,"6,897","+2,091",35,16,1/135.2,1/197.1,1/431.1
マイジャグラーV,1024,"3,578",-232,14,6,1/178.9,1/255.6,1/596.3
マイジャグラーV,1025,"8,674",-700,27,33,1/144.6,1/321.3,1/262.8
マイジャグラーV,1026,"7,094",+526,29,20,1/144.8,1/244.6,1/354.7
マイジャグラーV,1027,"8,214","+2,126",38,30,1/120.8,1/216.2,1/273.8
マイジャグラーV,1028,"8,904","+3,376",41,38,1/112.7,1/217.2,1/234.3
マイジャグラーV,1029,"3,151","-1,018",9,8,1/185.4,1/350.1,1/393.9
マイジャグラーV,1030,"7,511",-888,24,23,1/159.8,1/313.0,1/326.6
マイジャグラーV,1031,"9,091",-935,28,35,1/144.3,1/324.7,1/259.7
マイジャグラーV,1032,"7,262","+3,376",44,16,1/121.0,1/165.0,1/453.9
マイジャグラーV,1033,"5,820","-1,371",18,16,1/171.2,1/323.3,1/363.8
マイジャグラーV,1034,"7,366",+159,29,19,1/153.5,1/254.0,1/387.7
マイジャグラーV,1035,"5,801",-203,22,16,1/152.7,1/263.7,1/362.6
