機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"6,507",+524,29,14,1/151.3,1/224.4,1/464.8
マイジャグラーV,1002,"7,202","+1,315",34,18,1/138.5,1/211.8,1/400.1
マイジャグラーV,1003,"8,122","+1,438",35,25,1/135.4,1/232.1,1/324.9
マイジャグラーV,1004,"7,289","+2,091",31,33,1/113.9,1/235.1,1/220.9
マイジャグラーV,1005,"8,533",-194,28,31,1/144.6,1/304.8,1/275.3
マイジャグラーV,1006,"6,637","+1,700",34,17,1/130.1,1/195.2,1/390.4
マイジャグラーV,1007,"6,903","+2,868",35,26,1/113.2,1/197.2,1/265.5
マイジャグラーV,1008,"6,448","+2,215",31,20,1/126.4,1/208.0,1/322.4
マイジャグラーV,1009,"5,864","+1,806",31,13,1/133.3,1/189.2,1/451.1
マイジャグラーV,1010,"7,795","+1,182",32,27,1/132.1,1/243.6,1/288.7
マイジャグラーV,1011,"7,398","+1,124",33,18,1/145.1,1/224.2,1/411.0
マイジャグラーV,1012,"8,224","+1,218",34,32,1/124.6,1/241.9,1/257.0
マイジャグラーV,1013,"7,638","+1,209",34,21,1/138.9,1/224.6,1/363.7
マイジャグラーV,1014,"3,685","-1,488",9,7,1/230.3,1/409.4,1/526.4
マイジャグラーV,1015,"7,367","+5,135",45,26,1/103.8,1/163.7,1/283.3
マイジャグラーV,1016,"2,606",+79,9,10,1/137.2,1/289.6,1/260.6
マイジャグラーV,1017,"3,736",-121,16,8,1/155.7,1/233.5,1/467.0
マイジャグラーV,1018,"3,778",-185,14,11,1/151.1,1/269.9,1/343.5
マイジャグラーV,1019,"7,985","+3,456",40,29,1/115.7,1/199.6,1/275.3
マイジャグラーV,1020,"5,357",+394,22,19,1/130.7,1/243.5,1/281.9
マイジャグラーV,1021,"6,523",+359,25,22,1/138.8,1/260.9,1/296.5
マイジャグラーV,1022,"5,803","+1,029",25,19,1/131.9,1/232.1,1/305.4
マイジャグラーV,1023,"1,890",-226,7,4,1/171.8,1/270.0,1/472.5
マイジャグラーV,1024,"4,094","+1,006",21,6,1/151.6,1/195.0,1/682.3
マイジャグラーV,1025,"5,004","-1,359",16,6,1/227.5,1/312.8,1/834.0
マイジャグラーV,1026,"2,385","-1,006",6,5,1/216.8,1/397.5,1/477.0
マイジャグラーV,1027,"7,910",+665,31,26,1/138.8,1/255.2,1/304.2
マイジャグラーV,1028,"4,120","+1,476",17,21,1/108.4,1/242.4,1/196.2
マイジャグラーV,1029,"1,067",-391,3,1,1/266.8,1/355.7,1/1067.0
マイジャグラーV,1030,"7,322","+1,182",31,27,1/126.2,1/236.2,1/271.2
マイジャグラーV,1031,"1,739",-832,4,4,1/217.4,1/434.8,1/434.8
