機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"1,715","-1,371",2,2,1/428.8,1/857.5,1/857.5
マイジャグラーV,1002,"7,712","+1,579",35,23,1/133.0,1/220.3,1/335.3
マイジャグラーV,1003,"5,337",-150,22,10,1/166.8,1/242.6,1/533.7
マイジャグラーV,1004,"1,050",-991,0,2,1/525.0,1/0.0,1/525.0
マイジャグラーV,1005,"6,413","+1,121",29,18,1/136.4,1/221.1,1/356.3
マイジャグラーV,1006,"2,834","-1,100",6,7,1/218.0,1/472.3,1/404.9
マイジャグラーV,1007,"6,164","+1,653",25,24,1/125.8,1/246.6,1/256.8
マイジャグラーV,1008,"3,275",-700,10,8,1/181.9,1/327.5,1/409.4
マイジャグラーV,1009,"4,110",-841,14,9,1/178.7,1/293.6,1/456.7
マイジャグラーV,1010,"4,358",-429,18,2,1/217.9,1/242.1,1/2179.0
マイジャグラーV,1011,"6,834",-262,25,18,1/158.9,1/273.4,1/379.7
マイジャグラーV,1012,"2,233","-1,265",4,6,1/223.3,1/558.2,1/372.2
マイジャグラーV,1013,"2,507",-926,6,4,1/250.7,1/417.8,1/626.8
マイジャグラーV,1014,"1,641","-1,547",0,4,1/410.2,1/0.0,1/410.2
マイジャグラーV,1015,"7,132","+2,162",32,27,1/120.9,1/222.9,1/264.1
マイジャグラーV,1016,"6,869","+1,394",34,17,1/134.7,1/202.0,1/404.1
マイジャグラーV,1017,"4,176",+538,17,11,1/149.1,1/245.6,1/379.6
マイジャグラーV,1018,"4,493","-1,571",11,12,1/195.3,1/408.5,1/374.4
マイジャグラーV,1019,"4,388",-735,14,13,1/162.5,1/313.4,1/337.5
マイジャグラーV,1020,"3,815",-362,15,6,1/181.7,1/254.3,1/635.8
マイジャグラーV,1021,"4,712",-712,16,15,1/152.0,1/294.5,1/314.1
マイジャグラーV,1022,"5,836",+312,25,17,1/139.0,1/233.4,1/343.3
マイジャグラーV,1023,702,-715,1,0,1/702.0,1/702.0,1/0.0
マイジャグラーV,1024,"6,249","-1,253",20,18,1/164.4,1/312.4,1/347.2
マイジャグラーV,1025,"2,217",-821,7,4,1/201.5,1/316.7,1/554.2
マイジャグラーV,1026,"5,406","+2,741",28,24,1/104.0,1/193.1,1/225.2
マイジャグラーV,1027,"3,902","-1,029",11,8,1/205.4,1/354.7,1/487.8
マイジャグラーV,1028,"2,570","-1,100",6,3,1/285.6,1/428.3,1/856.7
マイジャグラーV,1029,"3,719",-700,11,9,1/185.9,1/338.1,1/413.2
マイジャグラーV,1030,"5,206","-1,382",14,11,1/208.2,1/371.9,1/473.3
マイジャグラーV,1031,"2,786",-179,9,8,1/163.9,1/309.6,1/348.2
マイジャグラーV,1032,"7,225",+88,28,18,1/157.1,1/258.0,1/401.4
マイジャグラーV,1033,"4,953",-850,14,16,1/165.1,1/353.8,1/309.6
マイジャグラーV,1034,"8,493",+574,31,30,1/139.2,1/274.0,1/283.1
マイジャグラーV,1035,"4,433",-450,16,11,1/164.2,1/277.1,1/403.0
マイジャグラーV,1036,"6,671",+935,29,18,1/141.9,1/230.0,1/370.6
マイジャグラーV,1037,"1,937",-750,6,2,1/242.1,1/322.8,1/968.5
マイジャグラーV,1038,"2,262","-1,029",5,6,1/205.6,1/452.4,1/377.0
マイジャグラーV,1039,"3,088",+838,15,6,1/147.0,1/205.9,1/514.7
マイジャグラーV,1040,"6,571",+453,28,17,1/146.0,1/234.7,1/386.5
マイジャグラーV,1041,"3,720","-2,656",4,12,1/232.5,1/930.0,1/310.0
マイジャグラーV,1042,"6,683",-756,22,21,1/155.4,1/303.8,1/318.2
マイジャグラーV,1043,"5,149",-547,19,12,1/166.1,1/271.0,1/429.1
