機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"3,432",15,8,1/149.2,1/228.8,1/429.0
マイジャグラーV,445,"4,945",19,11,1/164.8,1/260.3,1/449.5
マイジャグラーV,446,"3,149",12,6,1/174.9,1/262.4,1/524.8
マイジャグラーV,447,"3,787",17,10,1/140.3,1/222.8,1/378.7
マイジャグラーV,448,"2,224",5,3,1/278.0,1/444.8,1/741.3
マイジャグラーV,449,"1,851",4,0,1/462.8,1/462.8,1/0.0
マイジャグラーV,450,"1,618",7,1,1/202.2,1/231.1,1/1618.0
マイジャグラーV,451,"4,236",22,7,1/146.1,1/192.5,1/605.1
マイジャグラーV,452,"5,270",23,8,1/170.0,1/229.1,1/658.8
マイジャグラーV,453,"4,843",12,17,1/167.0,1/403.6,1/284.9
マイジャグラーV,454,"2,631",11,6,1/154.8,1/239.2,1/438.5
マイジャグラーV,455,"1,517",5,1,1/252.8,1/303.4,1/1517.0
マイジャグラーV,456,"5,086",17,16,1/154.1,1/299.2,1/317.9
マイジャグラーV,465,"3,321",12,10,1/151.0,1/276.8,1/332.1
マイジャグラーV,466,"3,767",15,5,1/188.3,1/251.1,1/753.4
マイジャグラーV,467,"1,669",4,4,1/208.6,1/417.2,1/417.2
マイジャグラーV,468,"6,569",29,14,1/152.8,1/226.5,1/469.2
マイジャグラーV,469,"2,146",4,5,1/238.4,1/536.5,1/429.2
マイジャグラーV,470,"3,266",12,5,1/192.1,1/272.2,1/653.2
マイジャグラーV,471,"4,276",17,11,1/152.7,1/251.5,1/388.7
マイジャグラーV,472,"1,005",4,2,1/167.5,1/251.2,1/502.5
マイジャグラーV,473,"5,015",20,15,1/143.3,1/250.8,1/334.3
マイジャグラーV,474,"3,883",13,12,1/155.3,1/298.7,1/323.6
マイジャグラーV,475,"1,810",9,2,1/164.5,1/201.1,1/905.0
マイジャグラーV,476,"6,427",26,15,1/156.8,1/247.2,1/428.5
マイジャグラーV,477,"2,258",4,6,1/225.8,1/564.5,1/376.3
アイムジャグラーEX-TP,457,"3,271",14,7,1/155.8,1/233.6,1/467.3
アイムジャグラーEX-TP,458,"2,972",10,13,1/129.2,1/297.2,1/228.6
アイムジャグラーEX-TP,459,563,1,0,1/563.0,1/563.0,1/0.0
アイムジャグラーEX-TP,460,"3,509",13,10,1/152.6,1/269.9,1/350.9
アイムジャグラーEX-TP,461,"5,507",23,18,1/134.3,1/239.4,1/305.9
アイムジャグラーEX-TP,462,"1,647",7,4,1/149.7,1/235.3,1/411.8
アイムジャグラーEX-TP,463,"1,747",5,2,1/249.6,1/349.4,1/873.5
アイムジャグラーEX-TP,464,"1,147",1,2,1/382.3,1/1147.0,1/573.5
アイムジャグラーEX-TP,478,"2,418",8,5,1/186.0,1/302.2,1/483.6
アイムジャグラーEX-TP,479,"1,073",5,3,1/134.1,1/214.6,1/357.7
アイムジャグラーEX-TP,480,"5,873",26,18,1/133.5,1/225.9,1/326.3
アイムジャグラーEX-TP,481,"3,407",15,8,1/148.1,1/227.1,1/425.9
アイムジャグラーEX-TP,482,539,0,1,1/539.0,1/0.0,1/539.0
アイムジャグラーEX-TP,483,"7,650",37,32,1/110.9,1/206.8,1/239.1
アイムジャグラーEX-TP,484,"2,004",5,6,1/182.2,1/400.8,1/334.0
アイムジャグラーEX-TP,485,"2,157",10,4,1/154.1,1/215.7,1/539.2
アイムジャグラーEX-TP,486,"2,060",4,5,1/228.9,1/515.0,1/412.0
アイムジャグラーEX-TP,487,"1,158",3,5,1/144.8,1/386.0,1/231.6
アイムジャグラーEX-TP,488,"2,088",10,5,1/139.2,1/208.8,1/417.6
アイムジャグラーEX-TP,489,"3,040",10,5,1/202.7,1/304.0,1/608.0
アイムジャグラーEX-TP,490,966,2,1,1/322.0,1/483.0,1/966.0
アイムジャグラーEX-TP,491,"2,135",10,2,1/177.9,1/213.5,1/1067.5
アイムジャグラーEX-TP,492,"3,246",7,10,1/190.9,1/463.7,1/324.6
アイムジャグラーEX-TP,493,"1,750",7,1,1/218.8,1/250.0,1/1750.0
アイムジャグラーEX-TP,494,"1,068",3,0,1/356.0,1/356.0,1/0.0
ゴーゴージャグラー3,495,"3,235",13,6,1/170.3,1/248.8,1/539.2
ゴーゴージャグラー3,496,"1,439",4,4,1/179.9,1/359.8,1/359.8
ゴーゴージャグラー3,497,"1,580",6,7,1/121.5,1/263.3,1/225.7
ゴーゴージャグラー3,498,"4,931",26,12,1/129.8,1/189.7,1/410.9
ゴーゴージャグラー3,499,614,0,2,1/307.0,1/0.0,1/307.0
ゴーゴージャグラー3,500,"3,826",14,14,1/136.6,1/273.3,1/273.3
ゴーゴージャグラー3,501,"2,942",12,10,1/133.7,1/245.2,1/294.2
ゴーゴージャグラー3,502,"2,630",14,7,1/125.2,1/187.9,1/375.7
ゴーゴージャグラー3,503,"1,665",8,2,1/166.5,1/208.1,1/832.5
ゴーゴージャグラー3,504,"1,252",5,2,1/178.9,1/250.4,1/626.0
ゴーゴージャグラー3,505,"1,249",3,3,1/208.2,1/416.3,1/416.3
ゴーゴージャグラー3,506,"4,430",19,18,1/119.7,1/233.2,1/246.1
ゴーゴージャグラー3,507,"2,186",4,6,1/218.6,1/546.5,1/364.3
ゴーゴージャグラー3,508,"4,054",15,16,1/130.8,1/270.3,1/253.4
ゴーゴージャグラー3,509,"2,402",10,6,1/150.1,1/240.2,1/400.3
ゴーゴージャグラー3,510,"2,018",9,5,1/144.1,1/224.2,1/403.6
ゴーゴージャグラー3,511,"4,461",18,10,1/159.3,1/247.8,1/446.1
スマスロ北斗の拳,648,"3,375",38,6,1/76.7,1/88.8,1/562.5
スマスロ北斗の拳,649,"2,357",40,8,1/49.1,1/58.9,1/294.6
スマスロ北斗の拳,650,"2,242",17,3,1/112.1,1/131.9,1/747.3
スマスロ北斗の拳,651,"3,980",25,9,1/117.1,1/159.2,1/442.2
スマスロ北斗の拳,652,"1,443",18,2,1/72.2,1/80.2,1/721.5
スマスロ北斗の拳,653,"7,101",84,25,1/65.1,1/84.5,1/284.0
スマスロ北斗の拳,654,"2,001",15,4,1/105.3,1/133.4,1/500.2
スマスロ北斗の拳,655,"5,592",45,15,1/93.2,1/124.3,1/372.8
スマスロ北斗の拳,656,"3,644",63,10,1/49.9,1/57.8,1/364.4
スマスロ北斗の拳,657,"4,260",73,12,1/50.1,1/58.4,1/355.0
スマスロ北斗の拳,658,"2,362",23,5,1/84.4,1/102.7,1/472.4
スマスロ北斗の拳,659,"6,186",60,19,1/78.3,1/103.1,1/325.6
スマスロ北斗の拳,660,"4,729",42,12,1/87.6,1/112.6,1/394.1
スマスロ北斗の拳,661,"5,137",36,12,1/107.0,1/142.7,1/428.1
沖ドキ!GOLD‐30,526,"2,679",25,12,1/72.4,1/107.2,1/223.2
沖ドキ!GOLD‐30,527,"1,249",10,2,1/104.1,1/124.9,1/624.5
