機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,902,-131,9,3,0,1/75.2,1/100.2,1/300.7,1/0.0
スマスロ北斗の拳,343,725,"+1,488",21,2,0,1/31.5,1/34.5,1/362.5,1/0.0
スマスロ北斗の拳,344,"1,693",-713,13,3,0,1/105.8,1/130.2,1/564.3,1/0.0
スマスロ北斗の拳,345,"1,093",-558,8,2,0,1/109.3,1/136.6,1/546.5,1/0.0
スマスロ北斗の拳,346,"1,021",-456,7,1,0,1/127.6,1/145.9,1/1021.0,1/0.0
スマスロ北斗の拳,347,"1,348","+1,241",24,3,0,1/49.9,1/56.2,1/449.3,1/0.0
スマスロ北斗の拳,348,412,+406,8,1,0,1/45.8,1/51.5,1/412.0,1/0.0
スマスロ北斗の拳,349,"1,747",-344,17,5,0,1/79.4,1/102.8,1/349.4,1/0.0
アイムジャグラーEX-TP,319,"4,427",-59,16,11,0,1/164.0,1/276.7,1/402.5,1/0.0
アイムジャグラーEX-TP,320,"3,133","-1,344",7,8,0,1/208.9,1/447.6,1/391.6,1/0.0
アイムジャグラーEX-TP,321,950,+500,6,2,0,1/118.8,1/158.3,1/475.0,1/0.0
アイムジャグラーEX-TP,322,"2,254",+169,11,4,0,1/150.3,1/204.9,1/563.5,1/0.0
アイムジャグラーEX-TP,323,"1,688",+97,8,3,0,1/153.5,1/211.0,1/562.7,1/0.0
アイムジャグラーEX-TP,324,679,-10,2,2,0,1/169.8,1/339.5,1/339.5,1/0.0
アイムジャグラーEX-TP,325,"3,770",-838,12,9,0,1/179.5,1/314.2,1/418.9,1/0.0
マイジャグラーV,313,"2,899",-242,13,5,0,1/161.1,1/223.0,1/579.8,1/0.0
マイジャグラーV,314,"2,198",+157,8,5,0,1/169.1,1/274.8,1/439.6,1/0.0
マイジャグラーV,315,"2,821",-429,9,8,0,1/165.9,1/313.4,1/352.6,1/0.0
マイジャグラーV,316,"3,746",-222,13,11,0,1/156.1,1/288.2,1/340.5,1/0.0
マイジャグラーV,317,"3,476",+794,17,9,0,1/133.7,1/204.5,1/386.2,1/0.0
マイジャグラーV,318,"5,459",-644,19,12,0,1/176.1,1/287.3,1/454.9,1/0.0
甲鉄城のカバネリ,398,"3,104",-398,0,6,18,1/129.3,1/0.0,1/517.3,1/172.4
甲鉄城のカバネリ,399,920,-222,0,2,4,1/153.3,1/0.0,1/460.0,1/230.0
甲鉄城のカバネリ,400,"2,466",-775,0,4,13,1/145.1,1/0.0,1/616.5,1/189.7
甲鉄城のカバネリ,401,"1,874",+371,0,6,17,1/81.5,1/0.0,1/312.3,1/110.2
甲鉄城のカバネリ,402,"1,260",-347,0,4,8,1/105.0,1/0.0,1/315.0,1/157.5
ハッピージャグラーVIII,330,"1,653",-751,4,5,0,1/183.7,1/413.2,1/330.6,1/0.0
ハッピージャグラーVIII,331,"2,454",-557,9,2,0,1/223.1,1/272.7,1/1227.0,1/0.0
ハッピージャグラーVIII,332,"1,384",-285,5,1,0,1/230.7,1/276.8,1/1384.0,1/0.0
ハッピージャグラーVIII,333,"1,049",-711,2,1,0,1/349.7,1/524.5,1/1049.0,1/0.0
ハナハナホウオウ～天翔～-30,425,"1,908",+345,10,1,0,1/173.5,1/190.8,1/1908.0,1/0.0
