機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"4,542",11,13,1/189.2,1/412.9,1/349.4
マイジャグラーV,445,"2,321",7,5,1/193.4,1/331.6,1/464.2
マイジャグラーV,446,"5,468",28,17,1/121.5,1/195.3,1/321.6
マイジャグラーV,447,"2,099",7,4,1/190.8,1/299.9,1/524.8
マイジャグラーV,448,"3,904",13,8,1/185.9,1/300.3,1/488.0
マイジャグラーV,449,"2,053",4,4,1/256.6,1/513.2,1/513.2
マイジャグラーV,450,"2,479",6,6,1/206.6,1/413.2,1/413.2
マイジャグラーV,451,"5,539",24,11,1/158.3,1/230.8,1/503.5
マイジャグラーV,452,"2,396",6,4,1/239.6,1/399.3,1/599.0
マイジャグラーV,453,"2,729",8,8,1/170.6,1/341.1,1/341.1
マイジャグラーV,454,"1,718",7,4,1/156.2,1/245.4,1/429.5
マイジャグラーV,455,"4,673",21,11,1/146.0,1/222.5,1/424.8
マイジャグラーV,456,"5,927",25,23,1/123.5,1/237.1,1/257.7
マイジャグラーV,465,"5,497",20,19,1/140.9,1/274.9,1/289.3
マイジャグラーV,466,"4,402",21,13,1/129.5,1/209.6,1/338.6
マイジャグラーV,467,"4,023",11,14,1/160.9,1/365.7,1/287.4
マイジャグラーV,468,"3,788",13,7,1/189.4,1/291.4,1/541.1
マイジャグラーV,469,"3,379",12,9,1/160.9,1/281.6,1/375.4
マイジャグラーV,470,"1,735",4,4,1/216.9,1/433.8,1/433.8
マイジャグラーV,471,"4,539",17,12,1/156.5,1/267.0,1/378.2
マイジャグラーV,472,821,2,0,1/410.5,1/410.5,1/0.0
マイジャグラーV,473,"5,087",18,11,1/175.4,1/282.6,1/462.5
マイジャグラーV,474,"2,814",11,12,1/122.3,1/255.8,1/234.5
マイジャグラーV,475,"4,727",24,12,1/131.3,1/197.0,1/393.9
マイジャグラーV,476,"7,464",24,22,1/162.3,1/311.0,1/339.3
マイジャグラーV,477,"4,719",18,17,1/134.8,1/262.2,1/277.6
アイムジャグラーEX-TP,457,645,2,0,1/322.5,1/322.5,1/0.0
アイムジャグラーEX-TP,458,875,2,1,1/291.7,1/437.5,1/875.0
アイムジャグラーEX-TP,459,"1,453",4,4,1/181.6,1/363.2,1/363.2
アイムジャグラーEX-TP,460,"3,153",15,10,1/126.1,1/210.2,1/315.3
アイムジャグラーEX-TP,461,"2,034",7,2,1/226.0,1/290.6,1/1017.0
アイムジャグラーEX-TP,462,"1,656",2,5,1/236.6,1/828.0,1/331.2
アイムジャグラーEX-TP,463,"4,423",21,14,1/126.4,1/210.6,1/315.9
アイムジャグラーEX-TP,464,"2,535",8,9,1/149.1,1/316.9,1/281.7
アイムジャグラーEX-TP,478,"3,312",10,6,1/207.0,1/331.2,1/552.0
アイムジャグラーEX-TP,479,"1,706",5,3,1/213.2,1/341.2,1/568.7
アイムジャグラーEX-TP,480,"2,426",10,4,1/173.3,1/242.6,1/606.5
アイムジャグラーEX-TP,481,"1,195",3,2,1/239.0,1/398.3,1/597.5
アイムジャグラーEX-TP,482,"1,306",3,4,1/186.6,1/435.3,1/326.5
アイムジャグラーEX-TP,483,"3,394",12,13,1/135.8,1/282.8,1/261.1
アイムジャグラーEX-TP,484,"4,547",13,16,1/156.8,1/349.8,1/284.2
アイムジャグラーEX-TP,485,"2,838",13,6,1/149.4,1/218.3,1/473.0
アイムジャグラーEX-TP,486,"1,027",3,3,1/171.2,1/342.3,1/342.3
アイムジャグラーEX-TP,487,"2,390",9,3,1/199.2,1/265.6,1/796.7
アイムジャグラーEX-TP,488,"2,439",10,8,1/135.5,1/243.9,1/304.9
アイムジャグラーEX-TP,489,"5,236",15,20,1/149.6,1/349.1,1/261.8
アイムジャグラーEX-TP,490,785,5,0,1/157.0,1/157.0,1/0.0
アイムジャグラーEX-TP,491,"1,202",5,3,1/150.2,1/240.4,1/400.7
アイムジャグラーEX-TP,492,"4,830",26,7,1/146.4,1/185.8,1/690.0
アイムジャグラーEX-TP,493,787,1,1,1/393.5,1/787.0,1/787.0
アイムジャグラーEX-TP,494,"5,335",23,16,1/136.8,1/232.0,1/333.4
ゴーゴージャグラー3,495,"6,527",29,22,1/128.0,1/225.1,1/296.7
ゴーゴージャグラー3,496,"1,131",4,2,1/188.5,1/282.8,1/565.5
ゴーゴージャグラー3,497,"1,887",4,6,1/188.7,1/471.8,1/314.5
